battery_power,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,target,pc,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
-0.4550414556928833,0.3310488682522313,1,2.1893625994052113,0,-1.51966913062553,-1.4234685369497717,1.5052570819824234,3,0.9941964696833484,1.240757443793182,-0.04768131253841222,0.32008467822126146,-1.6508062361675369,0,1,0
-0.9172935869581271,-1.2538892439300688,1,-0.0921740819257717,1,1.5657670159100803,1.0247574479761257,1.4484517125470808,5,0.33553376134126367,1.6267499623964778,-1.4592991179519266,-1.2996209224164466,-0.7373118051160352,1,0,0
1.293278486320217,1.550232031469385,0,-0.7766350863250666,0,-0.3075335016293974,1.374504017251254,1.3064382889587247,3,-0.9817916553429059,0.24583639345533165,1.1286668586395165,1.0142442213517078,-0.18921514648513424,0,1,1
0.6960121186953228,-1.2538892439300688,1,3.1019772719376046,1,-0.4177276497199549,-0.024482259849258996,-1.2498033356316873,8,1.6528591780254331,1.6249075160069633,-0.5182205810095837,-1.2996209224164466,-0.7373118051160352,1,1,0
0.4397139073007321,-0.15662439703463046,0,1.5049015950059164,1,0.9046021273667352,-0.024482259849258996,-0.9089711190196325,6,1.3235278238543908,-0.3280856568784469,0.658127590168345,0.5514711925980769,-0.7373118051160352,1,0,1
0.5083652139242831,1.6721503477911004,1,0.1359795862073266,1,0.9596992014120139,1.0247574479761257,1.6472705055707795,8,-0.1584632699152999,1.2683941396359002,-0.5182205810095837,0.32008467822126146,-1.4681073499572366,1,1,1
1.0896129433370154,1.0625587661825235,0,-0.7766350863250666,0,0.7944079792761777,1.724250586526382,0.4543577474285873,2,-1.146457332428427,1.6064830521118179,0.42285795593275927,-0.8368478936628158,-0.18921514648513424,0,0,0
-0.9356006020577406,1.0625587661825235,1,-1.0047887544581648,0,1.620864089955359,1.0247574479761257,-0.8237630648666187,1,-1.3111230095139483,-0.5841857050209677,-1.2240294837163408,-0.8368478936628158,1.2723759431972685,0,1,1
-0.2994318273461676,1.6721503477911004,1,1.04859425873972,1,-0.4177276497199549,0.3252643094258691,-1.1077899120433312,5,1.4881935009399119,1.2490484525459975,-0.28295094677399796,0.7828577069748923,-0.18921514648513424,1,1,0
0.6365143196215785,-1.2538892439300688,0,-0.7766350863250666,0,-0.4177276497199549,-0.024482259849258996,0.8803980181936559,3,1.6528591780254331,-1.3616980813961026,-1.4592991179519266,-1.2996209224164466,-1.102709577536636,1,0,1
0.5907467818725445,0.8187221335390931,0,-0.5484814181919683,0,1.2351845716384078,0.3252643094258691,-1.7042462911144274,7,-0.6524603011718635,1.600034489748517,0.18758832169717352,0.32008467822126146,1.637773715617869,0,1,0
0.23147161054262724,1.6721503477911004,0,-0.5484814181919683,1,0.07814601668755387,1.0247574479761257,0.8803980181936559,3,-0.6524603011718635,1.641489533512594,0.658127590168345,0.5514711925980769,-0.5546129189057349,1,1,1
-0.7822793505984766,-0.15662439703463046,1,-1.0047887544581648,0,-0.14224227949356114,1.724250586526382,-1.5054274980907285,2,-1.146457332428427,-1.5569973986846437,-1.4592991179519266,-0.8368478936628158,1.637773715617869,1,0,0
-0.11865005323748314,0.8187221335390931,1,0.1359795862073266,0,-0.7483100939916274,1.374504017251254,0.5111631168639298,5,0.8295307925978272,-1.0475609719838739,0.18758832169717352,-1.2996209224164466,0.9069781707766678,1,1,0
-1.4001411102104362,0.3310488682522313,0,0.8204405906066216,1,1.0147962754572928,1.374504017251254,1.5052570819824234,8,-0.1584632699152999,0.5728706275941621,1.1286668586395165,0.08869816384444602,-1.4681073499572366,1,1,0
1.3825251849308333,-0.6442976623214919,0,0.1359795862073266,1,1.1249904235478503,0.6750108787009972,-0.9657764884549749,8,-0.4877946240863423,-1.4427657225347423,-0.7534902152451695,-0.14268835053236942,-0.18921514648513424,1,0,1
1.70060957228662,-1.2538892439300688,1,2.1893625994052113,1,-0.36263057567467616,1.724250586526382,0.653176540452286,2,1.1588621467688696,-0.04250646650369353,0.18758832169717352,-0.6054613792860003,0.5415803983560671,1,1,0
-0.457329832580335,1.6721503477911004,0,0.1359795862073266,1,0.8495050533214564,-1.0737219676746435,1.3064382889587247,4,0.8295307925978272,0.05330074575106244,-0.7534902152451695,-0.8368478936628158,-1.102709577536636,1,0,0
-0.024826600851963358,0.20913055193051577,1,-0.5484814181919683,1,0.24343723882339013,-1.0737219676746435,1.5336597667000946,2,-1.146457332428427,1.6331985247597787,1.5992061271106879,1.4770172501053387,0.7242792845663675,1,0,1
0.563286259223124,1.3063953988259545,0,1.04859425873972,0,0.24343723882339013,0.6750108787009972,1.3916463431117383,4,1.6528591780254331,0.3637529623842621,-1.6945687521875124,-1.2996209224164466,-0.9200106913263356,0,0,0
-0.626669722251761,-1.1319709276083536,0,0.8204405906066216,1,-1.4094749825349724,0.6750108787009972,0.3123443238402311,1,1.1588621467688696,-0.7113145058974708,0.658127590168345,-1.0682344080396313,0.9069781707766678,1,1,0
-1.6312671758430581,1.3063953988259545,1,-0.7766350863250666,0,1.5106699418648015,-0.024482259849258996,-1.1077899120433312,5,-0.8171259782573846,1.2223329798980367,0.18758832169717352,1.2456307357285232,-0.37191403269543455,0,1,0
0.7234726413447432,0.20913055193051577,1,0.5922869224735232,0,0.9596992014120139,-1.4234685369497717,-0.7101523259959337,2,0.006202407170221273,-0.44968711858640636,1.1286668586395165,-1.2996209224164466,-0.37191403269543455,0,1,1
