battery_power,clock_speed,dual_sim,fc,m_dep,target,pc,px_height,px_width,sc_h,talk_time,three_g,touch_screen,wifi
-0.4550414556928833,0.3310488682522313,1,2.1893625994052113,-1.4234685369497717,3,0.9941964696833484,-0.9386151495316619,0.3782805108335651,-0.04768131253841222,-1.6508062361675369,0,1,0
-0.9172935869581271,-1.2538892439300688,1,-0.0921740819257717,1.0247574479761257,5,0.33553376134126367,0.2428549697897111,-0.8987743063034415,-1.4592991179519266,-0.7373118051160352,1,0,0
1.293278486320217,1.550232031469385,0,-0.7766350863250666,1.374504017251254,3,-0.9817916553429059,1.4334133207981716,0.2724345259897772,1.1286668586395165,-0.18921514648513424,0,1,1
0.6960121186953228,-1.2538892439300688,1,3.1019772719376046,-0.024482259849258996,8,1.6528591780254331,-0.7818431529294029,1.160620398809389,-0.5182205810095837,-0.7373118051160352,1,1,0
0.4397139073007321,-0.15662439703463046,0,1.5049015950059164,-0.024482259849258996,6,1.3235278238543908,0.24967114355502673,-1.0069212908177465,0.658127590168345,-0.7373118051160352,1,0,1
0.5083652139242831,1.6721503477911004,1,0.1359795862073266,1.0247574479761257,8,-0.1584632699152999,-0.1592992823639101,-0.7100923333210369,-0.5182205810095837,-1.4681073499572366,1,1,1
1.0896129433370154,1.0625587661825235,0,-0.7766350863250666,1.724250586526382,2,-1.146457332428427,1.462950073781206,0.2908425233539142,0.42285795593275927,-0.18921514648513424,0,0,0
-0.9356006020577406,1.0625587661825235,1,-1.0047887544581648,1.0247574479761257,1,-1.3111230095139483,1.5288397535125902,1.4551483566355814,-1.2240294837163408,1.2723759431972685,0,1,1
-0.2994318273461676,1.6721503477911004,1,1.04859425873972,0.3252643094258691,5,1.4881935009399119,-0.18883603534694443,-0.8550553125636161,-0.28295094677399796,-0.18921514648513424,1,1,0
0.6365143196215785,-1.2538892439300688,0,-0.7766350863250666,-0.024482259849258996,3,1.6528591780254331,-1.3339532279199675,-0.5490223563848379,-1.4592991179519266,-1.102709577536636,1,0,1
0.5907467818725445,0.8187221335390931,0,-0.5484814181919683,0.3252643094258691,7,-0.6524603011718635,-0.30925510520085364,0.2034045358742633,0.18758832169717352,1.637773715617869,0,1,0
0.23147161054262724,1.6721503477911004,0,-0.5484814181919683,1.0247574479761257,3,-0.6524603011718635,-0.9181666282357152,0.9742394254975015,0.658127590168345,-0.5546129189057349,1,1,1
-0.7822793505984766,-0.15662439703463046,1,-1.0047887544581648,1.724250586526382,2,-1.146457332428427,0.43143577729677646,1.4850613523523042,-1.4592991179519266,1.637773715617869,1,0,0
-0.11865005323748314,0.8187221335390931,1,0.1359795862073266,1.374504017251254,5,0.8295307925978272,-0.93634309160989,1.3999243645431705,0.18758832169717352,0.9069781707766678,1,1,0
-1.4001411102104362,0.3310488682522313,0,0.8204405906066216,1.374504017251254,8,-0.1584632699152999,1.5356559272779058,0.17349154015754062,1.1286668586395165,-1.4681073499572366,1,1,0
1.3825251849308333,-0.6442976623214919,0,0.1359795862073266,0.6750108787009972,8,-0.4877946240863423,-1.0317695243243088,1.3447003724507594,-0.7534902152451695,-0.18921514648513424,1,0,1
1.70060957228662,-1.2538892439300688,1,2.1893625994052113,1.724250586526382,2,1.1588621467688696,-0.059328733805947775,0.6060794782147608,0.18758832169717352,0.5415803983560671,1,1,0
-0.457329832580335,1.6721503477911004,0,0.1359795862073266,-1.0737219676746435,4,0.8295307925978272,-0.690960836058528,-1.6465991992215085,-0.7534902152451695,-1.102709577536636,1,0,0
-0.024826600851963358,0.20913055193051577,1,-0.5484814181919683,-1.0737219676746435,2,-1.146457332428427,-1.2657914902668115,1.2043393925492145,1.5992061271106879,0.7242792845663675,1,0,1
0.563286259223124,1.3063953988259545,0,1.04859425873972,0.6750108787009972,4,1.6528591780254331,-1.3453135175288269,-1.584472208117546,-1.6945687521875124,-0.9200106913263356,0,0,0
-0.626669722251761,-1.1319709276083536,0,0.8204405906066216,0.6750108787009972,1,1.1588621467688696,-0.30698304727908177,1.5701983401614379,0.658127590168345,0.9069781707766678,1,1,0
-1.6312671758430581,1.3063953988259545,1,-0.7766350863250666,-0.024482259849258996,5,-0.8171259782573846,-0.26835806260895995,0.7901594518561312,0.18758832169717352,-0.37191403269543455,0,1,0
0.7234726413447432,0.20913055193051577,1,0.5922869224735232,-1.4234685369497717,2,0.006202407170221273,0.3132887653646391,0.7809554531740627,1.1286668586395165,-0.37191403269543455,0,1,1
-1.6221136682932513,-1.0100526112866381,1,2.6456699356714077,1.0247574479761257,5,1.3235278238543908,-0.28880658390490677,-0.3143203899920907,1.1286668586395165,-1.6508062361675369,0,1,0
-0.4687717170175935,0.20913055193051577,1,-0.7766350863250666,0.6750108787009972,3,-0.6524603011718635,1.2607369187435093,0.16888954081650637,1.1286668586395165,-0.7373118051160352,1,1,0
-0.49623223966701396,0.08721223560880055,1,0.36413325434042493,0.6750108787009972,3,0.9941964696833484,0.826773855685082,0.13437454575874944,0.658127590168345,0.5415803983560671,1,1,1
1.4099857075802538,1.794068664112816,1,-1.0047887544581648,0.3252643094258691,4,-1.4757886865994694,-0.1456669348332789,-0.10953141931606625,0.8933972244039307,0.3588815121457668,1,1,0
-0.5992091996023405,-1.2538892439300688,0,-0.7766350863250666,-1.4234685369497717,5,-0.8171259782573846,-1.3294091120764238,-1.3566732407363502,1.1286668586395165,-0.7373118051160352,0,1,1
-1.3681038337861124,-1.2538892439300688,1,1.04859425873972,-1.0737219676746435,5,0.006202407170221273,-0.027519922901141573,-1.4211012315108298,-0.5182205810095837,-0.18921514648513424,1,0,1
-0.49852061655446567,0.08721223560880055,1,-1.0047887544581648,1.0247574479761257,2,-1.6404543636849906,-1.1590047679435336,-0.4592833692346699,-0.28295094677399796,-0.18921514648513424,1,0,0
1.691456064736813,1.6721503477911004,1,-0.5484814181919683,-0.7239753983995154,8,0.5001994384267848,0.5382224996200544,0.36907651215149656,-0.28295094677399796,1.2723759431972685,1,0,0
0.3161415553783402,1.3063953988259545,1,2.4175162675383097,-0.024482259849258996,8,0.9941964696833484,-0.31379922104439734,-1.3911882357941072,-0.7534902152451695,-0.7373118051160352,1,0,0
0.7211842644572914,0.20913055193051577,1,-0.7766350863250666,-0.7239753983995154,7,0.17086808425574246,1.744685256080918,0.8868014380178506,1.1286668586395165,-0.7373118051160352,1,0,0
-0.09347790747551442,0.8187221335390931,1,1.2767479268728181,1.0247574479761257,4,1.6528591780254331,0.1883255796671862,-0.5881393507836291,1.363936492875102,-0.37191403269543455,1,0,0
-0.3841017721818806,-0.4004610296780612,0,-1.0047887544581648,1.0247574479761257,3,-0.6524603011718635,1.3175383667878062,1.5103723487279925,-0.28295094677399796,-1.6508062361675369,1,0,0
-0.15297570654925866,0.6968038172173775,0,-0.32032775005887,1.374504017251254,6,-0.3231289470008211,-1.181725347161252,1.2181453905723172,-1.6945687521875124,-0.7373118051160352,0,0,1
0.08730386663317004,-0.7662159786432073,1,-0.0921740819257717,0.3252643094258691,6,-0.8171259782573846,0.25875937524211423,0.7119254630585488,1.1286668586395165,-0.5546129189057349,1,0,1
1.0827478126746604,-1.1319709276083536,1,-0.7766350863250666,-0.3742288291243871,6,0.9941964696833484,-1.0840268565250617,-0.9217843030086128,1.5992061271106879,0.17618262593546644,1,0,1
-0.1758594754237757,-0.7662159786432073,0,-0.0921740819257717,1.374504017251254,2,0.17086808425574246,-0.7409461103375091,-1.655803197903577,0.18758832169717352,0.5415803983560671,1,0,0
-1.5443088541198935,1.3063953988259545,0,-1.0047887544581648,-1.0737219676746435,4,-1.4757886865994694,-1.040857756011396,-1.568365210423926,0.8933972244039307,-0.18921514648513424,0,1,1
1.6250931350007136,-0.15662439703463046,0,-0.5484814181919683,1.0247574479761257,2,0.006202407170221273,1.765133777376865,1.482760352681787,-0.7534902152451695,1.089677056986968,0,1,1
-0.9607727478197094,-0.15662439703463046,1,-0.5484814181919683,-0.7239753983995154,8,-0.4877946240863423,0.01337711969075211,-0.9125803043265442,0.18758832169717352,0.9069781707766678,1,0,1
-1.2742803814005925,-1.2538892439300688,1,-1.0047887544581648,-0.024482259849258996,6,0.8295307925978272,-1.272607664032127,-1.4141982324992783,-1.6945687521875124,-0.0065162602748338955,0,0,1
0.33444857047795384,-1.1319709276083536,1,1.7330552631390148,0.3252643094258691,5,1.4881935009399119,-1.1044753778210086,-0.6341593441939717,0.42285795593275927,-1.4681073499572366,1,0,0
1.6708606727497477,0.6968038172173775,0,-0.5484814181919683,0.3252643094258691,3,0.664865115512306,-0.36151243740160666,-1.1495832703898086,-1.6945687521875124,1.089677056986968,1,1,0
0.387081238889343,0.20913055193051577,0,1.04859425873972,-0.024482259849258996,7,1.1588621467688696,0.13834030538820502,-0.03129743051848387,1.1286668586395165,-0.7373118051160352,1,1,0
-0.3383342344328465,0.940640449860808,1,-0.5484814181919683,1.374504017251254,1,-0.8171259782573846,-0.9499754391405213,-1.4671212249211725,-1.2240294837163408,0.9069781707766678,0,1,1
0.9408684456526548,-1.0100526112866381,1,-0.7766350863250666,-0.024482259849258996,4,0.8295307925978272,2.149111566156311,1.4919643513638556,0.8933972244039307,1.2723759431972685,1,1,1
-0.7456653203992495,0.574885500895662,1,1.04859425873972,0.6750108787009972,7,1.6528591780254331,-1.3044164749369334,1.4252353609188588,-0.28295094677399796,-1.102709577536636,1,1,0
1.0758826820123053,-0.8881342949649227,0,-0.7766350863250666,-0.7239753983995154,7,-0.6524603011718635,-0.18883603534694443,-0.9931152927946438,-1.2240294837163408,-1.102709577536636,1,1,0
-0.8234701345726073,-0.7662159786432073,1,1.961208931272113,1.0247574479761257,8,0.664865115512306,-0.9431592653752057,-1.1127672756615345,1.1286668586395165,0.7242792845663675,0,1,1
-1.3955643564355327,-0.4004610296780612,0,0.36413325434042493,-0.024482259849258996,2,0.006202407170221273,0.1497005949970644,-0.5881393507836291,0.8933972244039307,-1.4681073499572366,1,0,0
0.45802092240034575,-1.2538892439300688,1,-1.0047887544581648,-0.3742288291243871,3,-1.146457332428427,0.15878882668415187,1.0294634175899127,-1.4592991179519266,-0.5546129189057349,0,1,1
-0.7822793505984766,0.4529671845739465,0,1.5049015950059164,-1.0737219676746435,8,0.664865115512306,-1.2317106214402334,-1.3451682423837645,0.42285795593275927,-1.2854084637469363,1,1,1
0.8882357772412657,-1.1319709276083536,1,-0.0921740819257717,1.374504017251254,7,0.006202407170221273,1.1175972696718817,0.2586285279666744,1.1286668586395165,-1.2854084637469363,1,1,0
0.8104309630679079,-0.15662439703463046,1,0.36413325434042493,-0.7239753983995154,5,0.8295307925978272,-0.6364314459360031,-0.5191093606681152,1.363936492875102,-1.6508062361675369,1,1,1
0.06899685153355642,-1.2538892439300688,0,1.04859425873972,0.3252643094258691,8,0.17086808425574246,2.6671407723202973,1.4344393596009273,-0.5182205810095837,0.5415803983560671,1,0,1
0.9111195461157827,1.184477082504239,1,-0.7766350863250666,-1.0737219676746435,4,-1.3111230095139483,0.45415635651449515,1.2434563869480055,-0.7534902152451695,-0.7373118051160352,0,1,1
-0.2994318273461676,-0.15662439703463046,1,1.2767479268728181,-0.024482259849258996,7,0.664865115512306,-0.20246838287757565,-1.338265243372213,0.18758832169717352,-1.6508062361675369,1,0,1
1.4809253910912565,1.6721503477911004,0,2.4175162675383097,-0.7239753983995154,2,1.1588621467688696,-0.44557858050716587,-1.1334762726961887,-0.7534902152451695,-1.6508062361675369,1,0,1
1.522116175065387,-0.5223793459997764,1,-0.7766350863250666,-1.4234685369497717,8,-0.9817916553429059,-0.31152716312262546,-0.3097183906510565,-0.28295094677399796,-0.9200106913263356,1,0,1
-1.6312671758430581,1.184477082504239,1,0.1359795862073266,-0.7239753983995154,4,-0.6524603011718635,-1.1567327100217617,-1.3819842371120385,-0.5182205810095837,-0.7373118051160352,0,0,1
-1.5191367083579246,-1.2538892439300688,0,-0.32032775005887,0.6750108787009972,6,-0.8171259782573846,-1.4089311393384394,-1.335964243701696,-1.6945687521875124,-0.7373118051160352,1,0,0
