work_year,target,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
-3.0543387774986814,3,2,36,-0.22684370722391153,4,130,10,-1.0335550877098953,12,0
-0.3963159747770768,4,2,54,-0.12662108696625352,11,228,44,-1.0335550877098953,42,1
-0.3963159747770768,4,2,24,0.11268598589386869,11,427,44,1.0560780799360192,42,1
-3.0543387774986814,3,2,49,-0.13480252535463377,11,213,0,-1.0335550877098953,0,0
0.9326954265837255,4,2,17,-0.0859184309840618,11,273,44,-1.0335550877098953,42,1
-0.3963159747770768,4,2,24,-0.2984312931222387,4,39,36,-1.0335550877098953,35,1
-0.3963159747770768,3,2,54,-0.20639011125296092,4,143,16,1.0560780799360192,12,1
0.9326954265837255,4,2,21,-0.0859184309840618,11,273,44,-1.0335550877098953,42,1
-0.3963159747770768,3,2,24,-0.24729730319486215,4,92,18,1.0560780799360192,19,1
-3.0543387774986814,1,2,54,-0.08775925462144735,11,270,44,1.0560780799360192,42,2
-0.3963159747770768,4,2,36,0.07034704223400091,11,409,44,1.0560780799360192,42,0
-0.3963159747770768,4,2,30,-0.1552561213255844,11,185,44,-1.0335550877098953,42,1
-1.7253273761378791,1,3,2,-0.34547456385542513,11,8,7,1.0560780799360192,42,2
-1.7253273761378791,1,2,17,-0.2677508991658128,11,59,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,17,-0.1465019822500175,11,199,44,1.0560780799360192,42,1
-0.3963159747770768,3,2,3,-0.2718416183600029,11,56,7,1.0560780799360192,7,1
-0.3963159747770768,4,2,17,-0.13245036181797445,11,222,44,1.0560780799360192,42,1
-0.3963159747770768,3,2,17,-0.20843547085005598,11,129,44,-1.0335550877098953,42,1
0.9326954265837255,1,2,36,0.01859944442749585,11,365,44,-1.0335550877098953,42,1
0.9326954265837255,4,2,24,-0.07344173744178192,11,287,44,-1.0335550877098953,42,1
-0.3963159747770768,4,2,24,-0.3188848890931893,11,28,44,1.0560780799360192,42,1
0.9326954265837255,4,2,36,-0.22684370722391153,11,108,44,-1.0335550877098953,42,1
0.9326954265837255,4,2,23,0.01553140503185326,11,363,44,1.0560780799360192,42,1
0.9326954265837255,4,2,36,0.155638537432865,11,444,44,-1.0335550877098953,42,1
0.9326954265837255,4,2,24,-0.15382436960761783,11,188,44,-1.0335550877098953,42,0
-0.3963159747770768,4,2,36,-0.175709717296535,11,165,44,-1.0335550877098953,42,1
-1.7253273761378791,4,2,37,-0.03253454549988069,11,322,44,1.0560780799360192,42,0
0.9326954265837255,4,2,24,0.0799602323403477,11,413,44,-1.0335550877098953,42,1
-0.3963159747770768,1,2,36,-0.3147941698989992,5,36,17,0.011261496113061844,18,0
-0.3963159747770768,4,2,36,-0.07548709703887699,11,285,44,-1.0335550877098953,42,0
0.9326954265837255,3,2,65,0.008372646442020544,11,357,44,1.0560780799360192,42,1
0.9326954265837255,4,2,36,0.059506636369397084,11,404,44,-1.0335550877098953,42,1
0.9326954265837255,4,2,36,-0.042761343485356,11,315,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,2,-0.11434892938368316,11,240,9,1.0560780799360192,10,0
-1.7253273761378791,2,2,44,0.10041382831129832,11,421,37,0.011261496113061844,36,0
-0.3963159747770768,4,2,17,-0.07548709703887699,11,285,44,1.0560780799360192,42,1
0.9326954265837255,4,2,23,-0.02230774751440538,11,329,44,1.0560780799360192,42,1
0.9326954265837255,3,2,65,-0.1970428178942365,5,176,17,-1.0335550877098953,18,1
-0.3963159747770768,4,2,24,0.014713261193015236,11,362,44,-1.0335550877098953,42,1
-0.3963159747770768,3,2,9,-0.2718416183600029,4,61,10,1.0560780799360192,12,2
0.9326954265837255,4,2,27,-0.13480252535463377,11,213,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,40,0.14132102025319956,11,440,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,54,0.029644386251809186,11,376,44,1.0560780799360192,42,0
0.9326954265837255,3,2,54,0.07791487274325264,11,412,44,0.011261496113061844,42,0
-0.3963159747770768,1,2,53,-0.30252201231642883,11,35,23,1.0560780799360192,12,2
-1.7253273761378791,3,2,17,-0.1859365152820103,11,153,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,36,0.008372646442020544,11,357,44,1.0560780799360192,42,1
0.9326954265837255,4,2,17,-0.12048500817496834,11,233,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,51,-0.10146316392198426,11,257,44,1.0560780799360192,42,0
0.9326954265837255,4,2,64,0.045189119189731654,11,391,44,-1.0335550877098953,42,1
0.9326954265837255,1,2,24,-0.09389533341273254,11,264,44,-1.0335550877098953,42,1
0.9326954265837255,4,2,54,0.03905304039844647,11,386,44,-1.0335550877098953,42,1
-0.3963159747770768,4,2,29,-0.2350251456122918,11,99,44,1.0560780799360192,42,1
-0.3963159747770768,3,2,36,-0.1491200425342992,11,194,44,0.011261496113061844,42,0
-0.3963159747770768,4,2,24,0.0032592474492828902,11,351,44,1.0560780799360192,42,1
0.9326954265837255,4,2,36,0.2785032884303653,11,458,44,-1.0335550877098953,42,1
0.9326954265837255,3,2,17,-0.16548291931105968,11,169,8,1.0560780799360192,8,1
0.9326954265837255,4,2,24,-0.23707050520938686,11,96,44,1.0560780799360192,42,1
-0.3963159747770768,4,2,24,-0.017807956400796243,11,332,44,-1.0335550877098953,42,1
-3.0543387774986814,3,2,24,-0.24422926379921958,4,109,16,0.011261496113061844,17,0
0.9326954265837255,4,2,24,0.10491361942490746,11,424,44,1.0560780799360192,42,1
0.9326954265837255,4,2,34,-0.06321493945630662,11,295,30,1.0560780799360192,29,1
0.9326954265837255,4,2,17,-0.2637379036363123,11,67,44,1.0560780799360192,42,1
