A1,A2,A3,A4,A5,A6,A7,A8,A9,A11,A14,A18,A19,target
-1.117257722899575,-2.38257603295681,0.5692516677285159,1.2661768076499778,-1.2491124799463516,0.6088587439358673,0.894742937561722,-0.8805626673386655,-1.241629233718157,-0.39244056367499675,-1.1998918647688777,-2.758078008039434,-0.9768280269775441,2
0.15161435322480146,-0.1593855632291894,-0.3621176623527162,-0.9276093107101235,-0.8716551043625186,-1.1395719462685896,-1.35535862394664,-0.35885378453615124,0.5792140356586732,-0.868693652504596,-0.8873911229604944,-1.065196168046733,1.2150611719533018,2
0.7081129072309102,-0.5566843851157215,-1.7597239618806215,-0.3421823937139316,0.34363358942757494,-1.7108721310407249,-1.3208957396799228,-1.107670205481718,-0.5101684450117802,-0.32590653870337016,-1.4776803985601623,-2.4917474283922094,-1.0545266187367484,2
-1.154911356404466,0.9860040487638897,-1.3313198442488707,-1.574616511899783,0.40255999460571806,-0.8941156628527391,-0.5278885336473458,0.07401865563530549,0.08676347095586598,1.690690809448913,-1.5988096480020277,-0.820939182636575,0.06866294147540856,2
-0.5159070466302874,0.28559635570453074,0.6879971150308275,0.18276881817746515,0.27832197006604176,-0.2006811085506477,0.7190002711963681,-0.2897182367801537,-2.1637867544533655,0.20826922309199122,-0.37534061988104106,0.1417952020800563,-0.2733209429145719,2
-1.126301978006142,0.7712943916614664,0.740834236543639,0.5096321801670056,-0.33228694055700764,-0.039723173538095305,0.34360744021780704,-0.8054986095508213,-0.6362949713201216,1.0057710646456293,0.5368998415944928,1.6805237446139014,1.6682265123198532,1
1.1570032831323553,-0.654131625191284,0.871362177841839,0.8038184107833312,0.4353070216319616,1.0187442458662432,-0.024748466748178374,0.29656580144616823,0.19909918953606867,1.1375700732406497,1.0222346662524096,1.780126315331155,0.42945227015185516,1
-2.0862850557460337,-0.6229159354734854,-0.4380595181855899,0.3656687056100805,-0.39166943246253577,0.059117056702302925,-0.6300141488042147,0.8902376752506376,1.0821675333994667,0.7346494451767805,-0.7531766432713458,0.8839745755263297,-1.9368230243330016,2
-0.7020525828542213,-1.317894812929749,0.42574457288797024,0.9822999818612582,0.09032302103794124,0.1970549011228217,-0.5856273973402752,-2.0959984317138933,1.5606446306691268,0.4663378458361613,-1.6819553818649735,-1.1368448837670462,-1.3832090913143504,2
-1.332197214156661,0.4458368962558968,-0.1993719640345092,-0.2612719754687032,-1.1334488858815137,-0.19611363025857753,0.9686306396937676,-1.4022715501411795,0.3875126752522948,-2.0953127613820492,0.1698773070890957,-1.1616324445086696,-0.1759913019977883,2
1.1257175435290268,-0.4233164817996777,-1.7352384665454164,-1.8593217720050066,-0.8134584379481916,-1.0581794831038993,0.6894091035537419,0.3965296013677689,-1.892080443253282,-0.17117414002957382,-0.45539678549115603,-0.6578297957126803,0.23717806905705938,2
-0.5990588206202548,1.131405826666795,1.1214640230514363,0.7689321212327719,0.8792618420685289,1.1667305425293162,0.265930625155913,0.08697016985872455,2.5659123171831846,1.6667603154536685,-0.3505332042038998,-0.006930162369684478,0.6780510702314818,1
-0.10125563648941714,-0.6630891709363914,-1.562827441121207,-0.17364203443405302,-1.2267642303044861,-1.4699833259169448,-0.6700704854911844,0.03516411296504832,-0.6582141359211368,-0.708885088437869,-1.4551447242453968,-0.5392294594635257,-0.48999635464448976,2
0.8572508281718508,0.46610447450745296,0.2012328318256926,-0.38185519264873646,1.7579585310484862,-0.6268268332007934,-1.1686997036643416,1.0102672014338734,0.7141082278074207,0.8131487171460293,1.9300225146576873,1.5874346935075856,-0.8125326576260272,1
