A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,target
0.38179199112752543,0.6620634820560043,0.33275717050697323,0.6767562628729314,1.5042594357416401,0.03792053342302394,-0.9746681071047129,1.1710330953805967,-0.3579453709268871,1.1419063592040373,0.005865099828080352,2.1068661993591804,0.636830814643079,1.251666355467397,1.160710206393045,0.49728654393360233,-0.03387594202897716,0.35508539066964323,1.8375509054677295,-0.17107975947315204,1
-1.1315779367520642,-0.18144923691922243,-1.9144915790620138,-0.29158407682374743,-1.3207475147750063,-0.8105713191914057,-0.057029345482981,-0.8728338864381879,-1.6107176081004544,0.7689317880584509,-0.268332038308213,-1.7018657423796737,-0.38733249042540574,-1.507452200648819,-0.2450471794345232,-0.9782203250648088,0.0633015699069931,-0.9404294926917612,0.4027562915235801,-0.7467285048830125,2
-0.11925616067044684,0.2129168064918125,0.0013357365315850055,0.3781453713617939,0.7465005083116658,1.118446709427143,0.5157717609390948,-0.15529731526312915,-0.1926651364822808,-0.6288777451926063,0.6378784765376735,0.9749080723040223,-0.7964165207578335,2.2742850210049,1.0208343077246265,0.4680824431370611,0.722520172511099,0.7355539348910284,1.3427247290625284,1.2788452868634554,1
-1.2629569984206652,-1.1709527948167098,0.7190754956165053,0.29696318708926805,-0.5350540573809877,0.09440794991945713,0.409653960885518,-0.6616909830319478,-0.20091987321941332,-0.7782741557395922,-0.8352879170953879,0.2810006711369136,1.1210286311844138,1.1759641174727369,0.29521081759484546,-0.4481612304157654,-0.3218577610546121,-0.7964733220404486,-1.4761740953996458,0.32044207297551647,2
-0.13705943865889522,-1.3241205324787702,0.714253471395263,-2.1888522672206867,0.4536055695524498,-0.9691356748228724,0.21287504204681523,-0.26312083537436975,-1.2964811129835487,-0.13486485022862602,1.1454739829267095,0.39674318424923855,-1.6708972143725347,0.40781442061607864,-0.773978819955521,-0.9645979649488504,0.927340466899221,-0.9329959876581293,-0.29583798674078954,0.8702551216180601,2
-0.03516990924808305,-1.5207130498575954,-0.46287682599801583,0.15826516959230463,0.1620099112566777,0.1122986590027326,0.5612379052550652,1.2609319893863882,-1.2846091320582347,-1.1639253550585558,-0.008285824861259181,1.1875895041271427,0.9266592206801076,-0.6350523133971048,0.3220073195780645,-0.1500554730836594,-1.7883972320498556,-0.478192393100424,0.09074496357577391,0.41983135484551476,2
-1.3948838532581416,1.1344669434099277,-0.6391589037784337,0.19117176925677792,-0.5249382309156028,-0.9245451257879068,-1.6650665370955313,0.299528582017705,-0.04983036597459649,-0.879968883974907,0.8012573343145935,0.20980259524762862,-1.9357482428914863,0.22366644650617684,1.0130992349872023,-0.46262332505942,-1.5522745660285124,1.5250465609629948,-0.5464535372537048,-1.693547029117279,2
-0.8492818570583088,2.2636020628652957,0.5589286527302446,-0.43207357109327527,0.3830732015369225,-0.04717385445022026,-0.7808720565809744,1.4145322469361605,-1.011924570179928,1.7334823406283055,0.7499832045960776,1.1725283726890248,0.7223896859959091,-0.9539137881312388,1.0212947287209015,2.6659476136269165,-0.18038972925551694,-1.200692821369292,1.0889067162392982,0.8428564111673112,1
-2.4779622469861566,1.4082792573562213,-1.9730977195971129,-0.3935096763575458,-1.9137762405897685,-0.4688315309661997,-1.1657524591603021,-0.6562676346205555,-0.3167644370922041,-1.1090872005900205,-2.0629265784562723,-0.08576069927737758,-0.21022017711540708,-0.6586750599520649,1.0247939282925935,-0.5175792847053073,0.11815080020162246,-0.8859473399452633,0.5233518722377175,-0.9190277779860438,2
0.8507029436848114,-0.11404089685679722,0.13301409026551095,-0.7418104762445499,-1.70032302159541,-0.3718402756314882,0.38551984451898896,-0.34051845168610423,-0.5202576101401649,0.06702219105108467,-0.9256149233916265,-1.2013797807117896,-0.0880580943451772,-0.423998122168619,0.3211785617847691,-0.3471131755830046,0.18505377957292504,0.09110530947529645,0.2422671803152364,0.08010573365250497,2
