A3,A4,A6,A7,A8,A9,A10,A12,A13,A18,A19,A20,target
0.5692516677285159,1.2661768076499778,0.6088587439358673,0.894742937561722,-0.8805626673386655,-1.241629233718157,-0.49136928948722824,-1.049875244564883,-0.18107518095839129,-2.758078008039434,-0.9768280269775441,-0.7921310878230708,2
-0.3621176623527162,-0.9276093107101235,-1.1395719462685896,-1.35535862394664,-0.35885378453615124,0.5792140356586732,-0.5538568443701072,-2.2852731443823426,-0.5604837169697119,-1.065196168046733,1.2150611719533018,0.00830822208618574,2
-1.7597239618806215,-0.3421823937139316,-1.7108721310407249,-1.3208957396799228,-1.107670205481718,-0.5101684450117802,-0.9935636916516873,0.49599350888151844,-0.22536267307399846,-2.4917474283922094,-1.0545266187367484,0.007301149867381917,2
-1.3313198442488707,-1.574616511899783,-0.8941156628527391,-0.5278885336473458,0.07401865563530549,0.08676347095586598,-1.7798424842969003,-0.8253837857934935,0.9137894515314199,-0.820939182636575,0.06866294147540856,1.0043941985030578,2
0.6879971150308275,0.18276881817746515,-0.2006811085506477,0.7190002711963681,-0.2897182367801537,-2.1637867544533655,1.3852760445283974,0.8326843719336144,-0.09685482461302121,0.1417952020800563,-0.2733209429145719,0.46735004982094636,2
0.740834236543639,0.5096321801670056,-0.039723173538095305,0.34360744021780704,-0.8054986095508213,-0.6362949713201216,-0.38951732778385717,0.6369144782547265,3.2171096481715744,1.6805237446139014,1.6682265123198532,-0.26140402851345623,1
0.871362177841839,0.8038184107833312,1.0187442458662432,-0.024748466748178374,0.29656580144616823,0.19909918953606867,1.6215542439754067,0.1252073685583241,1.2195399201119714,1.780126315331155,0.42945227015185516,0.23764603191378356,1
-0.4380595181855899,0.3656687056100805,0.059117056702302925,-0.6300141488042147,0.8902376752506376,1.0821675333994667,-1.0774309826398685,-0.35240446386697993,-0.19562149113025387,0.8839745755263297,-1.9368230243330016,-0.41759177444794005,2
0.42574457288797024,0.9822999818612582,0.1970549011228217,-0.5856273973402752,-2.0959984317138933,1.5606446306691268,1.0533854630138992,-0.3988222190648611,-0.1669921290722568,-1.1368448837670462,-1.3832090913143504,0.6836874728239858,2
-0.1993719640345092,-0.2612719754687032,-0.19611363025857753,0.9686306396937676,-1.4022715501411795,0.3875126752522948,1.0309046246199116,0.6159755308001932,-0.9277548858949564,-1.1616324445086696,-0.1759913019977883,0.33395875683938553,2
-1.7352384665454164,-1.8593217720050066,-1.0581794831038993,0.6894091035537419,0.3965296013677689,-1.892080443253282,0.28766057975747455,-0.005336777297593154,0.9817031162191604,-0.6578297957126803,0.23717806905705938,0.4007917313600029,2
1.1214640230514363,0.7689321212327719,1.1667305425293162,0.265930625155913,0.08697016985872455,2.5659123171831846,-0.3165693011584698,1.380988314570462,1.7894402632146902,-0.006930162369684478,0.6780510702314818,-0.07271531551757636,1
-1.562827441121207,-0.17364203443405302,-1.4699833259169448,-0.6700704854911844,0.03516411296504832,-0.6582141359211368,-0.9322689975815506,-0.05166188228549849,0.9772558366761707,-0.5392294594635257,-0.48999635464448976,0.1867431088542449,2
