A4,A7,A8,A9,A10,A11,A16,A17,A18,A20,target
1.2661768076499778,0.894742937561722,-0.8805626673386655,-1.241629233718157,-0.49136928948722824,-0.39244056367499675,-1.3025205598072205,0.17028405026090665,-2.758078008039434,-0.7921310878230708,2
-0.9276093107101235,-1.35535862394664,-0.35885378453615124,0.5792140356586732,-0.5538568443701072,-0.868693652504596,-1.8417829546803695,-1.2353309770950835,-1.065196168046733,0.00830822208618574,2
-0.3421823937139316,-1.3208957396799228,-1.107670205481718,-0.5101684450117802,-0.9935636916516873,-0.32590653870337016,-1.0467439298278614,0.856547389146898,-2.4917474283922094,0.007301149867381917,2
-1.574616511899783,-0.5278885336473458,0.07401865563530549,0.08676347095586598,-1.7798424842969003,1.690690809448913,0.5744721443963814,-0.6378211946899524,-0.820939182636575,1.0043941985030578,2
0.18276881817746515,0.7190002711963681,-0.2897182367801537,-2.1637867544533655,1.3852760445283974,0.20826922309199122,-0.16635335562354528,0.3402960122118847,0.1417952020800563,0.46735004982094636,2
0.5096321801670056,0.34360744021780704,-0.8054986095508213,-0.6362949713201216,-0.38951732778385717,1.0057710646456293,0.7470286969404273,-0.19231673095389457,1.6805237446139014,-0.26140402851345623,1
0.8038184107833312,-0.024748466748178374,0.29656580144616823,0.19909918953606867,1.6215542439754067,1.1375700732406497,1.2281853139160912,-0.8611218522416941,1.780126315331155,0.23764603191378356,1
0.3656687056100805,-0.6300141488042147,0.8902376752506376,1.0821675333994667,-1.0774309826398685,0.7346494451767805,0.09053534666007201,-1.1374369925523429,0.8839745755263297,-0.41759177444794005,2
0.9822999818612582,-0.5856273973402752,-2.0959984317138933,1.5606446306691268,1.0533854630138992,0.4663378458361613,-0.5830097789522405,-1.574806475313327,-1.1368448837670462,0.6836874728239858,2
-0.2612719754687032,0.9686306396937676,-1.4022715501411795,0.3875126752522948,1.0309046246199116,-2.0953127613820492,0.5626100398176285,-0.9387240864870597,-1.1616324445086696,0.33395875683938553,2
-1.8593217720050066,0.6894091035537419,0.3965296013677689,-1.892080443253282,0.28766057975747455,-0.17117414002957382,-0.9681574869936235,0.37429840460208036,-0.6578297957126803,0.4007917313600029,2
