A2,A3,A4,A5,A7,A9,A11,A12,A14,A15,A16,A17,A18,A20,target
-2.38257603295681,0.5692516677285159,1.2661768076499778,-1.2491124799463516,0.894742937561722,-1.241629233718157,-0.39244056367499675,-1.049875244564883,-1.1998918647688777,-0.32092365861859157,-1.3025205598072205,0.17028405026090665,-2.758078008039434,-0.7921310878230708,2
-0.1593855632291894,-0.3621176623527162,-0.9276093107101235,-0.8716551043625186,-1.35535862394664,0.5792140356586732,-0.868693652504596,-2.2852731443823426,-0.8873911229604944,-1.5210264823871142,-1.8417829546803695,-1.2353309770950835,-1.065196168046733,0.00830822208618574,2
-0.5566843851157215,-1.7597239618806215,-0.3421823937139316,0.34363358942757494,-1.3208957396799228,-0.5101684450117802,-0.32590653870337016,0.49599350888151844,-1.4776803985601623,0.6102875500540882,-1.0467439298278614,0.856547389146898,-2.4917474283922094,0.007301149867381917,2
0.9860040487638897,-1.3313198442488707,-1.574616511899783,0.40255999460571806,-0.5278885336473458,0.08676347095586598,1.690690809448913,-0.8253837857934935,-1.5988096480020277,-0.6136901205810179,0.5744721443963814,-0.6378211946899524,-0.820939182636575,1.0043941985030578,2
0.28559635570453074,0.6879971150308275,0.18276881817746515,0.27832197006604176,0.7190002711963681,-2.1637867544533655,0.20826922309199122,0.8326843719336144,-0.37534061988104106,1.415579682202626,-0.16635335562354528,0.3402960122118847,0.1417952020800563,0.46735004982094636,2
0.7712943916614664,0.740834236543639,0.5096321801670056,-0.33228694055700764,0.34360744021780704,-0.6362949713201216,1.0057710646456293,0.6369144782547265,0.5368998415944928,-0.37687745030977315,0.7470286969404273,-0.19231673095389457,1.6805237446139014,-0.26140402851345623,1
-0.654131625191284,0.871362177841839,0.8038184107833312,0.4353070216319616,-0.024748466748178374,0.19909918953606867,1.1375700732406497,0.1252073685583241,1.0222346662524096,0.3606617380281907,1.2281853139160912,-0.8611218522416941,1.780126315331155,0.23764603191378356,1
-0.6229159354734854,-0.4380595181855899,0.3656687056100805,-0.39166943246253577,-0.6300141488042147,1.0821675333994667,0.7346494451767805,-0.35240446386697993,-0.7531766432713458,-1.30698248847126,0.09053534666007201,-1.1374369925523429,0.8839745755263297,-0.41759177444794005,2
-1.317894812929749,0.42574457288797024,0.9822999818612582,0.09032302103794124,-0.5856273973402752,1.5606446306691268,0.4663378458361613,-0.3988222190648611,-1.6819553818649735,-1.573938305172515,-0.5830097789522405,-1.574806475313327,-1.1368448837670462,0.6836874728239858,2
0.4458368962558968,-0.1993719640345092,-0.2612719754687032,-1.1334488858815137,0.9686306396937676,0.3875126752522948,-2.0953127613820492,0.6159755308001932,0.1698773070890957,-0.8737323715873166,0.5626100398176285,-0.9387240864870597,-1.1616324445086696,0.33395875683938553,2
