A1,A2,A3,A6,A9,A10,A11,A14,A15,A17,target
-1.117257722899575,-2.38257603295681,0.5692516677285159,0.6088587439358673,-1.241629233718157,-0.49136928948722824,-0.39244056367499675,-1.1998918647688777,-0.32092365861859157,0.17028405026090665,2
0.15161435322480146,-0.1593855632291894,-0.3621176623527162,-1.1395719462685896,0.5792140356586732,-0.5538568443701072,-0.868693652504596,-0.8873911229604944,-1.5210264823871142,-1.2353309770950835,2
0.7081129072309102,-0.5566843851157215,-1.7597239618806215,-1.7108721310407249,-0.5101684450117802,-0.9935636916516873,-0.32590653870337016,-1.4776803985601623,0.6102875500540882,0.856547389146898,2
-1.154911356404466,0.9860040487638897,-1.3313198442488707,-0.8941156628527391,0.08676347095586598,-1.7798424842969003,1.690690809448913,-1.5988096480020277,-0.6136901205810179,-0.6378211946899524,2
-0.5159070466302874,0.28559635570453074,0.6879971150308275,-0.2006811085506477,-2.1637867544533655,1.3852760445283974,0.20826922309199122,-0.37534061988104106,1.415579682202626,0.3402960122118847,2
-1.126301978006142,0.7712943916614664,0.740834236543639,-0.039723173538095305,-0.6362949713201216,-0.38951732778385717,1.0057710646456293,0.5368998415944928,-0.37687745030977315,-0.19231673095389457,1
1.1570032831323553,-0.654131625191284,0.871362177841839,1.0187442458662432,0.19909918953606867,1.6215542439754067,1.1375700732406497,1.0222346662524096,0.3606617380281907,-0.8611218522416941,1
-2.0862850557460337,-0.6229159354734854,-0.4380595181855899,0.059117056702302925,1.0821675333994667,-1.0774309826398685,0.7346494451767805,-0.7531766432713458,-1.30698248847126,-1.1374369925523429,2
-0.7020525828542213,-1.317894812929749,0.42574457288797024,0.1970549011228217,1.5606446306691268,1.0533854630138992,0.4663378458361613,-1.6819553818649735,-1.573938305172515,-1.574806475313327,2
-1.332197214156661,0.4458368962558968,-0.1993719640345092,-0.19611363025857753,0.3875126752522948,1.0309046246199116,-2.0953127613820492,0.1698773070890957,-0.8737323715873166,-0.9387240864870597,2
1.1257175435290268,-0.4233164817996777,-1.7352384665454164,-1.0581794831038993,-1.892080443253282,0.28766057975747455,-0.17117414002957382,-0.45539678549115603,0.3128198634190914,0.37429840460208036,2
-0.5990588206202548,1.131405826666795,1.1214640230514363,1.1667305425293162,2.5659123171831846,-0.3165693011584698,1.6667603154536685,-0.3505332042038998,-0.5544178173562573,-0.884612752360727,1
-0.10125563648941714,-0.6630891709363914,-1.562827441121207,-1.4699833259169448,-0.6582141359211368,-0.9322689975815506,-0.708885088437869,-1.4551447242453968,-0.9730111749668926,-0.07239431478202181,2
0.8572508281718508,0.46610447450745296,0.2012328318256926,-0.6268268332007934,0.7141082278074207,1.690373137018225,0.8131487171460293,1.9300225146576873,0.5921279174953357,0.47657979461452366,1
-1.02949153303891,0.7421597479248544,-0.9436942019310146,-0.02693423432029886,1.1900280892069623,-0.8200483226597282,-0.9726643972490862,-0.12126906591295733,-0.0961866830945376,-0.5819731792318622,2
1.4288846662338472,-0.2984537229284833,0.4634853739685499,0.12278770409376093,0.17791066375508735,1.4697856451849782,0.5661388832936011,1.854509831772323,-0.7377655795865047,-0.8219094158562265,1
-1.555719518933244,-1.5614676729886294,-1.6002000392644153,-0.9829074408505831,-1.6524309102821828,-0.4413608938761136,0.4706888447443875,0.7446278717701148,1.0071262209445935,-0.2956949723337636,2
0.25599244021997714,-0.12129337374746996,0.18843777975203266,-0.6000614104092623,1.7630315838185002,2.2492743070499666,-1.0803516202276862,2.193635382347748,0.659419956926246,0.22028219175939323,1
0.9557224628525339,0.3934488256860261,0.348698108242982,1.2036357671292433,-0.06520940361117246,1.1267922822595717,2.4262815623709146,0.47456325861090703,1.09202480767866,-0.7379088819675443,1
0.7894189148725989,0.02935625923842756,1.5472907201215866,-0.9104672351383504,-0.9016081928449092,-0.5078858238175046,2.0995940610115933,0.5473498518614204,0.6207961699104221,0.9717167827265928,1
0.6877171890824277,-0.18019602304105514,0.5363895555681086,1.2776289154607796,0.10594273998175424,-0.42631249593075066,-0.9102094337539216,-0.10972861979208942,-0.38471282476405727,-0.7195366215631644,1
0.07206182361397795,-0.699824156517337,0.3000032697755999,-1.146240464575012,-0.04064167328753463,-0.17214138429260856,-0.8275404544976226,-1.6410640373422134,-0.1187709976980623,-0.8810479854165936,2
-0.7801284993864217,0.7278638668367031,0.8942828106932154,1.0101573866771512,0.7657095944723105,1.2226799398992318,0.4439483306209136,0.5564368173109226,2.5545665852277333,-1.540072848678181,1
1.5597495003268262,-0.4953387688007434,0.44461497342826,-1.0942625616112536,1.239163549854238,1.4889631767129101,1.1056627479136572,1.2610401182653295,0.26304219041540433,-0.39148665842227165,1
1.0539172325809751,0.863222335873882,0.36802876245498617,1.0912758011443173,1.278526716283561,0.6825892672991942,-0.2997098994434246,1.458499877483014,0.9268366780071652,1.1231736757119533,1
-1.8071128955688394,0.25383778442642263,-0.8708820710657987,0.3636765092175411,-0.22923781870876925,-0.7846295323736912,-0.0492555247886505,-0.8636741431372935,0.9309848174241389,0.10383313825103509,2
-1.9354859450916417,0.24732320570270813,0.5092345889369599,1.2111264315282382,1.3967988752765386,1.020994704021746,0.6396526356805072,-1.5526478635185563,0.5819880211427327,-0.10877321846830638,1
0.31284204374696933,-0.774651331580002,0.3032250454776006,1.2309492873158228,-0.8702820534359584,0.4255736414152823,2.7220588423197127,0.2572030450588126,-0.0009638382560028257,0.5863563356377091,1
0.6464643111983928,0.3533660704831717,-0.0549443618505348,1.867655761230403,-1.2017180881738085,-0.1666358728491831,0.2509633998789614,-1.0387799673492022,0.5134054494487639,-0.4654327214428852,1
-1.244338735978582,0.631411909621708,-0.33809242068922524,-0.2068015294620217,-0.016895911636434877,-1.0952321363069442,-0.30433283578341497,-0.45394287101923575,-0.6699204548999979,-0.1928651566376073,2
-1.181951833406753,1.249754006814275,-0.3856826503444928,-0.5969555251706546,1.2233634853710063,-0.3614392194223873,0.2223193237331385,-1.3872650923376149,0.6291846296203027,1.3882460895064892,1
-0.16973356801056688,-1.544547864358982,-1.3911528215717412,0.08917106386412456,-1.0448134015715418,0.7281932537555685,0.238635569638987,-0.5526273158008305,-0.7394248353532943,0.11205952350672758,2
-1.489456507030029,-0.23385081725164805,-2.218320720376836,-0.83428169722662,-1.27624324781726,0.6513913691197833,0.07266309045227282,-1.7381128283428977,0.48335448389468605,-0.8192586917182811,2
