Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
0.4752765663403319,-1.0042964752095902,2,1,-1.0430563130939996,1.1308452030749114,0,1,0,1,0,0,-1.3161731685418212,5
1.3692947848797072,0.995721905517299,3,1,1.310782821524984,-0.7734139273821984,1,4,1,0,0,0,1.2697531827861852,2
1.3692947848797072,-1.0042964752095902,1,3,-0.4219042278947816,0.2977318334999259,0,1,1,0,0,0,-0.47864225247185477,5
1.3692947848797072,-1.0042964752095902,3,2,1.639447375715257,1.2498613987284808,0,2,0,0,0,0,-1.1843947519412834,2
-1.3127598707384187,-1.0042964752095902,2,4,-0.6105908822689028,1.4878937900356195,0,3,0,0,1,0,-1.330527786060781,5
0.4752765663403319,-1.0042964752095902,3,2,-1.0282157880128138,-0.059316753460782225,0,2,1,0,0,0,-0.010089979894969426,5
-0.41874165219904336,0.995721905517299,3,2,-0.4282738298719834,1.4878937900356195,0,4,1,1,0,0,-1.3658452375002847,5
-1.3127598707384187,-1.0042964752095902,0,0,0.1441048837795444,0.05969944219278714,0,3,0,0,0,1,0.1426962443448719,3
1.3692947848797072,-1.0042964752095902,2,2,0.13839237084061326,-1.7255434926107533,0,1,0,0,0,0,1.1124514469711775,3
-1.3127598707384187,0.995721905517299,0,2,-0.7747474512368651,0.05969944219278714,0,2,0,0,0,0,-0.5708556923133713,5
-1.3127598707384187,-1.0042964752095902,2,0,-1.1186511792189806,-1.1304625143429066,0,0,0,0,0,0,0.7750664009510535,3
-0.41874165219904336,0.995721905517299,0,3,-1.124621061493507,1.4878937900356195,1,0,0,0,0,0,-1.7341384423793813,5
-1.3127598707384187,0.995721905517299,0,2,1.7516907062103078,1.4878937900356195,0,2,1,1,0,0,-0.5642510675168281,5
0.4752765663403319,-1.0042964752095902,0,2,0.3898894416188649,0.2977318334999259,1,2,0,0,0,0,-0.22012006864672143,5
-0.41874165219904336,-1.0042964752095902,0,2,-1.2392597347538046,-0.8924301230357677,1,2,0,0,0,0,0.7406189224373677,3
-0.41874165219904336,0.995721905517299,1,2,-1.0360980459794056,-0.654397731728629,1,0,0,0,0,0,0.3045870061977375,4
-1.3127598707384187,0.995721905517299,1,1,-0.2096596579006607,1.4878937900356195,0,2,0,1,1,1,-1.9065222216089093,5
1.3692947848797072,-1.0042964752095902,0,3,-0.37052922503890556,1.2498613987284808,0,1,0,1,0,0,-1.6663200705718062,5
1.3692947848797072,-1.0042964752095902,1,1,1.2771862331753754,-0.7734139273821984,0,3,0,0,0,0,0.9172141593637547,3
-1.3127598707384187,0.995721905517299,0,2,-0.06232872296549795,-1.1304625143429066,1,1,0,0,0,0,1.2621884370339167,2
1.3692947848797072,0.995721905517299,2,1,-0.6167521419382384,-1.1304625143429066,1,1,1,0,0,0,1.0919581152565068,3
