Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,target
-1.3365106530001905,0.9565173146024742,3,2,-1.5458055743609322,0.18078720875819718,1,3,0,1,0,0,-0.15580296035076827,5
1.326134017495532,-1.0454593813762767,2,0,-0.1732589104219041,1.2480417586206218,1,1,0,0,0,0,-1.3352730693808719,5
1.326134017495532,0.9565173146024742,2,1,0.6811468624106771,-0.8864673411042274,0,4,1,0,0,1,1.4718647078046565,4
1.326134017495532,0.9565173146024742,0,1,-0.34345493770685953,-0.7678835022306246,0,1,1,0,0,1,0.39893037941156456,4
-1.3365106530001905,0.9565173146024742,0,2,1.2881582731645218,-1.2422188577250355,0,2,0,1,0,0,1.496267849863969,4
-1.3365106530001905,0.9565173146024742,0,1,-0.18946359352436398,-0.05638046898900829,0,3,0,0,0,0,0.1699040582891033,4
1.326134017495532,0.9565173146024742,0,2,1.3986105787739864,1.129457919747019,0,2,0,0,1,0,-1.1558270687476513,5
-0.4489624295016163,-1.0454593813762767,1,2,-0.265147078380004,-0.7678835022306246,1,3,1,0,1,0,0.9727163601340941,3
-0.4489624295016163,-1.0454593813762767,0,2,0.6944253371905913,-0.05638046898900829,0,2,0,0,0,0,0.0886034903889118,5
1.326134017495532,0.9565173146024742,3,2,1.6035976343941634,0.6551225642526081,1,1,0,0,1,0,-0.34244299908599063,4
1.326134017495532,-1.0454593813762767,2,1,-0.9272834238413572,-0.29354814673621377,1,2,1,0,0,0,0.5043097845870972,4
-0.4489624295016163,0.9565173146024742,3,2,-1.497426950209593,-1.3608026965986384,1,2,0,0,1,1,1.1297894253643053,3
-1.3365106530001905,0.9565173146024742,2,1,1.3367867482450089,1.4852094363678272,0,2,1,0,0,0,-1.6171286828153402,5
-0.4489624295016163,0.9565173146024742,3,2,-0.37600736801647583,0.18078720875819718,0,4,0,0,1,0,-0.49908206671726785,5
-1.3365106530001905,-1.0454593813762767,0,3,0.016273135676832987,1.4852094363678272,1,3,0,0,0,1,-1.1732736462525637,5
0.4385857939969579,0.9565173146024742,0,1,1.5977860314408665,0.8922902419998135,0,4,0,0,1,0,-0.38422221767706377,5
-0.4489624295016163,-1.0454593813762767,0,2,1.3781707779808978,0.18078720875819718,1,2,0,1,1,0,0.5684097369930415,4
1.326134017495532,0.9565173146024742,1,3,0.53275830136743,1.60379327524143,0,3,0,0,0,0,-1.4773639672495045,5
-0.4489624295016163,0.9565173146024742,0,0,-0.6026618105951939,1.3666255974942245,0,2,0,1,0,1,-1.694074652566718,5
0.4385857939969579,0.9565173146024742,0,1,0.34158184672820524,1.0108740808734162,0,2,0,0,1,0,-1.2816372907541635,5
0.4385857939969579,-1.0454593813762767,0,2,0.5539820373000165,0.41795488650540263,0,4,1,0,0,0,-0.07725442848381511,5
-0.4489624295016163,-1.0454593813762767,1,2,-0.29151806187492524,0.7737064031262109,0,0,1,0,1,0,-0.6245532655421098,5
