gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
1,2,-1.8541113499314859,-1.5378253590588236,-1.5052008702124529,0.9590736834873673,-1.4907422367174419,-1.8856057429332362,-1.7355683619518043,-1.7844649649724829,-2.1039914934450374,0.627941164962441,-1.6120966466032427,-2.2609026387221913,-1.0868163613374742,0.39388890623109796,-1.1001498237992409,0,1,0,1,1,2
1,4,0.17400872266825565,-0.12003092294273951,-0.4123604992816953,-0.5378334774066413,1.023093074754221,1.309213172632778,-0.2669158997473718,1.6800084792179963,-0.5561382320936052,-0.07408294642815308,-0.17026638739404995,-0.40938154775216645,-1.633659486258226,-0.48057642413388485,-0.40013442832026747,0,0,1,1,2,2
1,4,1.6806122051709216,1.7396734672874492,2.324576004907725,-0.5378334774066413,-0.937698468193676,-0.09867312914207595,0.22263492098743906,-0.052228242877243244,0.9917150292578272,-0.07408294642815308,1.271563871815143,1.4421395432178585,-0.5399732364167222,1.26835423659608,-1.1001498237992409,1,2,1,0,1,2
1,1,0.06777386172255544,-0.5987667065663527,0.6417952567488593,-0.5378334774066413,-0.032717756063877425,-0.5860183874487551,-0.2669158997473718,0.8138901181703765,-0.5561382320936052,1.3299652763530352,-0.17026638739404995,-1.0265552447421749,-1.0868163613374742,-0.8780606652088768,0.9998963626376792,1,2,0,1,1,2
1,2,-2.085896501085742,-2.237516119739489,-1.0119720302348547,-0.5378334774066413,0.4700493062304554,0.10438739515237404,-0.2669158997473718,-0.918346603924863,0.21778839858211102,0.627941164962441,-1.6120966466032427,0.8249658462278502,-1.0868163613374742,0.7118762990910911,-0.40013442832026747,1,0,1,0,1,2
1,1,0.03880071782827403,-0.28574715573552834,0.5257414120482476,-0.5378334774066413,1.2744766059013874,0.05023792200718661,0.22263492098743906,-0.918346603924863,0.9917150292578272,-0.7761070578187471,-0.17026638739404995,0.8249658462278502,-0.5399732364167222,0.234895209801101,1.349904060377166,0,1,0,1,1,2
1,2,1.3619076223338191,1.6936411804005633,1.9474010096307381,0.9590736834873673,0.3192191875421553,-1.0462889091828425,0.7121857417222499,1.6800084792179963,0.9917150292578272,1.3299652763530352,1.271563871815143,0.8249658462278502,1.1005561383455336,1.0298636919510844,0.2998809671587059,0,0,2,1,0,2
0,2,0.08708929098540971,0.3587048606808736,0.5160702583231972,-0.5378334774066413,-0.3846546996699101,-0.28819628515023005,-0.2669158997473718,1.6800084792179963,0.21778839858211102,0.627941164962441,-0.17026638739404995,0.8249658462278502,3.287928638028541,0.39388890623109796,-0.40013442832026747,0,2,2,1,1,2
1,4,0.16435100803682853,0.5520404656057937,-0.3640047306564405,-0.5378334774066413,-0.13327116852274382,-0.2069720754324489,1.2017365624570608,-0.052228242877243244,0.9917150292578272,-1.4781311692093413,-0.17026638739404995,1.4421395432178585,0.5537130134247816,0.870869995521088,-1.1001498237992409,0,2,0,1,0,2
0,2,-2.2693930790828616,-1.942909483663419,-2.3659335517419877,-0.5378334774066413,-0.937698468193676,-1.6148583772073029,-0.7564667204821827,-1.7844649649724829,-1.3300648627693215,-1.4781311692093413,-1.6120966466032427,-0.40938154775216645,-0.5399732364167222,0.7118762990910911,1.349904060377166,1,2,1,0,0,1
