gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
1,3,0.6406309417101472,1.068374030305999,0.7302632768002828,-0.5542314101429997,-0.2684656962653813,0.13446558934654007,1.2112215543033884,0.8080654114309073,0.9929207532211743,-0.7279906171826318,1.2488289140936326,1.4367153043512546,2.3214976361167174,0.9153251971423606,-1.4412089360936984,0,1,0,0,0,2
0,2,0.3263192800056518,-0.26073573177600795,0.1870601869783958,-0.5542314101429997,1.7006386634447368,1.7367062802978075,1.2112215543033884,-0.9603289765600365,0.9929207532211743,-1.4426665270811523,-0.13984646294441605,0.17530213262641298,0.6514320823877386,1.804329423240135,-0.3741376248912309,0,0,2,1,2,2
0,1,1.3807842095949259,0.3102892030444095,1.2339606873623956,-0.5542314101429997,-0.06650627475665133,-0.40388728281308617,0.22556861152669114,1.6922626054263792,0.9929207532211743,-0.013314707284111467,-0.13984646294441605,0.8060087184888338,-0.4619449534315806,1.448727732801025,0.6929336863112365,0,2,2,1,1,2
0,0,0.8839690023845951,0.46781332299487044,0.5623641399462448,-0.5542314101429997,-0.7733642500372064,-0.45515898492352563,-1.2529108026383546,-0.0761317825645646,-1.3630417508376695,0.7013612026144089,1.2488289140936326,-1.7168176249608496,-1.0186334713412402,0.38192266148369614,-1.7968993731611875,0,1,2,1,1,2
1,3,1.7559303864680318,2.515626882350851,1.8067930366291127,-0.5542314101429997,2.0035777957078316,1.941793088739569,-0.2672578598616575,1.6922626054263792,0.20759991853489304,-1.4426665270811523,1.2488289140936326,-0.45540445323600787,-0.4619449534315806,-0.9515836776629657,-0.3741376248912309,0,2,2,1,2,2
0,3,-1.2148217709325162,-1.3929403439199397,-0.7314468558113402,-0.5542314101429997,1.4986792419360064,0.4805495785920142,1.2112215543033884,-0.0761317825645646,0.9929207532211743,-0.7279906171826318,-1.5285218399824647,1.4367153043512546,0.09474356447807901,-0.2403802967847462,0.6929336863112365,1,0,1,0,2,2
1,3,-0.5152248464934797,-0.014604294353414097,-0.16849092635956747,2.568331938917986,1.1452502542957288,0.044740110653268717,-0.7600843312500061,1.6922626054263792,0.20759991853489304,-1.4426665270811523,-0.13984646294441605,-0.45540445323600787,-0.4619449534315806,0.7375243519228055,-0.018447187823741776,0,1,0,1,1,1
1,2,-0.41383398787912595,-0.71361757663358,-0.5042892000676422,-0.5542314101429997,0.3879024236379912,0.9548128231135897,1.2112215543033884,0.8080654114309073,0.20759991853489304,0.7013612026144089,1.2488289140936326,-0.45540445323600787,0.09474356447807901,-1.573886635931408,1.4043145604462148,0,0,1,1,1,2
0,3,-0.555781189939221,-1.097582619012827,-0.06972672821013347,-0.5542314101429997,0.3374125682608089,1.1983534081381813,1.2112215543033884,-0.9603289765600365,0.9929207532211743,-0.013314707284111467,-0.13984646294441605,1.4367153043512546,0.09474356447807901,0.20412181626414108,1.4043145604462148,0,2,0,1,0,2
0,2,1.7559303864680318,1.7181610251016475,1.3228484656968869,-0.5542314101429997,0.9432908327869991,0.4805495785920142,1.2112215543033884,1.6922626054263792,0.9929207532211743,-1.4426665270811523,1.2488289140936326,0.8060087184888338,-1.0186334713412402,0.6486239293130284,-1.4412089360936984,0,2,2,1,2,2
0,3,0.2756238506984745,-0.1425926418131626,-0.16849092635956747,-0.5542314101429997,-0.6218946839056589,-0.6346099423100683,-1.2529108026383546,-0.9603289765600365,-0.5777209161513882,0.7013612026144089,-0.13984646294441605,-1.0861110390984288,-0.4619449534315806,0.6486239293130284,-0.018447187823741776,0,2,0,1,1,2
0,1,-1.4378816598840938,-1.2354162239694795,-1.5808189598964735,1.0070502643874932,-0.36944540701974643,0.5061854296472348,0.22556861152669114,-1.8445261705555083,0.9929207532211743,0.7013612026144089,-0.13984646294441605,0.8060087184888338,-1.0186334713412402,1.804329423240135,-0.7298280619587201,0,0,2,1,2,1
1,2,1.5937050126850665,0.3496702330320251,1.9648157536682078,-0.5542314101429997,-0.36944540701974643,-0.35261558070264487,-0.7600843312500061,0.8080654114309073,-1.3630417508376695,1.4160371125129294,1.2488289140936326,-0.45540445323600787,0.09474356447807901,1.804329423240135,0.6929336863112365,1,0,1,1,1,2
