gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
1,2,-0.06315758296013957,0.11157757234262794,0.4369937560998714,1.0728889917686555,-0.903021357787759,-0.9125672988017852,1.2196673561218208,-0.970896838735498,1.0151504251109418,1.3524523885664583,-0.21097142930602933,0.18765862074367334,-0.453204874513437,-0.4507699752997433,-1.7509201699091428,0,0,0,1,2,2
0,3,1.3222353858989693,1.412694622458866,1.247932544398999,1.0728889917686555,1.056127042543743,0.6375738636276634,0.26166513192921453,1.6100521608187754,0.2520711683608811,-0.045830612502916396,1.1800096893388097,0.18765862074367334,3.52127780922276,-0.5380085426587489,0.32562844623310266,0,0,2,1,1,2
0,3,1.1926662593150232,0.3499501616768998,1.1885955598893059,-0.5354108841388859,-0.21731941767173335,-0.27726354370774825,0.26166513192921453,0.7497358276340176,0.2520711683608811,-1.4441136135722912,1.1800096893388097,0.18765862074367334,0.6823616065540479,-0.3635314079407384,-0.36655442581431247,0,0,2,1,2,2
0,3,-1.0897437397406293,-0.8816415498835083,-0.6607404573294359,-0.5354108841388859,-1.5887232979037849,-0.8109186979867397,-0.6963370922633917,-0.970896838735498,-0.5110080883891795,1.3524523885664583,-0.21097142930602933,0.18765862074367334,-0.453204874513437,-0.4507699752997433,1.0178113182805177,0,1,0,1,0,2
0,3,0.8238925913453332,-0.4048963712149632,1.020474103778511,-0.5354108841388859,-0.5601703877297463,-1.2683374016544464,-0.21733598016708858,0.7497358276340176,1.0151504251109418,1.3524523885664583,1.1800096893388097,0.8308234090193471,1.8179280876215327,0.07266142885428745,-0.36655442581431247,0,1,1,1,0,2
1,1,-1.498384831274611,-1.4775730232191902,-0.8189724160219479,1.0728889917686555,-0.31527683768830855,-0.11208456738329903,0.26166513192921453,-0.11058050555074021,0.2520711683608811,-0.045830612502916396,-1.6019525479508683,-1.0986709558076744,0.6823616065540479,-1.3231556488897949,1.3639027543042255,0,1,1,1,2,2
1,3,0.6743897529792421,0.09171318989810494,0.15019833096969168,1.0728889917686555,-1.3928084578706346,-0.8490369232923816,0.7406662440255176,0.7497358276340176,0.2520711683608811,-0.045830612502916396,1.1800096893388097,0.8308234090193471,0.6823616065540479,-0.014577138504717408,1.3639027543042255,0,2,0,1,1,2
0,0,0.2358480937720428,0.11157757234262794,0.16997732580625605,-0.5354108841388859,1.4969354326183306,0.26909768567312314,0.26166513192921453,-0.11058050555074021,0.2520711683608811,1.3524523885664583,-0.21097142930602933,0.18765862074367334,1.2501448470877903,-0.014577138504717408,1.0178113182805177,0,0,2,0,1,2
1,0,0.29564922911847785,0.7472378105673543,-0.41350302187238486,-0.5354108841388859,-1.6377020079120723,-2.056114057971053,1.2196673561218208,-0.970896838735498,1.0151504251109418,0.653310888031771,-0.21097142930602933,0.8308234090193471,0.6823616065540479,0.6833314003673238,1.0178113182805177,0,1,0,1,1,2
1,4,-1.2990477134531573,-1.3683189197743157,-1.5903532146479469,-0.5354108841388859,-0.6581278077463213,-1.2556313265525656,-1.175338204359695,-0.11058050555074021,-0.5110080883891795,0.653310888031771,-1.6019525479508683,-1.741835744083348,-0.453204874513437,-0.014577138504717408,-1.0587372978617275,0,1,0,1,1,2
1,3,-0.6013678010780665,-0.7326586815495879,-0.3838345296175376,1.0728889917686555,-0.3642555476965961,0.6629860138314253,0.26166513192921453,-0.11058050555074021,-0.5110080883891795,0.653310888031771,-0.21097142930602933,0.18765862074367334,-1.0209881150471793,0.9450471024443392,0.6717198822568102,0,2,2,1,2,2
1,2,0.17604695842560597,-0.0374052959912925,1.020474103778511,-0.5354108841388859,0.9091909125188804,0.6883981640351872,-1.175338204359695,0.7497358276340176,-2.0371666018893007,-0.045830612502916396,-0.21097142930602933,-1.741835744083348,0.6823616065540479,0.33437713093130284,-1.0587372978617275,1,0,2,1,1,1
0,0,1.4717382242650605,1.1445254594578087,1.7127389230582537,-0.5354108841388859,1.1051057525520305,0.955225741174682,-0.6963370922633917,1.6100521608187754,-1.27408734513924,1.3524523885664583,1.1800096893388097,-1.0986709558076744,0.11457836602030544,-1.4103942162488006,1.3639027543042255,1,1,2,1,1,2
0,1,-1.8173242197889383,-1.7457421862202471,-2.4507394900384845,-0.5354108841388859,1.3010205925851808,0.5867495632201416,1.2196673561218208,-0.11058050555074021,1.0151504251109418,-1.4441136135722912,-1.6019525479508683,0.18765862074367334,0.11457836602030544,-1.672109918325816,-0.020462989790604905,0,0,1,1,1,2
1,4,-0.2923952684548126,-0.5042182834375768,-1.481568743046845,-0.5354108841388859,0.32144639241942974,0.35804021138628866,0.26166513192921453,-0.11058050555074021,0.2520711683608811,0.653310888031771,1.1800096893388097,0.18765862074367334,-1.0209881150471793,0.07266142885428745,-1.0587372978617275,1,2,0,1,1,2
1,3,0.9634285738203501,0.5982549422334339,0.7732366683214599,-0.5354108841388859,2.4275309227757944,2.1241846505477104,0.7406662440255176,-0.11058050555074021,1.0151504251109418,-0.045830612502916396,1.1800096893388097,1.473988197295021,1.8179280876215327,-0.27629284058173353,-1.4048287338854353,0,2,2,1,0,2
0,3,1.232533682879315,1.094864503346502,1.0600320934516396,1.0728889917686555,1.7908076926680563,1.8192388481025736,0.26166513192921453,0.7497358276340176,1.0151504251109418,1.3524523885664583,-0.21097142930602933,1.473988197295021,0.11457836602030544,-1.1486785141717852,1.3639027543042255,0,0,0,1,2,2
1,4,-0.22262727721730327,-1.2888613899962242,-0.32449754510784595,-0.5354108841388859,-0.11936199765515837,0.34533413628440685,-0.21733598016708858,-0.11058050555074021,0.2520711683608811,-1.4441136135722912,-0.21097142930602933,0.18765862074367334,0.6823616065540479,-0.18905427322272791,-0.36655442581431247,0,1,1,1,2,2
0,1,0.17604695842560597,0.3102213967878552,1.1193690779613312,-0.5354108841388859,0.6642973624774426,-0.4805607453378412,-1.175338204359695,-0.970896838735498,-0.5110080883891795,0.653310888031771,-0.21097142930602933,-1.0986709558076744,-1.0209881150471793,-2.108302755120842,-0.36655442581431247,0,1,1,1,2,2
0,1,0.15611324664346093,-0.14665939943616832,-0.42339251929066635,-0.5354108841388859,-0.2662981276800209,-0.20102709309646458,0.26166513192921453,-0.970896838735498,0.2520711683608811,-0.045830612502916396,-0.21097142930602933,-0.45550616753200046,-0.453204874513437,-1.4103942162488006,0.32562844623310266,0,2,0,1,2,2
1,1,-1.2193128663245754,-0.8518449762167245,-1.2738892972629219,4.289488743583739,0.32144639241942974,0.5232191877107379,0.7406662440255176,-0.11058050555074021,1.0151504251109418,0.653310888031771,-1.6019525479508683,1.473988197295021,-0.453204874513437,0.15989999621329232,-1.4048287338854353,0,2,1,1,1,1
0,1,0.4351852115934965,1.2239829892359009,0.15019833096969168,-0.5354108841388859,0.02757413236970419,0.6248677885257835,0.7406662440255176,-0.11058050555074021,-0.5110080883891795,-0.045830612502916396,1.1800096893388097,0.18765862074367334,-0.453204874513437,0.15989999621329232,1.3639027543042255,0,2,0,1,2,2
1,1,1.6710753420865143,1.1842542243468548,1.6929599282216907,-0.5354108841388859,0.9581696225271678,0.7646346146464709,-0.21733598016708858,0.7497358276340176,1.0151504251109418,-0.045830612502916396,1.1800096893388097,0.8308234090193471,0.6823616065540479,1.5557170739573747,-0.36655442581431247,0,2,1,1,0,2
1,1,0.47505263515778834,0.46913645634403645,-0.8684199031133581,1.0728889917686555,-1.0009787778043342,-0.46785467023595934,1.2196673561218208,1.6100521608187754,1.0151504251109418,1.3524523885664583,-0.21097142930602933,0.8308234090193471,1.8179280876215327,-2.3700184571978573,1.3639027543042255,1,2,1,1,2,2
0,2,0.7640914559988964,1.5120165346814796,0.41721476126330703,-0.5354108841388859,-0.4622129677131711,0.0403883338392702,0.26166513192921453,-0.970896838735498,-0.5110080883891795,1.3524523885664583,1.1800096893388097,0.18765862074367334,-0.453204874513437,-1.23591708153079,0.32562844623310266,0,2,0,1,1,2
0,2,0.6245554735238777,0.45920426512177565,0.48644124319128157,-0.5354108841388859,2.3785522127675067,1.8319449232044536,0.7406662440255176,-0.11058050555074021,0.2520711683608811,0.653310888031771,1.1800096893388097,0.18765862074367334,0.11457836602030544,-2.021064187761837,0.32562844623310266,1,1,1,1,2,2
1,1,-0.6013678010780665,0.05198442500905892,-0.7695249289305377,-0.5354108841388859,-0.07038328764687078,-0.747388322477336,-1.175338204359695,-0.970896838735498,-0.5110080883891795,-0.7449721130376038,-0.21097142930602933,-0.45550616753200046,-1.0209881150471793,-1.23591708153079,1.3639027543042255,0,2,1,1,1,2
0,2,0.385350932138134,-0.11686282576938312,0.6743416941386395,-0.5354108841388859,1.056127042543743,0.5232191877107379,0.26166513192921453,-0.970896838735498,0.2520711683608811,1.3524523885664583,-0.21097142930602933,0.8308234090193471,1.8179280876215327,0.15989999621329232,1.3639027543042255,0,2,1,1,2,2
0,3,-1.7874236521157199,-1.318657963663009,-1.1354363334069735,-0.5354108841388859,-1.9805529779700852,-1.6495196547108686,0.26166513192921453,0.7497358276340176,0.2520711683608811,-1.4441136135722912,-0.21097142930602933,0.18765862074367334,0.11457836602030544,-0.3635314079407384,-0.36655442581431247,0,2,1,1,0,2
1,1,0.5647543381774427,-0.4247607536594862,1.0501425960333581,-0.5354108841388859,-1.5887232979037849,-1.8782290065447225,-0.6963370922633917,-0.11058050555074021,-0.5110080883891795,-0.7449721130376038,-0.21097142930602933,-1.0986709558076744,-0.453204874513437,-0.18905427322272791,1.0178113182805177,0,0,1,1,0,2
1,4,0.44515206748456904,0.5287296036776055,1.1094795805430497,1.0728889917686555,-0.3642555476965961,-0.34079391921715196,1.2196673561218208,1.6100521608187754,1.0151504251109418,1.3524523885664583,-0.21097142930602933,0.18765862074367334,2.9534945686890177,-0.8869628120947691,1.3639027543042255,0,1,0,1,2,2
