gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
1,4,-0.9430614073645744,-0.09053858598464645,-0.6718851491610759,-0.5591699690592132,-0.32133069795847624,-0.1010502008068592,1.2114741452153157,-0.9755572257117667,0.9985543047241013,-1.4400630403923085,-1.543120129377444,0.816180932238018,1.2107225238356554,-0.5013752516626045,0.7045907935294587,0,1,1,0,1,1
1,4,-0.735526311714712,-1.0135359619567363,-0.16537957207307377,-0.5591699690592132,1.1427722884297378,0.8603702811555476,-0.2501957473814237,-0.9755572257117667,0.2215791278067985,1.3877929468108887,-0.1567668788985181,1.439055854209137,-0.4631425316662665,0.5561284734232912,0.00510651770175556,0,2,1,0,0,2
1,0,0.46027114417259124,0.9587636940678357,0.9742579763749293,-0.5591699690592132,0.03207347116971321,0.19378541366161187,-1.711865639978163,0.763749730569694,-1.332371226027807,-0.02613504679070991,1.2295863715804076,-1.052443833675339,0.09481248683437413,-0.23699932039113064,0.7045907935294587,0,1,1,1,1,2
1,4,-0.5576390868719729,-1.1106935804801135,-0.41863236061707554,-0.5591699690592132,-1.078625346090311,-0.5881699116678116,-1.2246423424459165,-0.9755572257117667,-0.5553960491105043,1.3877929468108887,-1.543120129377444,-0.42956891170422,0.6527675053350147,-1.0301271142055533,-0.6943777581259476,0,1,2,1,0,2
1,1,-0.0635079067532517,-0.12940163339399677,0.6236002691601593,1.0479444330850791,0.18353240079608055,0.48862102813008296,1.2114741452153157,-0.9755572257117667,0.9985543047241013,-1.4400630403923085,-0.1567668788985181,1.439055854209137,-0.4631425316662665,0.11550192130416768,1.404075069357162,0,0,2,1,1,2
1,4,-0.2710430024031151,-0.36257991785010424,-0.24330350700969056,-0.5591699690592132,1.243744908180649,1.373127871535498,-1.2246423424459165,-0.10590374757103639,-2.10934640294511,-0.02613504679070991,-0.1567668788985181,-1.052443833675339,-1.021097550166907,0.3798778525756424,0.7045907935294587,0,0,0,1,1,2
1,1,-0.12280364836749863,0.16207122217613684,-0.28226547447799755,-0.5591699690592132,0.08255978104516913,0.2066043534211099,0.7242508476830692,-0.10590374757103639,0.9985543047241013,-0.02613504679070991,-1.543120129377444,0.816180932238018,1.2107225238356554,-0.5013752516626045,-1.0441198960397993,0,2,1,1,2,2
0,2,0.6085104982082077,0.6964381240547152,0.8476315821029291,-0.5591699690592132,-0.22035807820756484,1.2449384739405103,1.2114741452153157,0.763749730569694,0.9985543047241013,1.3877929468108887,-1.543120129377444,0.19330601026689898,-1.5790525686675478,0.9086297151185903,-0.6943777581259476,0,0,0,1,0,2
0,1,-0.21174726078886813,0.03576631809574589,0.2632020700783116,1.0479444330850791,-0.5232759374602989,-0.13950702008535512,0.23702755015082277,0.763749730569694,0.2215791278067985,-0.7330990435915092,-0.1567668788985181,-0.42956891170422,1.2107225238356554,0.027376610880343304,0.00510651770175556,0,1,0,1,1,2
1,4,0.865458711869942,0.09406088920977207,0.7015242040967747,-0.5591699690592132,-0.11938545845665367,0.5142589076490808,1.2114741452153157,0.763749730569694,0.9985543047241013,1.3877929468108887,-0.1567668788985181,1.439055854209137,0.09481248683437413,0.20362723172799285,0.7045907935294587,0,0,1,1,2,2
1,1,-0.5971695812814706,-0.45973753637348214,-0.5647397386232299,-0.5591699690592132,-1.381543205343045,-0.21642065864234875,-1.2246423424459165,-0.10590374757103639,-1.332371226027807,1.3877929468108887,-1.543120129377444,-1.052443833675339,0.6527675053350147,1.7898828193568372,0.00510651770175556,0,2,1,1,0,2
1,4,1.6560686000598952,1.1336474074099157,1.977528638683857,-0.5591699690592132,0.5369365699242697,0.6552672450035664,0.7242508476830692,1.6334032087104244,0.9985543047241013,-1.4400630403923085,1.2295863715804076,0.816180932238018,-0.4631425316662665,-0.5013752516626045,0.00510651770175556,0,1,1,1,1,2
1,1,-0.053625283150877494,-0.0711070622799706,0.4872333830210813,-0.5591699690592132,-0.06889914858119797,-0.03695550200936541,0.7242508476830692,1.6334032087104244,0.9985543047241013,1.3877929468108887,-0.1567668788985181,0.19330601026689898,0.09481248683437413,-0.23699932039113064,0.00510651770175556,1,1,1,1,0,2
0,3,-0.379751862029233,-1.1009778186277757,-0.10693662087061258,-0.5591699690592132,0.1330460909206246,0.757818763079558,-0.2501957473814237,-0.9755572257117667,0.2215791278067985,-1.4400630403923085,-0.1567668788985181,0.19330601026689898,0.09481248683437413,0.8205044046947659,-0.34463562021209604,0,0,1,1,0,2
0,1,-1.0418876433883182,-1.7033550534727186,-0.7303281003635385,-0.5591699690592132,-1.4825158250939563,-1.5752282731492164,-0.2501957473814237,-0.10590374757103639,-0.5553960491105043,-0.7330990435915092,-1.543120129377444,0.19330601026689898,2.3266325608369365,0.6442537838471163,-1.0441198960397993,0,2,2,1,1,2
0,1,-0.794822053328958,-1.3438718649362202,-0.19460104767430575,-0.5591699690592132,-0.42230331770938745,1.1167490763455228,-0.2501957473814237,-0.10590374757103639,0.9985543047241013,-0.7330990435915092,-0.1567668788985181,0.816180932238018,3.442542597838218,0.027376610880343304,0.35484865561560713,0,2,0,1,0,2
0,2,-0.8047046769313331,-1.1398408660371273,-0.5257777711549215,-0.5591699690592132,-0.018412838705742268,0.0015013172691304983,1.2114741452153157,-0.10590374757103639,0.9985543047241013,-1.4400630403923085,-1.543120129377444,1.439055854209137,0.09481248683437413,1.7017575089330128,1.0543329314433103,1,1,1,1,1,2
