gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement,target
0,3,-0.12673293158166865,-0.18659559229108627,-0.21817901090089065,-0.556909367850523,-0.8285033462972644,-0.5682115401228383,-0.24393315271404328,-0.12833747285049976,0.20716933961500525,-0.7587637373986279,-0.2048512407351167,0.8285425168889938,0.06135615775156388,-0.6142041748212804,1.0814757840791223,0,2,0,1,2,2
0,3,0.09237508469552697,0.18409998339261835,0.4730323665436825,-0.556909367850523,-0.027046868852136675,0.19069600412371254,0.7207866747238878,1.588053767104277,1.0031357497147617,-0.7587637373986279,-0.2048512407351167,0.8285425168889938,1.7586612374474548,0.10642915133768978,0.3626800429157604,0,2,1,1,1,2
1,3,0.7198207676711366,0.9825212233267536,-0.07214843820133283,-0.556909367850523,0.37368136987042766,0.1521074849247357,0.23842676100492227,1.588053767104277,1.0031357497147617,0.7150212602980416,-0.2048512407351167,0.8285425168889938,-0.5044122021470664,0.19650831710756156,0.3626800429157604,1,2,0,1,1,2
1,1,0.8393342310950613,1.5908421680384746,0.891653341615748,-0.556909367850523,-0.42777510757470055,-0.0022465918711735413,1.2031465884428534,0.7298581471268886,1.0031357497147617,-0.02187123855029318,-0.2048512407351167,0.19630972525592896,0.06135615775156388,-0.07372918020205217,-0.3561156982476016,0,1,2,1,2,2
1,3,-0.18648966329363187,-0.18659559229108627,0.02520527693170572,1.069265986273004,-0.678230256776303,-2.201792186212874,0.7207866747238878,-0.986533092827888,1.0031357497147617,1.4519137591463762,-0.2048512407351167,0.8285425168889938,-0.5044122021470664,-0.16380834597192395,-0.7155135688292825,1,2,1,1,2,2
0,3,-0.12673293158166865,-0.025010341352036256,-0.6757414720261722,-0.556909367850523,-0.2775020180537389,0.47367847824954584,-0.7262930664330088,-0.986533092827888,-0.5887970704847513,0.7150212602980416,-0.2048512407351167,0.19630972525592896,-0.5044122021470664,-0.7042833405911514,-1.7937071805743254,0,2,2,1,2,2
1,0,-0.24624639500559511,-0.9945218469863417,-0.7828305586725139,-0.556909367850523,0.8745916682736325,0.3450500809196218,-2.1733728075899057,-0.12833747285049976,-2.1807298906842645,-0.02187123855029318,-0.2048512407351167,-2.3326214412763306,1.1928928775488246,0.9171416432665318,0.7220779134974413,0,1,2,1,1,1
0,1,-0.057016744584380254,-0.7854115222416884,-0.062413066688029525,1.069265986273004,-0.07713789869245699,-0.07942363026912724,-0.7262930664330088,-0.986533092827888,-1.384763480584508,-0.02187123855029318,-0.2048512407351167,-1.0681558580102009,0.06135615775156388,0.9171416432665318,0.7220779134974413,0,0,2,1,2,1
1,3,0.7795774993830981,0.4312303671817561,-0.3447388405738405,-0.556909367850523,1.7261391755590807,2.3387902395334446,-0.7262930664330088,0.7298581471268886,0.20716933961500525,0.7150212602980416,-0.2048512407351167,0.8285425168889938,0.6271245176501942,-1.3348375009802507,0.7220779134974413,1,2,2,1,1,2
1,3,0.02265889769823681,0.42172535242063464,-0.023471580634813555,1.069265986273004,-0.6281392269359825,-1.4300218022333298,0.7207866747238878,0.7298581471268886,1.0031357497147617,-0.02187123855029318,-0.2048512407351167,1.4607753085220587,0.6271245176501942,-0.9745208379007652,0.3626800429157604,0,2,0,1,1,2
1,1,-0.7342597039866244,-1.1846221422087555,-0.8899196453188573,-0.556909367850523,0.17331725050914548,-0.27236622626401336,-0.24393315271404328,-0.12833747285049976,0.20716933961500525,0.7150212602980416,-0.2048512407351167,0.19630972525592896,-1.0701805620456968,-0.8844416721308942,0.3626800429157604,0,2,1,1,1,2
0,1,0.16209127169281712,-0.4527360056024656,-0.07214843820133283,-0.556909367850523,-0.5780481970956619,0.3193244014536366,1.2031465884428534,-0.12833747285049976,1.0031357497147617,1.4519137591463762,1.2193526234233103,1.4607753085220587,1.1928928775488246,0.0163499855678188,0.0032821723340793977,1,1,0,1,1,2
0,0,0.8791720522363707,0.925491134760029,0.3075310508175167,-0.556909367850523,0.6742275489123505,-0.3109547454629902,-0.24393315271404328,1.588053767104277,-1.384763480584508,1.4519137591463762,-0.2048512407351167,-1.7003886496432659,-0.5044122021470664,1.3675374721158884,0.0032821723340793977,0,1,1,1,0,2
0,0,1.456820458785344,1.1155914299824419,1.6704830626800564,-0.556909367850523,1.0749557876349143,0.9367407086372718,-0.7262930664330088,1.588053767104277,-1.384763480584508,1.4519137591463762,1.2193526234233103,-1.0681558580102009,0.06135615775156388,-1.5149958325199935,1.4408736546608032,1,1,2,1,1,2
0,4,-0.6745029722746612,-0.5953112270192754,0.2588541932509974,-0.556909367850523,-2.080779092305277,-1.648690077694201,-0.24393315271404328,-0.986533092827888,0.20716933961500525,1.4519137591463762,-0.2048512407351167,0.19630972525592896,-0.5044122021470664,-0.5241250090514087,-1.7937071805743254,0,2,0,1,1,2
0,4,1.038523336801605,1.1250964447435634,1.057154657341914,-0.556909367850523,0.0731351908285044,-0.6582514182537855,-2.1733728075899057,-0.12833747285049976,-1.384763480584508,0.7150212602980416,1.2193526234233103,-1.7003886496432659,0.06135615775156388,-0.2538875117417949,-1.0749114394109636,0,1,0,1,1,2
0,1,1.2177935319374928,1.3722268285327,1.3005389451745102,-0.556909367850523,1.525775056197799,0.5122669974485227,1.2031465884428534,0.7298581471268886,1.0031357497147617,0.7150212602980416,-0.2048512407351167,1.4607753085220587,-1.0701805620456968,0.736983311726789,-0.7155135688292825,0,0,1,1,2,2
1,2,-0.6745029722746612,-0.08204042991875964,-0.44209255570687905,-0.556909367850523,-2.0306880624649564,-1.2885305651704142,-0.7262930664330088,-0.986533092827888,-0.5887970704847513,-0.02187123855029318,-1.6290551048935435,-1.0681558580102009,0.06135615775156388,1.8179333009652447,0.7220779134974413,0,1,1,1,2,2
0,4,-2.646475118769432,-2.363243972587716,-2.428108344420866,2.695441340396531,-0.9286854059779055,0.3321872411866301,-1.2086529801519743,-1.8447287128052763,-0.5887970704847513,-0.7587637373986279,-3.0532589690519707,-0.43592306637713596,-0.5044122021470664,-1.2447583352103797,1.4408736546608032,1,2,1,1,0,1
1,3,0.14217236112216328,0.2506350867204632,0.9792716852354832,1.069265986273004,-0.07713789869245699,-1.2756677254374216,-0.24393315271404328,0.7298581471268886,-0.5887970704847513,1.4519137591463762,1.2193526234233103,-0.43592306637713596,-0.5044122021470664,-1.064600003670637,0.7220779134974413,0,0,0,1,2,2
1,1,-1.1326379153997088,-0.6998663893916021,-1.5129834221703038,1.069265986273004,-1.8303239431036744,-1.7258671160921557,0.7207866747238878,-0.986533092827888,1.0031357497147617,1.4519137591463762,-0.2048512407351167,0.19630972525592896,0.6271245176501942,0.9171416432665318,0.3626800429157604,0,1,1,1,1,2
0,1,1.4070231823587076,1.7714374484997675,0.8040349979960142,1.069265986273004,0.2234082803494658,-0.05369795080314207,0.7207866747238878,0.7298581471268886,1.0031357497147617,0.7150212602980416,1.2193526234233103,0.8285425168889938,0.6271245176501942,-1.3348375009802507,-1.0749114394109636,0,2,2,1,1,2
1,1,0.21188854811945343,0.2506350867204632,-0.004000837608205567,-0.556909367850523,1.4255929965171579,0.8981521894382949,0.23842676100492227,-0.986533092827888,1.0031357497147617,-0.02187123855029318,-0.2048512407351167,1.4607753085220587,1.1928928775488246,0.646904145956918,0.7220779134974413,0,2,2,1,0,2
1,1,0.14217236112216328,-0.6903613746304819,0.5119738525968985,-0.556909367850523,0.6241365190720302,1.6699225734178391,-1.69101289387094,0.7298581471268886,-1.384763480584508,-0.7587637373986279,-0.2048512407351167,-1.7003886496432659,-1.635948921944327,-0.8844416721308942,-1.4343093099926445,0,2,1,1,2,2
1,1,0.9787666050896416,0.9825212233267536,-0.013736209121510252,1.069265986273004,-0.2274109882134184,-0.16946350840007446,1.2031465884428534,1.588053767104277,1.0031357497147617,-1.4956562362469628,1.2193526234233103,-0.43592306637713596,0.6271245176501942,-2.1455499929090927,1.4408736546608032,0,2,0,1,2,2
0,3,0.9190098733776784,0.8114309576265822,0.21991270719778283,-0.556909367850523,2.3773225634832476,0.6280325550454551,1.2031465884428534,-0.12833747285049976,1.0031357497147617,0.7150212602980416,-0.2048512407351167,0.19630972525592896,-0.5044122021470664,-0.9745208379007652,1.4408736546608032,0,2,0,1,1,2
1,2,-0.8736920779812039,-1.6123478064591847,-2.291813143234612,1.069265986273004,0.27349931018978657,-0.9926852513115891,0.23842676100492227,-0.12833747285049976,-0.5887970704847513,-1.4956562362469628,-0.2048512407351167,-1.0681558580102009,-0.5044122021470664,0.2865874828774325,0.3626800429157604,0,2,0,1,1,2
1,1,-0.14665184215232424,-0.3481808432301376,0.18097122114456685,-0.556909367850523,-0.027046868852136675,-0.4267203030599226,-1.2086529801519743,-0.12833747285049976,-1.384763480584508,-0.7587637373986279,1.2193526234233103,-0.43592306637713596,1.1928928775488246,-0.43404584328153767,1.4408736546608032,1,1,0,1,2,2
1,1,0.11229399526618078,0.30766517528718657,0.06414676298492031,-0.556909367850523,-0.5780481970956619,0.06206760679378849,0.23842676100492227,-0.12833747285049976,0.20716933961500525,-0.02187123855029318,-1.6290551048935435,0.19630972525592896,0.6271245176501942,-0.3439666775116667,0.7220779134974413,0,1,1,1,2,2
0,1,0.31148310097272436,-0.09154544467987974,0.589856824703329,-0.556909367850523,-0.6281392269359825,-0.3238175851959837,1.2031465884428534,-0.12833747285049976,1.0031357497147617,-0.02187123855029318,1.2193526234233103,0.8285425168889938,0.6271245176501942,-0.2538875117417949,-1.4343093099926445,0,0,2,1,1,2
1,1,0.9688071498043147,1.4007418728160614,0.950065570695572,-0.556909367850523,-1.0288674656585464,-0.7354284566517411,0.23842676100492227,0.7298581471268886,1.0031357497147617,-1.4956562362469628,1.2193526234233103,0.8285425168889938,0.06135615775156388,-0.2538875117417949,0.0032821723340793977,0,2,0,1,2,2
0,1,-1.7102863219486821,-1.5363076883702191,-1.4740419361170884,-0.556909367850523,0.9747737279542732,2.0300820859416264,-1.2086529801519743,-0.986533092827888,-0.5887970704847513,0.7150212602980416,-0.2048512407351167,-0.43592306637713596,0.06135615775156388,0.8270624774966608,1.0814757840791223,0,1,1,1,0,2
0,3,0.4907532961086123,0.7829159133432192,1.446569517874068,1.069265986273004,-1.1290495253391875,-0.6453885785207938,-0.24393315271404328,-0.12833747285049976,0.20716933961500525,-1.4956562362469628,-0.2048512407351167,0.8285425168889938,0.06135615775156388,-1.6050749982898644,-1.0749114394109636,0,2,2,1,2,1
