state,account length,area code,phone number,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve calls,total eve charge,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,number customer service calls,target
-0.6754762971003869,0.6989414890258061,1,0.23936942639340741,1,1.2731451272966834,1.573801945095059,0.5028237579830703,1.5740740148238919,-0.060077137581151324,-0.06384906711767693,-0.4469278246655676,0.8762863843740031,-0.09480936779139987,-0.5842357749619053,-0.09550880148030481,-0.43667564319721497,1
0.6081340450450915,0.16984882356761263,1,-0.13752483687146563,1,1.3469728972503323,-0.3468016235102136,1.1584221024939234,-0.34708166043382727,0.1416932657140668,-0.10108942968002482,0.15437429839331762,1.069817580540664,1.2452267725867114,-0.5842357749619053,1.2459823143170061,-0.43667564319721497,1
0.33790028880393813,0.9256954885078891,1,-0.6121067676369767,0,-0.5725491215445375,1.171124675155596,0.7045463255248713,1.1712862624545182,0.4947914714806985,-1.572083750892765,0.2044828086482247,-0.7467366016600406,0.7019688778388283,0.22991664276650228,0.6959709568401085,-1.2022360274840573,1
0.6081340450450915,-0.409633619553266,0,0.007274613537281557,0,-0.5725491215445375,2.2102918233864672,-1.463971275549489,2.210456832253011,-0.6149457466430012,-2.745155171606722,-0.5471448451753818,-0.06937741507672726,-1.326193929219935,1.0440690604949099,-1.3296806280138311,0.3288847410896275,1
0.6756924841053797,-0.6363876190353489,1,-1.624317279824439,0,-0.5725491215445375,-0.2521631867963307,0.6541156836394211,-0.2521154423955195,1.1001026813663528,-1.034426016398868,1.0563274829816454,-0.26730704751990303,-0.058592174808207796,-0.5842357749619053,-0.05526406800638574,1.09444512537647,1
-1.6888528830047118,0.44699260071238067,2,0.5927077982042259,0,-0.5725491215445375,0.7999935507874274,-0.10234394464233247,0.8001539160979126,0.04080806406645774,0.39467289693123064,0.9060019522169241,0.07137254577175364,-1.4348455081695115,0.6369928516307061,-1.4369999172776162,-1.2022360274840573,1
-0.4728009799195219,0.5225772672064083,2,-0.6813888013253725,1,1.1993173573430345,0.7034994584517033,-0.6066503634968349,0.7030045666104492,0.39390626983308946,2.924690028510738,0.9060019522169241,0.24291156055583982,-1.0002391923712048,1.0440690604949099,-0.9943078490645036,1.09444512537647,1
-0.13500878461808022,1.1776443768213145,1,-1.6513372729629134,0,-0.5725491215445375,-0.43216178211489226,-1.060526140465887,-0.43222378695093044,-0.312290141700174,-1.930522240555363,-0.1963852733910321,0.22531781544977933,-1.1451079643039739,0.6369928516307061,-1.1418718718022078,-1.2022360274840573,1
-0.5403594189798102,0.4217977118810381,0,-1.4372557888657704,0,-0.5725491215445375,0.0781435138913395,-0.15277458652778272,0.07862897215169025,-1.0184865532334375,2.9875331403347,-0.49703633492047467,0.3044896684270504,-0.5656328765728987,-0.1771595660977015,-0.5650306920093637,-0.43667564319721497,1
1.5539521918891281,1.0264750438332593,1,-1.6187747171293674,1,2.1590783667404696,1.4531843296754043,-0.8083729310386357,1.4529102193957062,0.545234072304503,0.42260316885299176,-0.14627676313612498,2.4949109341315316,0.3397969480069063,0.22991664276650228,0.33376835557483453,-1.2022360274840573,1
-0.7430347361606753,-0.8883365073487745,1,-1.6624223983530566,0,-0.5725491215445375,-0.9498897006084874,1.8644510888902266,-0.9496259404010209,-0.8671587507620239,0.5506169151610627,0.5552423804325745,0.16813814385508444,0.8830548427547893,0.6369928516307061,0.8837797130517322,1.8600055096633124,2
0.8783678012862448,-0.6615825078666915,1,-1.0970810034557472,0,-0.5725491215445375,0.13752449379024625,1.3601446700357243,0.13757352127891562,2.4116103027852707,-0.7365031159000851,-0.2966022939008463,-0.08697116018278699,-0.4207641046401298,0.22991664276650228,-0.41746666927165976,-1.2022360274840573,1
-0.9457100533415402,1.706737042279508,0,-0.4472155274585948,0,-0.5725491215445375,-0.9554566674740097,-0.20320522841323294,-0.9550837690239122,-1.472469960647678,-1.8932818779930152,1.407087054765995,-1.1733849204819982,0.3397969480069063,-0.9913119838261091,0.33376835557483453,-0.43667564319721497,1
0.00010809350249644944,-0.13248984240849795,2,0.6994021300843554,0,-0.5725491215445375,-0.43958440460225573,-0.6066503634968349,-0.43986474702297823,-1.27069955735246,0.9300031087649812,0.7556764214522028,-0.16174457688354235,0.738186070822021,0.22991664276650228,0.7362156903140276,1.09444512537647,1
-0.9457100533415402,-0.9639211738428021,1,-0.3010304363760797,0,-0.5725491215445375,-1.1057647728431181,-1.514401917434939,-1.1057198390157106,-1.2202569565286556,2.1077295747992317,-0.04605974262631079,0.05377880066569392,1.0279236146875583,0.6369928516307061,1.0313437357894362,1.8600055096633124,1
0.5405756059848031,1.5303728204601101,1,-0.8532082448725941,0,-0.5725491215445375,2.8319364567031498,-1.6656938430912898,2.8315577295380354,-0.16096233922876038,2.317206614212439,1.407087054765995,-0.7863225281486758,-1.760800245018241,1.8582214782233173,-1.7589577850689708,1.8600055096633124,2
-0.8781516142812519,-0.3844387307219234,0,-0.8878492617167919,1,1.420800667203981,0.29896653289039987,1.9653123726611272,0.2991252485164966,-0.5140605449953921,1.5886920215865084,-1.2486639887440811,-2.1982205729099986,1.2814439655699041,-0.1771595660977015,1.2862270477909252,-0.43667564319721497,1
1.351276874708263,-0.18287962007118305,2,0.38278323612838666,0,-0.5725491215445375,0.19319416244547152,0.7045463255248713,0.1932433732324065,0.545234072304503,0.34812244372829604,1.0563274829816454,-1.4021036068607793,-0.7829360344720518,-0.5842357749619053,-0.7796692705369337,1.09444512537647,1
1.2837184356479747,-0.6111927302040063,2,-0.6716893166089971,1,1.8637672869258741,0.17463760622706312,-1.71612448497674,0.17468675591457608,-1.7751255655905054,0.24105640136154577,0.40491684966785313,-0.6851584937888304,-0.09480936779139987,0.22991664276650228,-0.09550880148030481,-0.43667564319721497,1
1.1486015575273982,-0.6867773966980341,1,-0.0869489522789367,0,-0.5725491215445375,0.8185501070058359,-0.5057890797259343,0.8187105334157431,-0.6149457466430012,-0.8133113636849275,-1.2987724989989884,-0.14854926805399757,0.9917064217043662,-0.9913119838261091,0.9910990023155166,-0.43667564319721497,1
-1.1483853705224052,1.1776443768213145,1,0.7666057027620993,0,-0.5725491215445375,-0.46741923892986836,0.855838251181222,-0.46715389013743447,-0.3627327425239785,0.7717315678750029,1.6576296060405307,0.16813814385508444,0.12249379010775321,-0.1771595660977015,0.11912977704726455,-1.2022360274840573,1
-1.4186191267635586,-0.5859978413726639,0,0.6599113708819698,0,-0.5725491215445375,-2.1876120003763293,-0.5562197216113846,-2.187461472072756,1.0496600805425484,-0.6084893695920146,-1.7998576015480592,0.18133345268462925,-1.6521486660686646,0.6369928516307061,-1.6516384958051857,2.6255658939501547,2
-1.5537360048841353,0.7493312666884913,1,-0.6107211269632088,0,-0.5725491215445375,0.05030867956372686,0.6036850417539709,0.05024826331265559,-0.060077137581151324,-2.526368041552929,-1.0983384579793598,-0.36847108187974875,-0.2758953327073609,5.928983566865355,-0.2699026465339557,-1.2022360274840573,1
0.9459262403465332,0.2706283788929828,1,-0.9100195124970786,0,-0.5725491215445375,-1.2968973018927248,0.1498092647849187,-1.296743840816904,0.09125066489026228,-1.2532131464526617,0.2545913189031318,-0.2145258122017231,-0.9278048064048204,0.6369928516307061,-0.9272332932746378,0.3288847410896275,1
1.2837184356479747,0.7997210443511763,2,-1.1462712473745083,0,-0.5725491215445375,-1.840604399092092,-0.7075116472677353,-1.8403435716568723,-1.4220273598238737,0.8811251329018994,0.7556764214522028,0.7267395509724923,0.013842211158176996,-0.9913119838261091,0.011810487783479573,-1.2022360274840573,1
0.20278341068336145,1.8579063752675633,1,-1.605611130728572,0,-0.5725491215445375,-1.0389611704568478,-1.2118180661222377,-1.0391343298164373,0.5956766731283076,1.5118837738016662,0.7556764214522028,0.9950441638399086,1.8971362462841712,0.22991664276650228,1.9033129610576889,1.09444512537647,1
1.6215106309494165,-1.0898956179995147,0,-0.6342770184172634,1,2.306733906647767,0.6070053661159797,0.7549769674103215,0.606946782847563,0.5956766731283076,-0.18953529076560155,0.7556764214522028,-0.35087733677368826,-0.2758953327073609,-0.5842357749619053,-0.2699026465339557,-1.2022360274840573,1
0.00010809350249644944,-1.1654802844935424,0,1.5959116460121967,0,-0.5725491215445375,-0.8533956082727633,-1.3631099917785883,-0.853568156638135,-0.009634536757346792,-0.8924471341299166,-1.5994235605284308,-1.9475097051486423,1.6073987024186334,-0.1771595660977015,1.6081849155822803,1.09444512537647,1
-0.13500878461808022,-2.022106504759189,1,-0.7929328755636896,0,-0.5725491215445375,0.18020457309258583,0.4523931160976201,0.180144584537467,-0.8167161499382193,1.1394801481781875,0.10426578813841052,-0.3728695181562637,-1.4348455081695115,0.6369928516307061,-1.4369999172776162,-1.2022360274840573,1
-1.0132684924018285,-1.2914547286502551,2,1.316012229911078,0,-0.5725491215445375,-1.13174395154889,0.855838251181222,-1.1319174164055883,0.444348870656894,0.28527933190433413,-0.49703633492047467,-0.43004918975095935,0.3035797550237142,-1.3983881926903128,0.30693853325888826,-0.43667564319721497,1
