battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,target,pc,px_height,sc_w,talk_time,touch_screen,wifi
-0.4550414556928833,1,0.3310488682522313,1,2.1893625994052113,0,-1.51966913062553,-1.4234685369497717,1.5052570819824234,3,0.9941964696833484,-0.9386151495316619,0.32008467822126146,-1.6508062361675369,1,0
-0.9172935869581271,1,-1.2538892439300688,1,-0.0921740819257717,1,1.5657670159100803,1.0247574479761257,1.4484517125470808,5,0.33553376134126367,0.2428549697897111,-1.2996209224164466,-0.7373118051160352,0,0
1.293278486320217,1,1.550232031469385,0,-0.7766350863250666,0,-0.3075335016293974,1.374504017251254,1.3064382889587247,3,-0.9817916553429059,1.4334133207981716,1.0142442213517078,-0.18921514648513424,1,1
0.6960121186953228,0,-1.2538892439300688,1,3.1019772719376046,1,-0.4177276497199549,-0.024482259849258996,-1.2498033356316873,8,1.6528591780254331,-0.7818431529294029,-1.2996209224164466,-0.7373118051160352,1,0
0.4397139073007321,0,-0.15662439703463046,0,1.5049015950059164,1,0.9046021273667352,-0.024482259849258996,-0.9089711190196325,6,1.3235278238543908,0.24967114355502673,0.5514711925980769,-0.7373118051160352,0,1
0.5083652139242831,1,1.6721503477911004,1,0.1359795862073266,1,0.9596992014120139,1.0247574479761257,1.6472705055707795,8,-0.1584632699152999,-0.1592992823639101,0.32008467822126146,-1.4681073499572366,1,1
1.0896129433370154,0,1.0625587661825235,0,-0.7766350863250666,0,0.7944079792761777,1.724250586526382,0.4543577474285873,2,-1.146457332428427,1.462950073781206,-0.8368478936628158,-0.18921514648513424,0,0
-0.9356006020577406,0,1.0625587661825235,1,-1.0047887544581648,0,1.620864089955359,1.0247574479761257,-0.8237630648666187,1,-1.3111230095139483,1.5288397535125902,-0.8368478936628158,1.2723759431972685,1,1
-0.2994318273461676,1,1.6721503477911004,1,1.04859425873972,1,-0.4177276497199549,0.3252643094258691,-1.1077899120433312,5,1.4881935009399119,-0.18883603534694443,0.7828577069748923,-0.18921514648513424,1,0
0.6365143196215785,0,-1.2538892439300688,0,-0.7766350863250666,0,-0.4177276497199549,-0.024482259849258996,0.8803980181936559,3,1.6528591780254331,-1.3339532279199675,-1.2996209224164466,-1.102709577536636,0,1
0.5907467818725445,0,0.8187221335390931,0,-0.5484814181919683,0,1.2351845716384078,0.3252643094258691,-1.7042462911144274,7,-0.6524603011718635,-0.30925510520085364,0.32008467822126146,1.637773715617869,1,0
0.23147161054262724,0,1.6721503477911004,0,-0.5484814181919683,1,0.07814601668755387,1.0247574479761257,0.8803980181936559,3,-0.6524603011718635,-0.9181666282357152,0.5514711925980769,-0.5546129189057349,1,1
-0.7822793505984766,1,-0.15662439703463046,1,-1.0047887544581648,0,-0.14224227949356114,1.724250586526382,-1.5054274980907285,2,-1.146457332428427,0.43143577729677646,-0.8368478936628158,1.637773715617869,0,0
-0.11865005323748314,1,0.8187221335390931,1,0.1359795862073266,0,-0.7483100939916274,1.374504017251254,0.5111631168639298,5,0.8295307925978272,-0.93634309160989,-1.2996209224164466,0.9069781707766678,1,0
-1.4001411102104362,0,0.3310488682522313,0,0.8204405906066216,1,1.0147962754572928,1.374504017251254,1.5052570819824234,8,-0.1584632699152999,1.5356559272779058,0.08869816384444602,-1.4681073499572366,1,0
1.3825251849308333,1,-0.6442976623214919,0,0.1359795862073266,1,1.1249904235478503,0.6750108787009972,-0.9657764884549749,8,-0.4877946240863423,-1.0317695243243088,-0.14268835053236942,-0.18921514648513424,0,1
1.70060957228662,0,-1.2538892439300688,1,2.1893625994052113,1,-0.36263057567467616,1.724250586526382,0.653176540452286,2,1.1588621467688696,-0.059328733805947775,-0.6054613792860003,0.5415803983560671,1,0
-0.457329832580335,0,1.6721503477911004,0,0.1359795862073266,1,0.8495050533214564,-1.0737219676746435,1.3064382889587247,4,0.8295307925978272,-0.690960836058528,-0.8368478936628158,-1.102709577536636,0,0
-0.024826600851963358,1,0.20913055193051577,1,-0.5484814181919683,1,0.24343723882339013,-1.0737219676746435,1.5336597667000946,2,-1.146457332428427,-1.2657914902668115,1.4770172501053387,0.7242792845663675,0,1
0.563286259223124,0,1.3063953988259545,0,1.04859425873972,0,0.24343723882339013,0.6750108787009972,1.3916463431117383,4,1.6528591780254331,-1.3453135175288269,-1.2996209224164466,-0.9200106913263356,0,0
-0.626669722251761,0,-1.1319709276083536,0,0.8204405906066216,1,-1.4094749825349724,0.6750108787009972,0.3123443238402311,1,1.1588621467688696,-0.30698304727908177,-1.0682344080396313,0.9069781707766678,1,0
-1.6312671758430581,0,1.3063953988259545,1,-0.7766350863250666,0,1.5106699418648015,-0.024482259849258996,-1.1077899120433312,5,-0.8171259782573846,-0.26835806260895995,1.2456307357285232,-0.37191403269543455,1,0
0.7234726413447432,0,0.20913055193051577,1,0.5922869224735232,0,0.9596992014120139,-1.4234685369497717,-0.7101523259959337,2,0.006202407170221273,0.3132887653646391,-1.2996209224164466,-0.37191403269543455,1,1
-1.6221136682932513,1,-1.0100526112866381,1,2.6456699356714077,0,1.400475793774244,1.0247574479761257,-1.221400650914016,5,1.3235278238543908,-0.28880658390490677,-0.6054613792860003,-1.6508062361675369,1,0
-0.4687717170175935,0,0.20913055193051577,1,-0.7766350863250666,0,-1.51966913062553,0.6750108787009972,-0.4261254788192213,3,-0.6524603011718635,1.2607369187435093,-0.3740748649091849,-0.7373118051160352,1,0
-0.49623223966701396,0,0.08721223560880055,1,0.36413325434042493,1,0.5740196830950627,0.6750108787009972,-0.511333532972235,3,0.9941964696833484,0.826773855685082,1.0142442213517078,0.5415803983560671,1,1
1.4099857075802538,0,1.794068664112816,1,-1.0047887544581648,0,-0.8585042420821849,0.3252643094258691,-0.4545281635368925,4,-1.4757886865994694,-0.1456669348332789,1.2456307357285232,0.3588815121457668,1,0
-0.5992091996023405,0,-1.2538892439300688,0,-0.7766350863250666,0,-1.3543779084896936,-1.4234685369497717,-1.3918167592200437,5,-0.8171259782573846,-1.3294091120764238,-0.6054613792860003,-0.7373118051160352,1,1
-1.3681038337861124,1,-1.2538892439300688,1,1.04859425873972,0,-0.9686983901727425,-1.0737219676746435,-0.02848789277182386,5,0.006202407170221273,-0.027519922901141573,0.7828577069748923,-0.18921514648513424,0,1
-0.49852061655446567,1,0.08721223560880055,1,-1.0047887544581648,1,0.2985343128686689,1.0247574479761257,-1.6758436063967561,2,-1.6404543636849906,-1.1590047679435336,-0.6054613792860003,-0.18921514648513424,0,0
1.691456064736813,0,1.6721503477911004,1,-0.5484814181919683,1,-1.1890866863538574,-0.7239753983995154,1.2496329195233822,8,0.5001994384267848,0.5382224996200544,-0.8368478936628158,1.2723759431972685,0,0
0.3161415553783402,0,1.3063953988259545,1,2.4175162675383097,1,1.2902816456836865,-0.024482259849258996,1.334840973676396,8,0.9941964696833484,-0.31379922104439734,-0.14268835053236942,-0.7373118051160352,0,0
0.7211842644572914,1,0.20913055193051577,1,-0.7766350863250666,0,-0.03204813140300363,-0.7239753983995154,0.3407470085579023,7,0.17086808425574246,1.744685256080918,1.2456307357285232,-0.7373118051160352,0,0
-0.09347790747551442,1,0.8187221335390931,1,1.2767479268728181,0,0.9046021273667352,1.0247574479761257,0.994008757064341,4,1.6528591780254331,0.1883255796671862,1.7084037644821541,-0.37191403269543455,0,0
-0.3841017721818806,1,-0.4004610296780612,0,-1.0047887544581648,0,0.6842138311856202,1.0247574479761257,1.5052570819824234,3,-0.6524603011718635,1.3175383667878062,0.32008467822126146,-1.6508062361675369,0,0
-0.15297570654925866,1,0.6968038172173775,0,-0.32032775005887,0,0.02304894264227512,1.374504017251254,-0.4545281635368925,6,-0.3231289470008211,-1.181725347161252,-0.6054613792860003,-0.7373118051160352,0,1
0.08730386663317004,0,-0.7662159786432073,1,-0.0921740819257717,1,-1.3543779084896936,0.3252643094258691,-1.2498033356316873,6,-0.8171259782573846,0.25875937524211423,2.4025633076126,-0.5546129189057349,0,1
1.0827478126746604,0,-1.1319709276083536,1,-0.7766350863250666,1,-0.25243642758411866,-0.3742288291243871,-0.7953603801489475,6,0.9941964696833484,-1.0840268565250617,-0.8368478936628158,0.17618262593546644,0,1
-0.1758594754237757,0,-0.7662159786432073,0,-0.0921740819257717,0,0.4087284609592264,1.374504017251254,0.2839416391225598,2,0.17086808425574246,-0.7409461103375091,-1.2996209224164466,0.5415803983560671,0,0
-1.5443088541198935,0,1.3063953988259545,0,-1.0047887544581648,0,-1.6849603527613664,-1.0737219676746435,-1.5054274980907285,4,-1.4757886865994694,-1.040857756011396,0.08869816384444602,-0.18921514648513424,1,1
1.6250931350007136,1,-0.15662439703463046,0,-0.5484814181919683,0,0.7944079792761777,1.0247574479761257,1.4200490278294096,2,0.006202407170221273,1.765133777376865,-0.14268835053236942,1.089677056986968,1,1
-0.9607727478197094,1,-0.15662439703463046,1,-0.5484814181919683,0,0.5740196830950627,-0.7239753983995154,1.3916463431117383,8,-0.4877946240863423,0.01337711969075211,-0.3740748649091849,0.9069781707766678,0,1
-1.2742803814005925,1,-1.2538892439300688,1,-1.0047887544581648,0,-1.1339896123085786,-0.024482259849258996,-0.5397362176899062,6,0.8295307925978272,-1.272607664032127,-0.3740748649091849,-0.0065162602748338955,0,1
0.33444857047795384,1,-1.1319709276083536,1,1.7330552631390148,1,-0.8585042420821849,0.3252643094258691,0.9656060723466697,5,1.4881935009399119,-1.1044753778210086,-1.2996209224164466,-1.4681073499572366,0,0
1.6708606727497477,0,0.6968038172173775,0,-0.5484814181919683,0,0.8495050533214564,0.3252643094258691,1.363243658394067,3,0.664865115512306,-0.36151243740160666,-0.6054613792860003,1.089677056986968,1,0
0.387081238889343,1,0.20913055193051577,0,1.04859425873972,1,1.3453787197289653,-0.024482259849258996,-1.7042462911144274,7,1.1588621467688696,0.13834030538820502,-0.6054613792860003,-0.7373118051160352,1,0
-0.3383342344328465,0,0.940640449860808,1,-0.5484814181919683,0,-0.6932130199463487,1.374504017251254,-0.14209863164250883,1,-0.8171259782573846,-0.9499754391405213,-1.2996209224164466,0.9069781707766678,1,1
0.9408684456526548,0,-1.0100526112866381,1,-0.7766350863250666,1,-1.0788925382633,-0.024482259849258996,-0.738555010713605,4,0.8295307925978272,2.149111566156311,-0.3740748649091849,1.2723759431972685,1,1
-0.7456653203992495,0,0.574885500895662,1,1.04859425873972,0,0.02304894264227512,0.6750108787009972,0.056720161381189876,7,1.6528591780254331,-1.3044164749369334,-0.14268835053236942,-1.102709577536636,1,0
1.0758826820123053,0,-0.8881342949649227,0,-0.7766350863250666,0,-0.19733935353883988,-0.7239753983995154,0.2555389544048886,7,-0.6524603011718635,-0.18883603534694443,-1.0682344080396313,-1.102709577536636,1,0
-0.8234701345726073,1,-0.7662159786432073,1,1.961208931272113,0,-0.03204813140300363,1.0247574479761257,-1.0509845426079887,8,0.664865115512306,-0.9431592653752057,1.9397902788589694,0.7242792845663675,1,1
-1.3955643564355327,0,-0.4004610296780612,0,0.36413325434042493,1,0.02304894264227512,-0.024482259849258996,-1.1077899120433312,2,0.006202407170221273,0.1497005949970644,-0.3740748649091849,-1.4681073499572366,0,0
0.45802092240034575,1,-1.2538892439300688,1,-1.0047887544581648,0,1.2902816456836865,-0.3742288291243871,0.7099819098876285,3,-1.146457332428427,0.15878882668415187,-1.2996209224164466,-0.5546129189057349,1,1
-0.7822793505984766,0,0.4529671845739465,0,1.5049015950059164,0,0.7944079792761777,-1.0737219676746435,0.2839416391225598,8,0.664865115512306,-1.2317106214402334,-0.8368478936628158,-1.2854084637469363,1,1
0.8882357772412657,1,-1.1319709276083536,1,-0.0921740819257717,0,-0.6932130199463487,1.374504017251254,0.36914969327557356,7,0.006202407170221273,1.1175972696718817,0.08869816384444602,-1.2854084637469363,1,0
0.8104309630679079,1,-0.15662439703463046,1,0.36413325434042493,0,-0.47282472376523366,-0.7239753983995154,0.9656060723466697,5,0.8295307925978272,-0.6364314459360031,2.1711767932357846,-1.6508062361675369,1,1
0.06899685153355642,1,-1.2538892439300688,0,1.04859425873972,1,1.180087497593129,0.3252643094258691,-0.19890400107785133,8,0.17086808425574246,2.6671407723202973,0.08869816384444602,0.5415803983560671,0,1
0.9111195461157827,0,1.184477082504239,1,-0.7766350863250666,0,-1.4094749825349724,-1.0737219676746435,-0.14209863164250883,4,-1.3111230095139483,0.45415635651449515,-1.0682344080396313,-0.7373118051160352,1,1
-0.2994318273461676,0,-0.15662439703463046,1,1.2767479268728181,0,-0.9686983901727425,-0.024482259849258996,1.6472705055707795,7,0.664865115512306,-0.20246838287757565,-0.14268835053236942,-1.6508062361675369,0,1
