battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,target,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi
-0.9875894412120367,0,1.3347202784813925,1,2.905296592572965,0,0.051336766565344076,-0.37022634334252563,0.5732558280651278,1,1.5803099302288348,-1.3530920905099537,0.9163500777389256,-1.4689196011277932,0.49341164133102317,-1.0680819511273243,0.3988244719555484,1,1,0
-1.1291833007047791,0,-0.5108188720113974,0,-0.655610325418352,0,0.4543729283849785,-0.37022634334252563,1.614291738267539,5,-0.5583761753475216,-0.7544441707312498,1.0073296293833602,1.4112166380540172,0.24425103638028253,0.5586537965167568,-1.1749386171649412,0,0,1
-0.3492564680890185,0,-1.2028960534461937,0,-0.8781670077928092,0,-1.042618529802235,0.35242699991259613,0.09494203148564152,7,-0.3938618595339557,0.3873785025146179,-0.9419072645986494,0.8250534525897245,-1.250712593324161,0.09387215433273369,0.7485496028712127,1,1,0
-0.42121400324106784,0,1.1040278846697935,0,1.3473998159517637,0,-1.3305015025305453,-0.008899671714964745,-0.6928689275864536,6,0.5932240353474396,0.010623247982074509,1.3826202799166525,1.2094541060263406,1.4900540611339854,-1.3004727722193359,0.7485496028712127,1,0,0
0.3703188834314748,0,1.4500664753871915,1,1.1248431335773064,1,-1.1001951243478971,-0.008899671714964745,0.4044391939782503,1,0.5932240353474396,-1.066480731233663,1.257523396405555,0.3679800388019073,-0.7523913834226799,-0.6033003089433011,-0.6503509207914447,1,1,0
1.127033607933671,0,-0.972203659634595,0,-0.21049696066943738,0,0.5695261174763027,0.35242699991259613,1.4173389984995153,4,0.09968108790674196,2.3612986704335874,1.7101466658366167,-0.8798877540706898,-1.0015519883734205,-0.8356911300353127,0.5736870374133806,1,1,1
1.2152396187652155,1,0.8733354908581946,0,0.012059721705019913,0,-0.06381642252598005,1.4364070147952792,1.5580195269052466,1,-0.7228904911610874,0.9444215475596668,0.843566436423378,0.44734634286966635,-0.5032307784719392,0.32626297542474525,-1.6995263135384377,1,1,0
-0.8529592141533638,1,-1.2028960534461937,0,1.3473998159517637,1,1.951364386572192,0.713753671540157,0.23562255989137276,4,0.26419540372030786,-1.0780376408819006,-1.1898265428297334,-1.0424452443299552,0.24425103638028253,-0.1385186667592779,-1.6995263135384377,1,1,0
1.4357546458440762,0,-1.2028960534461937,0,-1.1007236901672666,1,-0.35169939525429034,-0.37022634334252563,-0.8054133503110386,3,-1.5454620702289168,0.4128037037407405,1.6532844460588452,-0.8158209784979205,0.9917328512325043,0.32626297542474525,1.4479998647025414,1,0,1
-1.7559102197710152,1,-0.972203659634595,0,1.5699564983262209,1,0.7422559011132888,-0.37022634334252563,-0.5803245048618685,4,0.7577383511610055,1.5268897938308381,0.8003511493922716,1.2792582047847312,0.9917328512325043,-0.1385186667592779,-1.000076051707109,1,0,0
-0.11249296533066265,0,-0.6261650689171968,1,-1.1007236901672666,0,-0.7547355570739248,0.713753671540157,1.5580195269052466,5,-1.0519191227882192,-0.3638206246208214,-0.4756370624209225,-1.2690695101619902,-0.25407017352119865,-0.6033003089433011,-1.000076051707109,0,1,1
0.45620368345166273,1,1.5654126722929909,1,0.012059721705019913,1,1.1452920629329233,1.0750803431677183,1.614291738267539,8,-0.2293475437203898,-0.14192795937466085,-0.6644196320831242,1.4093041969921436,-0.5032307784719392,0.32626297542474525,-1.5246637480806056,1,1,1
0.2519371320522969,1,0.988681687763994,1,-1.1007236901672666,1,0.22406655020233027,-0.37022634334252563,0.7420724621520053,6,-1.5454620702289168,0.2926118433990702,0.31815952567676864,1.8070919378618757,-1.7490338032256423,-1.3004727722193359,-1.6995263135384377,1,0,0
