citric acid,total sulfur dioxide,density,pH,alcohol,target
-1.3932579682543467,-0.3840497273360723,0.5840033590895148,1.2918721636398425,-0.9543742892850674,3
-1.3932579682543467,0.6040732824365008,0.04873718632654597,-0.7083954824325219,-0.5845748022720374,3
-1.1886173220660021,0.21481270282912354,0.15579042087912787,-0.32124690577335663,-0.5845748022720374,3
1.471711078382476,0.39447143187868233,0.6910565936420968,-0.966494533538634,-0.5845748022720374,4
-1.3932579682543467,-0.20439099828651355,0.5840033590895148,1.2918721636398425,-0.9543742892850674,3
-1.08629699897183,0.36452831037042255,-0.16536928277867724,-0.06314785466724451,-0.9543742892850674,3
-1.3932579682543467,-0.7733103069434496,-1.1288483937519738,0.5175750103215091,-0.39967505876552323,5
-1.2909376451601744,-0.863139671468229,0.04873718632654597,0.32400072199192365,-0.8619244175318104,5
0.4485078474407534,1.6520825352255937,0.5840033590895148,0.259475959215397,0.06257430000076386,3
-0.9839766758776577,0.5441870394199813,-0.43300236916013196,-0.19219738022030056,-1.1392740327915833,3
-1.3932579682543467,0.36452831037042255,-1.289428245580906,1.74354550307554,-0.4921249305187803,3
0.09038671661115057,-0.5337653348773713,0.36989688998429165,-0.32124690577335663,-1.2317239045448403,3
-0.4723750604067966,2.9396367600807647,1.0122162972999018,-0.966494533538634,-1.1392740327915833,3
-0.4212148988597105,3.0294661246055443,1.0122162972999018,-0.9019697707621074,-1.1392740327915833,3
1.471711078382476,1.6820256567338534,0.10226380360283692,-0.06314785466724451,0.06257430000076386,5
0.039226555064064694,0.27469894584564314,0.04873718632654597,-1.2891183474212755,-1.0468241610383244,3
-0.9839766758776577,-0.5337653348773713,0.36989688998429165,0.4530502475449797,-1.3241737762980974,2
1.2159102706470453,0.27469894584564314,0.10226380360283692,-1.7407916868569702,-1.1392740327915833,4
1.0624297860057867,0.39447143187868233,0.04873718632654597,0.5175750103215091,-0.9543742892850674,4
0.1927070397053229,0.7238457684695401,0.7981098281946787,1.356396926416372,-0.6770246740252962,3
-0.3188945757655383,-0.29422036281129293,-0.05831604822603592,-0.9019697707621074,-0.8619244175318104,3
-0.8304961912363995,0.6040732824365008,0.04873718632654597,-0.9019697707621074,-0.9543742892850674,3
-0.677015706595141,-0.20439099828651355,0.04873718632654597,0.7756740614276212,-0.6770246740252962,4
-0.5746953835009688,-0.71342406392693,-0.6471088382652957,0.19495119643886757,-1.0468241610383244,3
-0.16541409112427993,-1.0727415220260477,-0.27242251733125916,-0.19219738022030056,-0.8619244175318104,3
-1.3932579682543467,-0.3541066058278125,0.2628436554317098,1.0337731125337333,-0.9543742892850674,3
-1.3932579682543467,-0.9230259144847486,-0.16536928277867724,0.4530502475449797,-0.5845748022720374,4
-1.0351368374247438,1.0532201050603978,-0.48652898643642295,0.259475959215397,-0.30722518701226614,3
-1.3932579682543467,-0.29422036281129293,-0.05831604822603592,0.9692483497572039,0.15502417175402095,4
-0.7793360296893133,1.9814568718164514,-0.05831604822603592,-0.9019697707621074,-0.5845748022720374,3
-0.7793360296893133,1.0831632265686575,1.3869026182339386,0.9047235869806772,-0.9543742892850674,4
-0.11425392957719378,0.09504021679608438,-0.5400556037127139,0.4530502475449797,-1.1392740327915833,3
-1.3932579682543467,-0.863139671468229,1.0122162972999018,0.5820997730980357,-0.7694745457785532,4
-0.677015706595141,-0.9529690359930084,0.42342350726064204,0.7111492986510918,0.3399239152605368,4
0.039226555064064694,-0.5038222133691115,0.04873718632654597,-0.5148211941029393,-0.6770246740252962,5
-0.9328165143305717,-0.8331965499599692,-1.4500080974097789,1.2273474008633158,-0.5845748022720374,2
0.4485078474407534,1.2029357126016966,0.5840033590895148,0.130426433662341,0.06257430000076386,3
0.14154687815823674,-0.024732269236954794,0.476950124536933,-0.32124690577335663,-1.0468241610383244,2
-0.3700547373126243,-0.9829121575012681,0.04873718632654597,-0.6438707196559953,0.06257430000076386,4
-0.2677344142184521,-0.71342406392693,0.04873718632654597,-0.06314785466724451,-0.12232544350575032,3
-1.2909376451601744,-1.0727415220260477,-0.27242251733125916,1.09829787531026,-0.8619244175318104,3
-0.625855545048055,0.5441870394199813,-1.771167801067584,3.808337911924434,2.466270965585456,2
0.8066289782703563,2.0113999933247113,0.15579042087912787,-0.3857716685498832,-1.1392740327915833,3
1.2670704321941315,-0.29422036281129293,0.10226380360283692,-0.3857716685498832,-0.8619244175318104,3
-0.21657425267136596,-1.0427984005177877,-0.48652898643642295,0.19495119643886757,-1.1392740327915833,3
0.4996680089878396,1.4724238061760349,-0.7006354555416462,0.06590167088581153,-1.1392740327915833,3
-0.06309376803010762,-0.71342406392693,0.20931703815541883,-1.0310192963151634,-1.1392740327915833,3
-1.1886173220660021,-0.9529690359930084,-0.5935822209890048,0.5820997730980357,-0.9543742892850674,4
-1.1886173220660021,-0.9829121575012681,-0.6471088382652957,0.5175750103215091,-0.9543742892850674,4
0.4485078474407534,2.16111560086601,0.15579042087912787,-0.7083954824325219,-0.9543742892850674,3
-0.625855545048055,0.7837320114860596,-0.6471088382652957,-0.9019697707621074,-0.21477531525900906,4
-1.1886173220660021,-0.05467539074521459,0.5840033590895148,0.19495119643886757,-0.8619244175318104,3
1.5228712399295616,-1.1026846435343074,0.20931703815541883,-1.7407916868569702,-0.7694745457785532,3
-0.7793360296893133,1.891627507291672,0.8516364454709696,-0.32124690577335663,-0.9543742892850674,3
-0.4723750604067966,0.21481270282912354,0.42342350726064204,0.7756740614276212,-0.39967505876552323,3
0.1927070397053229,-0.024732269236954794,-0.27242251733125916,0.6466245358745651,-0.9543742892850674,4
0.6531484936290981,0.15492645981260397,0.6910565936420968,0.8401988242041478,-1.1392740327915833,3
1.113589947552873,1.9515137503081916,0.04873718632654597,-0.6438707196559953,-1.0468241610383244,3
-0.5746953835009688,-0.3541066058278125,0.04873718632654597,0.4530502475449797,-0.8619244175318104,5
-1.137457160518916,0.21481270282912354,-0.05831604822603592,0.5175750103215091,-0.5845748022720374,3
-1.137457160518916,-1.0727415220260477,-0.27242251733125916,0.6466245358745651,0.43237378701379386,3
-0.8304961912363995,-0.23433411979477334,0.04873718632654597,0.7111492986510918,-0.7694745457785532,3
-1.0351368374247438,-0.9529690359930084,-0.27242251733125916,0.8401988242041478,0.24747404350727803,3
1.5228712399295616,0.5441870394199813,0.10226380360283692,-0.19219738022030056,0.24747404350727803,3
-1.137457160518916,-0.8331965499599692,-0.27242251733125916,0.19495119643886757,0.06257430000076386,4
-0.9839766758776577,-0.5936515778938909,-0.004789430949744973,0.06590167088581153,-0.8619244175318104,4
-0.21657425267136596,1.4724238061760349,-0.27242251733125916,0.06590167088581153,-0.8619244175318104,3
-0.2677344142184521,1.4125375631595154,-0.3259491346075501,0.0013769081092849425,-0.8619244175318104,3
-0.06309376803010762,-0.11456163376173417,0.476950124536933,0.0013769081092849425,-1.1392740327915833,2
1.3693907552883038,1.0831632265686575,0.9051630627472605,-0.19219738022030056,-0.7694745457785532,3
1.8809923707591647,-0.14450475526999396,1.0122162972999018,1.485446451969428,0.06257430000076386,3
