fixed acidity,volatile acidity,citric acid,chlorides,density,alcohol,target
-0.5244309620226647,0.9320001518998713,-1.3932579682543467,-0.24562280114914908,0.5840033590895148,-0.9543742892850674,3
-0.2940627430687092,1.9158004330673288,-1.3932579682543467,0.20009402992376119,0.04873718632654597,-0.5845748022720374,3
-0.2940627430687092,1.2599335789556907,-1.1886173220660021,0.07853489417660377,0.15579042087912787,-0.5845748022720374,3
1.6640671180399145,-1.3635338374908619,1.471711078382476,-0.26588265710700865,0.6910565936420968,-0.5845748022720374,4
-0.5244309620226647,0.7133778671959924,-1.3932579682543467,-0.26588265710700865,0.5840033590895148,-0.9543742892850674,3
-0.23647068833021995,0.385444440140173,-1.08629699897183,-0.3874417928541658,-0.16536928277867724,-0.9543742892850674,3
-0.5820230167611539,0.6587222960200224,-1.3932579682543467,-0.4684812166856041,-1.1288483937519738,-0.39967505876552323,5
-0.2940627430687092,0.27613329778823315,-1.2909376451601744,-0.3064023690227278,0.04873718632654597,-0.8619244175318104,5
-0.46683890728417593,-0.1611112716195254,0.4485078474407534,-0.34692208093844695,0.5840033590895148,0.06257430000076386,3
-0.9275753451920874,0.27613329778823315,-0.9839766758776577,0.17983417396589965,-0.43300236916013196,-1.1392740327915833,3
-1.561087947315466,0.46742779690412783,-1.3932579682543467,0.01775532630302505,-1.289428245580906,-0.4921249305187803,3
-0.2940627430687092,0.44010001131614285,0.09038671661115057,0.524251725249514,0.36989688998429165,-1.2317239045448403,3
0.3394498590546695,0.49475558249211277,-0.4723750604067966,1.7803627946368061,1.0122162972999018,-1.1392740327915833,3
0.3394498590546695,0.49475558249211277,-0.4212148988597105,1.658803658889649,1.0122162972999018,-1.1392740327915833,3
0.10908164010071351,-1.3635338374908619,1.471711078382476,0.07853489417660377,0.10226380360283692,0.06257430000076386,5
-0.12128657885324247,0.16682215543629397,0.039226555064064694,5.670255138545841,0.04873718632654597,-1.0468241610383244,3
-0.5244309620226647,0.33078886896420306,-0.9839766758776577,-0.043024241570553665,0.36989688998429165,-1.3241737762980974,2
-0.23647068833021995,-1.1449115527869826,1.2159102706470453,5.123239027683633,0.10226380360283692,-1.1392740327915833,4
0.3394498590546695,-1.6914672645466813,1.0624297860057867,-0.22536294519128952,0.04873718632654597,-0.9543742892850674,4
-0.40924685254568716,-0.7623225545551937,0.1927070397053229,-0.12406366540199364,0.7981098281946787,-0.6770246740252962,3
-0.23647068833021995,-0.5437002698513144,-0.3188945757655383,0.36217287758663746,-0.05831604822603592,-0.8619244175318104,3
0.10908164010071351,-0.2157668427954953,-0.8304961912363995,-0.08354395348627253,0.04873718632654597,-0.9543742892850674,3
-0.8123912357151094,-0.7076669833792237,-0.677015706595141,-0.06328409752841295,0.04873718632654597,-0.6770246740252962,4
-1.1579435641460434,-0.7623225545551937,-0.5746953835009688,-0.1645833773177108,-0.6471088382652957,-1.0468241610383244,3
-0.40924685254568716,-0.6530114122032542,-0.16541409112427993,-0.1645833773177108,-0.27242251733125916,-0.8619244175318104,3
-0.6972071262381319,0.9866557230758413,-1.3932579682543467,-0.1645833773177108,0.2628436554317098,-0.9543742892850674,3
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,-0.12406366540199364,-0.16536928277867724,-0.5845748022720374,4
-0.9275753451920874,0.7953612239599472,-1.0351368374247438,0.01775532630302505,-0.48652898643642295,-0.30722518701226614,3
-0.8123912357151094,0.8500167951359171,-1.3932579682543467,0.3419130216287779,-0.05831604822603592,0.15502417175402095,4
-0.0061024693762639646,0.6860500816080074,-0.7793360296893133,-0.10380380944413209,-0.05831604822603592,-0.5845748022720374,3
-0.8123912357151094,0.4127722257281579,-0.7793360296893133,-0.3064023690227278,1.3869026182339386,-0.9543742892850674,4
-1.7914561662694215,-1.1449115527869826,-0.11425392957719378,0.3013933097130588,-0.5400556037127139,-1.1392740327915833,3
-0.2940627430687092,0.6313945104320375,-1.3932579682543467,-0.043024241570553665,1.0122162972999018,-0.7694745457785532,4
-0.2940627430687092,0.385444440140173,-0.677015706595141,-0.043024241570553665,0.42342350726064204,0.3399239152605368,4
-0.12128657885324247,-0.8169781257311636,0.039226555064064694,-0.4482213607277445,0.04873718632654597,-0.6770246740252962,5
-1.5034958925769768,3.2821897124665744,-0.9328165143305717,1.6993233708053677,-1.4500080974097789,-0.5845748022720374,2
-0.5820230167611539,-0.4343891274993746,0.4485078474407534,-0.2861425130648682,0.5840033590895148,0.06257430000076386,3
0.28185780431618074,0.44010001131614285,0.14154687815823674,-0.0025045296548345205,0.476950124536933,-1.0468241610383244,2
-0.46683890728417593,-0.2157668427954953,-0.3700547373126243,4.9409003240628975,0.04873718632654597,0.06257430000076386,4
-0.12128657885324247,0.7133778671959924,-0.2677344142184521,-0.3874417928541658,0.04873718632654597,-0.12232544350575032,3
-0.8699832904535987,0.7680334383719623,-1.2909376451601744,-0.7723790560534973,-0.27242251733125916,-0.8619244175318104,3
-2.1370084947003556,-0.05180012926758561,-0.625855545048055,-0.6913396322220592,-1.771167801067584,2.466270965585456,2
-0.35165479780719794,2.2164060745351635,0.8066289782703563,0.524251725249514,0.15579042087912787,-1.1392740327915833,3
0.224265749577691,-1.3088782663148923,1.2670704321941315,0.5039918692916545,0.10226380360283692,-0.8619244175318104,3
-1.100351509407554,-0.7076669833792237,-0.21657425267136596,-0.4482213607277445,-0.48652898643642295,-1.1392740327915833,3
-1.561087947315466,-1.1995671239629526,0.4996680089878396,-0.2861425130648682,-0.7006354555416462,-1.1392740327915833,3
0.28185780431618074,0.7133778671959924,-0.06309376803010762,-0.2861425130648682,0.20931703815541883,-1.1392740327915833,3
-0.9851673999305766,-0.05180012926758561,-1.1886173220660021,-0.3874417928541658,-0.5935822209890048,-0.9543742892850674,4
-0.9851673999305766,-0.1611112716195254,-1.1886173220660021,-0.40770164881202536,-0.6471088382652957,-0.9543742892850674,4
0.16667369483920225,-0.8169781257311636,0.4485078474407534,-0.14432352135985124,0.15579042087912787,-0.9543742892850674,3
-0.40924685254568716,-0.10645570044355551,-0.625855545048055,0.44321230141807577,-0.6471088382652957,-0.21477531525900906,4
-0.35165479780719794,0.49475558249211277,-1.1886173220660021,-0.08354395348627253,0.5840033590895148,-0.8619244175318104,3
1.088146570655025,-0.5983558410272842,1.5228712399295616,-0.36718193689630624,0.20931703815541883,-0.7694745457785532,3
-0.46683890728417593,0.5494111536680827,-0.7793360296893133,0.46347215737593533,0.8516364454709696,-0.9543742892850674,3
-0.2940627430687092,0.33078886896420306,-0.4723750604067966,-0.24562280114914908,0.42342350726064204,-0.39967505876552323,3
-0.5820230167611539,-0.7623225545551937,0.1927070397053229,-0.2861425130648682,-0.27242251733125916,-0.9543742892850674,4
0.28185780431618074,-0.7076669833792237,0.6531484936290981,-0.18484323327557037,0.6910565936420968,-1.1392740327915833,3
-0.35165479780719794,0.8773445807239014,1.113589947552873,0.5445115812073736,0.04873718632654597,-1.0468241610383244,3
-0.46683890728417593,-0.05180012926758561,-0.5746953835009688,-0.06328409752841295,0.04873718632654597,-0.8619244175318104,5
-0.7547991809766207,1.123294651015766,-1.137457160518916,-0.14432352135985124,-0.05831604822603592,-0.5845748022720374,3
-0.6396150714996427,1.068639079839796,-1.137457160518916,-0.043024241570553665,-0.27242251733125916,0.43237378701379386,3
-0.46683890728417593,-0.05180012926758561,-0.8304961912363995,-0.18484323327557037,0.04873718632654597,-0.7694745457785532,3
-0.9851673999305766,0.9593279374878563,-1.0351368374247438,-0.24562280114914908,-0.27242251733125916,0.24747404350727803,3
0.5698180780086255,-1.1449115527869826,1.5228712399295616,-0.2861425130648682,0.10226380360283692,0.24747404350727803,3
-0.1788786335917312,0.9593279374878563,-1.137457160518916,-0.2861425130648682,-0.27242251733125916,0.06257430000076386,4
-0.35165479780719794,0.5494111536680827,-0.9839766758776577,-0.24562280114914908,-0.004789430949744973,-0.8619244175318104,4
-0.35165479780719794,0.7680334383719623,-0.21657425267136596,-0.0025045296548345205,-0.27242251733125916,-0.8619244175318104,3
-0.35165479780719794,0.8773445807239014,-0.2677344142184521,-0.08354395348627253,-0.3259491346075501,-0.8619244175318104,3
-0.0061024693762639646,0.7953612239599472,-0.06309376803010762,-0.08354395348627253,0.476950124536933,-1.1392740327915833,2
0.8001862969625804,-1.1449115527869826,1.3693907552883038,0.1190546060923229,0.9051630627472605,-0.7694745457785532,3
0.28185780431618074,-0.6530114122032542,1.8809923707591647,0.09879475013446333,1.0122162972999018,0.06257430000076386,3
-0.8699832904535987,1.3965725068956154,-1.3932579682543467,0.32165316567091834,-0.05831604822603592,0.24747404350727803,4
-0.9275753451920874,1.2052780077797207,-0.7793360296893133,-0.043024241570553665,-0.48652898643642295,-0.30722518701226614,3
-0.0061024693762639646,0.5220833680800977,-0.3700547373126243,-0.1645833773177108,0.2628436554317098,-1.2317239045448403,2
-1.215535618884532,-0.4343891274993746,-0.3700547373126243,-0.3874417928541658,-0.48652898643642295,-1.1392740327915833,3
-0.2940627430687092,-0.5437002698513144,2.1879533400416813,7.615201310500356,0.36989688998429165,-0.9543742892850674,3
-0.5244309620226647,-0.1611112716195254,1.0112696244587007,-0.043024241570553665,0.15579042087912787,-1.2317239045448403,3
-0.5820230167611539,0.7680334383719623,-0.06309376803010762,6.338830385155206,0.10226380360283692,-0.9543742892850674,3
-1.1579435641460434,-1.2542226951389224,1.0624297860057867,-0.3874417928541658,-0.43300236916013196,-0.12232544350575032,4
-0.8123912357151094,0.11216658426032408,-0.625855545048055,-0.24562280114914908,-0.3259491346075501,-0.30722518701226614,3
0.16667369483920225,-0.2157668427954953,0.039226555064064694,0.44321230141807577,0.2628436554317098,-0.4921249305187803,4
-0.35165479780719794,-0.2157668427954953,-0.06309376803010762,-0.5292607845591828,-0.05831604822603592,-0.7694745457785532,3
0.5698180780086255,-0.7623225545551937,0.8577891398174424,0.382432733544497,0.5840033590895148,-0.8619244175318104,3
-0.7547991809766207,0.49475558249211277,-0.9839766758776577,-0.24562280114914908,0.5840033590895148,-1.3241737762980974,3
-0.23647068833021995,-0.05180012926758561,-0.06309376803010762,-0.18484323327557037,-0.16536928277867724,-0.8619244175318104,3
0.16667369483920225,-0.2157668427954953,0.09038671661115057,0.44321230141807577,0.2628436554317098,-0.5845748022720374,3
-1.9066402757463996,2.680978429530907,-1.1886173220660021,-0.8736783358427952,-1.5570613319623607,0.06257430000076386,2
-2.079416439961866,0.385444440140173,-0.5235352219538827,-0.610300208390623,-1.8782210356201658,2.2813712220789424,4
-0.8699832904535987,1.3419169357196457,-1.3932579682543467,0.2811334537551992,-0.11184266550232687,0.24747404350727803,3
-0.7547991809766207,-0.1611112716195254,-0.11425392957719378,-0.36718193689630624,-0.2188959000549682,-1.1392740327915833,3
-0.40924685254568716,2.0251115754192686,-1.08629699897183,-0.18484323327557037,-0.004789430949744973,-0.5845748022720374,3
-0.12128657885324247,0.08483879867233914,-0.4723750604067966,-0.1645833773177108,0.2628436554317098,-1.3241737762980974,4
-0.0061024693762639646,0.44010001131614285,0.14154687815823674,-0.08354395348627253,0.2628436554317098,-0.21477531525900906,4
-0.2940627430687092,-0.1611112716195254,0.14154687815823674,-0.26588265710700865,-0.43300236916013196,-0.029875571752493238,4
-0.12128657885324247,0.2488055122002482,-0.2677344142184521,-0.22536294519128952,-0.004789430949744973,-1.1392740327915833,3
-0.6396150714996427,-0.2157668427954953,-0.16541409112427993,-0.36718193689630624,-0.37947575188384103,-0.9543742892850674,3
-0.2940627430687092,-0.6530114122032542,2.0856330169475092,7.675980878373937,0.3163702727080007,-1.0468241610383244,3
-1.215535618884532,0.5494111536680827,0.1927070397053229,-0.0025045296548345205,0.10226380360283692,-1.0468241610383244,3
-0.1788786335917312,-1.0902559816110127,1.3182305937412175,0.05827503821874419,0.476950124536933,-0.7694745457785532,4
-0.12128657885324247,1.3965725068956154,1.2670704321941315,0.6863305729123903,0.10226380360283692,-1.0468241610383244,3
-0.2940627430687092,0.16682215543629397,-0.4212148988597105,0.32165316567091834,-0.16536928277867724,-0.8619244175318104,3
0.051489585362224775,0.49475558249211277,-0.9328165143305717,-0.08354395348627253,-0.16536928277867724,-0.5845748022720374,3
0.051489585362224775,0.385444440140173,-0.8816563527834855,-0.06328409752841295,-0.16536928277867724,-0.5845748022720374,3
1.0305545159165364,-1.1995671239629526,0.8577891398174424,-0.1645833773177108,1.119269531852484,-0.6770246740252962,4
0.6274101327471142,-0.7076669833792237,0.1927070397053229,0.03801518226088462,-0.05831604822603592,0.06257430000076386,4
-0.0061024693762639646,0.05751101308435418,0.039226555064064694,-0.22536294519128952,0.5840033590895148,-0.39967505876552323,4
-0.2940627430687092,0.16682215543629397,-0.7793360296893133,-0.12406366540199364,0.15579042087912787,-0.9543742892850674,4
0.28185780431618074,0.11216658426032408,-1.1886173220660021,0.6255510050388116,-0.27242251733125916,0.43237378701379386,4
-0.7547991809766207,0.8773445807239014,-0.9839766758776577,0.17983417396589965,-0.43300236916013196,-1.1392740327915833,4
-0.5820230167611539,2.9542562854107564,-0.9328165143305717,1.8208825065525251,-0.27242251733125916,-1.3241737762980974,3
-0.5820230167611539,0.9046723663118864,-1.3932579682543467,-0.26588265710700865,0.6910565936420968,-1.1392740327915833,3
-0.1788786335917312,0.9866557230758413,-1.3932579682543467,-0.1645833773177108,0.476950124536933,-0.8619244175318104,3
-0.2940627430687092,-0.1611112716195254,-0.5235352219538827,-0.12406366540199364,-0.37947575188384103,-0.8619244175318104,3
0.39704191379315823,0.49475558249211277,-1.1886173220660021,1.1725671159010194,0.9051630627472605,-0.9543742892850674,3
-0.06369452411475372,4.375301135985972,-1.3932579682543467,-0.14432352135985124,-0.16536928277867724,0.43237378701379386,3
-0.12128657885324247,4.375301135985972,-1.3932579682543467,-0.12406366540199364,-0.16536928277867724,0.43237378701379386,3
-0.1788786335917312,0.33078886896420306,-0.5746953835009688,-0.4684812166856041,-0.27242251733125916,0.06257430000076386,5
-1.2731276736230213,-0.8169781257311636,-0.625855545048055,-0.3266622249805874,-0.6471088382652957,-0.9543742892850674,3
-0.1788786335917312,1.177950222191736,1.471711078382476,0.605291149080952,0.04873718632654597,-0.9543742892850674,3
