right distance,right weight,left distance,left weight,target
2,4,2,0.7937017996807614,5
1,4,2,-1.3082395180944963,1
2,0,1,1.4943489056058472,2
1,4,3,1.4943489056058472,1
1,3,4,0.7937017996807614,2
0,1,2,0.09305469375567546,2
1,4,3,1.4943489056058472,2
1,3,3,-1.3082395180944963,1
1,1,4,-1.3082395180944963,4
2,0,2,-1.3082395180944963,5
2,0,1,-1.3082395180944963,3
0,1,1,-0.6075924121694104,2
2,1,1,-0.6075924121694104,5
2,2,0,-0.6075924121694104,3
2,1,0,0.7937017996807614,2
1,2,4,-0.6075924121694104,2
1,1,3,-1.3082395180944963,4
1,4,3,0.7937017996807614,1
2,0,3,0.09305469375567546,2
1,3,3,0.09305469375567546,4
2,3,1,1.4943489056058472,4
2,4,1,0.7937017996807614,4
1,2,0,-1.3082395180944963,2
2,0,0,-1.3082395180944963,3
1,1,1,-1.3082395180944963,3
2,2,0,0.7937017996807614,2
1,2,0,-0.6075924121694104,1
2,0,3,0.7937017996807614,3
2,3,0,1.4943489056058472,5
1,3,3,-0.6075924121694104,4
2,3,1,0.09305469375567546,5
1,3,2,-1.3082395180944963,3
2,3,1,0.09305469375567546,4
1,2,4,-0.6075924121694104,3
1,2,2,-0.6075924121694104,2
2,1,3,0.09305469375567546,4
1,4,3,0.7937017996807614,2
2,1,2,0.7937017996807614,3
1,2,3,-0.6075924121694104,2
2,2,1,-0.6075924121694104,4
1,1,2,-0.6075924121694104,2
2,2,4,0.7937017996807614,5
1,3,4,0.09305469375567546,1
2,2,2,0.7937017996807614,3
2,4,0,0.09305469375567546,3
1,1,4,-0.6075924121694104,1
1,1,3,-0.6075924121694104,1
1,3,3,-0.6075924121694104,3
1,1,3,-1.3082395180944963,3
1,0,3,0.09305469375567546,1
1,2,1,0.7937017996807614,1
0,4,3,0.7937017996807614,5
1,1,3,1.4943489056058472,1
1,1,2,0.7937017996807614,1
0,3,0,-1.3082395180944963,4
2,0,0,1.4943489056058472,5
1,4,1,0.09305469375567546,1
2,3,2,1.4943489056058472,3
1,4,1,-0.6075924121694104,1
1,3,1,-1.3082395180944963,4
1,4,2,-0.6075924121694104,3
1,4,3,-0.6075924121694104,5
0,4,1,1.4943489056058472,2
1,1,4,-1.3082395180944963,5
1,4,1,-1.3082395180944963,4
2,3,2,0.09305469375567546,5
0,1,4,1.4943489056058472,2
2,3,0,-0.6075924121694104,4
1,3,1,-1.3082395180944963,3
2,3,0,0.7937017996807614,5
1,4,4,-0.6075924121694104,2
1,1,3,-1.3082395180944963,5
2,0,2,1.4943489056058472,4
2,0,2,0.09305469375567546,5
0,2,2,0.09305469375567546,3
2,2,3,0.09305469375567546,5
1,4,2,1.4943489056058472,2
2,3,0,1.4943489056058472,3
2,0,0,0.7937017996807614,2
1,1,2,1.4943489056058472,1
2,1,0,0.09305469375567546,3
2,2,1,0.7937017996807614,4
1,1,4,-0.6075924121694104,3
2,4,0,1.4943489056058472,4
0,2,0,0.09305469375567546,1
1,2,1,-0.6075924121694104,1
2,1,3,0.09305469375567546,5
1,3,4,0.09305469375567546,5
2,0,3,1.4943489056058472,1
2,2,0,-1.3082395180944963,4
1,0,4,-1.3082395180944963,2
1,4,2,0.7937017996807614,2
1,3,4,-1.3082395180944963,3
2,4,2,0.7937017996807614,4
2,2,1,1.4943489056058472,2
2,0,4,0.7937017996807614,3
2,0,0,0.7937017996807614,5
0,3,4,0.7937017996807614,5
1,3,3,-1.3082395180944963,5
1,4,2,-0.6075924121694104,1
0,2,0,-1.3082395180944963,3
1,4,3,-1.3082395180944963,5
2,1,0,-0.6075924121694104,4
1,3,2,-0.6075924121694104,1
2,3,4,1.4943489056058472,5
1,1,3,-0.6075924121694104,2
0,1,0,-1.3082395180944963,2
0,4,3,1.4943489056058472,4
1,3,3,1.4943489056058472,1
2,0,3,0.7937017996807614,4
0,1,0,-0.6075924121694104,1
1,2,1,-1.3082395180944963,1
2,0,0,0.09305469375567546,4
1,3,0,0.09305469375567546,1
1,2,3,-0.6075924121694104,3
1,4,4,-1.3082395180944963,5
2,2,1,0.09305469375567546,4
2,1,3,-0.6075924121694104,5
2,1,1,1.4943489056058472,2
1,4,4,-0.6075924121694104,5
2,2,2,1.4943489056058472,2
1,3,3,-1.3082395180944963,3
1,0,4,0.7937017996807614,1
1,3,3,-1.3082395180944963,4
2,3,0,0.7937017996807614,4
2,0,0,1.4943489056058472,3
1,4,4,-1.3082395180944963,1
2,0,4,-0.6075924121694104,4
