right distance,right weight,left distance,left weight,target
0,1,1,-0.7036525521055336,2
2,0,2,-0.7036525521055336,2
2,3,2,0.7162854525024014,4
1,4,1,-0.7036525521055336,3
1,1,1,-1.413621554409501,1
1,1,3,-1.413621554409501,3
1,2,3,-0.7036525521055336,5
2,1,1,0.006316450198433893,5
2,3,0,0.7162854525024014,3
2,0,1,0.7162854525024014,1
1,3,3,0.006316450198433893,2
2,1,3,1.4262544548063687,4
2,3,0,-0.7036525521055336,5
1,4,0,0.7162854525024014,1
2,0,1,1.4262544548063687,1
1,4,2,-0.7036525521055336,2
2,0,1,-1.413621554409501,3
1,3,2,-0.7036525521055336,3
2,1,1,1.4262544548063687,5
0,0,1,-1.413621554409501,2
2,4,1,1.4262544548063687,3
1,4,0,0.006316450198433893,1
2,0,4,0.006316450198433893,3
2,1,3,0.006316450198433893,4
1,4,4,0.006316450198433893,5
2,1,1,1.4262544548063687,1
0,3,4,1.4262544548063687,4
1,0,2,-1.413621554409501,2
1,3,2,-1.413621554409501,2
2,1,2,0.7162854525024014,4
2,1,0,0.006316450198433893,5
1,3,0,-1.413621554409501,1
0,1,1,0.7162854525024014,1
2,0,3,0.006316450198433893,4
2,0,0,-0.7036525521055336,4
2,0,4,-0.7036525521055336,5
1,2,4,-1.413621554409501,1
2,0,4,0.7162854525024014,5
1,3,2,-1.413621554409501,5
1,2,4,-0.7036525521055336,5
2,2,0,1.4262544548063687,3
2,2,3,0.006316450198433893,5
1,1,1,-0.7036525521055336,1
2,0,1,1.4262544548063687,4
1,2,3,1.4262544548063687,2
1,3,4,-0.7036525521055336,3
2,3,2,1.4262544548063687,5
2,2,2,1.4262544548063687,4
0,3,1,0.7162854525024014,2
0,0,2,-1.413621554409501,3
1,4,4,-0.7036525521055336,1
1,2,4,0.7162854525024014,3
2,0,4,0.006316450198433893,5
1,2,3,-0.7036525521055336,2
2,3,2,0.7162854525024014,5
2,0,1,0.006316450198433893,4
1,3,1,-0.7036525521055336,3
1,2,4,0.7162854525024014,2
1,4,2,0.7162854525024014,2
1,3,3,-0.7036525521055336,4
1,2,1,-1.413621554409501,4
2,1,0,0.7162854525024014,5
2,0,2,0.7162854525024014,3
1,4,0,-1.413621554409501,4
1,4,3,0.006316450198433893,3
2,3,0,1.4262544548063687,5
1,3,4,0.7162854525024014,3
1,3,1,-0.7036525521055336,1
1,1,2,-1.413621554409501,4
1,4,4,0.006316450198433893,4
0,4,3,0.7162854525024014,5
2,1,1,1.4262544548063687,4
2,3,1,0.006316450198433893,3
0,2,1,-0.7036525521055336,3
1,3,2,0.7162854525024014,2
0,4,2,0.006316450198433893,5
1,2,0,-0.7036525521055336,1
1,2,2,-1.413621554409501,3
2,1,2,1.4262544548063687,3
2,1,4,0.006316450198433893,4
2,1,0,1.4262544548063687,5
1,4,4,-1.413621554409501,5
1,1,3,0.006316450198433893,2
2,1,2,0.006316450198433893,5
2,1,0,-0.7036525521055336,2
1,1,2,0.7162854525024014,1
2,3,1,0.7162854525024014,3
1,4,2,-0.7036525521055336,1
1,4,1,0.006316450198433893,2
0,2,1,0.006316450198433893,2
1,4,3,-1.413621554409501,3
2,3,0,1.4262544548063687,1
2,1,0,0.006316450198433893,3
1,4,4,-1.413621554409501,3
2,1,4,1.4262544548063687,4
2,2,0,0.7162854525024014,5
1,4,3,0.7162854525024014,1
0,2,0,-1.413621554409501,3
0,1,0,-1.413621554409501,2
1,1,4,-1.413621554409501,3
1,4,4,-0.7036525521055336,5
1,3,1,1.4262544548063687,1
2,0,3,1.4262544548063687,4
2,0,2,1.4262544548063687,2
1,1,3,0.006316450198433893,1
2,2,0,1.4262544548063687,5
1,3,2,-0.7036525521055336,5
1,4,0,-1.413621554409501,2
1,2,3,0.7162854525024014,2
2,3,0,0.006316450198433893,2
1,4,2,-1.413621554409501,5
2,0,2,0.7162854525024014,1
1,4,4,0.7162854525024014,4
2,2,0,0.7162854525024014,3
2,1,1,0.006316450198433893,4
2,0,0,1.4262544548063687,2
1,3,2,-1.413621554409501,3
2,2,2,0.006316450198433893,4
2,3,0,0.006316450198433893,5
0,3,0,-0.7036525521055336,2
2,2,4,0.7162854525024014,5
1,3,3,-1.413621554409501,1
2,0,1,-1.413621554409501,4
1,2,4,-1.413621554409501,4
0,4,1,-0.7036525521055336,5
2,1,2,0.006316450198433893,4
1,3,2,0.006316450198433893,3
2,2,1,1.4262544548063687,5
2,1,1,-0.7036525521055336,5
1,3,1,-1.413621554409501,5
2,0,0,0.006316450198433893,2
2,0,2,0.7162854525024014,2
2,1,0,0.7162854525024014,3
2,4,0,0.006316450198433893,5
1,2,4,-1.413621554409501,5
2,3,0,-0.7036525521055336,4
1,3,1,-1.413621554409501,1
2,0,2,0.006316450198433893,3
1,1,4,0.7162854525024014,2
2,1,1,-1.413621554409501,5
1,4,3,0.7162854525024014,4
1,1,3,-0.7036525521055336,3
1,3,2,0.006316450198433893,1
1,3,2,-0.7036525521055336,4
2,4,1,0.7162854525024014,4
2,3,3,0.7162854525024014,5
2,2,0,-0.7036525521055336,2
2,0,2,0.7162854525024014,5
2,0,0,0.7162854525024014,4
2,2,2,1.4262544548063687,3
2,2,2,0.7162854525024014,4
1,1,2,-0.7036525521055336,1
1,1,2,-0.7036525521055336,2
0,3,0,-1.413621554409501,4
2,4,0,1.4262544548063687,2
1,1,2,-1.413621554409501,1
2,1,0,0.006316450198433893,1
1,4,4,0.7162854525024014,1
0,4,4,1.4262544548063687,5
1,2,4,-0.7036525521055336,1
1,1,2,1.4262544548063687,1
2,1,4,0.7162854525024014,4
1,4,3,-0.7036525521055336,1
0,3,1,-0.7036525521055336,4
2,0,3,0.006316450198433893,5
1,2,3,1.4262544548063687,1
1,1,4,-1.413621554409501,2
2,1,1,-0.7036525521055336,4
2,2,0,0.7162854525024014,4
1,4,4,1.4262544548063687,2
1,2,4,-0.7036525521055336,4
2,2,1,1.4262544548063687,3
2,1,1,0.7162854525024014,2
1,4,3,1.4262544548063687,2
