right distance,right weight,left distance,left weight,target
1,1,3,-1.4055196275676989,3
1,4,4,-0.6983857900466056,5
2,0,0,-0.6983857900466056,3
1,0,3,-1.4055196275676989,3
2,4,0,0.008748047474487722,4
2,0,4,0.715881884995581,2
2,1,3,1.4230157225166744,5
2,0,0,0.715881884995581,4
2,1,1,1.4230157225166744,4
1,4,0,-0.6983857900466056,2
2,1,0,-1.4055196275676989,4
0,3,2,0.008748047474487722,4
1,2,1,-1.4055196275676989,3
2,2,2,0.008748047474487722,5
2,3,3,0.715881884995581,5
2,0,1,0.715881884995581,2
2,2,2,-0.6983857900466056,5
2,1,1,0.715881884995581,4
2,4,0,0.715881884995581,3
1,4,3,-1.4055196275676989,2
1,0,4,0.008748047474487722,1
2,0,4,0.008748047474487722,4
2,0,4,0.715881884995581,5
2,1,4,1.4230157225166744,5
2,4,0,-0.6983857900466056,5
1,1,3,0.008748047474487722,2
1,3,0,-0.6983857900466056,1
2,1,4,0.715881884995581,4
2,0,1,-0.6983857900466056,5
1,4,2,-1.4055196275676989,5
1,2,4,1.4230157225166744,2
2,4,0,1.4230157225166744,2
1,4,3,-1.4055196275676989,4
0,0,2,-1.4055196275676989,3
2,0,1,1.4230157225166744,5
0,3,1,0.715881884995581,2
1,1,4,0.008748047474487722,2
1,1,4,0.715881884995581,1
2,2,0,-0.6983857900466056,4
1,1,4,1.4230157225166744,1
0,4,1,-0.6983857900466056,5
1,2,2,-0.6983857900466056,4
2,4,0,-0.6983857900466056,4
1,3,3,-1.4055196275676989,4
1,4,4,0.715881884995581,5
1,0,4,-1.4055196275676989,4
1,3,3,-1.4055196275676989,1
2,1,2,0.008748047474487722,3
2,2,3,0.008748047474487722,5
2,3,0,0.008748047474487722,3
2,4,1,0.715881884995581,3
2,0,4,-0.6983857900466056,4
0,1,4,1.4230157225166744,2
2,0,3,0.008748047474487722,2
1,0,4,-0.6983857900466056,2
2,0,1,1.4230157225166744,1
1,4,3,0.008748047474487722,2
2,1,3,0.715881884995581,3
2,0,4,1.4230157225166744,2
1,4,1,0.008748047474487722,3
2,4,2,1.4230157225166744,4
2,0,3,0.008748047474487722,5
1,4,3,-1.4055196275676989,3
1,4,4,1.4230157225166744,4
2,1,4,0.008748047474487722,4
0,1,3,0.715881884995581,2
1,1,4,-1.4055196275676989,1
2,2,0,0.008748047474487722,3
1,3,1,-0.6983857900466056,3
1,3,3,-1.4055196275676989,5
2,4,0,0.008748047474487722,3
