right distance,right weight,left distance,left weight,target
2,1,0,0.7254555004653088,2
2,1,3,1.440472792290829,3
2,3,0,-0.7045790831857314,3
2,0,3,1.440472792290829,2
2,0,1,0.010438208639788761,2
1,4,3,0.010438208639788761,4
2,1,4,0.7254555004653088,5
0,0,3,0.7254555004653088,1
2,1,4,1.440472792290829,5
1,2,3,1.440472792290829,1
2,2,2,1.440472792290829,2
1,4,4,-0.7045790831857314,4
1,1,3,-1.4195963750112515,5
1,1,4,0.7254555004653088,2
1,3,4,-1.4195963750112515,3
1,4,3,0.7254555004653088,3
1,3,2,-0.7045790831857314,2
2,1,3,1.440472792290829,2
2,0,0,0.010438208639788761,3
2,1,1,-0.7045790831857314,5
1,2,4,-1.4195963750112515,4
1,0,4,-0.7045790831857314,1
2,2,0,-0.7045790831857314,4
1,3,2,0.7254555004653088,2
2,0,4,1.440472792290829,2
1,1,3,-0.7045790831857314,1
1,3,1,-1.4195963750112515,5
1,2,2,0.7254555004653088,2
1,2,2,-1.4195963750112515,5
2,3,1,-0.7045790831857314,5
2,0,0,0.010438208639788761,4
1,3,4,0.010438208639788761,1
1,0,2,-0.7045790831857314,1
1,2,3,-0.7045790831857314,5
2,0,1,-1.4195963750112515,3
2,0,0,0.7254555004653088,4
1,4,2,-0.7045790831857314,1
1,0,3,-1.4195963750112515,1
2,0,1,1.440472792290829,3
1,2,2,1.440472792290829,1
2,1,2,0.7254555004653088,2
1,4,2,-1.4195963750112515,4
1,2,2,-0.7045790831857314,3
1,1,3,-1.4195963750112515,3
1,4,1,0.7254555004653088,1
2,0,1,0.010438208639788761,3
0,1,1,-0.7045790831857314,2
1,2,4,-0.7045790831857314,4
1,2,1,-1.4195963750112515,3
2,0,2,1.440472792290829,4
2,4,1,1.440472792290829,4
1,2,4,-1.4195963750112515,1
2,0,4,0.010438208639788761,2
2,2,0,1.440472792290829,1
2,2,0,0.7254555004653088,5
1,3,3,-0.7045790831857314,3
2,2,0,-1.4195963750112515,5
2,1,0,0.010438208639788761,3
0,4,1,1.440472792290829,2
2,1,2,0.010438208639788761,3
0,0,2,-1.4195963750112515,3
1,3,4,-0.7045790831857314,1
2,0,2,0.7254555004653088,1
1,4,3,0.7254555004653088,2
1,1,1,-0.7045790831857314,1
1,2,2,-1.4195963750112515,1
1,4,4,0.010438208639788761,5
2,0,2,0.010438208639788761,2
1,4,3,-1.4195963750112515,4
2,0,0,0.7254555004653088,1
2,3,2,1.440472792290829,5
2,0,3,0.010438208639788761,3
2,1,3,-0.7045790831857314,5
1,2,2,-0.7045790831857314,1
2,1,1,0.7254555004653088,3
2,1,1,0.010438208639788761,2
2,1,4,0.010438208639788761,4
2,0,1,1.440472792290829,2
1,1,4,-0.7045790831857314,2
0,1,0,-1.4195963750112515,2
1,3,4,0.7254555004653088,3
1,4,3,1.440472792290829,3
1,1,2,-1.4195963750112515,1
1,0,4,-1.4195963750112515,1
1,2,2,0.7254555004653088,1
0,2,4,0.010438208639788761,5
2,2,2,1.440472792290829,5
1,4,4,0.010438208639788761,3
2,3,0,1.440472792290829,1
1,2,3,-1.4195963750112515,5
2,1,0,1.440472792290829,1
1,2,4,0.010438208639788761,4
1,2,1,-0.7045790831857314,1
2,1,1,1.440472792290829,3
2,2,1,0.7254555004653088,5
2,0,1,-0.7045790831857314,5
2,2,0,1.440472792290829,4
1,3,4,0.010438208639788761,3
1,3,2,-1.4195963750112515,1
0,4,3,0.7254555004653088,5
1,2,4,0.010438208639788761,3
1,3,3,-1.4195963750112515,3
1,3,2,-1.4195963750112515,2
0,2,2,0.010438208639788761,3
2,1,1,-0.7045790831857314,4
2,0,2,0.7254555004653088,4
2,3,0,-0.7045790831857314,5
1,3,2,1.440472792290829,1
2,4,0,1.440472792290829,4
2,1,1,-0.7045790831857314,3
1,3,4,-0.7045790831857314,4
1,4,2,-0.7045790831857314,3
2,3,1,0.010438208639788761,4
1,4,4,0.010438208639788761,4
2,1,1,1.440472792290829,4
2,2,3,1.440472792290829,3
1,4,4,0.7254555004653088,4
2,1,2,0.010438208639788761,4
1,3,4,-1.4195963750112515,4
1,3,2,-0.7045790831857314,4
1,4,3,0.010438208639788761,2
0,2,3,0.7254555004653088,3
0,1,1,-1.4195963750112515,4
2,3,0,0.7254555004653088,4
0,1,0,-0.7045790831857314,1
0,1,1,0.7254555004653088,1
1,0,3,-0.7045790831857314,1
1,3,3,1.440472792290829,3
1,3,2,-0.7045790831857314,3
2,0,3,0.010438208639788761,4
1,1,3,-0.7045790831857314,3
2,3,0,0.010438208639788761,5
1,4,3,1.440472792290829,2
0,4,4,1.440472792290829,5
1,4,1,-0.7045790831857314,1
1,4,1,-0.7045790831857314,2
2,2,2,1.440472792290829,3
2,0,1,0.010438208639788761,5
1,4,3,-1.4195963750112515,3
2,1,0,0.010438208639788761,1
1,0,4,0.7254555004653088,1
1,4,4,-1.4195963750112515,3
1,3,0,-1.4195963750112515,2
1,3,1,0.010438208639788761,1
1,3,1,-1.4195963750112515,2
2,0,3,-0.7045790831857314,4
2,1,3,1.440472792290829,5
2,0,1,0.010438208639788761,1
2,2,0,0.7254555004653088,2
2,3,0,1.440472792290829,5
2,2,3,0.7254555004653088,5
1,3,1,0.7254555004653088,1
1,4,2,0.010438208639788761,2
2,0,1,-1.4195963750112515,4
2,1,1,0.7254555004653088,4
2,0,4,0.7254555004653088,3
2,1,2,0.010438208639788761,5
0,0,3,-1.4195963750112515,4
2,4,1,1.440472792290829,5
2,1,2,-0.7045790831857314,4
2,2,0,-0.7045790831857314,5
2,0,2,-0.7045790831857314,4
2,1,0,-1.4195963750112515,3
1,3,3,0.010438208639788761,5
1,2,2,-1.4195963750112515,2
0,0,1,-0.7045790831857314,1
2,0,2,-0.7045790831857314,5
2,3,2,1.440472792290829,3
1,1,4,0.010438208639788761,3
1,3,4,0.010438208639788761,4
1,2,1,-1.4195963750112515,5
1,4,3,0.7254555004653088,4
2,4,1,1.440472792290829,3
1,1,4,-1.4195963750112515,2
2,0,0,-1.4195963750112515,5
1,3,0,-1.4195963750112515,3
2,1,0,-0.7045790831857314,3
2,1,0,0.7254555004653088,5
1,3,0,-1.4195963750112515,1
0,1,2,0.010438208639788761,2
2,0,0,-0.7045790831857314,2
1,3,0,0.010438208639788761,1
1,4,3,0.010438208639788761,3
1,1,3,0.7254555004653088,1
2,0,0,0.010438208639788761,2
2,2,1,0.7254555004653088,3
1,4,2,0.010438208639788761,3
1,4,1,1.440472792290829,1
2,2,1,1.440472792290829,3
1,0,4,0.010438208639788761,1
2,0,4,0.010438208639788761,3
2,3,0,1.440472792290829,4
1,4,3,0.010438208639788761,5
1,2,1,-0.7045790831857314,2
0,2,3,0.010438208639788761,4
2,2,1,0.7254555004653088,4
2,0,0,0.7254555004653088,5
2,0,2,-0.7045790831857314,3
2,0,1,-1.4195963750112515,5
2,2,0,1.440472792290829,5
2,1,1,1.440472792290829,1
1,4,0,-1.4195963750112515,3
2,0,3,0.7254555004653088,5
2,0,3,0.7254555004653088,2
0,2,0,-1.4195963750112515,3
1,3,2,-1.4195963750112515,4
2,0,0,-0.7045790831857314,4
2,0,4,0.010438208639788761,4
2,1,2,0.7254555004653088,3
2,0,3,1.440472792290829,3
2,1,0,1.440472792290829,2
