X01,X02,X03,X05,X08,X09,X12,X13,X14,X15,X18,X20,target
-1.8022338742532023,-2.0393454081948024,-0.8986024619145837,0.12276365511441092,-1.726936497297787,-1.3704666916077213,0.1278243328599225,2.898608206717971,0.96223337008495,0.6349042040603761,0.4498122977437239,-0.5402620122522318,3
1.9849568075284985,-0.05256384212799958,0.7691272744970657,0.6905677484794904,0.17913062479883013,-0.5019535681226015,-0.8713141907168701,-0.4310563247111105,-0.38030355611006433,-1.8450695202771503,0.934273602085194,2.448811580195998,2
-1.213748104151785,0.5198986430098927,1.1295264971961931,0.8559475814984455,-0.4642421892842552,-0.5999061760344574,-0.10833568180368308,-1.4367741098014644,-0.6131420636051406,0.43054111319069116,-0.5608742164858951,-0.09892228719276153,1
-0.046268269918328525,1.277569579221809,-0.7148695248522833,0.28263082703273407,1.6703124742624293,1.2089519834044764,-0.05989260187268704,-0.7094753725609825,-0.6973602471671895,-0.3261546557051687,1.8196683996747778,1.1448533016112,2
0.029665377836693055,-0.22935372724411338,-1.1176686561042495,-0.5497809991626738,1.6041713438426728,0.35349920764093734,0.9816336166437268,-0.4594664316345667,-0.45461371807657797,-0.9889538693365789,-0.727929838672609,-0.6606273918139054,2
0.4093336166118009,0.5451543408836234,-0.4958033306626176,-0.6379835767727832,0.1550793046461914,1.1567105925181533,1.3389013311348223,0.09168964268048597,-0.13755702701945277,0.9276405234142491,0.2075816455729888,0.41263057594435165,3
0.6940847956931318,-1.1133031528246824,0.3309948861177341,0.3873713879447393,0.6842083480042427,1.44403824239293,0.9453013066954801,-0.12422716993778203,-1.1134971541796663,-0.22121144688019537,-0.5107575298298809,0.6934831282549236,2
-1.1852729862436522,-1.559487148593922,-0.453403422109779,-1.9775602242263206,-0.5724731299711293,-0.6325570453384091,0.030938172997930412,0.9326288076147932,1.1108536940179774,0.021814931451321677,-1.6634413229182066,-0.7308405298915484,3
-1.403582223539339,-1.3153487358145268,-0.7007362220013372,-0.8584900207980568,-0.6205757702764068,-0.8088717395797492,0.43059358242864754,0.9042187006913369,0.5758205278590788,1.4136932800772828,1.8697850863307919,-0.09892228719276153,3
0.7225599136012649,-2.165623897563455,0.3097949318413148,-0.8805406652005842,-0.03131842653675853,0.9869260721376037,-1.1680280552942206,0.33033454083751906,-0.7766244199314707,-1.2430269012286195,-1.8054386017769133,1.4959189919994147,3
-1.4415490474168497,0.6293400004627251,0.9104603030065274,0.635441137473172,-0.764883691192239,0.275137121311453,-1.5858496196990612,-1.1640370833362836,0.4767403119037271,0.0439082385723687,-1.0119243963900226,-1.0317539787957328,1
-0.7011959818053896,-1.1469774166563231,2.2460574224209418,1.1040173310268784,-0.301895778253944,-0.7631605225542166,-0.5201018612171491,-0.8628899499476467,-1.3463356616747424,-0.9613372354352702,0.49157620329040236,0.5530568520996376,1
2.0324153373753866,0.4441315493887011,1.398059251364171,0.8669729036997093,0.329451375752822,0.35349920764093734,-1.1559172853114716,-1.2094932544138137,-0.11278697303061494,-1.5965198151653717,0.1324066155889675,-0.6104751503298746,2
0.23848290916300233,0.2841787961884077,1.652458702681202,0.6630044429763313,1.2373887115149331,-0.5019535681226015,-0.3808280064155357,-2.374307638275523,-2.074575248946577,-0.9005806408523908,-0.6193436842512449,0.49287416231880077,2
0.029665377836693055,-0.860746174087377,-0.17780401651632843,-0.9852812261125892,-0.4943063394750535,-0.3909406124891652,0.35792896253215345,-0.5901529234824658,0.21417773962204545,0.43054111319069116,1.6275544341600567,-0.24937901164485363,3
-0.7771296295604111,-0.2714465570336643,-1.8808670100553435,0.24955486042894326,-1.131666323519979,-1.0243674769858317,-0.37477262142416107,1.0519512566933098,0.8086590353541552,1.4689265478799007,0.07393714782361768,0.3925696793507394,1
-1.4510407533862273,-2.4686922720482216,-0.25553718219653243,-0.26863528303044987,-0.9873584026041469,-0.6390872191991996,1.7991105904792848,0.051915492987647215,0.23399378281311578,0.369784518607812,-1.2290967052327506,-0.9414799441244773,3
1.8615646299265882,-0.9280947017506584,-0.4463367706843059,-1.7625664413016786,0.4978106168212928,-0.5541949590089246,-0.277886461562169,0.08032559991110344,-0.01866076787303094,-0.07208162381312806,0.8173346665544944,0.7336049214421482,3
-0.7581462176216557,-1.0038617953718503,0.323928234692261,-0.3568378606405593,-1.5886414064201144,-1.0439579985682028,0.23682126270466333,1.5974253096236712,1.8044152057054388,2.485218675448063,0.8006291043358231,-1.8442202908370302,1
-0.530345274356591,-0.47349214002350865,-1.4286013188250655,-0.15286939991718124,-0.2718316280631455,1.0979390277710401,-0.6351541760532647,-0.357190046710124,-1.1134971541796663,-0.3482479628262156,-1.5715607307155142,-1.543306841932846,2
-1.5364661071106267,0.006366119577371737,-0.919802416191003,-0.07569214450833539,-2.2380270505413593,-2.1083763378770337,0.9392459217041057,1.1655916843871352,2.3543104042576406,2.308472218479687,1.3936765630986574,0.10168667874336129,3
0.36187508676491237,-1.1048845868667723,-1.3155348960174962,-0.6600342211753105,-1.263948584359492,-1.7557469493943536,0.27315357265291035,-0.06740695609086958,1.834139270492044,1.7892795011350824,-0.15994072323778177,-0.279470356535272,1
-0.6442457459891234,-1.6773470720046646,-1.5770009987600004,-1.1120724314271213,0.37154118601993963,0.4188009462488411,1.9686613702377704,1.5690152027002149,1.1356237480068156,1.7395695601127266,0.7505124176798089,-0.2895008048320782,3
0.8459520912031748,1.142872523895246,0.7620606230715925,1.495416269171739,1.399735122545244,0.9803958982768135,-0.5140464762257746,-1.1413089977975184,-1.4156918128434886,-0.6686009160813973,-2.256488781681041,-0.2393485633480475,2
0.5612009121218441,-0.40614361236022717,-1.054068793274992,-1.4207814530625045,-0.02530559649859898,0.21636555656433948,0.5517012822561373,0.8019423157668939,0.3826141067461431,0.1819914080789125,0.41640117330638104,0.934213887378271,3
-0.19813556542837163,-0.4566550081076883,-1.1954018217844535,-0.4064518105462459,-1.2519229242831726,-0.40400096021074594,0.043048942980679426,-0.027632806398030566,0.5015103658925651,0.5851942630380204,0.49157620329040236,-0.38980528780013957,1
0.058140495744826166,0.04845894936692259,0.6489942002640232,0.6464664596744356,-0.9933712326423065,0.1837146872603877,0.46087050738551993,-0.11286312716839948,-0.033522800266333586,-1.3700634171746398,1.4688515930826787,-0.7910232196723853,1
-0.5018701564484578,0.5956657366310844,-0.5876697991937677,0.5913398486681172,0.9968755099885458,0.6342966836549235,0.09149202291167546,-0.7833416505619688,-0.5338778908408592,-0.7017408767629678,-1.3794467652007931,0.151838920227392,2
0.7984935613562864,-0.7513048166345446,0.09779538907712204,-0.919129292905007,-0.13954936722363276,-0.436651829514698,1.272292096229703,0.8701265723831891,0.31325795557739694,0.5023443613340941,0.2075816455729888,0.41263057594435165,3
0.058140495744826166,0.2841787961884077,-0.27673713647295173,-0.1638947221184449,1.5560687035373955,0.9673355505552325,0.13993510284267152,-1.3344977248770216,-0.5091078368520213,-0.5967976679379946,0.6419262632584448,-1.7840376010561934,2
