X00,X01,X02,X03,X07,X08,X09,X14,X15,X16,X17,X18,X19,X20,target
-1.2228793564530585,-1.8022338742532023,-2.0393454081948024,-0.8986024619145837,-1.4028517474721272,-1.726936497297787,-1.3704666916077213,0.96223337008495,0.6349042040603761,2.2667442124520396,1.6418352207349807,0.4498122977437239,-0.10848768218073455,-0.5402620122522318,3
-0.6882414093921072,1.9849568075284985,-0.05256384212799958,0.7691272744970657,1.0829832111470916,0.17913062479883013,-0.5019535681226015,-0.38030355611006433,-1.8450695202771503,-0.30245390795987664,0.28978942586936873,0.934273602085194,0.22446684113609777,2.448811580195998,2
-0.12390135416110312,-1.213748104151785,0.5198986430098927,1.1295264971961931,0.33837826962520595,-0.4642421892842552,-0.5999061760344574,-0.6131420636051406,0.43054111319069116,-0.4162412373021293,-0.2694337039441566,-0.5608742164858951,-1.061107568337227,-0.09892228719276153,1
0.8463675127272898,-0.046268269918328525,1.277569579221809,-0.7148695248522833,1.5984789398930128,1.6703124742624293,1.2089519834044764,-0.6973602471671895,-0.3261546557051687,-0.15872254458018897,-1.7205823319412794,1.8196683996747778,-1.421808301930462,1.1448533016112,2
1.1433885944278182,0.029665377836693055,-0.22935372724411338,-1.1176686561042495,0.8023244254965346,1.6041713438426728,0.35349920764093734,-0.45461371807657797,-0.9889538693365789,-0.9073233955160619,-0.6162936199044445,-0.727929838672609,-1.0703563050960279,-0.6606273918139054,2
-0.0050929214808917295,0.4093336166118009,0.5451543408836234,-0.4958033306626176,-0.6353358846726447,0.1550793046461914,1.1567105925181533,-0.13755702701945277,0.9276405234142491,-1.3864279401150206,-0.21988228737840126,0.2075816455729888,-1.995229980976118,0.41263057594435165,3
0.8562682154506408,0.6940847956931318,-1.1133031528246824,0.3309948861177341,0.16081862972383318,0.6842083480042427,1.44403824239293,-1.1134971541796663,-0.22121144688019537,-0.3683307828422335,-0.24111860876372496,-0.5107575298298809,-0.5524270466031777,0.6934831282549236,2
-0.2229083813946126,-1.1852729862436522,-1.559487148593922,-0.453403422109779,-1.0935543102245746,-0.5724731299711293,-0.6325570453384091,1.1108536940179774,0.021814931451321677,-0.12278970373526718,-1.17551674971797,-1.6634413229182066,0.048740842718880704,-0.7308405298915484,3
-1.1040709237728472,-1.403582223539339,-1.3153487358145268,-0.7007362220013372,-0.2916720655086975,-0.6205757702764068,-0.8088717395797492,0.5758205278590788,1.4136932800772828,1.1049156917995646,0.36057716382044797,1.8697850863307919,-0.20097504976874353,-0.09892228719276153,3
-0.7476456257322129,0.7225599136012649,-2.165623897563455,0.3097949318413148,0.487299257929583,-0.03131842653675853,0.9869260721376037,-0.7766244199314707,-1.2430269012286195,-0.3623419760347465,-0.998547404840272,-1.8054386017769133,0.09498452651288523,1.4959189919994147,3
