attribute#1,attribute#2,attribute#3,attribute#4,target
-1.3592121347010717,-1.1068719722325195,0.779522611854425,-1.2202003478482086,2
-1.3592121347010717,-1.1068719722325195,-1.2828364242328727,-1.2202003478482086,2
-1.3592121347010717,-1.1068719722325195,0.779522611854425,0.8195375470622297,2
-1.3592121347010717,-1.1068719722325195,0.779522611854425,-1.2202003478482086,2
-1.3592121347010717,0.9034468530114077,0.779522611854425,-1.2202003478482086,2
-1.3592121347010717,-1.1068719722325195,0.779522611854425,-1.2202003478482086,2
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,2
0.7357203297923232,-1.1068719722325195,0.779522611854425,-1.2202003478482086,2
-1.3592121347010717,-1.1068719722325195,-1.2828364242328727,-1.2202003478482086,2
0.7357203297923232,0.9034468530114077,0.779522611854425,-1.2202003478482086,2
-1.3592121347010717,0.9034468530114077,0.779522611854425,-1.2202003478482086,2
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,10
0.7357203297923232,0.9034468530114077,-1.2828364242328727,0.8195375470622297,10
0.7357203297923232,0.9034468530114077,0.779522611854425,-1.2202003478482086,10
-1.3592121347010717,0.9034468530114077,0.779522611854425,0.8195375470622297,10
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,10
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,10
0.7357203297923232,0.9034468530114077,-1.2828364242328727,0.8195375470622297,10
-1.3592121347010717,0.9034468530114077,0.779522611854425,0.8195375470622297,10
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,10
-1.3592121347010717,0.9034468530114077,-1.2828364242328727,0.8195375470622297,10
-1.3592121347010717,-1.1068719722325195,-1.2828364242328727,0.8195375470622297,10
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,10
0.7357203297923232,-1.1068719722325195,0.779522611854425,-1.2202003478482086,4
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,-1.1068719722325195,-1.2828364242328727,0.8195375470622297,4
-1.3592121347010717,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,4
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,-1.1068719722325195,-1.2828364242328727,-1.2202003478482086,4
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,-1.1068719722325195,0.779522611854425,0.8195375470622297,4
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,4
0.7357203297923232,0.9034468530114077,0.779522611854425,0.8195375470622297,5
