work_year,target,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
-0.3587601101800186,3,2,23,-0.15247220927187966,16,321,56,1.0659396874189777,54,1
0.9455762702982944,1,2,75,-0.07522406110090928,16,474,56,-1.0085925623392749,54,1
-1.6630964906583314,2,2,47,-0.16201973320312318,6,375,16,0.028673562539851396,16,1
0.9455762702982944,4,2,61,0.028930745421747405,16,624,56,-1.0085925623392749,54,1
-2.9674328711366447,4,2,42,-0.21409713646445153,6,233,3,-1.0085925623392749,5,2
0.9455762702982944,4,2,27,-0.1134141568258834,16,400,22,1.0659396874189777,22,1
0.9455762702982944,3,2,42,-0.2488154053053371,6,149,21,0.028673562539851396,21,1
-0.3587601101800186,3,2,61,-0.2401358380951157,7,203,22,-1.0085925623392749,22,1
0.9455762702982944,3,2,52,8.326596998393397,11,132,31,0.028673562539851396,32,0
-0.3587601101800186,1,2,29,-0.26617453972577987,7,135,22,1.0659396874189777,22,1
-0.3587601101800186,4,2,42,0.02545891853765885,16,622,56,-1.0085925623392749,54,1
-0.3587601101800186,3,2,29,-0.2090629874825231,16,212,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,29,0.031506840969741115,16,627,56,-1.0085925623392749,54,1
0.9455762702982944,2,2,42,0.09619739130096318,16,664,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,42,-0.09418717954180097,16,440,56,-1.0085925623392749,54,1
-1.6630964906583314,3,2,29,-0.005787523419138157,16,582,56,1.0659396874189777,54,0
0.9455762702982944,4,2,42,-0.04050579226002372,16,530,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,42,0.06191310082058869,16,645,56,-1.0085925623392749,54,0
-0.3587601101800186,3,2,51,-0.30089280856666545,6,55,18,1.0659396874189777,18,2
0.9455762702982944,4,2,29,-0.060642388187737345,16,499,56,-1.0085925623392749,54,1
-0.3587601101800186,4,2,29,-0.00787061954959129,16,580,56,-1.0085925623392749,54,1
-0.3587601101800186,3,2,42,-0.29221324135644405,7,80,22,-1.0085925623392749,22,1
0.9455762702982944,2,2,29,-0.16201973320312318,16,299,56,-1.0085925623392749,54,1
-0.3587601101800186,3,2,29,-0.21409713646445153,6,217,24,1.0659396874189777,24,1
0.9455762702982944,3,2,42,-0.1446605987826804,16,336,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,42,0.0931595427773857,16,663,56,-1.0085925623392749,54,1
-0.3587601101800186,4,2,29,-0.030437494296166906,16,548,8,1.0659396874189777,9,1
0.9455762702982944,4,2,23,-0.13493948350723245,16,357,56,1.0659396874189777,54,1
-1.6630964906583314,1,2,42,-0.17937886762356597,16,256,56,1.0659396874189777,54,1
-2.9674328711366447,3,2,29,-0.2002098289280973,7,309,22,0.028673562539851396,22,0
0.9455762702982944,4,2,76,0.28931776172838913,16,705,56,-1.0085925623392749,54,1
-2.9674328711366447,3,2,37,-0.17417112729743314,16,267,56,1.0659396874189777,54,0
-0.3587601101800186,4,2,29,-0.021063561709127803,16,561,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,42,0.04281805295810163,16,633,56,-1.0085925623392749,54,1
0.9455762702982944,3,2,59,-0.12035781059406052,16,386,56,1.0659396874189777,54,1
-0.3587601101800186,4,2,44,-0.18805843483378737,16,243,56,1.0659396874189777,54,1
0.9455762702982944,4,2,61,0.13864047495894577,16,679,56,1.0659396874189777,54,1
0.9455762702982944,4,2,40,-0.19673800204400874,16,229,38,1.0659396874189777,39,1
0.9455762702982944,4,2,23,0.06451697098365511,16,648,56,-1.0085925623392749,54,1
-0.3587601101800186,2,2,4,-0.005787523419138157,16,582,56,1.0659396874189777,54,1
-0.3587601101800186,4,2,29,-0.2175689633485401,16,197,56,-1.0085925623392749,54,1
-1.6630964906583314,1,2,23,-0.21409713646445153,16,202,56,1.0659396874189777,54,1
0.9455762702982944,3,2,29,-0.1446605987826804,16,336,56,-1.0085925623392749,54,1
-0.3587601101800186,3,2,42,-0.23145627088489432,7,224,22,-1.0085925623392749,22,1
0.9455762702982944,4,2,42,-0.004051609977093878,16,585,56,-1.0085925623392749,54,1
0.9455762702982944,1,2,23,-0.2488154053053371,16,128,56,1.0659396874189777,54,1
-0.3587601101800186,4,2,42,-0.023146657839580937,16,559,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,23,-0.030263902951962476,16,549,56,-1.0085925623392749,54,1
0.9455762702982944,2,2,47,0.07979300927364476,16,658,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,29,-0.06206583721021365,16,495,56,-1.0085925623392749,54,1
-0.3587601101800186,3,2,29,-0.2488154053053371,7,181,22,1.0659396874189777,22,1
-0.3587601101800186,4,2,23,-0.16041401326923224,16,305,56,1.0659396874189777,54,1
-0.3587601101800186,3,2,61,-0.19673800204400874,16,229,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,42,-0.19552286263457774,16,231,56,-1.0085925623392749,54,1
0.9455762702982944,4,2,27,-0.07522406110090928,16,474,56,1.0659396874189777,54,1
