work_year,target,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
-1.8764703862691257,1,2,15,-0.663010576382003,7,31,29,1.0454853784768416,29,1
0.8991420600873223,4,2,15,-0.36148132922899867,7,92,29,1.0454853784768416,29,1
-0.4886641630909017,1,2,42,-0.8003221031257832,7,14,16,1.0454853784768416,14,0
-0.4886641630909017,4,2,42,-0.2510759961506622,2,126,15,1.0454853784768416,13,1
0.8991420600873223,4,2,20,0.311901263498837,7,226,29,-1.0212281771200704,29,1
-0.4886641630909017,1,1,42,-0.3197317595225523,7,100,21,1.0454853784768416,19,1
0.8991420600873223,4,2,15,-0.21033566616578253,7,127,29,1.0454853784768416,29,1
0.8991420600873223,4,2,15,-0.182420232778772,7,132,29,1.0454853784768416,29,1
-0.4886641630909017,2,2,20,-0.010780824349046656,7,172,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,26,1.049950719746656,7,271,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,20,-0.5256990496382227,7,59,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,51,0.6970600960151407,7,260,29,-1.0212281771200704,29,1
-3.2642766094473497,3,2,28,-0.2854038778366072,7,109,29,1.0454853784768416,29,0
-0.4886641630909017,4,2,3,-0.2510759961506622,7,119,29,-1.0212281771200704,29,1
-0.4886641630909017,2,2,20,0.3668258741963491,7,231,29,1.0454853784768416,29,1
-0.4886641630909017,3,2,28,-0.0794365877209368,7,156,29,1.0454853784768416,29,0
0.8991420600873223,4,2,15,-0.14809235109282695,7,140,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,15,-0.3265973358597413,7,99,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,15,-0.6149515420216799,3,60,16,-1.0212281771200704,14,1
-0.4886641630909017,3,2,20,-0.697338458067948,2,27,13,1.0454853784768416,11,1
0.8991420600873223,3,2,45,0.3668258741963491,7,231,29,-1.0212281771200704,29,2
-1.8764703862691257,1,2,11,1.9802363134357677,4,1,19,-1.0212281771200704,8,0
-0.4886641630909017,4,2,20,-0.5256990496382227,2,64,13,-1.0212281771200704,11,1
-0.4886641630909017,4,2,20,0.14369464323770617,7,198,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,15,-0.36092521754568635,7,93,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,28,0.19518646576662377,7,205,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,0.454361972495509,7,245,29,1.0454853784768416,29,1
0.8991420600873223,1,2,6,0.39854483687416237,7,237,29,-1.0212281771200704,29,0
-0.4886641630909017,4,2,40,0.2501110764641359,7,218,29,1.0454853784768416,29,1
0.8991420600873223,4,2,51,0.03590509474383864,7,182,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,3,-0.2785383014994182,7,111,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,42,10.32191156312042,4,9,19,0.01212860067838562,17,0
0.8991420600873223,1,2,20,-0.5600269313241678,7,51,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,20,-0.49137116795227764,3,88,16,1.0454853784768416,14,1
-0.4886641630909017,4,2,28,-0.182420232778772,7,132,29,-1.0212281771200704,29,1
0.8991420600873223,3,2,15,-0.45704328626633256,7,72,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,15,-0.5366839717777251,7,57,29,1.0454853784768416,29,1
0.8991420600873223,4,2,20,0.43548163756823927,7,244,29,1.0454853784768416,29,1
0.8991420600873223,4,2,42,0.1182920107901068,7,194,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,20,-0.45704328626633256,3,98,16,1.0454853784768416,14,1
0.8991420600873223,4,2,15,-0.3162989713539578,7,101,29,-1.0212281771200704,29,1
-3.2642766094473497,3,2,20,-0.10827200833713066,7,152,13,1.0454853784768416,29,1
0.8991420600873223,4,2,17,-0.182420232778772,7,132,29,1.0454853784768416,29,1
0.8991420600873223,3,2,15,-0.17212186827298848,7,134,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,20,-0.11033168123828736,7,151,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,20,0.13339627873192264,7,196,29,1.0454853784768416,29,1
0.8991420600873223,3,2,42,-0.13932501011023657,7,143,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,28,0.5384652826260745,7,249,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,42,0.23637992378975786,7,214,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,0.04620345924962216,7,185,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,28,0.09220282070878856,7,191,29,1.0454853784768416,29,1
-1.8764703862691257,1,2,20,-0.45704328626633256,7,72,29,1.0454853784768416,29,0
-0.4886641630909017,4,2,20,-0.663010576382003,7,31,29,1.0454853784768416,29,1
0.8991420600873223,4,2,50,0.38742260320791616,7,235,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,-0.1412267747556379,7,142,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,20,-0.08767527932556361,7,154,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,15,-0.4227154045803875,7,79,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,20,0.6915676349453895,7,259,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,0.5384652826260745,7,249,29,1.0454853784768416,29,1
0.8991420600873223,4,2,40,0.38298057531775487,7,234,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,20,0.06885986116234591,7,188,29,1.0454853784768416,29,1
0.8991420600873223,4,2,42,0.04476168821881247,7,184,29,-1.0212281771200704,29,1
-0.4886641630909017,3,0,3,-0.9547975707125361,7,3,4,0.01212860067838562,4,1
-0.4886641630909017,4,2,28,-0.07257101138374779,7,157,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,28,0.22951434745256885,7,212,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,28,-0.0683143540546906,7,158,29,1.0454853784768416,29,1
-1.8764703862691257,1,2,42,-0.8621122901604844,2,12,11,0.01212860067838562,9,1
-0.4886641630909017,1,2,15,2.4264987753530534,4,2,15,1.0454853784768416,17,0
0.8991420600873223,4,2,15,0.4114521203880777,7,240,29,1.0454853784768416,29,1
-0.4886641630909017,3,2,45,-0.0794365877209368,7,156,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,3,0.023547057336898415,7,179,29,1.0454853784768416,29,1
0.8991420600873223,2,2,20,-0.2167481144647171,7,124,29,-1.0212281771200704,29,1
-1.8764703862691257,3,2,28,-0.479287753598825,2,86,11,0.01212860067838562,9,0
0.8991420600873223,4,2,15,-0.45704328626633256,7,72,29,1.0454853784768416,29,1
0.8991420600873223,4,2,5,-0.38838752289444245,7,85,29,1.0454853784768416,29,0
0.8991420600873223,1,2,9,-0.5943548130101128,7,42,29,1.0454853784768416,29,1
0.8991420600873223,3,2,20,0.7787604544276899,7,264,29,-1.0212281771200704,29,1
-0.4886641630909017,1,3,28,-0.2510759961506622,7,119,12,1.0454853784768416,13,1
0.8991420600873223,4,2,42,-0.010780824349046656,7,172,29,-1.0212281771200704,29,1
0.8991420600873223,3,2,42,-0.45704328626633256,3,97,16,-1.0212281771200704,14,1
0.8991420600873223,4,2,20,-0.11857037284291418,7,148,29,-1.0212281771200704,29,1
-3.2642766094473497,4,2,20,0.28443895815008097,7,222,29,1.0454853784768416,29,0
-0.4886641630909017,2,2,20,0.6345833513467206,7,253,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,20,1.0533835079152505,7,272,29,-1.0212281771200704,29,1
0.8991420600873223,2,2,20,0.9435342865202263,7,269,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,19,-0.5531613549869788,7,53,29,1.0454853784768416,29,1
0.8991420600873223,4,2,50,-0.3022657333207434,7,103,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,19,-0.07257101138374779,7,157,29,1.0454853784768416,29,1
-1.8764703862691257,3,2,42,-0.7096964954748883,2,32,22,0.01212860067838562,20,0
-0.4886641630909017,4,2,26,-0.06473738878301512,7,159,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,28,-0.11857037284291418,7,148,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,0.7238358437301778,7,263,29,-1.0212281771200704,29,1
0.8991420600873223,4,2,28,-0.18070383869447476,7,133,16,-1.0212281771200704,14,1
-0.4886641630909017,2,2,3,0.43548163756823927,7,244,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,15,-0.15365346792595003,7,139,29,1.0454853784768416,29,1
-0.4886641630909017,4,2,28,-0.3746563702200644,7,87,29,1.0454853784768416,29,0
-0.4886641630909017,4,2,24,-0.5943548130101128,7,42,0,1.0454853784768416,22,0
0.8991420600873223,4,2,20,-0.1412267747556379,7,142,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,15,0.023547057336898415,7,179,29,1.0454853784768416,29,1
0.8991420600873223,4,2,3,-0.11376446940688187,7,150,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,20,-0.3197317595225523,7,100,29,-1.0212281771200704,29,1
-0.4886641630909017,4,2,51,0.023547057336898415,7,179,29,1.0454853784768416,29,1
0.8991420600873223,4,2,3,-0.40898425190600946,7,82,29,-1.0212281771200704,29,1
-0.4886641630909017,3,2,2,-0.182420232778772,7,132,29,-1.0212281771200704,29,1
