work_year,target,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
-0.4021926921398234,1,2,47,-0.21280402964714612,7,117,28,-0.012182341584938751,27,0
-0.4021926921398234,4,2,39,-0.17830890915713263,19,244,74,1.0261592395046755,69,1
0.9351372347805729,4,2,47,-0.01544266170071182,19,842,74,-1.0505239226745529,69,1
0.9351372347805729,3,2,33,-0.19555646940213936,8,225,29,1.0261592395046755,28,1
0.9351372347805729,1,2,25,-0.13642197713354481,19,399,75,1.0261592395046755,69,0
-0.4021926921398234,3,2,89,-0.11178260535496376,7,541,20,-1.0505239226745529,20,2
-0.4021926921398234,1,2,47,-0.2263556841253657,8,94,29,-0.012182341584938751,28,0
-3.076852545980616,4,2,47,0.24795222261231972,19,1025,74,1.0261592395046755,69,0
-0.4021926921398234,4,2,47,-0.15613347455640966,7,347,26,1.0261592395046755,28,0
0.9351372347805729,4,2,47,-0.20418024952464273,7,151,26,-1.0505239226745529,25,1
-0.4021926921398234,4,2,75,-0.05264811308636922,19,729,11,1.0261592395046755,12,1
-0.4021926921398234,1,2,33,-0.17954087774606167,19,237,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,47,0.011414253537941536,19,904,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,47,-0.1241022912442543,19,457,74,1.0261592395046755,69,1
-3.076852545980616,3,2,47,-0.08917598174811564,19,600,74,1.0261592395046755,69,1
0.9351372347805729,4,2,47,-0.0521553256507976,19,731,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,47,-0.08221535922066649,19,632,74,-1.0505239226745529,69,0
0.9351372347805729,4,2,33,0.011414253537941536,19,904,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,47,-0.0871432335763827,19,610,74,1.0261592395046755,69,1
-0.4021926921398234,3,2,47,-0.18816465786856504,7,212,20,1.0261592395046755,20,2
0.9351372347805729,4,2,33,-0.06866370474244692,19,683,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,25,-0.12804459072882726,19,442,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,66,0.0965137157868048,19,992,74,-1.0505239226745529,69,1
-1.7395226190602198,1,2,33,-0.17030111332909378,19,277,74,1.0261592395046755,69,0
-0.4021926921398234,4,2,33,-0.10032529747792357,19,558,74,-1.0505239226745529,69,1
-0.4021926921398234,3,2,25,-0.210340092469288,7,127,31,1.0261592395046755,30,1
0.9351372347805729,4,2,47,-0.06693894871794623,19,687,74,1.0261592395046755,69,1
0.9351372347805729,4,2,8,0.06069299709510365,19,967,74,-1.0505239226745529,69,0
-0.4021926921398234,4,2,25,-0.12870985376684896,19,440,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,25,-0.16722119185677115,8,361,29,-1.0505239226745529,28,1
-0.4021926921398234,4,2,47,-0.10192685664353134,19,551,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,25,-0.05424967225197699,19,722,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,33,-0.17338103480141642,7,281,26,-1.0505239226745529,25,1
-0.4021926921398234,3,2,25,-0.13642197713354481,19,399,11,-1.0505239226745529,12,1
-0.4021926921398234,4,2,33,-0.047473845012867194,19,743,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,33,-0.01310192138174662,19,848,74,1.0261592395046755,69,1
0.9351372347805729,4,2,25,0.048373311205813126,19,956,74,1.0261592395046755,69,1
-3.076852545980616,4,2,47,-0.1610613489121259,7,358,4,-1.0505239226745529,5,2
-0.4021926921398234,4,2,25,-0.1550247028263735,19,334,74,1.0261592395046755,69,1
-1.7395226190602198,1,2,69,-0.15490150596748062,19,335,56,1.0261592395046755,20,2
0.9351372347805729,4,2,31,-0.11929761374743099,19,474,74,1.0261592395046755,69,1
-1.7395226190602198,4,2,69,5.77702724972591,12,248,39,-1.0505239226745529,38,0
-0.4021926921398234,3,2,25,-0.1610613489121259,19,312,74,1.0261592395046755,69,0
-1.7395226190602198,1,2,17,-0.19802040657999748,7,203,48,1.0261592395046755,45,0
-0.4021926921398234,3,2,33,-0.06250386179780164,19,701,74,1.0261592395046755,69,1
0.9351372347805729,4,2,69,-0.147879285010585,19,354,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,70,-0.00593186419417953,19,867,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,33,0.10997174065226578,19,1000,74,-1.0505239226745529,69,1
-1.7395226190602198,4,2,69,-0.17338103480141642,7,324,7,-0.012182341584938751,8,1
0.9351372347805729,4,2,8,0.06377291856742628,19,971,74,-1.0505239226745529,69,0
-0.4021926921398234,4,2,69,-0.000905432351348994,19,879,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,33,-0.09786136030006547,19,569,74,1.0261592395046755,69,0
-0.4021926921398234,4,2,25,-0.09823095087674417,19,568,74,-1.0505239226745529,69,1
-0.4021926921398234,3,2,89,-0.2312835584810819,19,65,39,1.0261592395046755,38,0
-0.4021926921398234,4,2,47,-0.09946291946567323,19,560,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,25,-0.1524375687896225,19,343,74,1.0261592395046755,69,1
-1.7395226190602198,3,2,16,-0.18570072069070695,19,206,26,-0.012182341584938751,60,1
-1.7395226190602198,1,2,25,-0.19062859504642315,0,128,5,-0.012182341584938751,6,0
0.9351372347805729,4,2,33,-0.07112764192030502,19,672,11,1.0261592395046755,12,1
-0.4021926921398234,4,2,69,-0.07482354768709218,19,660,74,1.0261592395046755,69,1
0.9351372347805729,4,2,31,-0.1241022912442543,19,457,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,47,-0.06693894871794623,19,687,74,-1.0505239226745529,69,1
0.9351372347805729,3,2,25,-0.15674945885087418,19,330,74,1.0261592395046755,69,1
-0.4021926921398234,1,2,1,0.10997174065226578,19,1000,39,-0.012182341584938751,38,0
0.9351372347805729,4,2,31,-0.037864490019220584,19,775,74,1.0261592395046755,69,1
0.9351372347805729,4,2,24,-0.19802040657999748,7,176,56,1.0261592395046755,12,0
-0.4021926921398234,3,2,33,-0.13011429795822807,7,459,47,-1.0505239226745529,44,1
0.9351372347805729,3,2,25,-0.19494048510767484,19,171,74,-1.0505239226745529,69,1
-0.4021926921398234,1,2,3,-0.013225118240639525,19,847,11,-0.012182341584938751,12,0
-0.4021926921398234,4,2,25,-0.08221535922066649,19,632,74,1.0261592395046755,69,1
0.9351372347805729,4,2,47,0.03235771954973544,19,933,74,1.0261592395046755,69,1
0.9351372347805729,3,2,16,-0.20418024952464273,7,151,26,1.0261592395046755,25,1
0.9351372347805729,3,2,33,-0.11782910718942756,19,479,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,8,-0.007065275295994259,19,864,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,33,-0.04402433296386585,19,753,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,25,0.031864932114163816,19,931,74,1.0261592395046755,69,1
0.9351372347805729,3,2,33,-0.0871432335763827,19,610,74,-1.0505239226745529,69,1
-0.4021926921398234,3,2,58,-0.22265977835857853,7,91,24,1.0261592395046755,23,2
0.9351372347805729,4,2,74,-0.05542004241145959,19,720,74,1.0261592395046755,69,1
-0.4021926921398234,1,2,47,-0.13642197713354481,19,399,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,33,-0.062017234205174666,19,704,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,69,-0.17338103480141642,7,281,28,1.0261592395046755,27,1
0.9351372347805729,4,2,69,-0.03293661566350437,19,789,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,47,-0.038603671172578014,19,770,74,1.0261592395046755,69,1
0.9351372347805729,4,2,88,-0.1610613489121259,7,339,20,1.0261592395046755,20,2
-0.4021926921398234,3,2,17,-0.14874166302283534,2,262,11,-0.012182341584938751,12,0
0.9351372347805729,2,2,29,-0.06866370474244692,19,683,74,-1.0505239226745529,69,1
0.9351372347805729,3,2,89,-0.17338103480141642,19,267,74,-1.0505239226745529,69,1
-0.4021926921398234,1,2,57,-0.13642197713354481,19,399,74,-0.012182341584938751,69,0
-0.4021926921398234,1,2,3,-0.22265977835857853,7,91,62,1.0261592395046755,25,1
0.9351372347805729,4,2,69,-0.05018417590851111,19,734,74,-1.0505239226745529,69,1
0.9351372347805729,4,2,33,-0.09946291946567323,19,560,74,1.0261592395046755,69,1
0.9351372347805729,3,2,34,-0.025544804129930054,19,814,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,33,0.011414253537941536,19,904,74,1.0261592395046755,69,1
0.9351372347805729,1,2,23,0.011414253537941536,19,904,74,-1.0505239226745529,69,1
-0.4021926921398234,3,2,68,-0.13642197713354481,2,298,11,1.0261592395046755,12,1
-1.7395226190602198,1,2,69,-0.23497946424786906,19,52,39,1.0261592395046755,38,2
-0.4021926921398234,4,2,25,-0.05757598744208543,19,715,74,-1.0505239226745529,69,1
-0.4021926921398234,4,2,89,-0.07482354768709218,19,660,74,1.0261592395046755,69,1
-0.4021926921398234,3,2,33,-0.210340092469288,8,153,29,-1.0505239226745529,28,1
0.9351372347805729,1,2,89,0.011414253537941536,19,904,74,-0.012182341584938751,69,0
-0.4021926921398234,4,2,47,-0.030595875344539173,19,798,74,-1.0505239226745529,69,1
-0.4021926921398234,3,2,47,2.8203026362961823,12,92,39,1.0261592395046755,69,1
-0.4021926921398234,1,3,47,-0.1241022912442543,19,457,22,1.0261592395046755,27,1
-0.4021926921398234,4,2,47,-0.07482354768709218,19,660,74,1.0261592395046755,69,1
-0.4021926921398234,4,2,45,-0.07174362621476954,19,670,74,1.0261592395046755,69,1
0.9351372347805729,4,2,25,-0.09330307652102797,19,586,74,-1.0505239226745529,69,1
