parents,has_nurs,form,children,housing,finance,social,health,target
2,0.7072295747589219,0,0,0,0,0,0,1
2,0.7072295747589219,0,0,0,0,2,0,1
2,0.7072295747589219,0,0,0,0,1,0,1
2,0.7072295747589219,0,0,0,1,0,1,3
2,0.7072295747589219,0,0,0,1,0,0,1
2,0.7072295747589219,0,0,0,1,2,1,3
2,0.7072295747589219,0,0,0,1,2,0,1
2,0.7072295747589219,0,0,0,1,1,1,1
2,0.7072295747589219,0,0,2,0,0,1,3
2,0.7072295747589219,0,0,2,0,2,1,3
2,0.7072295747589219,0,0,2,0,2,0,1
2,0.7072295747589219,0,0,2,0,1,0,1
2,0.7072295747589219,0,0,2,1,0,1,3
2,0.7072295747589219,0,0,2,1,0,0,1
2,0.7072295747589219,0,0,2,1,2,1,3
2,0.7072295747589219,0,0,2,1,1,1,1
2,0.7072295747589219,0,0,2,1,1,0,1
2,0.7072295747589219,0,0,1,0,0,0,1
2,0.7072295747589219,0,0,1,0,1,1,1
2,0.7072295747589219,0,0,1,0,1,0,1
2,0.7072295747589219,0,0,1,1,0,0,1
2,0.7072295747589219,0,0,1,1,2,1,3
2,0.7072295747589219,0,0,1,1,2,0,1
2,0.7072295747589219,0,0,1,1,1,1,1
2,0.7072295747589219,0,0,1,1,1,0,1
2,0.7072295747589219,0,1,0,0,0,1,3
2,0.7072295747589219,0,1,0,0,0,0,1
2,0.7072295747589219,0,1,0,0,2,1,3
2,0.7072295747589219,0,1,0,0,2,0,1
2,0.7072295747589219,0,1,0,0,1,1,1
2,0.7072295747589219,0,1,0,0,1,0,1
2,0.7072295747589219,0,1,0,1,2,1,3
2,0.7072295747589219,0,1,0,1,2,0,1
2,0.7072295747589219,0,1,0,1,1,1,1
2,0.7072295747589219,0,1,0,1,1,0,1
2,0.7072295747589219,0,1,2,0,0,0,1
2,0.7072295747589219,0,1,2,0,2,0,1
2,0.7072295747589219,0,1,2,0,1,0,1
2,0.7072295747589219,0,1,2,1,0,1,3
2,0.7072295747589219,0,1,2,1,2,1,3
2,0.7072295747589219,0,1,2,1,2,0,1
2,0.7072295747589219,0,1,2,1,1,1,1
2,0.7072295747589219,0,1,2,1,1,0,1
2,0.7072295747589219,0,1,1,0,0,1,1
2,0.7072295747589219,0,1,1,0,0,0,1
2,0.7072295747589219,0,1,1,0,2,1,1
2,0.7072295747589219,0,1,1,0,2,0,1
2,0.7072295747589219,0,1,1,0,1,1,1
2,0.7072295747589219,0,1,1,1,0,1,1
2,0.7072295747589219,0,1,1,1,0,0,1
2,0.7072295747589219,0,1,1,1,2,0,1
2,0.7072295747589219,0,1,1,1,1,1,1
2,0.7072295747589219,0,2,0,0,0,1,3
2,0.7072295747589219,0,2,0,0,0,0,1
2,0.7072295747589219,0,2,0,0,2,1,3
2,0.7072295747589219,0,2,0,0,2,0,1
2,0.7072295747589219,0,2,0,0,1,1,1
2,0.7072295747589219,0,2,0,0,1,0,1
2,0.7072295747589219,0,2,0,1,2,1,1
2,0.7072295747589219,0,2,0,1,2,0,1
2,0.7072295747589219,0,2,0,1,1,0,1
2,0.7072295747589219,0,2,2,0,0,1,1
2,0.7072295747589219,0,2,2,0,0,0,1
2,0.7072295747589219,0,2,2,0,2,0,1
2,0.7072295747589219,0,2,2,0,1,1,1
2,0.7072295747589219,0,2,2,0,1,0,1
2,0.7072295747589219,0,2,2,1,0,0,1
2,0.7072295747589219,0,2,2,1,2,1,1
2,0.7072295747589219,0,2,2,1,2,0,1
2,0.7072295747589219,0,2,2,1,1,1,1
2,0.7072295747589219,0,2,2,1,1,0,1
2,0.7072295747589219,0,2,1,0,0,1,1
2,0.7072295747589219,0,2,1,0,0,0,1
2,0.7072295747589219,0,2,1,0,2,1,1
2,0.7072295747589219,0,2,1,0,2,0,1
2,0.7072295747589219,0,2,1,0,1,1,1
2,0.7072295747589219,0,2,1,0,1,0,1
2,0.7072295747589219,0,2,1,1,0,1,1
2,0.7072295747589219,0,2,1,1,0,0,1
2,0.7072295747589219,0,2,1,1,2,1,1
2,0.7072295747589219,0,2,1,1,2,0,1
2,0.7072295747589219,0,2,1,1,1,1,1
2,0.7072295747589219,0,3,0,0,0,1,3
2,0.7072295747589219,0,3,0,0,0,0,1
2,0.7072295747589219,0,3,0,0,2,1,3
2,0.7072295747589219,0,3,0,0,1,1,1
2,0.7072295747589219,0,3,0,0,1,0,1
2,0.7072295747589219,0,3,0,1,0,1,1
2,0.7072295747589219,0,3,0,1,0,0,1
2,0.7072295747589219,0,3,0,1,2,1,1
2,0.7072295747589219,0,3,0,1,1,1,1
2,0.7072295747589219,0,3,2,0,0,1,1
2,0.7072295747589219,0,3,2,0,0,0,1
2,0.7072295747589219,0,3,2,0,2,1,1
2,0.7072295747589219,0,3,2,0,2,0,1
2,0.7072295747589219,0,3,2,1,0,1,1
2,0.7072295747589219,0,3,2,1,0,0,1
2,0.7072295747589219,0,3,2,1,1,1,1
2,0.7072295747589219,0,3,1,0,0,1,1
2,0.7072295747589219,0,3,1,0,2,1,1
