parents,has_nurs,form,children,housing,finance,social,health,target
0,-0.7223964896687409,3,1,0,1,2,2,3
0,0.7459849464742507,3,3,0,0,2,2,2
0,-0.7223964896687409,3,1,1,0,0,2,3
1,0.011794228402754937,0,2,1,1,1,1,2
2,-1.4565872077402366,1,1,1,0,0,0,1
2,0.7459849464742507,1,1,1,0,2,1,2
0,1.4801756645457467,2,0,2,1,2,0,1
0,0.7459849464742507,1,0,1,1,1,2,3
2,0.011794228402754937,2,2,0,1,1,2,2
1,1.4801756645457467,3,0,2,1,1,1,3
2,0.011794228402754937,2,2,2,1,2,2,2
2,1.4801756645457467,3,3,1,1,1,1,3
0,-1.4565872077402366,3,2,1,0,1,0,1
0,-1.4565872077402366,3,2,1,1,1,1,3
2,1.4801756645457467,3,1,1,1,1,1,3
2,0.011794228402754937,3,0,0,0,2,0,1
0,1.4801756645457467,2,0,1,0,2,0,1
0,0.011794228402754937,2,3,2,1,2,1,3
0,-1.4565872077402366,2,0,2,1,1,1,3
1,0.7459849464742507,0,3,2,1,0,0,1
2,-1.4565872077402366,2,2,0,1,1,0,1
2,-0.7223964896687409,1,0,0,0,0,1,2
0,0.7459849464742507,0,2,1,1,2,2,2
0,0.011794228402754937,3,3,0,1,1,1,3
0,-1.4565872077402366,0,1,1,1,2,2,3
2,-0.7223964896687409,3,0,0,1,0,1,2
0,-1.4565872077402366,3,1,2,0,0,0,1
2,-0.7223964896687409,3,2,0,0,0,0,1
0,1.4801756645457467,0,3,0,0,0,0,1
2,0.011794228402754937,2,3,2,0,0,0,1
2,1.4801756645457467,2,0,2,1,1,2,3
0,0.011794228402754937,1,1,1,1,1,2,3
2,1.4801756645457467,1,3,2,0,0,1,3
2,0.7459849464742507,0,2,0,1,0,1,2
2,1.4801756645457467,1,3,2,1,2,1,3
0,0.7459849464742507,0,1,2,1,0,1,2
0,1.4801756645457467,3,2,2,0,1,1,3
1,0.011794228402754937,0,3,0,1,1,1,2
1,0.7459849464742507,1,2,2,0,2,1,2
2,0.7459849464742507,1,0,1,1,2,2,2
0,-1.4565872077402366,0,0,0,0,1,1,2
1,-0.7223964896687409,3,1,1,1,1,0,1
2,0.011794228402754937,0,3,1,0,2,0,1
2,0.7459849464742507,0,1,1,1,1,2,2
1,0.011794228402754937,2,2,1,0,1,1,2
1,-0.7223964896687409,2,0,1,0,1,0,1
0,0.011794228402754937,2,0,0,0,1,1,2
