parents,has_nurs,form,children,housing,finance,social,health,target
2,0.5864075033494492,0,0,0,1,0,1,2
2,0.5864075033494492,0,0,0,1,2,1,2
2,0.5864075033494492,0,0,2,0,0,1,2
2,0.5864075033494492,0,0,2,0,2,1,2
2,0.5864075033494492,0,0,2,1,0,1,2
2,0.5864075033494492,0,0,2,1,2,1,2
2,0.5864075033494492,0,0,1,1,2,1,2
2,0.5864075033494492,0,1,0,0,0,1,2
2,0.5864075033494492,0,1,0,0,2,1,2
2,0.5864075033494492,0,1,0,1,2,1,2
2,0.5864075033494492,0,1,2,1,0,1,2
2,0.5864075033494492,0,1,2,1,2,1,2
2,0.5864075033494492,0,2,0,0,0,1,2
2,0.5864075033494492,0,2,0,0,2,1,2
2,0.5864075033494492,0,3,0,0,0,1,2
2,0.5864075033494492,0,3,0,0,2,1,2
2,0.5864075033494492,1,0,0,0,2,1,2
2,0.5864075033494492,1,0,0,1,0,1,2
2,0.5864075033494492,1,0,0,1,2,1,2
2,0.5864075033494492,1,0,2,0,0,1,2
2,0.5864075033494492,1,0,2,1,0,1,2
2,0.5864075033494492,1,1,0,0,0,1,2
2,0.5864075033494492,1,1,0,0,2,1,2
2,0.5864075033494492,1,1,0,1,0,1,2
2,0.5864075033494492,1,1,0,1,2,1,2
2,0.5864075033494492,1,1,2,0,0,1,2
2,0.5864075033494492,1,1,2,0,2,1,2
2,0.5864075033494492,1,1,2,1,0,1,2
2,0.5864075033494492,1,1,2,1,2,1,2
2,0.5864075033494492,1,2,0,0,0,1,2
2,0.5864075033494492,1,2,0,0,2,1,2
2,0.5864075033494492,1,3,0,0,0,1,2
2,0.5864075033494492,1,3,0,0,2,1,2
2,0.5864075033494492,3,0,0,0,0,1,2
2,0.5864075033494492,3,0,0,0,2,1,2
2,0.5864075033494492,3,0,0,1,0,1,2
2,0.5864075033494492,3,0,0,1,2,1,2
2,0.5864075033494492,3,0,2,0,0,1,2
2,0.5864075033494492,3,0,2,1,0,1,2
2,0.5864075033494492,3,0,2,1,2,1,2
2,0.5864075033494492,3,1,0,0,0,1,2
2,0.5864075033494492,3,2,0,0,0,1,2
2,0.5864075033494492,3,2,0,0,2,1,2
2,0.5864075033494492,3,3,0,0,0,1,2
2,0.5864075033494492,2,0,0,0,0,1,2
2,0.5864075033494492,2,0,0,0,2,1,2
2,0.5864075033494492,2,3,0,0,0,1,2
2,0.5864075033494492,2,3,0,0,2,1,2
2,-0.008988131728068538,0,0,0,0,0,1,2
2,-0.008988131728068538,0,0,0,0,2,1,2
2,-0.008988131728068538,0,0,0,1,0,1,2
2,-0.008988131728068538,0,0,2,0,0,1,2
2,-0.008988131728068538,0,0,2,0,2,1,2
2,-0.008988131728068538,0,0,2,1,0,1,2
2,-0.008988131728068538,0,0,2,1,2,1,2
2,-0.008988131728068538,0,0,1,0,0,1,2
2,-0.008988131728068538,0,0,1,0,2,1,2
2,-0.008988131728068538,0,0,1,1,0,1,2
2,-0.008988131728068538,0,0,1,1,2,1,2
2,-0.008988131728068538,0,1,0,0,0,1,2
2,-0.008988131728068538,0,1,0,0,2,1,2
2,-0.008988131728068538,0,1,0,1,0,1,2
2,-0.008988131728068538,0,1,0,1,2,1,2
2,-0.008988131728068538,0,1,2,0,0,1,2
2,-0.008988131728068538,0,1,2,0,2,1,2
2,-0.008988131728068538,0,1,2,1,0,1,2
2,-0.008988131728068538,0,1,2,1,2,1,2
2,-0.008988131728068538,0,2,0,0,0,1,2
2,-0.008988131728068538,0,2,0,0,2,1,2
2,-0.008988131728068538,0,3,0,0,0,1,2
2,-0.008988131728068538,0,3,0,0,2,1,2
2,-0.008988131728068538,1,0,0,0,0,1,2
2,-0.008988131728068538,1,0,0,0,2,1,2
2,-0.008988131728068538,1,0,0,1,2,1,2
2,-0.008988131728068538,1,0,2,0,0,1,2
2,-0.008988131728068538,1,0,2,0,2,1,2
2,-0.008988131728068538,1,0,2,1,0,1,2
2,-0.008988131728068538,1,0,2,1,2,1,2
2,-0.008988131728068538,1,1,0,1,0,1,2
2,-0.008988131728068538,1,1,0,1,2,1,2
2,-0.008988131728068538,1,1,2,0,0,1,2
2,-0.008988131728068538,1,1,2,0,2,1,2
2,-0.008988131728068538,1,1,2,1,0,1,2
2,-0.008988131728068538,1,1,2,1,2,1,2
2,-0.008988131728068538,1,2,0,0,0,1,2
2,-0.008988131728068538,1,2,0,0,2,1,2
2,-0.008988131728068538,1,3,0,0,0,1,2
2,-0.008988131728068538,1,3,0,0,2,1,2
2,-0.008988131728068538,3,0,0,0,2,1,2
2,-0.008988131728068538,3,0,0,1,0,1,2
2,-0.008988131728068538,3,0,2,0,0,1,2
2,-0.008988131728068538,3,0,2,0,2,1,2
2,-0.008988131728068538,3,0,2,1,0,1,2
2,-0.008988131728068538,3,1,0,0,0,1,2
2,-0.008988131728068538,3,1,0,0,2,1,2
2,-0.008988131728068538,3,2,0,0,0,1,2
2,-0.008988131728068538,3,2,0,0,2,1,2
2,-0.008988131728068538,3,3,0,0,0,1,2
2,-0.008988131728068538,3,3,0,0,2,1,2
2,-0.008988131728068538,2,0,0,0,0,1,2
2,-0.008988131728068538,2,0,0,0,2,1,2
2,-0.008988131728068538,2,1,0,0,0,1,2
2,-0.008988131728068538,2,1,0,0,2,1,2
2,-0.008988131728068538,2,2,0,0,0,1,2
2,-0.008988131728068538,2,2,0,0,2,1,2
2,-0.008988131728068538,2,3,0,0,0,1,2
2,-0.008988131728068538,2,3,0,0,2,1,2
2,-0.6043837668055863,0,0,0,0,0,1,2
2,-0.6043837668055863,0,0,0,0,2,1,2
2,-0.6043837668055863,0,0,0,1,0,1,2
2,-0.6043837668055863,0,0,0,1,2,1,2
2,-0.6043837668055863,0,0,2,0,0,1,2
2,-0.6043837668055863,0,0,2,0,2,1,2
2,-0.6043837668055863,0,0,2,1,0,1,2
2,-0.6043837668055863,0,0,2,1,2,1,2
2,-0.6043837668055863,0,0,1,0,0,1,2
2,-0.6043837668055863,0,0,1,1,0,1,2
2,-0.6043837668055863,0,0,1,1,2,1,2
2,-0.6043837668055863,0,1,0,0,0,1,2
2,-0.6043837668055863,0,1,0,0,2,1,2
2,-0.6043837668055863,0,1,0,1,0,1,2
2,-0.6043837668055863,0,1,0,1,2,1,2
2,-0.6043837668055863,0,1,2,0,2,1,2
2,-0.6043837668055863,0,1,2,1,0,1,2
2,-0.6043837668055863,0,2,0,0,0,1,2
2,-0.6043837668055863,0,3,0,0,0,1,2
2,-0.6043837668055863,0,3,0,0,2,1,2
2,-0.6043837668055863,1,0,0,0,0,1,2
2,-0.6043837668055863,1,0,0,0,2,1,2
2,-0.6043837668055863,1,0,0,1,0,1,2
2,-0.6043837668055863,1,0,0,1,2,1,2
2,-0.6043837668055863,1,0,2,0,0,1,2
2,-0.6043837668055863,1,0,2,0,2,1,2
2,-0.6043837668055863,1,0,2,1,0,1,2
2,-0.6043837668055863,1,0,2,1,2,1,2
2,-0.6043837668055863,1,1,0,0,0,1,2
2,-0.6043837668055863,1,1,0,0,2,1,2
2,-0.6043837668055863,1,1,0,1,0,1,2
2,-0.6043837668055863,1,1,0,1,2,1,2
2,-0.6043837668055863,1,1,2,0,0,1,2
2,-0.6043837668055863,1,1,2,1,0,1,2
2,-0.6043837668055863,1,1,2,1,2,1,2
2,-0.6043837668055863,1,2,0,0,0,1,2
2,-0.6043837668055863,1,2,0,0,2,1,2
2,-0.6043837668055863,1,3,0,0,0,1,2
2,-0.6043837668055863,1,3,0,0,2,1,2
2,-0.6043837668055863,3,0,0,0,0,1,2
2,-0.6043837668055863,3,0,0,0,2,1,2
2,-0.6043837668055863,3,0,0,1,0,1,2
2,-0.6043837668055863,3,0,0,1,2,1,2
2,-0.6043837668055863,3,0,2,0,0,1,2
2,-0.6043837668055863,3,0,2,0,2,1,2
2,-0.6043837668055863,3,0,2,1,0,1,2
2,-0.6043837668055863,3,0,2,1,2,1,2
2,-0.6043837668055863,3,1,0,0,0,1,2
2,-0.6043837668055863,3,1,0,0,2,1,2
2,-0.6043837668055863,3,2,0,0,2,1,2
2,-0.6043837668055863,3,3,0,0,0,1,2
2,-0.6043837668055863,3,3,0,0,2,1,2
2,-0.6043837668055863,2,0,0,0,0,1,2
2,-0.6043837668055863,2,0,0,0,2,1,2
2,-0.6043837668055863,2,1,0,0,2,1,2
2,-0.6043837668055863,2,2,0,0,2,1,2
2,-0.6043837668055863,2,3,0,0,0,1,2
2,-0.6043837668055863,2,3,0,0,2,1,2
2,-1.199779401883104,0,1,1,0,0,0,1
2,-1.199779401883104,0,1,1,0,2,0,1
2,-1.199779401883104,0,1,1,0,1,1,1
2,-1.199779401883104,0,1,1,0,1,0,1
2,-1.199779401883104,0,1,1,1,2,0,1
2,-1.199779401883104,0,1,1,1,1,1,1
2,-1.199779401883104,0,1,1,1,1,0,1
2,-1.199779401883104,0,2,0,1,0,0,1
2,-1.199779401883104,0,2,0,1,2,0,1
2,-1.199779401883104,0,2,2,0,0,0,1
2,-1.199779401883104,0,2,2,0,1,1,1
2,-1.199779401883104,0,2,2,0,1,0,1
2,-1.199779401883104,0,2,2,1,0,0,1
2,-1.199779401883104,0,2,2,1,2,0,1
2,-1.199779401883104,0,2,2,1,1,1,1
2,-1.199779401883104,0,2,2,1,1,0,1
2,-1.199779401883104,0,2,1,0,0,0,1
2,-1.199779401883104,0,2,1,0,2,0,1
2,-1.199779401883104,0,2,1,0,1,1,1
