parents,has_nurs,form,children,housing,finance,social,health,target
2,0.8013388926027624,0,0,0,0,0,1,2
2,0.8013388926027624,0,0,0,0,0,0,1
2,0.8013388926027624,0,0,0,0,2,1,2
2,0.8013388926027624,0,0,0,0,2,0,1
2,0.8013388926027624,0,0,0,0,1,1,2
2,0.8013388926027624,0,0,0,0,1,0,1
2,0.8013388926027624,0,0,0,1,0,1,2
2,0.8013388926027624,0,0,0,1,0,0,1
2,0.8013388926027624,0,0,0,1,2,1,2
2,0.8013388926027624,0,0,0,1,2,0,1
2,0.8013388926027624,0,0,0,1,1,2,2
2,0.8013388926027624,0,0,2,0,2,1,2
2,0.8013388926027624,0,0,2,0,2,0,1
2,0.8013388926027624,0,0,2,0,1,1,2
2,0.8013388926027624,0,0,2,0,1,0,1
2,0.8013388926027624,0,0,2,1,0,1,2
2,0.8013388926027624,0,0,2,1,0,0,1
2,0.8013388926027624,0,0,2,1,2,0,1
2,0.8013388926027624,0,0,2,1,1,2,2
2,0.8013388926027624,0,0,2,1,1,1,2
2,0.8013388926027624,0,0,2,1,1,0,1
2,0.8013388926027624,0,0,1,0,0,1,2
2,0.8013388926027624,0,0,1,0,2,0,1
2,0.8013388926027624,0,0,1,0,1,2,2
2,0.8013388926027624,0,0,1,0,1,1,2
2,0.8013388926027624,0,0,1,0,1,0,1
2,0.8013388926027624,0,0,1,1,0,1,2
2,0.8013388926027624,0,0,1,1,0,0,1
2,0.8013388926027624,0,0,1,1,2,1,2
2,0.8013388926027624,0,0,1,1,2,0,1
2,0.8013388926027624,0,0,1,1,1,2,2
2,0.8013388926027624,0,0,1,1,1,1,2
2,0.8013388926027624,0,0,1,1,1,0,1
2,0.8013388926027624,0,1,0,0,0,1,2
2,0.8013388926027624,0,1,0,0,0,0,1
2,0.8013388926027624,0,1,0,0,2,1,2
2,0.8013388926027624,0,1,0,0,2,0,1
2,0.8013388926027624,0,1,0,0,1,2,2
2,0.8013388926027624,0,1,0,0,1,1,2
2,0.8013388926027624,0,1,0,0,1,0,1
2,0.8013388926027624,0,1,0,1,2,1,2
2,0.8013388926027624,0,1,0,1,2,0,1
2,0.8013388926027624,0,1,0,1,1,2,2
2,0.8013388926027624,0,1,0,1,1,1,2
2,0.8013388926027624,0,1,2,0,0,1,2
2,0.8013388926027624,0,1,2,0,0,0,1
2,0.8013388926027624,0,1,2,0,2,1,2
2,0.8013388926027624,0,1,2,0,2,0,1
2,0.8013388926027624,0,1,2,0,1,1,2
2,0.8013388926027624,0,1,2,1,2,1,2
2,0.8013388926027624,0,1,2,1,2,0,1
2,0.8013388926027624,0,1,2,1,1,2,2
2,0.8013388926027624,0,1,2,1,1,1,2
2,0.8013388926027624,0,1,2,1,1,0,1
2,0.8013388926027624,0,1,1,0,0,2,2
2,0.8013388926027624,0,1,1,0,0,1,2
2,0.8013388926027624,0,1,1,0,0,0,1
2,0.8013388926027624,0,1,1,0,2,2,2
2,0.8013388926027624,0,1,1,0,2,1,2
2,0.8013388926027624,0,1,1,0,1,2,2
2,0.8013388926027624,0,1,1,0,1,0,1
