parents,has_nurs,form,children,housing,finance,social,health,target
0,0.0025196449725445693,0,1,2,0,2,2,2
2,-0.7059671932333241,3,0,0,1,0,0,1
2,1.4194933213842817,1,1,1,1,0,0,1
1,-1.414454031439193,1,0,1,0,0,0,1
1,-1.414454031439193,0,1,1,0,2,1,3
1,0.0025196449725445693,3,1,1,0,1,1,2
1,0.0025196449725445693,2,1,2,0,1,0,1
0,-0.7059671932333241,0,0,0,0,2,1,2
0,1.4194933213842817,0,1,1,0,2,1,3
0,1.4194933213842817,2,3,2,0,0,1,3
1,-1.414454031439193,2,1,1,0,2,0,1
0,0.0025196449725445693,2,2,1,0,0,2,2
2,0.0025196449725445693,2,1,0,1,2,2,2
2,-0.7059671932333241,1,0,0,1,1,1,2
1,1.4194933213842817,0,1,2,1,0,2,2
1,-0.7059671932333241,2,3,2,0,2,0,1
0,1.4194933213842817,0,1,2,1,0,1,3
0,-1.414454031439193,1,0,1,0,2,2,3
1,0.7110064831784133,2,3,0,0,1,1,2
0,-0.7059671932333241,2,1,2,0,0,0,1
2,0.0025196449725445693,3,0,1,1,2,2,2
0,-1.414454031439193,3,3,1,1,0,2,3
2,0.0025196449725445693,1,1,0,0,0,2,4
2,-0.7059671932333241,1,2,2,0,0,1,2
2,-0.7059671932333241,2,0,1,0,2,2,2
2,0.7110064831784133,0,3,2,1,0,1,2
2,0.0025196449725445693,2,3,0,0,2,2,4
1,0.0025196449725445693,2,1,2,1,1,0,1
1,-1.414454031439193,0,0,0,1,0,2,2
1,-0.7059671932333241,1,2,1,0,2,2,2
2,0.0025196449725445693,0,0,2,1,1,2,2
1,-0.7059671932333241,1,2,1,0,0,0,1
2,1.4194933213842817,1,1,1,1,1,2,3
0,-1.414454031439193,3,3,2,0,0,0,1
2,0.7110064831784133,1,1,2,1,2,1,2
0,-0.7059671932333241,1,3,0,1,0,1,3
0,0.7110064831784133,3,2,1,1,1,1,3
1,0.7110064831784133,0,0,0,1,2,0,1
1,-1.414454031439193,1,0,2,0,1,2,3
2,0.0025196449725445693,0,0,2,1,2,0,1
0,0.0025196449725445693,3,0,2,0,0,2,2
0,1.4194933213842817,0,1,2,1,1,2,3
0,0.7110064831784133,3,2,0,1,0,1,3
1,0.7110064831784133,2,3,2,1,1,2,2
0,1.4194933213842817,3,3,2,1,0,1,3
1,0.7110064831784133,0,3,0,0,1,0,1
1,-1.414454031439193,0,3,1,0,0,2,3
1,-1.414454031439193,3,0,0,1,0,0,1
0,-1.414454031439193,0,3,1,1,2,0,1
0,-0.7059671932333241,2,3,0,0,2,0,1
1,-0.7059671932333241,2,3,2,0,0,1,3
2,-0.7059671932333241,1,1,2,0,1,2,2
0,-0.7059671932333241,1,2,1,0,0,2,3
2,-0.7059671932333241,1,3,1,0,0,1,2
2,1.4194933213842817,3,3,1,0,2,2,3
0,0.7110064831784133,0,1,0,1,1,1,2
0,-1.414454031439193,1,0,0,1,1,2,3
