parents,has_nurs,form,children,housing,finance,social,health,target
0,1.3948245239066523,0,3,2,1,2,2,3
1,-0.0018572896456812682,0,3,2,0,0,1,2
2,-0.0018572896456812682,3,3,0,0,0,2,4
0,0.6964836171304855,0,0,0,1,2,2,2
2,1.3948245239066523,0,2,1,1,2,1,3
2,0.6964836171304855,2,0,1,1,1,0,1
0,1.3948245239066523,2,1,1,1,1,2,3
0,-0.0018572896456812682,0,1,2,0,0,1,2
1,-0.0018572896456812682,3,1,2,0,2,1,2
0,-1.3985391031980148,3,2,2,1,1,1,3
0,-0.0018572896456812682,0,2,0,1,1,0,1
2,-1.3985391031980148,0,2,2,1,2,1,3
2,1.3948245239066523,0,1,0,1,0,0,1
1,1.3948245239066523,0,3,2,1,1,2,3
2,0.6964836171304855,3,0,0,0,2,2,4
1,-0.700198196421848,3,2,0,0,2,0,1
2,0.6964836171304855,2,2,2,1,0,2,2
0,-0.700198196421848,3,3,0,0,2,0,1
0,0.6964836171304855,1,2,0,0,2,1,2
1,-0.0018572896456812682,2,3,0,0,0,1,2
0,0.6964836171304855,3,2,1,0,0,1,3
0,1.3948245239066523,2,3,0,0,0,0,1
0,1.3948245239066523,3,3,2,0,1,1,3
0,0.6964836171304855,0,2,1,1,1,1,3
0,-0.0018572896456812682,0,0,1,1,0,1,2
2,-1.3985391031980148,0,2,1,1,1,2,3
2,-1.3985391031980148,3,1,1,0,0,0,1
0,-0.700198196421848,0,3,2,1,0,2,3
1,1.3948245239066523,0,1,0,0,0,1,3
0,1.3948245239066523,2,1,1,1,2,0,1
1,-0.0018572896456812682,0,1,0,0,1,1,2
0,-0.700198196421848,0,0,1,1,2,1,3
2,-0.0018572896456812682,2,2,2,1,1,0,1
1,0.6964836171304855,2,0,0,1,2,0,1
2,-0.700198196421848,1,1,2,0,1,1,2
2,-0.0018572896456812682,0,3,0,0,0,0,1
0,-0.700198196421848,2,1,2,1,0,0,1
2,0.6964836171304855,3,0,2,0,2,2,4
2,1.3948245239066523,1,3,1,1,1,2,3
2,-0.700198196421848,0,0,0,0,1,0,1
0,-0.700198196421848,2,0,2,0,1,0,1
1,-0.700198196421848,0,3,1,1,1,0,1
2,-1.3985391031980148,0,0,1,1,0,1,2
1,1.3948245239066523,3,2,1,0,0,2,3
0,-1.3985391031980148,3,2,0,0,2,0,1
1,1.3948245239066523,3,0,1,0,2,1,3
1,-0.0018572896456812682,1,0,2,1,1,1,2
0,-0.0018572896456812682,2,0,2,0,2,2,2
0,-1.3985391031980148,0,2,2,0,1,0,1
1,-1.3985391031980148,3,1,1,0,0,2,3
2,-1.3985391031980148,2,2,2,0,2,1,3
0,1.3948245239066523,2,2,2,0,0,0,1
2,-0.700198196421848,2,0,1,1,0,2,2
0,-0.700198196421848,1,2,0,1,0,2,3
1,-0.0018572896456812682,3,1,1,0,1,0,1
1,0.6964836171304855,3,1,0,1,0,2,2
0,-1.3985391031980148,1,2,1,1,1,2,3
1,-1.3985391031980148,1,0,1,0,2,2,3
1,0.6964836171304855,3,3,1,1,1,2,2
1,0.6964836171304855,2,3,1,0,2,1,2
0,-0.0018572896456812682,3,0,2,1,2,2,2
0,1.3948245239066523,2,0,2,0,1,0,1
1,0.6964836171304855,0,1,1,0,1,1,2
1,1.3948245239066523,3,2,0,0,2,2,2
2,1.3948245239066523,0,1,2,1,0,0,1
1,-1.3985391031980148,3,0,0,1,1,2,3
0,1.3948245239066523,1,2,1,0,2,2,3
1,1.3948245239066523,0,3,1,1,0,0,1
2,-0.700198196421848,2,2,0,1,2,1,2
0,-1.3985391031980148,1,1,0,1,0,2,2
2,0.6964836171304855,1,2,1,0,2,2,2
1,-0.700198196421848,1,1,0,0,2,2,2
0,-0.0018572896456812682,1,1,1,0,2,0,1
1,-0.0018572896456812682,2,2,1,1,0,0,1
2,0.6964836171304855,1,0,2,0,0,1,2
2,-0.700198196421848,2,2,1,0,0,0,1
2,-0.700198196421848,2,3,1,0,2,0,1
0,-0.700198196421848,2,2,1,0,1,0,1
1,1.3948245239066523,3,0,1,0,1,2,3
0,1.3948245239066523,0,2,0,0,1,0,1
0,-1.3985391031980148,0,3,1,1,0,1,3
1,-0.700198196421848,0,3,2,0,1,2,3
1,-0.0018572896456812682,3,1,1,0,0,0,1
1,1.3948245239066523,1,2,1,1,1,0,1
1,-0.0018572896456812682,1,0,2,1,2,2,4
1,-0.0018572896456812682,0,2,2,0,1,2,2
0,1.3948245239066523,3,3,2,0,2,2,3
1,-1.3985391031980148,1,2,0,0,0,0,1
2,-0.0018572896456812682,0,2,0,0,2,0,1
2,1.3948245239066523,1,2,1,0,0,0,1
2,-0.0018572896456812682,0,3,1,0,0,0,1
1,-0.0018572896456812682,0,2,1,0,2,2,2
0,-0.0018572896456812682,1,3,2,0,2,0,1
1,0.6964836171304855,0,3,1,0,0,1,2
2,1.3948245239066523,2,1,1,0,2,0,1
2,0.6964836171304855,0,2,2,1,0,1,2
0,1.3948245239066523,0,1,0,1,1,0,1
1,-0.700198196421848,3,2,0,0,1,1,2
0,0.6964836171304855,1,2,1,1,0,1,3
0,-1.3985391031980148,1,2,1,1,0,1,3
2,0.6964836171304855,1,3,2,1,0,2,2
2,-1.3985391031980148,3,3,2,1,2,1,3
1,0.6964836171304855,0,1,2,0,2,2,4
2,-0.700198196421848,3,2,2,1,1,1,2
1,-1.3985391031980148,2,3,1,1,0,2,3
2,-1.3985391031980148,2,1,1,1,0,2,2
2,-0.0018572896456812682,3,3,2,1,0,0,1
0,0.6964836171304855,1,3,0,1,1,1,3
2,-0.0018572896456812682,2,2,0,1,0,1,2
2,-1.3985391031980148,0,3,1,0,0,2,2
1,-1.3985391031980148,3,0,2,0,1,0,1
0,-1.3985391031980148,3,3,2,0,0,0,1
0,-0.700198196421848,1,2,0,1,1,2,3
0,1.3948245239066523,3,3,2,1,1,1,3
0,-0.0018572896456812682,2,2,0,1,0,2,2
2,1.3948245239066523,3,3,1,1,2,2,3
1,-0.0018572896456812682,1,1,2,1,0,0,1
2,-0.0018572896456812682,0,0,1,0,0,1,2
2,0.6964836171304855,0,3,1,0,1,1,2
2,0.6964836171304855,2,3,0,0,2,0,1
2,0.6964836171304855,3,0,2,0,0,2,4
2,-0.0018572896456812682,3,3,0,1,1,1,2
1,-1.3985391031980148,3,2,0,0,2,1,3
2,-0.0018572896456812682,0,2,2,1,2,0,1
1,1.3948245239066523,0,2,1,1,1,1,3
0,1.3948245239066523,3,3,2,0,2,1,3
2,-0.0018572896456812682,2,3,2,1,2,0,1
0,-0.700198196421848,3,0,2,0,1,1,3
0,1.3948245239066523,0,2,0,0,0,0,1
0,1.3948245239066523,2,0,2,0,1,2,3
0,-1.3985391031980148,1,3,2,0,0,0,1
0,-1.3985391031980148,3,0,2,1,2,2,2
1,-0.700198196421848,3,3,1,0,2,0,1
0,-1.3985391031980148,1,3,1,0,1,0,1
0,-1.3985391031980148,0,0,2,0,2,0,1
2,-1.3985391031980148,2,1,0,0,1,2,2
0,-1.3985391031980148,3,0,0,1,0,1,3
1,-1.3985391031980148,3,2,0,0,0,1,3
0,-0.700198196421848,0,1,0,0,2,1,3
2,0.6964836171304855,0,0,2,0,0,1,2
1,0.6964836171304855,0,2,0,0,1,2,2
2,0.6964836171304855,0,1,0,0,1,0,1
2,-0.700198196421848,0,2,0,1,2,0,1
0,1.3948245239066523,2,2,1,0,0,2,3
2,-0.0018572896456812682,1,3,0,0,2,2,4
1,0.6964836171304855,2,1,2,1,1,2,2
1,0.6964836171304855,0,1,1,1,2,0,1
0,1.3948245239066523,2,1,1,0,2,2,3
1,0.6964836171304855,1,0,1,0,0,1,2
