parents,has_nurs,form,children,housing,finance,social,health,target
1,0.7795852939305061,1,1,1,1,1,2,2
2,0.7795852939305061,0,2,1,0,0,1,2
0,1.5122511025781575,0,0,2,0,2,0,1
0,-1.4184121320124485,2,2,0,1,2,2,3
0,-1.4184121320124485,2,1,2,0,2,2,3
1,-1.4184121320124485,3,3,1,0,1,0,1
0,1.5122511025781575,2,0,2,0,2,1,3
0,1.5122511025781575,3,3,2,0,1,1,3
0,0.046919485282854556,1,1,1,1,1,1,3
0,-0.685746323364797,2,2,0,1,0,2,3
0,-0.685746323364797,0,2,1,1,1,2,3
1,-0.685746323364797,1,2,1,1,2,1,3
2,-1.4184121320124485,2,1,1,0,0,1,3
2,0.7795852939305061,0,0,0,0,2,0,1
2,-1.4184121320124485,1,3,0,1,2,1,3
0,0.046919485282854556,3,0,1,0,0,2,2
2,0.046919485282854556,1,0,1,1,1,0,1
1,0.046919485282854556,3,2,0,1,1,0,1
1,-0.685746323364797,1,3,0,0,1,0,1
0,0.7795852939305061,3,3,2,0,1,2,3
2,0.046919485282854556,0,0,2,0,1,0,1
2,-0.685746323364797,3,1,0,1,2,2,2
0,0.046919485282854556,3,1,0,1,1,2,3
1,-1.4184121320124485,0,2,2,1,1,2,3
0,-1.4184121320124485,1,3,0,1,1,0,1
0,0.7795852939305061,2,3,1,0,2,2,2
0,0.7795852939305061,0,1,2,1,2,2,2
2,0.7795852939305061,0,2,1,0,1,1,2
0,-0.685746323364797,0,2,2,0,1,2,3
1,0.046919485282854556,0,0,2,1,1,1,2
1,1.5122511025781575,2,1,1,0,0,2,3
0,0.7795852939305061,2,0,2,1,0,2,2
2,-0.685746323364797,0,2,1,0,0,0,1
2,-0.685746323364797,3,3,1,0,2,2,2
0,1.5122511025781575,1,3,1,0,1,0,1
0,-0.685746323364797,0,1,0,0,1,0,1
0,-0.685746323364797,0,2,1,1,0,0,1
2,0.046919485282854556,3,1,0,0,2,2,4
0,1.5122511025781575,2,1,1,1,2,1,3
0,-1.4184121320124485,3,1,0,1,2,0,1
0,0.7795852939305061,1,3,2,1,1,1,3
1,-0.685746323364797,0,1,2,0,0,0,1
1,1.5122511025781575,0,2,0,1,0,1,3
1,0.7795852939305061,1,3,1,1,1,2,2
2,0.046919485282854556,1,3,0,1,1,0,1
0,0.7795852939305061,2,3,0,0,0,1,2
1,0.046919485282854556,1,3,0,0,0,1,2
2,0.046919485282854556,1,3,1,1,2,2,2
2,1.5122511025781575,2,2,1,0,1,1,3
0,0.046919485282854556,1,1,1,0,1,0,1
1,-1.4184121320124485,3,1,2,1,2,1,3
0,1.5122511025781575,2,2,2,1,2,2,3
1,-1.4184121320124485,1,3,2,0,2,0,1
2,-1.4184121320124485,2,0,0,0,0,1,2
2,-1.4184121320124485,0,2,0,0,1,1,2
0,-1.4184121320124485,1,0,1,0,1,2,3
1,0.046919485282854556,0,0,1,0,0,1,2
1,-0.685746323364797,3,3,0,1,0,1,3
0,-0.685746323364797,1,3,1,1,2,2,3
1,-1.4184121320124485,2,1,1,0,1,0,1
0,-1.4184121320124485,3,1,0,1,1,2,3
2,-0.685746323364797,0,3,2,1,2,0,1
1,0.7795852939305061,1,2,1,0,1,1,2
2,0.046919485282854556,3,3,0,1,2,0,1
2,-1.4184121320124485,2,3,1,0,0,0,1
2,0.046919485282854556,1,0,2,0,1,2,2
0,0.046919485282854556,0,3,1,0,2,1,3
1,0.046919485282854556,2,3,2,0,2,1,2
1,0.7795852939305061,0,0,2,1,2,0,1
2,1.5122511025781575,0,3,1,1,1,0,1
1,-0.685746323364797,2,0,0,1,0,0,1
2,1.5122511025781575,0,2,2,0,0,2,3
2,1.5122511025781575,3,3,0,1,2,1,3
1,1.5122511025781575,2,1,2,0,0,1,3
1,-0.685746323364797,2,0,1,0,0,2,2
0,0.046919485282854556,0,1,0,0,1,0,1
1,1.5122511025781575,0,1,0,0,1,1,3
1,0.046919485282854556,1,2,2,1,0,1,2
2,0.7795852939305061,2,2,0,0,1,0,1
0,1.5122511025781575,0,0,1,1,1,0,1
2,1.5122511025781575,2,3,1,0,1,1,3
2,-0.685746323364797,1,2,0,0,1,2,2
1,0.046919485282854556,0,0,1,0,2,1,2
2,-1.4184121320124485,0,3,1,1,1,0,1
1,-0.685746323364797,0,0,0,1,1,0,1
1,1.5122511025781575,1,2,2,1,1,1,3
2,0.046919485282854556,3,3,1,1,2,2,2
1,1.5122511025781575,0,2,2,1,0,1,3
1,-0.685746323364797,3,2,1,0,1,0,1
1,-0.685746323364797,1,3,1,1,0,1,3
0,0.046919485282854556,2,0,0,0,2,0,1
1,0.046919485282854556,0,1,1,1,0,0,1
0,-0.685746323364797,0,0,0,1,1,1,3
2,0.046919485282854556,2,3,1,1,1,0,1
2,1.5122511025781575,3,1,0,0,0,2,2
2,0.7795852939305061,3,3,0,0,0,0,1
2,-1.4184121320124485,2,1,1,1,1,2,3
1,0.7795852939305061,2,3,1,0,0,0,1
1,-1.4184121320124485,1,2,2,0,2,1,3
2,-1.4184121320124485,1,2,0,1,1,2,3
1,1.5122511025781575,2,1,2,0,2,2,3
2,0.046919485282854556,0,1,2,0,1,0,1
2,-1.4184121320124485,3,1,2,1,1,1,3
1,0.7795852939305061,1,2,1,0,2,1,2
0,0.7795852939305061,0,0,1,1,0,2,2
0,0.046919485282854556,2,2,2,1,2,1,3
2,-0.685746323364797,3,1,0,1,0,0,1
2,-0.685746323364797,1,0,0,0,1,0,1
1,1.5122511025781575,3,2,1,1,2,1,3
1,-1.4184121320124485,2,1,0,0,2,2,2
0,1.5122511025781575,3,2,1,1,0,2,3
2,1.5122511025781575,1,3,0,1,2,0,1
1,-0.685746323364797,2,2,1,1,2,0,1
1,1.5122511025781575,3,0,2,0,2,1,3
1,-1.4184121320124485,0,1,2,1,1,2,3
2,0.7795852939305061,2,1,1,1,2,2,2
2,0.7795852939305061,1,1,2,0,2,2,4
2,0.7795852939305061,2,1,2,1,1,0,1
0,-0.685746323364797,3,3,1,0,1,0,1
0,1.5122511025781575,2,0,1,1,1,0,1
1,1.5122511025781575,2,2,0,0,1,0,1
1,1.5122511025781575,1,2,1,0,1,0,1
2,0.046919485282854556,2,2,0,0,0,2,4
2,-1.4184121320124485,2,0,2,0,1,2,3
1,-0.685746323364797,0,2,1,1,2,1,3
2,-1.4184121320124485,2,2,1,0,0,1,3
0,0.046919485282854556,2,1,1,1,1,0,1
2,1.5122511025781575,1,1,2,0,2,2,2
0,-1.4184121320124485,0,3,1,1,0,0,1
0,-0.685746323364797,3,2,1,0,2,2,3
1,1.5122511025781575,0,1,0,1,1,1,3
2,-1.4184121320124485,3,2,0,1,1,1,3
2,-0.685746323364797,3,1,1,1,1,2,2
1,0.7795852939305061,1,1,2,1,2,1,2
0,0.7795852939305061,3,2,0,0,2,1,2
0,-0.685746323364797,0,1,1,1,0,1,3
0,-0.685746323364797,0,3,0,1,1,2,3
1,0.7795852939305061,3,3,1,1,0,1,2
2,0.046919485282854556,1,1,2,0,1,2,2
0,1.5122511025781575,0,0,2,1,0,2,2
2,-1.4184121320124485,2,3,0,0,1,0,1
1,-0.685746323364797,3,2,0,0,1,0,1
2,-0.685746323364797,2,1,0,0,1,1,2
0,-0.685746323364797,1,1,1,0,0,2,3
0,-0.685746323364797,0,1,0,1,0,0,1
1,1.5122511025781575,3,1,1,1,1,1,3
2,-1.4184121320124485,3,3,1,0,0,2,2
1,1.5122511025781575,0,0,2,1,0,2,2
1,1.5122511025781575,3,1,0,1,1,0,1
1,0.046919485282854556,2,1,0,1,0,0,1
1,0.7795852939305061,3,1,2,0,1,2,2
2,-1.4184121320124485,2,1,1,1,2,0,1
0,-0.685746323364797,0,3,0,1,0,2,3
0,0.046919485282854556,2,0,2,0,0,0,1
1,0.7795852939305061,1,1,2,0,1,1,2
2,0.046919485282854556,3,3,1,0,0,1,2
0,0.7795852939305061,0,1,1,1,0,0,1
2,0.046919485282854556,0,0,0,1,0,1,2
1,0.046919485282854556,3,0,0,0,1,2,2
1,-0.685746323364797,1,3,0,0,0,0,1
1,0.7795852939305061,2,3,2,1,0,0,1
1,-0.685746323364797,3,1,2,0,0,2,2
0,0.046919485282854556,3,1,1,0,0,1,3
2,-1.4184121320124485,0,3,2,0,2,1,3
2,0.046919485282854556,2,1,0,0,0,2,4
0,-0.685746323364797,0,0,2,0,0,2,2
1,0.7795852939305061,1,2,1,1,0,0,1
2,0.7795852939305061,3,2,1,0,1,0,1
1,0.7795852939305061,0,3,1,1,1,2,2
0,-0.685746323364797,1,3,2,0,0,2,3
2,-0.685746323364797,2,1,1,1,2,2,2
0,0.046919485282854556,1,2,0,0,0,1,2
0,0.7795852939305061,3,0,1,1,0,1,3
1,1.5122511025781575,2,3,0,0,0,0,1
0,-0.685746323364797,0,2,2,1,2,1,3
0,1.5122511025781575,2,3,0,1,2,2,3
0,0.046919485282854556,3,0,0,0,1,2,2
2,-1.4184121320124485,3,3,0,0,2,1,2
1,0.7795852939305061,3,2,2,0,0,2,2
0,0.7795852939305061,2,2,2,1,2,1,3
2,0.046919485282854556,1,0,1,1,0,0,1
1,1.5122511025781575,3,2,2,0,2,2,3
2,-1.4184121320124485,3,3,1,0,1,2,3
1,1.5122511025781575,0,1,0,1,1,2,3
0,-1.4184121320124485,1,2,2,0,1,0,1
1,0.7795852939305061,3,2,1,0,1,1,2
1,1.5122511025781575,1,3,2,1,0,0,1
0,0.046919485282854556,0,1,0,1,1,1,2
0,1.5122511025781575,2,0,0,0,0,2,2
2,0.046919485282854556,3,2,1,1,0,2,2
1,0.046919485282854556,2,0,0,1,1,1,2
0,-0.685746323364797,1,0,2,0,0,1,3
0,0.046919485282854556,3,2,2,1,1,1,3
1,-1.4184121320124485,2,1,2,0,0,0,1
1,-1.4184121320124485,0,1,0,0,0,1,3
0,0.046919485282854556,2,2,2,0,0,1,3
1,1.5122511025781575,3,0,0,0,2,1,3
1,0.046919485282854556,0,3,0,1,2,1,2
1,-0.685746323364797,3,3,1,1,0,2,2
1,-0.685746323364797,3,0,1,1,0,2,2
0,-0.685746323364797,2,1,1,0,2,2,3
2,0.046919485282854556,1,0,0,0,2,1,2
1,0.7795852939305061,1,0,2,0,0,1,2
2,0.046919485282854556,3,2,1,1,2,2,2
0,1.5122511025781575,2,0,1,1,1,2,3
2,-0.685746323364797,1,1,0,1,0,0,1
2,-0.685746323364797,1,2,2,1,2,0,1
1,1.5122511025781575,0,0,0,0,0,1,2
0,-0.685746323364797,2,2,2,1,0,1,3
0,-0.685746323364797,1,0,1,1,1,0,1
2,0.7795852939305061,1,3,2,0,0,0,1
0,-0.685746323364797,0,0,0,1,0,0,1
1,1.5122511025781575,3,3,2,1,2,0,1
1,-0.685746323364797,1,0,0,1,0,0,1
0,0.7795852939305061,1,3,2,0,1,0,1
0,0.7795852939305061,1,0,1,0,1,0,1
0,-0.685746323364797,2,1,2,0,1,2,3
0,0.046919485282854556,2,3,1,1,1,1,3
1,0.7795852939305061,1,2,2,0,2,1,2
1,0.046919485282854556,3,3,1,1,0,0,1
0,-0.685746323364797,1,3,0,0,2,1,3
1,0.046919485282854556,0,3,0,1,1,1,2
1,0.046919485282854556,1,3,0,0,1,2,2
2,0.7795852939305061,0,3,0,0,1,0,1
1,0.7795852939305061,1,1,2,1,1,1,2
2,-1.4184121320124485,0,0,0,1,1,0,1
1,-0.685746323364797,0,0,2,0,2,2,2
0,0.046919485282854556,3,0,2,1,1,2,2
2,1.5122511025781575,1,2,1,0,2,1,3
0,0.046919485282854556,3,1,2,1,1,0,1
1,-1.4184121320124485,1,2,2,0,2,0,1
0,1.5122511025781575,2,1,2,1,2,1,3
1,-0.685746323364797,3,0,1,1,2,1,3
2,-1.4184121320124485,2,1,0,0,2,1,2
2,1.5122511025781575,0,2,0,1,1,1,3
0,1.5122511025781575,1,2,2,1,1,2,3
1,-0.685746323364797,0,0,1,1,2,0,1
1,0.046919485282854556,3,2,0,0,2,0,1
2,-0.685746323364797,2,1,2,1,1,2,2
1,-1.4184121320124485,3,3,0,0,0,1,3
2,0.046919485282854556,2,3,0,1,1,1,2
