fixed acidity,volatile acidity,citric acid,chlorides,free sulfur dioxide,sulphates,target
0.18535196765478837,-0.1018887300650445,0.2096514570574771,-0.03918105528677245,0.5875708906021344,-0.35548818461540654,4
-0.6222623966359855,0.1881792573242526,0.04629364818471899,0.13398062950084913,-1.21393269819975,-0.003091588416539527,4
1.4544602543974323,-0.005199400935278622,0.5363670748029942,0.17727105069775453,-0.28412439430200326,-0.44358733366512343,4
0.41609892888072386,-0.48864604658410776,-0.11706416068803956,0.5235944202729929,0.7037969285893527,-0.7959839298639905,4
-0.7376358772489527,0.3815579155837844,-1.4239266316701067,-0.03918105528677245,-0.28412439430200326,-0.1792898865159733,4
1.4544602543974323,-0.5853353757138736,0.7814037881121315,-0.08247147648367785,-0.4003504322892216,-0.35548818461540654,4
1.4544602543974323,-0.1018887300650445,0.618045979239373,-0.5586661096496366,-1.3882717551805777,0.6136024549314787,3
2.0313276574622705,-0.48864604658410776,0.5363670748029942,-0.47208526725582584,-1.0395936412189226,0.349305007782328,3
1.2237132931714978,-0.9720926922329369,0.2913303614938564,-0.25563316127129915,-1.0977066602125318,1.230296498279496,3
-0.2761419547970827,-1.1654713504924683,0.5363670748029942,-0.08247147648367785,0.7619099475829619,0.2612058587326111,5
1.6852072156233688,1.348451206881442,2.3333029724033363,-0.25563316127129915,0.3551188146276977,1.5826930944783633,3
-0.2761419547970827,-1.0687820213627024,0.37300926593023565,-0.601956530846542,-0.4003504322892216,0.5255033058817618,5
-0.6222623966359855,1.9285871816600368,-2.4040734849066574,0.004109365910132942,-0.28412439430200326,-1.1483805260628581,4
-0.7376358772489527,3.6689951059958217,1.1897983102940275,-0.7318277944372624,-0.34223741329561247,-0.8840830789137074,6
0.6468458901066594,0.5749365738433161,0.6997248836757523,-0.5586661096496366,-1.0395936412189226,0.349305007782328,4
-0.39151543541004996,0.28486858645401847,-1.5872844405428652,-0.08247147648367785,-0.05167231832756655,0.08500756063317735,3
-0.5068889160230172,0.28486858645401847,0.37300926593023565,-0.3422140036651099,-0.9233676032317042,-1.2364796751125748,5
-0.04539499357114716,-0.1985780591948104,0.6997248836757523,0.13398062950084913,0.3551188146276977,-0.0911907374662564,6
0.8775928513325939,3.7656844351255874,-1.5872844405428652,1.2162411594234828,-0.5746894892700491,0.17310670968289424,3
-0.2761419547970827,-0.1018887300650445,0.618045979239373,0.26385189309156504,-1.0977066602125318,-0.1792898865159733,4
0.18535196765478837,-0.2952673883245763,-0.11706416068803956,0.004109365910132942,1.2268140995318353,0.08500756063317735,4
0.06997848704182111,-0.39195671745434213,0.1279725526210978,0.26385189309156504,0.0064407006660426236,-0.44358733366512343,4
0.18535196765478837,-0.005199400935278622,0.4546881703666149,0.22056147189465963,-0.16789835631478492,0.349305007782328,4
0.6468458901066594,-0.1018887300650445,1.1897983102940275,0.04739978710703834,-1.0395936412189226,-0.003091588416539527,4
0.41609892888072386,0.3815579155837844,0.2096514570574771,-0.5586661096496366,0.12266673865326098,1.93508969067723,5
1.9159541768493034,-0.39195671745434213,0.4546881703666149,-0.08247147648367785,-0.8652545842380951,0.349305007782328,4
1.6852072156233688,-1.358850008752,0.04629364818471899,-0.16905231887748834,-1.6207238311550143,-0.7959839298639905,4
0.6468458901066594,-0.2952673883245763,0.2096514570574771,0.17727105069775453,-0.22601137530839407,-0.44358733366512343,4
-0.7376358772489527,-1.5522286670115315,0.04629364818471899,-0.03918105528677245,0.47134485261491604,0.17310670968289424,4
-1.1991297997008237,-0.1018887300650445,-1.0972110139245899,-0.08247147648367785,-0.7490285462508767,-1.0602813770131412,3
0.5314724094936911,-0.005199400935278622,0.7814037881121315,1.4759836866049152,-0.8071415652444859,-0.6197856317645573,3
-0.39151543541004996,1.058383219492145,-0.8521743006154523,0.22056147189465963,-0.5746894892700491,-1.2364796751125748,3
0.18535196765478837,0.47824724471355023,-0.11706416068803956,0.30714231428847044,0.18077975764687015,-1.853173718460592,4
0.5314724094936911,-0.39195671745434213,0.4546881703666149,0.480303999076092,0.5875708906021344,-1.1483805260628581,3
-0.1607684741841144,-0.48864604658410776,0.4546881703666149,5.458702436720207,1.6336052324870995,-1.1483805260628581,4
-0.1607684741841144,-0.39195671745434213,0.4546881703666149,5.501992857917113,1.6336052324870995,-1.3245788241622913,4
0.18535196765478837,0.28486858645401847,-0.6071375873063147,0.9997890534389564,-0.4003504322892216,-0.26738903556568966,4
-0.2761419547970827,-0.39195671745434213,-0.5254586828699355,0.480303999076092,-0.10978533732117574,0.6136024549314787,4
-0.1607684741841144,-0.48864604658410776,-0.6071375873063147,0.6101752626668079,-0.10978533732117574,0.6136024549314787,4
0.6468458901066594,-0.9720926922329369,-0.19874306512441883,0.5235944202729929,0.18077975764687015,0.349305007782328,5
-0.7376358772489527,1.6385191942707398,-0.6071375873063147,0.7400465262575241,1.6336052324870995,0.2612058587326111,2
-0.7376358772489527,1.7352085234005057,-0.688816491742694,0.8699177898482403,1.5754922134934903,0.2612058587326111,3
0.06997848704182111,-0.875403363103171,0.1279725526210978,0.9132082110451457,-0.16789835631478492,-0.0911907374662564,3
0.41609892888072386,-0.875403363103171,-0.19874306512441883,0.6967561050606187,-0.22601137530839407,-0.44358733366512343,4
-0.2761419547970827,-0.2952673883245763,-0.3621008739971774,0.956498632242051,0.23889277664047934,0.7898007530309115,5
-0.7376358772489527,-1.1654713504924683,-0.03538525625166028,0.480303999076092,-0.8071415652444859,-0.26738903556568966,5
-0.5068889160230172,-0.9720926922329369,0.1279725526210978,-0.03918105528677245,0.23889277664047934,-1.2364796751125748,4
-0.04539499357114716,-0.7787140339734051,2.0882662590941985,4.376441906797574,0.18077975764687015,-0.9721822279634242,4
0.06997848704182111,-0.2952673883245763,0.1279725526210978,-0.29892358246820455,-0.34223741329561247,0.2612058587326111,4
0.41609892888072386,-0.6820247048436395,0.04629364818471899,-0.12576189768058324,0.12266673865326098,0.08500756063317735,4
-0.9683828384748883,-0.875403363103171,-0.6071375873063147,0.09069020830394374,0.8781359855701802,-1.1483805260628581,4
-0.2761419547970827,0.9616938903623791,-1.505605536106486,-0.08247147648367785,-0.5746894892700491,-0.9721822279634242,4
0.6468458901066594,-0.7787140339734051,0.2096514570574771,-0.3422140036651099,0.5294578716085252,-1.3245788241622913,4
-0.04539499357114716,-0.5853353757138736,-0.7704953961790733,1.9954687409677794,-0.28412439430200326,-0.26738903556568966,4
0.18535196765478837,1.831897852530271,-2.1590367715975196,-0.47208526725582584,-1.0395936412189226,-1.3245788241622913,3
0.41609892888072386,-0.39195671745434213,-0.5254586828699355,-0.3422140036651099,-0.22601137530839407,-0.26738903556568966,4
-0.7376358772489527,0.6716259029730814,-2.485752389343036,0.7833369474544295,-0.34223741329561247,0.43740415683204487,3
