fixed acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol,target
0.18535196765478837,0.2096514570574771,3.0415719843935047,-0.03918105528677245,0.5875708906021344,-1.2899281635711668,-0.35548818461540654,-1.4703957380439747,4
-0.6222623966359855,0.04629364818471899,-0.8876343491195011,0.13398062950084913,-1.21393269819975,0.6899243787256494,-0.003091588416539527,-0.8951743063593828,4
1.4544602543974323,0.5363670748029942,0.20266897902808698,0.17727105069775453,-0.28412439430200326,0.4259440397527402,-0.44358733366512343,-0.4021273649154466,4
0.41609892888072386,-0.11706416068803956,0.5318171535632078,0.5235944202729929,0.7037969285893527,-0.03602155344984944,-0.7959839298639905,-0.5664763453967582,4
-0.7376358772489527,-1.4239266316701067,0.22324073993653196,-0.03918105528677245,-0.28412439430200326,-0.10201663819307528,-0.1792898865159733,-0.812999816118727,4
1.4544602543974323,0.7814037881121315,-0.9082061100279463,-0.08247147648367785,-0.4003504322892216,0.16196370077983394,-0.35548818461540654,0.33744304725045837,4
1.4544602543974323,0.618045979239373,-0.9184919904821688,-0.5586661096496366,-1.3882717551805777,-1.3559232483143926,0.6136024549314787,1.1591879496570192,3
2.0313276574622705,0.5363670748029942,-0.3527685654999297,-0.47208526725582584,-1.0395936412189226,-0.3659969771659845,0.349305007782328,-0.7308253258780713,3
1.2237132931714978,0.2913303614938564,-0.9699213927532815,-0.25563316127129915,-1.0977066602125318,-0.10201663819307528,1.230296498279496,0.1730940667691468,3
-0.2761419547970827,0.5363670748029942,-0.9082061100279463,-0.08247147648367785,0.7619099475829619,2.2738064125631046,0.2612058587326111,1.4878859106196438,5
1.6852072156233688,2.3333029724033363,2.7432814512210517,-0.25563316127129915,0.3551188146276977,-1.4219183330576213,1.5826930944783633,-0.7308253258780713,3
-0.2761419547970827,0.37300926593023565,-0.9082061100279463,-0.601956530846542,-0.4003504322892216,0.3599489550095144,0.5255033058817618,0.666141008213083,5
-0.6222623966359855,-2.4040734849066574,-0.9904931536617264,0.004109365910132942,-0.28412439430200326,0.29395387026628855,-1.1483805260628581,-0.812999816118727,4
-0.7376358772489527,1.1897983102940275,-0.9699213927532815,-0.7318277944372624,-0.34223741329561247,0.8879096329553328,-0.8840830789137074,1.8165838715822684,6
0.6468458901066594,0.6997248836757523,-0.9904931536617264,-0.5586661096496366,-1.0395936412189226,-0.4979871466524391,0.349305007782328,0.5839665179724272,4
-0.39151543541004996,-1.5872844405428652,0.3260995444787573,-0.08247147648367785,-0.05167231832756655,0.16196370077983394,0.08500756063317735,-0.8951743063593828,3
-0.5068889160230172,0.37300926593023565,-0.6202014573097155,-0.3422140036651099,-0.9233676032317042,-0.16801172293630404,-1.2364796751125748,0.33744304725045837,5
-0.04539499357114716,0.6997248836757523,-0.8670625882110562,0.13398062950084913,0.3551188146276977,1.811840819360515,-0.0911907374662564,-0.073429403952822,6
0.8775928513325939,-1.5872844405428652,-0.9082061100279463,1.2162411594234828,-0.5746894892700491,-0.9599527398550317,0.17310670968289424,-1.0595232868406943,3
-0.2761419547970827,0.618045979239373,-0.9493496318448365,0.26385189309156504,-1.0977066602125318,1.481865395644377,-0.1792898865159733,-0.4843018551561024,4
0.18535196765478837,-0.11706416068803956,0.6346759581054331,0.004109365910132942,1.2268140995318353,0.3599489550095144,0.08500756063317735,-0.15560389419347778,4
0.06997848704182111,0.1279725526210978,-1.0110649145701716,0.26385189309156504,0.0064407006660426236,1.6798506498740604,-0.44358733366512343,-0.4843018551561024,4
0.18535196765478837,0.4546881703666149,0.5729606753800979,0.22056147189465963,-0.16789835631478492,1.2178850566714678,0.349305007782328,-0.073429403952822,4
0.6468458901066594,1.1897983102940275,-0.9904931536617264,0.04739978710703834,-1.0395936412189226,-0.03602155344984944,-0.003091588416539527,0.8304899886943945,4
0.41609892888072386,0.2096514570574771,-0.805347305485721,-0.5586661096496366,0.12266673865326098,-0.6299773161388937,1.93508969067723,1.405711420378988,5
1.9159541768493034,0.4546881703666149,0.922680610823664,-0.08247147648367785,-0.8652545842380951,0.02997353129337933,0.349305007782328,-0.4843018551561024,4
1.6852072156233688,0.04629364818471899,-0.9904931536617264,-0.16905231887748834,-1.6207238311550143,1.811840819360515,-0.7959839298639905,-0.31995287467479083,4
0.6468458901066594,0.2096514570574771,-0.7950614250314986,0.17727105069775453,-0.22601137530839407,-0.03602155344984944,-0.44358733366512343,0.1730940667691468,4
-0.7376358772489527,0.04629364818471899,-0.9082061100279463,-0.03918105528677245,0.47134485261491604,1.481865395644377,0.17310670968289424,-1.306046757562663,4
-1.1991297997008237,-1.0972110139245899,1.8586957321579138,-0.08247147648367785,-0.7490285462508767,1.151889971928242,-1.0602813770131412,-0.31995287467479083,3
0.5314724094936911,0.7814037881121315,-0.8670625882110562,1.4759836866049152,-0.8071415652444859,-0.03602155344984944,-0.6197856317645573,1.8165838715822684,3
-0.39151543541004996,-0.8521743006154523,-0.10590743459858892,0.22056147189465963,-0.5746894892700491,0.29395387026628855,-1.2364796751125748,-0.4843018551561024,3
0.18535196765478837,-0.11706416068803956,-0.9699213927532815,0.30714231428847044,0.18077975764687015,-0.43199206190921324,-1.853173718460592,0.5017920277317699,4
0.5314724094936911,0.4546881703666149,2.475848559411266,0.480303999076092,0.5875708906021344,0.09596861603660517,-1.1483805260628581,-1.6347447185252877,3
-0.1607684741841144,0.4546881703666149,-0.7024885009434957,5.458702436720207,1.6336052324870995,-0.5639822313956678,-1.1483805260628581,-0.9773487966000386,4
-0.1607684741841144,0.4546881703666149,-0.6202014573097155,5.501992857917113,1.6336052324870995,-0.6299773161388937,-1.3245788241622913,-0.9773487966000386,4
0.18535196765478837,-0.6071375873063147,0.3055277835703123,0.9997890534389564,-0.4003504322892216,-0.43199206190921324,-0.26738903556568966,-0.648650835637414,4
-0.2761419547970827,-0.5254586828699355,-0.9287778709363915,0.480303999076092,-0.10978533732117574,0.16196370077983394,0.6136024549314787,-0.8951743063593828,4
-0.1607684741841144,-0.6071375873063147,-0.9287778709363915,0.6101752626668079,-0.10978533732117574,0.29395387026628855,0.6136024549314787,-0.8951743063593828,4
0.6468458901066594,-0.19874306512441883,-0.9287778709363915,0.5235944202729929,0.18077975764687015,-0.2340068076795299,0.349305007782328,-0.4843018551561024,5
-0.7376358772489527,-0.6071375873063147,-0.3116250436830395,0.7400465262575241,1.6336052324870995,0.491939124495969,0.2612058587326111,-0.648650835637414,2
-0.7376358772489527,-0.688816491742694,-0.3116250436830395,0.8699177898482403,1.5754922134934903,0.3599489550095144,0.2612058587326111,-0.648650835637414,3
0.06997848704182111,0.1279725526210978,-0.18819447823236923,0.9132082110451457,-0.16789835631478492,1.0858948871850131,-0.0911907374662564,-0.648650835637414,3
0.41609892888072386,-0.19874306512441883,-0.8876343491195011,0.6967561050606187,-0.22601137530839407,1.0198998024417874,-0.44358733366512343,0.9126644789350503,4
-0.2761419547970827,-0.3621008739971774,-0.9904931536617264,0.956498632242051,0.23889277664047934,0.9539047176985587,0.7898007530309115,0.33744304725045837,5
-0.7376358772489527,-0.03538525625166028,-0.9904931536617264,0.480303999076092,-0.8071415652444859,0.8219145482121041,-0.26738903556568966,0.2552685570098026,5
-0.5068889160230172,0.1279725526210978,-1.0110649145701716,-0.03918105528677245,0.23889277664047934,0.7559194634688782,-1.2364796751125748,0.2552685570098026,4
-0.04539499357114716,2.0882662590941985,-1.0316366754786166,4.376441906797574,0.18077975764687015,-0.9599527398550317,-0.9721822279634242,-1.2238722673220073,4
0.06997848704182111,0.1279725526210978,-0.9493496318448365,-0.29892358246820455,-0.34223741329561247,-0.43199206190921324,0.2612058587326111,0.33744304725045837,4
0.41609892888072386,0.04629364818471899,1.23125702445034,-0.12576189768058324,0.12266673865326098,-0.6959724008821225,0.08500756063317735,-0.812999816118727,4
-0.9683828384748883,-0.6071375873063147,1.3341158289925652,0.09069020830394374,0.8781359855701802,0.6899243787256494,-1.1483805260628581,-1.388221247803319,4
-0.2761419547970827,-1.505605536106486,-0.27048152186614954,-0.08247147648367785,-0.5746894892700491,-0.5639822313956678,-0.9721822279634242,-0.31995287467479083,4
0.6468458901066594,0.2096514570574771,-0.9699213927532815,-0.3422140036651099,0.5294578716085252,1.0858948871850131,-1.3245788241622913,-0.5664763453967582,4
-0.04539499357114716,-0.7704953961790733,-0.2087662391408142,1.9954687409677794,-0.28412439430200326,-1.0919429093414863,-0.26738903556568966,-1.6347447185252877,4
0.18535196765478837,-2.1590367715975196,-0.9904931536617264,-0.47208526725582584,-1.0395936412189226,-1.157937994084712,-1.3245788241622913,-0.073429403952822,3
0.41609892888072386,-0.5254586828699355,-0.9287778709363915,-0.3422140036651099,-0.22601137530839407,-0.30000189242275865,-0.26738903556568966,-0.23777838443413357,4
-0.7376358772489527,-2.485752389343036,-0.9699213927532815,0.7833369474544295,-0.34223741329561247,0.16196370077983394,0.43740415683204487,-1.2238722673220073,3
-0.5068889160230172,-0.7704953961790733,0.09981017448586167,-0.25563316127129915,-0.4584634512828308,0.16196370077983394,-0.003091588416539527,1.6522348911009552,5
-0.1607684741841144,-1.6689633449792445,-0.9699213927532815,-0.21234274007439824,2.679639574372065,-0.3659969771659845,-0.6197856317645573,-0.648650835637414,3
-0.1607684741841144,-0.19874306512441883,-0.7847755445772759,0.004109365910132942,-0.28412439430200326,0.8879096329553328,1.3183956473292127,0.09091957652848956,6
0.6468458901066594,-0.3621008739971774,0.8609653280983287,0.17727105069775453,-0.8071415652444859,-0.43199206190921324,-1.2364796751125748,-0.8951743063593828,3
-0.7376358772489527,0.7814037881121315,0.3878148272040924,0.4370135778791821,0.7619099475829619,-0.6299773161388937,0.17310670968289424,-1.306046757562663,4
-0.04539499357114716,-0.8521743006154523,-0.27048152186614954,0.6534656838637133,0.9071924950669848,0.8219145482121041,0.9659990511303452,-0.8951743063593828,3
-0.9683828384748883,-0.4437797784335562,-0.2293380000492594,0.7400465262575241,-0.22601137530839407,3.263732683711513,1.93508969067723,-0.4843018551561024,3
2.0313276574622705,1.0264405014212694,-1.0110649145701716,0.3504327354853758,-1.504497793167796,-1.6199035872873018,-0.003091588416539527,-1.2238722673220073,4
0.3007254482677556,0.2096514570574771,-0.9287778709363915,-0.12576189768058324,-0.22601137530839407,0.4259440397527402,-1.0602813770131412,1.734409381341611,5
0.18535196765478837,0.04629364818471899,-0.9493496318448365,-0.16905231887748834,-0.8652545842380951,0.7559194634688782,1.4064947963789296,1.1591879496570192,5
0.6468458901066594,-0.2804219695607981,0.5935324362885431,0.7833369474544295,-0.5165764702764399,-1.6858986720305307,0.6136024549314787,-1.0595232868406943,3
-0.1607684741841144,-0.4437797784335562,-0.10590743459858892,0.6101752626668079,-0.8071415652444859,0.491939124495969,-1.0602813770131412,-1.306046757562663,3
-0.04539499357114716,-0.19874306512441883,-0.9287778709363915,0.30714231428847044,-0.05167231832756655,1.2838801414146965,2.4636845849755313,0.008745086287833773,4
0.3007254482677556,0.04629364818471899,2.074699221696587,0.17727105069775453,0.9362490045637895,0.09596861603660517,0.9659990511303452,-1.1416977770813517,4
0.3007254482677556,-1.0972110139245899,0.03809489176052635,0.7400465262575241,0.7037969285893527,-0.16801172293630404,-0.6197856317645573,-0.4843018551561024,3
0.5314724094936911,-0.2804219695607981,0.4701018708378725,0.04739978710703834,0.4132318336213069,0.8879096329553328,-0.26738903556568966,-0.8951743063593828,4
0.3007254482677556,2.251624067966957,1.210685263541895,-0.03918105528677245,1.110588061544617,-0.5639822313956678,-0.35548818461540654,-1.5525702282846319,3
0.3007254482677556,2.3333029724033363,1.210685263541895,-0.08247147648367785,0.9943620235573987,-0.4979871466524391,-0.26738903556568966,-1.5525702282846319,4
0.41609892888072386,2.4149818768397155,1.0461111762743343,-0.08247147648367785,1.168701080538226,-0.6959724008821225,-0.44358733366512343,-1.5525702282846319,4
-0.04539499357114716,-0.19874306512441883,1.5192616771685707,0.17727105069775453,1.9822833464487546,0.16196370077983394,-0.0911907374662564,-0.7308253258780713,4
-0.853009357861921,0.7814037881121315,0.3260995444787573,0.13398062950084913,1.749831270474318,-0.4979871466524391,-0.1792898865159733,-1.306046757562663,3
0.06997848704182111,-0.03538525625166028,-0.8670625882110562,-0.47208526725582584,0.7037969285893527,0.4259440397527402,-0.7959839298639905,1.6522348911009552,5
0.06997848704182111,-0.03538525625166028,-0.8464908273026112,-0.5153756884527312,0.7619099475829619,0.3599489550095144,-0.7078847808142741,1.6522348911009552,5
0.7622193707196266,-0.11706416068803956,-0.8670625882110562,-0.25563316127129915,0.9362490045637895,0.09596861603660517,-0.44358733366512343,0.7483154984537388,5
0.3007254482677556,-0.3621008739971774,1.3341158289925652,-0.08247147648367785,1.5754922134934903,-1.0259478245982576,-0.6197856317645573,-1.1416977770813517,4
-0.9683828384748883,2.6600185901488533,2.0541274607881426,0.004109365910132942,-0.5165764702764399,-0.3659969771659845,0.08500756063317735,-1.4703957380439747,4
2.0313276574622705,0.2096514570574771,-0.9699213927532815,-0.5153756884527312,-1.155819679206141,-1.6199035872873018,-1.1483805260628581,0.666141008213083,5
3.415809424817884,1.0264405014212694,0.9432523717321091,-0.3422140036651099,-1.795062888135842,-2.0158740957466654,-1.6769754203611589,-0.4021273649154466,2
0.6468458901066594,0.2913303614938564,1.5604051989854608,0.6101752626668079,0.9943620235573987,-1.2899281635711668,-0.44358733366512343,-1.2238722673220073,3
0.3007254482677556,-0.11706416068803956,0.7581065235561034,0.3504327354853758,1.6917182514807088,1.3498752261579225,-0.7078847808142741,-0.9773487966000386,3
-0.9683828384748883,-0.7704953961790733,1.2724005462672299,0.17727105069775453,1.168701080538226,0.9539047176985587,-0.8840830789137074,-0.9773487966000386,3
0.7622193707196266,0.5363670748029942,2.6712802880414936,0.5668848414699025,0.5294578716085252,-1.3559232483143926,-0.26738903556568966,-1.306046757562663,3
0.5314724094936911,-0.11706416068803956,1.7455510471614666,0.22056147189465963,-0.05167231832756655,0.02997353129337933,-1.2364796751125748,-1.1416977770813517,4
0.3007254482677556,0.1279725526210978,2.1775580262388123,-0.25563316127129915,1.4592661755062721,-0.2340068076795299,0.8778999020806283,-1.2238722673220073,4
0.06997848704182111,-0.4437797784335562,-0.9493496318448365,0.22056147189465963,0.12266673865326098,0.491939124495969,0.9659990511303452,-0.23777838443413357,3
-0.39151543541004996,1.679871736912303,0.5318171535632078,1.5625645289987218,1.6917182514807088,-2.0158740957466654,-0.8840830789137074,-1.4703957380439747,4
0.41609892888072386,1.0264405014212694,2.640422646678826,0.26385189309156504,0.5875708906021344,-1.0259478245982576,0.2612058587326111,-1.388221247803319,3
