fixed acidity,citric acid,free sulfur dioxide,total sulfur dioxide,alcohol,target
0.18535196765478837,0.2096514570574771,0.5875708906021344,0.7607544946699442,-1.4703957380439747,4
-0.6222623966359855,0.04629364818471899,-1.21393269819975,-0.12043310968054331,-0.8951743063593828,4
1.4544602543974323,0.5363670748029942,-0.28412439430200326,-0.9320532715823081,-0.4021273649154466,4
0.41609892888072386,-0.11706416068803956,0.7037969285893527,1.1317808543964651,-0.5664763453967582,4
-0.7376358772489527,-1.4239266316701067,-0.28412439430200326,-0.02767651974891306,-0.812999816118727,4
1.4544602543974323,0.7814037881121315,-0.4003504322892216,-0.190000552129266,0.33744304725045837,4
1.4544602543974323,0.618045979239373,-1.3882717551805777,-1.7204842860011653,1.1591879496570192,3
2.0313276574622705,0.5363670748029942,-1.0395936412189226,-0.6537835017874173,-0.7308253258780713,3
1.2237132931714978,0.2913303614938564,-1.0977066602125318,-1.4422145162062745,0.1730940667691468,3
-0.2761419547970827,0.5363670748029942,0.7619099475829619,0.1346475126314399,1.4878859106196438,5
1.6852072156233688,2.3333029724033363,0.3551188146276977,0.8071327896357593,-0.7308253258780713,3
-0.2761419547970827,0.37300926593023565,-0.4003504322892216,-0.5842160593386946,0.666141008213083,5
-0.6222623966359855,-2.4040734849066574,-0.28412439430200326,-0.885674976616493,-0.812999816118727,4
-0.7376358772489527,1.1897983102940275,-0.34223741329561247,-1.4422145162062745,1.8165838715822684,6
0.6468458901066594,0.6997248836757523,-1.0395936412189226,0.7839436421528517,0.5839665179724272,4
-0.39151543541004996,-1.5872844405428652,-0.05167231832756655,-0.09724396219763574,-0.8951743063593828,3
-0.5068889160230172,0.37300926593023565,-0.9233676032317042,-0.8161075341677703,0.33744304725045837,5
-0.04539499357114716,0.6997248836757523,0.3551188146276977,-0.35232458450961895,-0.073429403952822,6
0.8775928513325939,-1.5872844405428652,-0.5746894892700491,0.714376199704129,-1.0595232868406943,3
-0.2761419547970827,0.618045979239373,-1.0977066602125318,0.11145836514853233,-0.4843018551561024,4
0.18535196765478837,-0.11706416068803956,1.2268140995318353,2.4999405558880112,-0.15560389419347778,4
0.06997848704182111,0.1279725526210978,0.0064407006660426236,0.20421495508016257,-0.4843018551561024,4
0.18535196765478837,0.4546881703666149,-0.16789835631478492,0.08826921766562476,-0.073429403952822,4
0.6468458901066594,1.1897983102940275,-1.0395936412189226,-0.12043310968054331,0.8304899886943945,4
0.41609892888072386,0.2096514570574771,0.12266673865326098,-0.5378377643728794,1.405711420378988,5
1.9159541768493034,0.4546881703666149,-0.8652545842380951,0.11145836514853233,-0.4843018551561024,4
1.6852072156233688,0.04629364818471899,-1.6207238311550143,-2.0915106457276864,-0.31995287467479083,4
0.6468458901066594,0.2096514570574771,-0.22601137530839407,-0.8624858291335854,0.1730940667691468,4
-0.7376358772489527,0.04629364818471899,0.47134485261491604,-0.4682703219241568,-1.306046757562663,4
-1.1991297997008237,-1.0972110139245899,-0.7490285462508767,0.9694568220161122,-0.31995287467479083,3
0.5314724094936911,0.7814037881121315,-0.8071415652444859,-0.3291354370267114,1.8165838715822684,3
-0.39151543541004996,-0.8521743006154523,-0.5746894892700491,0.2737823975288853,-0.4843018551561024,3
0.18535196765478837,-0.11706416068803956,0.18077975764687015,0.01870177521690207,0.5017920277317699,4
0.5314724094936911,0.4546881703666149,0.5875708906021344,0.2737823975288853,-1.6347447185252877,3
-0.1607684741841144,0.4546881703666149,1.6336052324870995,0.48248472487505334,-0.9773487966000386,4
-0.1607684741841144,0.4546881703666149,1.6336052324870995,0.45929557739214577,-0.9773487966000386,4
0.18535196765478837,-0.6071375873063147,-0.4003504322892216,0.5288630198408685,-0.648650835637414,4
-0.2761419547970827,-0.5254586828699355,-0.10978533732117574,0.343349839977608,-0.8951743063593828,4
-0.1607684741841144,-0.6071375873063147,-0.10978533732117574,0.38972813494342307,-0.8951743063593828,4
0.6468458901066594,-0.19874306512441883,0.18077975764687015,0.6911870522212215,-0.4843018551561024,5
-0.7376358772489527,-0.6071375873063147,1.6336052324870995,1.5955638040546165,-0.648650835637414,2
-0.7376358772489527,-0.688816491742694,1.5754922134934903,1.618752951537524,-0.648650835637414,3
0.06997848704182111,0.1279725526210978,-0.16789835631478492,0.29697154501179285,-0.648650835637414,3
0.41609892888072386,-0.19874306512441883,-0.22601137530839407,0.8303219371186668,0.9126644789350503,4
-0.2761419547970827,-0.3621008739971774,0.23889277664047934,-0.3059462895438038,0.33744304725045837,5
-0.7376358772489527,-0.03538525625166028,-0.8071415652444859,-1.2798904838259215,0.2552685570098026,5
-0.5068889160230172,0.1279725526210978,0.23889277664047934,-0.6769726492703249,0.2552685570098026,4
-0.04539499357114716,2.0882662590941985,0.18077975764687015,-0.12043310968054331,-1.2238722673220073,4
0.06997848704182111,0.1279725526210978,-0.34223741329561247,1.247726591811003,0.33744304725045837,4
0.41609892888072386,0.04629364818471899,0.12266673865326098,1.7578878364349693,-0.812999816118727,4
-0.9683828384748883,-0.6071375873063147,0.8781359855701802,0.22740410256307014,-1.388221247803319,4
-0.2761419547970827,-1.505605536106486,-0.5746894892700491,-1.3726470737575518,-0.31995287467479083,4
0.6468458901066594,0.2096514570574771,0.5294578716085252,-0.6074052068216022,-0.5664763453967582,4
-0.04539499357114716,-0.7704953961790733,-0.28412439430200326,-0.3291354370267114,-1.6347447185252877,4
0.18535196765478837,-2.1590367715975196,-1.0395936412189226,0.3201606924947004,-0.073429403952822,3
0.41609892888072386,-0.5254586828699355,-0.22601137530839407,-0.35232458450961895,-0.23777838443413357,4
-0.7376358772489527,-2.485752389343036,-0.34223741329561247,-0.3987028794754341,-1.2238722673220073,3
-0.5068889160230172,-0.7704953961790733,-0.4584634512828308,-0.3059462895438038,1.6522348911009552,5
-0.1607684741841144,-1.6689633449792445,2.679639574372065,0.8535110846015743,-0.648650835637414,3
-0.1607684741841144,-0.19874306512441883,-0.28412439430200326,-0.9552424190652156,0.09091957652848956,6
0.6468458901066594,-0.3621008739971774,-0.8071415652444859,-0.7465400917190476,-0.8951743063593828,3
-0.7376358772489527,0.7814037881121315,0.7619099475829619,2.4767514084051037,-1.306046757562663,4
-0.04539499357114716,-0.8521743006154523,0.9071924950669848,2.3492110972491123,-0.8951743063593828,3
-0.9683828384748883,-0.4437797784335562,-0.22601137530839407,1.4796180666400787,-0.4843018551561024,3
2.0313276574622705,1.0264405014212694,-1.504497793167796,-1.5117819586549972,-1.2238722673220073,4
0.3007254482677556,0.2096514570574771,-0.22601137530839407,-1.1639447464113837,1.734409381341611,5
0.18535196765478837,0.04629364818471899,-0.8652545842380951,-1.58134940110372,1.1591879496570192,5
0.6468458901066594,-0.2804219695607981,-0.5165764702764399,-0.7929183866848627,-1.0595232868406943,3
-0.1607684741841144,-0.4437797784335562,-0.8071415652444859,-0.7465400917190476,-1.306046757562663,3
-0.04539499357114716,-0.19874306512441883,-0.05167231832756655,-0.5378377643728794,0.008745086287833773,4
0.3007254482677556,0.04629364818471899,0.9362490045637895,0.6679979047383139,-1.1416977770813517,4
0.3007254482677556,-1.0972110139245899,0.7037969285893527,0.6216196097724987,-0.4843018551561024,3
0.5314724094936911,-0.2804219695607981,0.4132318336213069,1.618752951537524,-0.8951743063593828,4
0.3007254482677556,2.251624067966957,1.110588061544617,0.41291728242633063,-1.5525702282846319,3
0.3007254482677556,2.3333029724033363,0.9943620235573987,0.343349839977608,-1.5525702282846319,4
0.41609892888072386,2.4149818768397155,1.168701080538226,0.4361064299092382,-1.5525702282846319,4
-0.04539499357114716,-0.19874306512441883,1.9822833464487546,1.5028072141229862,-0.7308253258780713,4
-0.853009357861921,0.7814037881121315,1.749831270474318,2.453562260922196,-1.306046757562663,3
0.06997848704182111,-0.03538525625166028,0.7037969285893527,-0.02767651974891306,1.6522348911009552,5
0.06997848704182111,-0.03538525625166028,0.7619099475829619,-0.02767651974891306,1.6522348911009552,5
0.7622193707196266,-0.11706416068803956,0.9362490045637895,0.2505932500459777,0.7483154984537388,5
0.3007254482677556,-0.3621008739971774,1.5754922134934903,2.3839948184734734,-1.1416977770813517,4
-0.9683828384748883,2.6600185901488533,-0.5165764702764399,0.6216196097724987,-1.4703957380439747,4
2.0313276574622705,0.2096514570574771,-1.155819679206141,-1.3262687787917367,0.666141008213083,5
3.415809424817884,1.0264405014212694,-1.795062888135842,-1.256701336343014,-0.4021273649154466,2
0.6468458901066594,0.2913303614938564,0.9943620235573987,1.2709157392939106,-1.2238722673220073,3
0.3007254482677556,-0.11706416068803956,1.6917182514807088,0.5752413148066836,-0.9773487966000386,3
-0.9683828384748883,-0.7704953961790733,1.168701080538226,0.6216196097724987,-0.9773487966000386,3
0.7622193707196266,0.5363670748029942,0.5294578716085252,0.7607544946699442,-1.306046757562663,3
0.5314724094936911,-0.11706416068803956,-0.05167231832756655,-0.6537835017874173,-1.1416977770813517,4
0.3007254482677556,0.1279725526210978,1.4592661755062721,0.7839436421528517,-1.2238722673220073,4
0.06997848704182111,-0.4437797784335562,0.12266673865326098,1.1549700018793727,-0.23777838443413357,3
-0.39151543541004996,1.679871736912303,1.6917182514807088,0.5984304622895912,-1.4703957380439747,4
0.41609892888072386,1.0264405014212694,0.5875708906021344,2.731832030717087,-1.388221247803319,3
0.41609892888072386,1.353156119166786,1.9241703274551456,1.3404831817426333,-1.1416977770813517,3
-0.1607684741841144,0.04629364818471899,-0.34223741329561247,0.29697154501179285,-1.2238722673220073,3
-1.5452502415397265,-2.730789102652174,-1.562610812161405,-0.7929183866848627,-0.7308253258780713,2
-0.9683828384748883,-0.7704953961790733,-0.5746894892700491,0.1346475126314399,0.5839665179724272,4
0.18535196765478837,0.5363670748029942,-1.0977066602125318,-1.2103230413771988,0.9948389691757076,4
0.5314724094936911,1.1897983102940275,1.2849271185254445,1.3636723292255408,-1.1416977770813517,3
-1.0837563190878554,-2.4040734849066574,-0.8071415652444859,-1.1639447464113837,-0.31995287467479083,3
1.1083398125585295,-0.11706416068803956,0.4132318336213069,0.01870177521690207,-1.4703957380439747,3
0.6468458901066594,-0.19874306512441883,-0.22601137530839407,-0.14362225716345087,-0.7308253258780713,3
0.06997848704182111,-0.4437797784335562,-1.21393269819975,0.20421495508016257,-1.2238722673220073,4
-0.5068889160230172,1.1081194058576482,0.2970057956340885,0.48248472487505334,-0.648650835637414,4
-0.1607684741841144,0.2096514570574771,1.6336052324870995,0.1346475126314399,0.33744304725045837,4
0.6468458901066594,-0.8521743006154523,-0.34223741329561247,-0.2595679945779887,-0.073429403952822,3
-0.39151543541004996,-0.11706416068803956,0.7619099475829619,1.5259963616058938,-0.7308253258780713,5
-0.853009357861921,1.8432295457850616,0.7037969285893527,0.9694568220161122,0.2552685570098026,5
-0.853009357861921,1.8432295457850616,0.6456839095957436,1.08540255943065,0.2552685570098026,4
-1.314503280313791,-0.688816491742694,-1.6207238311550143,-1.8596191708986105,0.008745086287833773,3
-0.39151543541004996,0.5363670748029942,1.401153156512663,2.407183965956381,-1.306046757562663,3
-0.2761419547970827,-0.5254586828699355,0.6456839095957436,1.1781591493622803,-1.1416977770813517,3
-0.04539499357114716,-0.9338532050518316,1.168701080538226,1.5259963616058938,-1.388221247803319,3
-0.1607684741841144,-0.19874306512441883,0.5294578716085252,0.9694568220161122,-0.812999816118727,3
1.5698337350103995,0.5363670748029942,0.0645537196596518,-0.3755137319925265,0.09091957652848956,4
0.3007254482677556,2.7416974945852326,0.8200229665765711,0.41291728242633063,-1.5525702282846319,3
-0.04539499357114716,0.2096514570574771,-0.28412439430200326,-0.9552424190652156,0.1730940667691468,5
1.4544602543974323,0.4546881703666149,-0.9814806222253134,-1.3494579262746442,0.9948389691757076,4
-0.6222623966359855,0.04629364818471899,-0.8652545842380951,-1.3958362212404594,-0.31995287467479083,3
1.2237132931714978,0.5363670748029942,0.18077975764687015,-0.7001617967532324,0.1730940667691468,4
1.9159541768493034,0.618045979239373,-0.6328025082636584,-0.885674976616493,-0.7308253258780713,4
1.4544602543974323,0.5363670748029942,-0.9233676032317042,-1.1639447464113837,0.5017920277317699,4
-0.6222623966359855,0.2913303614938564,0.12266673865326098,-0.5378377643728794,0.2552685570098026,4
-1.4298767609267593,-0.5254586828699355,1.0524750425510079,0.714376199704129,-0.4021273649154466,4
-0.5068889160230172,-1.5872844405428652,-1.155819679206141,-0.9320532715823081,-1.306046757562663,2
-0.6222623966359855,-0.03538525625166028,-0.9233676032317042,-1.3262687787917367,1.1591879496570192,5
0.06997848704182111,-0.2804219695607981,-0.6909155272572675,-0.49145946940706436,-0.9773487966000386,4
1.2237132931714978,0.37300926593023565,0.6456839095957436,0.343349839977608,0.7483154984537388,5
0.8775928513325939,1.0264405014212694,1.3430401375190537,-0.05086566723182062,-0.5664763453967582,4
0.41609892888072386,0.618045979239373,0.3551188146276977,-0.9320532715823081,-0.15560389419347778,3
1.5698337350103995,0.5363670748029942,-1.3301587361869684,-1.419025368723367,-0.7308253258780713,4
0.6468458901066594,0.6997248836757523,0.7619099475829619,1.410050624191356,-1.388221247803319,4
-0.853009357861921,-0.7704953961790733,0.18077975764687015,-0.3059462895438038,1.4878859106196438,5
-1.8913706833786292,-2.4040734849066574,0.47134485261491604,-0.42189202695834166,1.2413624398976748,6
-0.5068889160230172,1.8432295457850616,-0.4584634512828308,0.5056738723579609,-1.2238722673220073,3
