region-centroid-col,region-centroid-row,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturatoin-mean,hue-mean,target
-0.2704241242171473,0.2713053207692709,0,0,-0.6223309736419709,-0.12480135593757768,-0.44974745034354674,-0.1376425273184373,-0.810948484695431,-0.7214478418014426,-0.8492467421788186,-0.8422808698491215,1.4703600763669398,-0.91964223650896,0.0925488865629005,-0.8760887930578445,0.4566195754094759,0.2579080701175106,1
1.3551738558713067,-1.072612378290329,0,0,-0.6006304815378476,-0.12044837663021883,-0.5590743937443639,-0.1380079751434852,-0.8022145339086034,-0.8198311608786193,-0.7523383283746318,-0.8361622945546865,0.49445953025094896,-0.3285946734422715,0.06390993700625577,-0.7855538952944064,1.0570518027434976,-0.4426833681159569,7
-1.248538163083929,0.2363983675469436,0,0,-0.5355289817889569,-0.12344893247746162,-0.3716567724697277,-0.13850616890398387,-0.817741543264193,-0.7151005255492112,-0.8670982859897188,-0.8483994506502773,1.5947395348567193,-0.9984485752115121,0.10209520594567549,-0.8709153672687958,0.63536514472355,0.4013391193596593,1
-0.13266158353168508,0.5680144231590526,0,0,-0.5789300988041565,-0.11835925596507568,-0.3872749502134618,-0.13540561001897827,-0.33543388704744087,-0.44533977620080656,-0.4182593734465556,-0.12640718318985233,-0.7206322126420683,-0.8239488161806435,2.1163669718835876,-0.36392005666113786,-0.04598512502739374,2.7227022681161035,4
-0.4908441893138868,-0.9678915186233472,0,0,0.8533019972714639,-0.05785647885267999,-0.012439668306483923,-0.1251529220226458,-0.5072014347578694,-0.43264513798376375,-0.48711534388424954,-0.5975377093902601,1.087653971223094,-0.28356247266063894,-0.6043319042871649,-0.5165359824117692,0.1487549553598846,-0.12903626970856227,1
-0.6423829840678952,-0.40938026706611086,0,0,-0.12321999117060672,0.06208656680164868,0.03441483681207139,0.011369409264599043,-0.8507364332319793,-0.8959988930670161,-0.7982423086664278,-0.8606366094992286,0.28397113242426336,-0.3511107991636976,0.31211405194143504,-0.8321146901472088,1.9548575362721323,-0.5926807264595895,3
-1.2760906712210214,-0.6188219864000745,0,0,-0.4053266619502888,-0.11927394215995138,-0.37165649134325923,-0.13409347892781484,0.7912445251070753,0.7162181782321597,0.9359080451614257,0.6812452457737184,-1.3233943057907378,1.6077896055393883,-1.4062219763723804,0.926848658025104,-0.46971484586839657,-0.4965877558442248,2
-1.4551819741121221,-0.5839150331777472,0,0,-0.18832137373689176,-0.08422867623426808,-0.371656716244434,-0.10900938807322598,-0.881790446702794,-0.9118671694161445,-0.8339454146498203,-0.900407369563259,0.4466212908955437,-0.4074009868142136,0.24528985062873185,-0.8683286520462318,2.0768639873933394,-0.5186213161906603,3
0.8867812175407352,0.3062122739915981,0,0,-0.7308334029138921,-0.12725262267452722,-0.6840194839650036,-0.14700974842033943,-0.9710707367414775,-0.9372564144310402,-1.0150111172399032,-0.9401781296272895,1.0972216233996184,-1.088512966642533,0.7512443826985044,-1.0519851232189963,-1.8651544328831187,0.8829091994428392,7
-0.9316843195073659,1.318513917439089,0,0,0.7665001538497505,-0.06682301628583576,1.1120664023156244,-0.08482540286913533,0.4690591209363698,0.4305891753849468,0.5737765940772791,0.3753163433839484,-0.7301998553466172,1.0786615376572193,-1.1007400482407177,0.5595356691187798,-0.48329668671138953,-0.4660002584262173,5
-1.5240632444548532,0.25385184415810724,0,0,-0.5355290364741729,-0.12446325211512953,-0.5434562328682179,-0.1456146304289198,-0.8410320559874864,-0.7436634258339325,-0.8900502761356168,-0.8667551847936635,1.5660366067430729,-1.0153356517711547,0.15937304491720078,-0.894195764695197,0.7670222331746804,0.4151714286770164,1
0.7903474390609116,1.0916187214939617,1,0,0.7013981853704366,-0.08060507845171601,-0.18423939858638383,-0.12474486788559583,0.29826201016433584,0.3131639503954261,0.35955809588886534,0.20705540576916914,-0.1083025628977205,0.6508555035786618,-0.9957307240471647,0.3422520374070271,-0.5377152422876261,-0.39372750693973707,5
0.32195480073034016,1.1963395811609434,1,0,0.8316015364160354,-0.07748386883653266,0.7059948773717658,-0.07765071553354201,0.5515463131035558,0.5416671526731965,0.6375321732647519,0.45179855521458895,-0.5388469151467701,1.0223712486842642,-1.1962031561516628,0.6242034914818886,-0.5604446376548977,-0.4331915532675554,5
0.7765711849923654,-1.683484059681056,0,0,-0.44872745085419224,-0.11668679965783127,-0.5434562497358061,-0.14242580162599233,2.646721942656096,2.848914828034351,2.348730651706658,2.7799176648490005,-0.32835851732008436,0.2005336477459957,-0.012460566505861434,2.3598865586297877,-1.4455344639627685,-0.5823230488716545,6
0.8041236931294579,0.5156539933255617,0,0,1.2222102224224316,0.1526987857667805,0.15935997763547546,-0.023442085759378395,-0.237419677664118,-0.32791452264838566,-0.12498389280010322,-0.2824308931216705,-0.62495578559658,0.5495330644852936,-0.3083961924381103,-0.14922299350544518,0.08660860151791498,-0.5682237598176466,2
1.4929363965567688,-0.7409963226782199,0,0,-0.49212725933029383,-0.1197297334664892,-0.3872743879605249,-0.13711103308295364,1.3977682666492746,1.224003135655872,1.6576205221847062,1.2380359802843983,-2.710703789583375,2.868691379408757,-2.160380795210944,1.6588877180757304,-0.33930362949664805,-0.5291355763394733,6
-0.8490267950960885,1.3534208706614161,0,0,-0.16662083475972622,-0.10629006947244299,-0.4185112101179306,-0.13711105353140043,-0.767278777924575,-0.759531699326771,-0.8875000667393119,-0.6220120546217666,0.6953802423186506,-1.426254421843557,1.724968152123588,-0.7829672103363591,0.5027098677994548,2.165971808250409,4
1.7409089697906008,0.8647235255488345,1,0,0.11548562509126548,-0.08537748989391587,-0.012439808869718173,-0.12482532714258081,0.5166106357249984,0.4877149759543894,0.6273313907643089,0.4059092060893216,-0.6823616418238729,1.1574676990455028,-1.2821199618631938,0.6138567516496989,-0.47736557538788754,-0.4423480096808204,5
-0.5597254596566179,1.3359673940502526,0,0,1.1137071369279181,-0.06555936393761098,0.018796687180984192,-0.11954501441177126,0.5136992987079911,0.5099305714120392,0.5967285842231771,0.412027723563188,-0.4527380446969602,0.9717100291375801,-1.1962031561516628,0.582816066545181,-0.5538639780351542,-0.4211088793684595,5
-0.7250405084791726,-0.09521768806516545,0,0,-0.622330997078492,-0.1258156743428504,-0.5278381001047189,-0.14488385524528777,-0.8274459231288682,-0.7500107420861639,-0.8619978534259151,-0.8514587369208148,1.374683545990807,-0.9083841837804909,0.1689193728916563,-0.8864356329957432,0.5142794646017059,0.2013564277352174,1
