Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
0.16567511072351887,0.10896020581164666,-0.3864575804313655,-0.23933093109597903,0.08999533167895477,0.09088843556042149,-0.29349838064577494,-0.15788537165391486,-0.30230016991279773,-0.30745785240566625,6,-0.1406763376845106,-0.2154580977062246,1.6070253047849923,2.1894350455410434,2,0,1
2.5017698226606258,3.0028966750943877,3.3522047264986368,6.617480743174495,10.203578945813872,10.947599238199277,-0.3576904242635781,-0.5853996843944552,0.18578877972366512,-0.30745785240566625,7,-0.1406763376845106,-0.2154580977062246,-0.894231822823907,-0.5238349153104036,2,0,2
-0.1263367282686195,-0.26486473621545276,-0.3864575804313655,-0.23933093109597903,-0.2587489308774217,-0.2350345258666993,-0.4485134264356288,-0.7002968635049358,-0.30230016991279773,-0.30745785240566625,5,2.0313663161643327,-0.8052937410722012,-0.894231822823907,-0.5238349153104036,2,1,1
-0.7103604062528962,-0.4682694840831392,-0.3864575804313655,-0.23933093109597903,-0.520307127794704,-0.41341230631990156,-0.4485134264356288,0.08062803027362216,-0.30230016991279773,0.6794754617613789,6,-0.1406763376845106,-0.2154580977062246,1.6070253047849923,-0.5238349153104036,2,0,1
-0.7103604062528962,-0.4682694840831392,-0.3864575804313655,-0.23933093109597903,-0.45491757856538345,-0.5610645141226427,-0.06671708577277662,-0.34888065578233,-0.30230016991279773,-0.30745785240566625,7,-1.2266976646089323,-0.8052937410722012,-0.894231822823907,-0.5238349153104036,2,1,1
1.3337224666920724,1.7612114753152455,0.361274880954635,-0.08374723084852935,-0.2587489308774217,-0.3454699935341249,-0.4485134264356288,-0.872786873462408,-0.30230016991279773,-0.30745785240566625,8,0.9453449892399111,-0.2154580977062246,1.1901491168501757,3.9160613842646916,2,1,1
0.4576869497156572,0.6960852618189146,-0.3864575804313655,-0.23933093109597903,-0.38952802933606284,-0.3754713524137114,-0.4485134264356288,-0.7630497553744349,-0.30230016991279773,-0.30745785240566625,7,-1.2266976646089323,-0.8052937410722012,-0.06047944695427393,-0.5238349153104036,0,0,1
0.4576869497156572,-0.18240335194476906,-0.3864575804313655,-0.23933093109597903,-0.3677315129262893,-0.4572932403157774,-0.4485134264356288,-0.6685901315188982,-0.30230016991279773,-0.30745785240566625,6,-0.1406763376845106,-0.2154580977062246,-0.894231822823907,2.9294177621368926,0,0,1
-0.1263367282686195,-0.42978750475682015,-0.3864575804313655,-0.23933093109597903,-0.12796983241878052,-0.3505876520380013,-0.1091389039472913,-0.22843641604268317,-0.30230016991279773,-0.30745785240566625,5,-0.1406763376845106,0.9642131890257286,0.35639674098054264,-0.2771740097784539,2,1,1
1.3337224666920724,0.18812313471150302,-0.3864575804313655,-0.23933093109597903,-0.3677315129262893,-0.2520527853921119,-0.21943562661947347,-0.4593257490068913,1.5875583107976146,-0.30745785240566625,9,-1.2266976646089323,-0.8052937410722012,2.0239014927198085,-0.030513104246504143,2,0,1
-0.7103604062528962,-0.4682694840831392,-0.3864575804313655,-0.23933093109597903,-0.6946792590728922,-0.6499412432245006,4.133042569887477,3.516697607077315,-0.30230016991279773,-0.30745785240566625,7,-0.1406763376845106,-0.2154580977062246,-0.894231822823907,0.46280870681739533,0,0,1
-0.41834856726075786,-0.44078235599291127,-0.3864575804313655,-0.23933093109597903,0.5477221762841988,0.6837309241481381,-0.2437404604710478,-0.32979050857570696,-0.30230016991279773,-0.30745785240566625,7,0.9453449892399111,-0.2154580977062246,-0.894231822823907,-0.5238349153104036,2,0,1
-0.7103604062528962,-0.4682694840831392,-0.3864575804313655,-0.23933093109597903,-0.45491757856538345,-0.5993711424609608,0.31507923198229554,-0.33660896894003717,-0.30230016991279773,-0.30745785240566625,5,0.9453449892399111,-0.2154580977062246,0.35639674098054264,1.6961132344771441,2,0,1
0.7496987887077956,1.9849566979697006,-0.3864575804313655,-0.23933093109597903,-0.32413848010674223,-0.21367378663745448,-0.4485134264356288,-0.8458835752928557,-0.30230016991279773,-0.30745785240566625,1,6.375451623862019,6.2727339793195185,2.4407776806546253,3.9160613842646916,1,0,1
