COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXIS RECTANGULARITY,MAX LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SCALED RADIUS OF GYRATION,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO,target
-1.0497924495580302,-0.4717230395759981,-1.4519019113903822,-1.0841072794759903,-0.4489590143047755,-0.3427052655102151,-0.5964967104998976,0.6413440372829236,-0.6100697032346364,-0.28477879499659225,-0.7119411537756909,-0.676498724170987,-0.08828562178509547,1.3761680285031275,0.3163745442041153,-0.972239264870525,-1.6079175293120787,-1.8101911364781236,1
-1.169218988297449,-1.2777045025440066,-0.7607693751353138,-0.5551151732256576,-0.07825891075037367,-0.3427052655102151,-0.9534280477614195,1.0213997630802114,-0.9920263869989306,-0.5596323236796302,-1.0252648889336966,-0.911074133171453,-1.6521293419726064,-1.119322245876882,-1.30634796213222,1.1412571825200333,1.1829092657502909,1.27288663993633,4
-1.4080720657762869,-0.9553119173568032,0.24451431396296727,-0.8489996766980646,-0.9432258190439781,-0.3427052655102151,-0.4775195980793904,0.5146587953504942,-0.6100697032346364,-0.9719126167041873,-0.4612821656492863,-0.57596640602793,-1.1001844995534849,-0.19993109215793103,0.924895484080241,0.585073906890939,-0.9512524010621094,-0.8718631175693767,2
-0.4526597558609358,0.656651008579214,0.1816840833943247,-0.819611226350824,-0.5725257154895762,0.5322869017499087,-0.29905392944862946,0.2612883114856355,-0.2281130194703421,1.2956289949308764,-0.4926145391650869,-0.42516792881334475,0.34100481120755455,0.32543528139575517,-1.103507648840178,-0.19358267898979303,-1.1154186831246018,-0.46972253803705666,4
0.14447293783615853,0.1730621307984088,-0.3837879917234584,-0.2024537690587692,0.5395745951736295,0.5322869017499087,-0.209821095133249,0.13460306955320617,-0.2281130194703421,0.47106840888176227,-0.4299497921334858,-0.33580586824173864,-0.08828562178509547,0.19409368800733362,0.3163745442041153,-0.972239264870525,-0.7870861189996171,-0.33567567819294997,4
-0.8109393720791924,-1.4389007951376083,-1.8288832948022375,-1.524934034684601,-0.4489590143047755,-0.9989493909553079,-1.5185693317588291,2.034881698539646,-1.373983070763225,-1.5903330562410227,-1.5892476122181067,-1.318788534529406,-1.1308481019101027,1.6388512152799706,0.5192148574961573,0.2513639415134824,-1.4437512472495864,-1.6761442766340169,4
-0.4526597558609358,0.3342584233920105,0.1816840833943247,-0.7020574249618612,-0.4489590143047755,0.09479081811984678,-0.5072638761845172,0.38797355341806483,-0.6100697032346364,0.47106840888176227,-0.4299497921334858,-0.5368705045278525,0.27967760649431883,0.06275209461891205,-0.4949867089640524,-1.1947125751221628,-0.4587535548746325,0.20051176118347674,4
0.025046399096739648,-0.4717230395759981,-0.886429836272599,-0.5551151732256576,0.2924411928040282,-0.3427052655102151,-1.2211265507075608,1.4014554888774995,-0.9920263869989306,-0.35349217716735176,-1.0879296359652977,-1.0897982543146654,-0.4869124524211277,-0.46261427893477414,1.5334164239563668,-0.8610026097447062,0.5262441375003215,0.06646490133937007,4
-0.4526597558609358,-1.7612933803248119,-1.0120902974098842,-0.9665534780870275,-0.8196591178591774,-0.561453307325246,-1.369847941233195,1.6548259727423582,-1.373983070763225,-2.0713267314363395,-1.2759238770601011,-1.2126710876006237,-1.74412014904246,-0.9879806524884603,-0.29214639567201045,1.47496714789749,1.1829092657502909,0.8707460604040101,3
-1.0497924495580302,-0.4717230395759981,-1.0120902974098842,-1.3779917829483974,-0.9432258190439781,-0.561453307325246,-0.6262409886050244,0.6413440372829236,-0.6100697032346364,-0.4909189415088708,-0.5239469126808874,-0.6932541105281631,-0.026958417071859753,2.0328759954452353,-0.08930608237996854,0.14012728638766356,-1.4437512472495864,-1.8101911364781236,1
-0.5720862946003547,-0.4717230395759981,-0.44661822229210096,-0.8489996766980646,-0.8196591178591774,-0.561453307325246,-0.715473822920405,0.6413440372829236,-0.6100697032346364,-0.6283457058503897,-0.5866116597124886,-0.7211797544567901,-0.2722672359248026,-0.19993109215793103,1.7362567372484088,1.47496714789749,0.36207785543782917,0.33455862102758344,2
-1.0497924495580302,-0.9553119173568032,-0.886429836272599,-1.4661571339901194,-1.1903592214135792,-0.780201349140277,-1.2211265507075608,1.5281407308099288,-0.9920263869989306,-0.9031992345334278,-1.2759238770601011,-1.1177238982432922,-1.0081936924836312,0.32543528139575517,0.3163745442041153,-0.5272926443672497,-1.1154186831246018,-1.1399568372575901,4
-0.33323321712151693,-1.4389007951376083,-0.6351089139980287,-0.2024537690587692,-0.2018256119351743,-0.12395722369518414,-0.5667524323947708,0.38797355341806483,-0.6100697032346364,-1.040625998874947,-0.7119411537756909,-0.5983069211708316,-1.6521293419726064,-1.2506638392653033,-0.9006673355481363,1.0300205273942145,1.1829092657502909,1.27288663993633,3
-0.33323321712151693,-0.9553119173568032,-0.32095776115481583,-0.46694982218393555,-0.3253923131199749,-0.12395722369518414,-0.8939394915511658,0.8947145211477822,-0.9920263869989306,-0.6283457058503897,-0.9312677683862949,-0.8496377165284739,-1.5908021372593706,-1.382005432653725,0.3163745442041153,0.47383725176512015,2.0037406760627525,1.8090740793127569,4
0.8610321702726718,1.1402398863600192,1.1869677724926058,0.8261419930946554,0.04530779043442695,0.09479081811984678,0.5635301356000483,-0.7521936239737992,0.5358003480582464,0.9520620840770788,0.6040185338879329,0.47962293447416726,0.8622860512700582,-0.7252974657116172,1.5334164239563668,0.2513639415134824,0.6904104195628138,0.8707460604040101,3
0.38332601531499627,-1.6000970877312102,-1.0120902974098842,-0.5257267228784169,0.2924411928040282,-0.12395722369518414,-1.2211265507075608,1.4014554888774995,-0.9920263869989306,-1.315479527557985,-1.2759238770601011,-1.0897982543146654,-1.928101763182167,-0.8566390591000388,-0.08930608237996854,-1.1947125751221628,1.0187429836877984,0.6026523407157968,4
-1.0497924495580302,-0.31052674698239635,-1.0120902974098842,-1.1428841801704717,-0.5725257154895762,-0.561453307325246,-0.537008154289644,0.5146587953504942,-0.6100697032346364,-0.35349217716735176,-0.4926145391650869,-0.603892049956557,-0.21094003121156693,1.7701928086683922,-0.4949867089640524,-0.4160559892414308,-1.4437512472495864,-1.6761442766340169,1
1.0998852477515095,1.1402398863600192,1.312628233629891,0.03265383371915643,-1.1903592214135792,-0.3427052655102151,1.9912554846461357,-1.6389903175008045,2.0636270831154233,0.8146353197355598,2.045307715614759,2.0937251535488026,2.3034753620310977,1.244826435114706,-0.6978270222560943,1.1412571825200333,-0.9512524010621094,-1.5420974167899102,1
1.5775914027091849,1.1402398863600192,1.1869677724926058,1.4432994503867103,0.2924411928040282,0.5322869017499087,0.9799500290718238,-1.005564107838658,0.9177570318225406,1.0894888484185978,0.9486746425617392,0.943188623689374,0.5249864253472617,-0.9879806524884603,2.1419373638324926,-1.1947125751221628,1.3470755478127832,1.4069334997804368,2
0.7416056315332529,1.1402398863600192,1.3754584641985335,0.5910343903167298,-0.3253923131199749,0.31353885993487773,1.1584156977025848,-1.1322493497710873,1.299713715586835,1.0207754662478383,0.9800070160775398,1.1219127448325863,0.678304437130351,-0.3312726855463526,-1.103507648840178,1.0300205273942145,-0.29458727281214014,0.33455862102758344,3
0.7416056315332529,0.8178473011728157,-0.06963683888024558,0.8261419930946554,0.6631412963584301,-0.561453307325246,0.5040415793897947,-0.8788788659062285,0.5358003480582464,0.6772085553940408,0.5413537868563318,0.5019634496170687,0.708968039486969,0.19409368800733362,-0.08930608237996854,-1.3059492302479816,1.3470755478127832,0.33455862102758344,1
0.2638994765755774,-0.9553119173568032,-0.32095776115481583,-0.2612306697532506,0.04530779043442695,-0.12395722369518414,-0.864195213446039,0.7680292792153528,-0.9920263869989306,0.12750149802796476,-0.8686030213546937,-0.8217120725998469,-1.5601385349027528,-1.382005432653725,1.7362567372484088,-1.083475919996344,2.0037406760627525,1.6750272194686502,4
-1.169218988297449,-1.4389007951376083,-0.44661822229210096,-0.9665534780870275,-0.8196591178591774,-0.561453307325246,-0.864195213446039,0.8947145211477822,-0.9920263869989306,-1.5903330562410227,-0.7119411537756909,-0.8440525877427485,-1.1308481019101027,-0.19993109215793103,-0.4949867089640524,2.5873336991556783,0.033745291312844504,-0.06758195850473661,3
-0.33323321712151693,0.011865838204807072,-0.44661822229210096,-0.43756137183669486,-0.5725257154895762,-0.561453307325246,-0.5667524323947708,0.38797355341806483,-0.6100697032346364,-0.14735203065507324,-0.5866116597124886,-0.5927217923851062,0.1570231970678474,-0.8566390591000388,1.9390970505404506,-1.1947125751221628,0.6904104195628138,0.33455862102758344,2
1.6970179414486037,1.4626324715472225,1.438288694767176,1.0024726951780996,0.04530779043442695,0.5322869017499087,0.9799500290718238,-1.005564107838658,0.9177570318225406,1.0894888484185978,0.8546775220143374,0.9320183661179232,1.8435213266818298,-0.5939558723231957,1.127735797372283,-1.083475919996344,0.19791157337533682,0.6026523407157968,3
0.38332601531499627,1.6238287641408242,1.3754584641985335,1.4726879007339508,1.1574081010976325,0.09479081811984678,1.247648532017965,-1.1322493497710873,1.299713715586835,1.5704825236139144,1.042671763109141,1.2112748054041924,1.4755580984024155,0.19409368800733362,-1.103507648840178,1.252493837645852,-0.4587535548746325,0.06646490133937007,3
1.9358710189274415,1.4626324715472225,1.2497980030612483,0.9436957944836183,0.2924411928040282,0.5322869017499087,1.3071370882282187,-1.2589345917035164,1.299713715586835,1.5704825236139144,1.042671763109141,1.2727112220471717,1.4142308936891796,0.06275209461891205,2.1419373638324926,0.3626005966393013,-0.13042099074964783,0.33455862102758344,3
0.8610321702726718,-0.4717230395759981,-1.2634112196844545,0.17959608545535996,0.6631412963584301,-0.561453307325246,-0.5964967104998976,0.2612883114856355,-0.6100697032346364,-0.6283457058503897,-0.6179440332282892,-0.5592110196707539,-0.3029308382814205,-0.9879806524884603,0.11353423091207338,-0.19358267898979303,2.167906958125245,1.8090740793127569,1
-0.33323321712151693,-0.31052674698239635,0.37017477510025243,-0.34939602079497273,-0.07825891075037367,0.09479081811984678,-0.5964967104998976,0.5146587953504942,-0.6100697032346364,0.6084951732232813,-0.7432735272914914,-0.6429879514566347,-1.069520897196867,-1.119322245876882,-1.103507648840178,1.47496714789749,1.3470755478127832,1.5409803596245435,4
-0.9303659108186113,-1.116508209950405,0.24451431396296727,0.17959608545535996,-0.2018256119351743,0.09479081811984678,0.028133129707765558,-0.24545265624408183,0.15384366429395216,-0.9719126167041873,0.07136818411932332,-0.045379171384018736,-1.1308481019101027,-0.5939558723231957,-1.103507648840178,1.6974404581491276,0.36207785543782917,0.4686054808716901,3
0.14447293783615853,1.9462213493280276,1.3754584641985335,1.7371839538591172,1.5281082046520345,0.31353885993487773,1.277392810123092,-1.2589345917035164,1.299713715586835,1.8453360522969524,1.105336510140742,1.278296350832897,1.4755580984024155,0.19409368800733362,-1.30634796213222,-0.972239264870525,-0.4587535548746325,-0.33567567819294997,2
1.6970179414486037,0.9790435937664174,1.1241375419239632,1.0906380462198217,0.16887449161922757,0.31353885993487773,0.8014843604410629,-0.8788788659062285,0.9177570318225406,0.7459219375648003,0.7920127749827364,0.753294244974711,0.8009588465568225,-0.9879806524884603,0.11353423091207338,0.3626005966393013,0.8545767016253061,1.27288663993633,3
-0.33323321712151693,-0.4717230395759981,-0.13246706944888814,-0.2024537690587692,0.5395745951736295,-0.12395722369518414,-0.6262409886050244,0.38797355341806483,-0.6100697032346364,-0.21606541282583275,-0.555279286196688,-0.6150623075280077,-0.854875680700542,-0.3312726855463526,-0.6978270222560943,-0.8610026097447062,0.033745291312844504,0.4686054808716901,4
-0.9303659108186113,-1.6000970877312102,-2.394355369920021,-1.7306531871152857,-0.9432258190439781,-1.4364454745853696,-1.4888250536537022,2.034881698539646,-1.373983070763225,-1.8651865849240608,-1.557915238702306,-1.3020331481722298,-1.1615117042667207,2.295559182222078,-0.08930608237996854,-1.3059492302479816,-1.4437512472495864,-1.6761442766340169,4
-0.4526597558609358,-0.31052674698239635,-0.06963683888024558,1.8253493049008394,4.370142331902449,8.188468365275991,-0.5667524323947708,0.5146587953504942,-0.6100697032346364,0.05878811585720527,0.3533595457615284,-0.6094771787422824,-0.33359444063803834,2.4269007756105,-0.29214639567201045,-0.4160559892414308,-0.4587535548746325,0.06646490133937007,4
0.38332601531499627,0.8178473011728157,1.6267793864731037,1.2375802979560253,0.4160078939888288,0.31353885993487773,1.3368813663333456,-1.2589345917035164,1.299713715586835,0.5397817910525218,1.3559954982671465,1.3509030250473268,1.322240086619326,-0.06858949876950948,0.11353423091207338,1.8086771132749464,-0.13042099074964783,0.20051176118347674,2
1.8164444801880226,1.4626324715472225,1.312628233629891,1.0612495958725812,0.16887449161922757,0.5322869017499087,1.5748355911743601,-1.3856198336359458,1.6816703993511293,1.8453360522969524,1.2619983777197448,1.5575527901191661,1.1689220748362368,-0.19993109215793103,-0.08930608237996854,0.14012728638766356,-0.29458727281214014,0.6026523407157968,3
-0.6915128333397735,-1.7612933803248119,-0.8235996057039564,-0.49633827253117624,-0.5725257154895762,-0.780201349140277,-0.9236837696562926,0.8947145211477822,-0.9920263869989306,-1.7964732027533012,-0.9626001419020954,-0.8775633604571007,-1.6827929443292242,-1.382005432653725,0.5192148574961573,1.8086771132749464,2.4962395222502294,1.9431209391568636,2
-0.8109393720791924,-0.31052674698239635,-0.7607693751353138,0.0032653833719157267,1.2809748022824332,-0.3427052655102151,-0.5072638761845172,0.38797355341806483,-0.6100697032346364,-0.21606541282583275,-0.36728504510188464,-0.5592110196707539,-0.11894922414171334,0.4567768747841767,-0.08930608237996854,-0.08234602386397417,-0.7870861189996171,-1.1399568372575901,1
-0.4526597558609358,-0.31052674698239635,-0.6351089139980287,-0.34939602079497273,0.2924411928040282,-0.12395722369518414,-0.9831723258665463,1.0213997630802114,-0.9920263869989306,-0.21606541282583275,-0.9626001419020954,-0.9054890043857277,-0.2416036335681848,-1.119322245876882,-0.4949867089640524,-0.7497659546188874,2.0037406760627525,1.8090740793127569,4
0.7416056315332529,0.3342584233920105,0.37017477510025243,0.6204228406639705,-0.2018256119351743,0.31353885993487773,0.05787740781289238,-0.37213789817651116,0.15384366429395216,0.47106840888176227,-0.08529368345967953,-0.006283269883941055,-0.18027642885494904,-1.7760302128189895,1.7362567372484088,0.585073906890939,2.0037406760627525,1.9431209391568636,3
0.622179092793834,1.6238287641408242,1.1869677724926058,1.0906380462198217,0.04530779043442695,0.9697829853799705,1.5748355911743601,-1.3856198336359458,1.6816703993511293,2.18890296315075,1.1366688836565426,1.5687230476906169,1.1689220748362368,-0.19993109215793103,-0.9006673355481363,-1.083475919996344,-0.4587535548746325,0.06646490133937007,2
-1.4080720657762869,-1.4389007951376083,-1.9545437559395227,-1.613099385726323,-1.0667925202287787,-0.9989493909553079,-1.012916603971673,1.1480850050126408,-0.9920263869989306,-1.5216196740702632,-1.2132591300284998,-0.9669254210287068,-0.9468664877703956,1.7701928086683922,1.7362567372484088,-0.972239264870525,-1.279584965187094,-1.8101911364781236,3
0.7416056315332529,0.9790435937664174,1.6896096170417463,1.6196301524701544,0.6631412963584301,0.09479081811984678,1.4261142006487262,-1.3856198336359458,1.299713715586835,0.9520620840770788,1.54398973936195,1.46819072954756,0.9542768583399118,-0.06858949876950948,-0.08930608237996854,0.585073906890939,0.033745291312844504,0.4686054808716901,2
