COMPACTNESS,CIRCULARITY,PR AXIS ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXIS RECTANGULARITY,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,target
0.7681428397236906,-1.437137330719914,1.4341372218967101,-0.20584429878080318,-0.11961228803183378,-0.2249444123176034,-0.06176705469621712,-0.07671096722284808,0.7170891509650346,1
-0.3254696474969855,-1.437137330719914,-0.21485819539759385,-0.5670145928047766,0.3927522470311107,-0.6109544991749918,-1.2645659152000324,-0.8904724502388911,1.053187445544768,3
-0.3254696474969855,-0.6262675282729039,-0.08801239406726277,-1.19906260734673,1.2893901833912635,-0.9969645860323803,-0.5963443260312462,-0.07671096722284808,-0.067140203054344,4
-0.9330321403973612,-0.9506154492517078,-0.8490872020492493,-1.5602329013707035,2.0579369859856804,-1.3829746728897687,-0.4627000081974889,0.12672940353116266,-0.7393367922138113,4
0.160580346823315,1.3198199975999203,0.41937081125406156,0.7271789607811282,-0.8881590906262505,0.5470757613971734,-0.19541137252997437,-0.6870320794848803,-1.1874678516534563,3
-0.3254696474969855,-0.30191960729409983,-0.7222414007189182,-0.5971121173067744,0.5208433807968468,-0.6109544991749918,-0.06176705469621712,1.347371628055227,1.1652202104046794,3
-1.5405946332977367,0.022428313684704215,-0.21485819539759385,-0.5068195438007811,0.5208433807968468,-0.6109544991749918,1.141031805807598,-0.6870320794848803,0.04489256180556722,1
0.03906784824323988,0.8332981161317143,-0.5953955993885871,-0.3864294457927899,0.3927522470311107,-0.2249444123176034,0.6064545344725691,-0.2801513379768588,-0.7393367922138113,4
1.6187303297842164,0.022428313684704215,0.03883340726306831,0.5766913382711393,-0.7600679568605144,0.5470757613971734,-1.1309215973662752,1.1439312573012164,0.8291219158249458,2
2.5908303184248176,0.9954720766211163,-0.21485819539759385,0.8174715342871216,-0.8881590906262505,0.9330858482545618,-1.3982102330337898,3.178334964841324,-1.2995006165133673,3
-0.4469821460770606,-0.1397456468046978,0.2925250099237305,-1.0184774603347435,1.0332079158597913,-0.9969645860323803,0.33916589880505466,-0.6870320794848803,-1.1874678516534563,4
1.0111678368838408,1.1576460371105184,1.180445619236048,1.3592269753230817,-1.2724324919234589,1.3190959351119502,-0.19541137252997437,-1.2973531917469125,0.3809908563853009,2
1.1326803354639159,1.3198199975999203,-0.8490872020492493,1.2990319263190861,-1.1443413581577229,1.3190959351119502,0.07187726313754014,1.9576927403172595,1.2772529752645907,3
-1.1760571375575113,-0.30191960729409983,-0.9759330033795803,-0.5369170683027789,0.5208433807968468,-0.6109544991749918,1.141031805807598,-1.0939128209929019,-0.067140203054344,1
0.5251178425635403,-1.11278940974111,0.41937081125406156,0.0048383727331813235,-0.2477034217975699,-0.2249444123176034,-0.7299886438650034,0.5336101450391841,0.8291219158249458,3
-0.6900071432372109,-0.9506154492517078,0.5462166125843926,-0.6272096418087721,0.3927522470311107,-0.6109544991749918,-0.4627000081974889,-0.2801513379768588,0.04489256180556722,1
-0.3254696474969855,0.18460227417410624,0.41937081125406156,0.8174715342871216,-0.8881590906262505,0.9330858482545618,0.07187726313754014,-0.2801513379768588,-0.5152712624939889,2
-0.3254696474969855,-1.437137330719914,-0.08801239406726277,-0.807794788820759,0.7770256483283191,-0.6109544991749918,-1.2645659152000324,-1.2973531917469125,2.0614823292839692,3
-1.6621071318778118,-0.1397456468046978,-1.1027788047099114,-0.5369170683027789,0.5208433807968468,-0.6109544991749918,1.007387487973841,-0.48359170873086954,0.3809908563853009,1
0.40360534398346526,0.5089501951529103,0.2925250099237305,0.9679591567971105,-1.0162502243919866,0.9330858482545618,-1.1309215973662752,-0.8904724502388911,-0.6273040273539001,2
-0.20395714891691036,1.1576460371105184,0.6730624139147237,0.606788862773137,-0.7600679568605144,0.5470757613971734,-0.06176705469621712,-0.8904724502388911,-0.8513695570737225,2
-0.811519641817286,-0.4640935677835018,-0.3417039967279249,-0.5971121173067744,0.5208433807968468,-0.6109544991749918,0.7400988523063264,-0.07671096722284808,-0.40323849763407765,1
0.03906784824323988,-1.2749633702305119,-0.21485819539759385,-1.078672509338739,1.1612990496255273,-0.9969645860323803,-0.4627000081974889,-0.8904724502388911,-0.6273040273539001,4
0.40360534398346526,-1.11278940974111,0.7999082152450547,0.0650334217371769,-0.5038856893290421,-0.2249444123176034,0.20552158097129739,-0.8904724502388911,-0.7393367922138113,1
0.28209284540339014,0.022428313684704215,0.5462166125843926,0.6970814362791304,-0.8881590906262505,0.5470757613971734,0.07187726313754014,-0.6870320794848803,0.7170891509650346,3
1.4972178312041413,1.3198199975999203,-1.8638536126918979,2.051470038869031,-1.6567058932206673,2.091116108826727,1.2746761236413555,-0.48359170873086954,0.4930236212452121,1
2.104780324104517,0.8332981161317143,-0.21485819539759385,1.2689344018170883,-1.2724324919234589,1.3190959351119502,-0.5963443260312462,0.5336101450391841,-0.40323849763407765,3
0.28209284540339014,-0.9506154492517078,-1.7370078113615668,-1.0485749848367412,1.4174813171569998,-0.9969645860323803,1.007387487973841,0.12672940353116266,0.8291219158249458,4
1.8617553269443667,0.34677623466350826,0.2925250099237305,0.8776665832911171,-1.0162502243919866,0.9330858482545618,-0.3290556903637316,-0.48359170873086954,0.04489256180556722,3
-0.6900071432372109,-0.4640935677835018,0.03883340726306831,-1.1689650828447324,1.2893901833912635,-0.9969645860323803,-1.2645659152000324,-0.6870320794848803,-1.1874678516534563,4
