DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,PR AXIS RECTANGULARITY,MAX LENGTH RECTANGULARITY,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO,target
-0.5766103373169689,0.8985635277526324,1.4341372218967101,-0.5583076790026047,-0.20584429878080318,-0.2249444123176034,-1.4474885624073794,-0.07671096722284808,1.7965628934398516,1.125526290881798,1
-0.6400532226557847,-0.20748584486682903,-0.21485819539759385,-0.12338291248676361,-0.5670145928047766,-0.6109544991749918,-1.03389712177806,-0.8904724502388911,1.1472444237826411,1.2600361428504376,3
-1.1475963053663119,-0.6259910128850036,-0.08801239406726277,-0.12338291248676361,-1.19906260734673,-0.9969645860323803,-0.41350996083408054,-0.07671096722284808,0.8225851889540358,0.7219967349758791,4
-1.5282536173992072,-1.3135352174862904,-0.8490872020492493,-0.7757700622605253,-1.5602329013707035,-1.3829746728897687,-0.9649652150065067,0.12672940353116266,0.17326671929682527,-0.21957222880459812,4
0.8191331401369806,0.9882432066136697,0.41937081125406156,0.31154185402907747,0.7271789607811282,0.5470757613971734,0.8272643610538782,-0.6870320794848803,-0.15139251553178001,0.0494474751326811,3
-0.6400532226557847,-0.8053503706070784,-0.7222414007189182,-0.34084529574468414,-0.5971121173067744,-0.6109544991749918,-0.551373774377187,1.347371628055227,-0.4760517503603853,-0.6231017847105169,3
-0.8938247640110483,-0.9548165020421407,-0.21485819539759385,-0.34084529574468414,-0.5068195438007811,-0.6109544991749918,0.20687720010989885,-0.6870320794848803,-1.6123590722605037,-1.6991806004596337,1
0.12126140141000587,-0.9249232757551283,-0.5953955993885871,0.31154185402907747,-0.3864294457927899,-0.2249444123176034,1.5165834287694109,-0.2801513379768588,-1.125370220017596,-0.6231017847105169,4
0.6288044841205329,0.8387770751786074,0.03883340726306831,0.31154185402907747,0.5766913382711393,0.5470757613971734,8.147979523905779e-05,1.1439312573012164,0.9849148063683384,0.9910164389131584,2
1.13634756683106,0.9583499803266573,-0.21485819539759385,0.7464666205449185,0.8174715342871216,0.9330858482545618,0.9651281745969847,3.178334964841324,1.4719036586112464,1.6635656987563565,3
-0.8303818786722323,-0.5064181077369537,0.2925250099237305,-0.34084529574468414,-1.0184774603347435,-0.9969645860323803,-0.20671424051942072,-0.6870320794848803,-0.31372213294608264,-0.6231017847105169,4
1.0094617961534282,1.6757874112149564,1.180445619236048,0.31154185402907747,1.3592269753230817,1.3190959351119502,1.1029919881400914,-1.2973531917469125,-0.31372213294608264,0.0494474751326811,2
1.5170048788639552,0.09144641800329566,-0.8490872020492493,0.31154185402907747,1.2990319263190861,1.3190959351119502,1.3787196152263044,1.9576927403172595,-0.31372213294608264,0.1839573271013207,3
-0.7669389933334165,-1.3733216700603152,-0.9759330033795803,-0.12338291248676361,-0.5369170683027789,-0.6109544991749918,-0.13778233374786747,-1.0939128209929019,-1.2876998374318984,-1.5646707484909943,1
-0.2593959106228894,0.6594177174565325,0.41937081125406156,-0.12338291248676361,0.0048383727331813235,-0.2249444123176034,-0.8271014014634002,0.5336101450391841,0.49792595412543056,0.45297703103859993,3
-0.7669389933334165,-0.08791293971877916,0.5462166125843926,-0.34084529574468414,-0.6272096418087721,-0.6109544991749918,-0.9649652150065067,-0.2801513379768588,0.6602555715397331,0.7219967349758791,1
1.199790452169876,0.8985635277526324,0.41937081125406156,0.09407947077115694,0.8174715342871216,0.9330858482545618,-0.13778233374786747,-0.2801513379768588,-0.4760517503603853,-0.21957222880459812,2
0.05781851607118999,-0.20748584486682903,-0.08801239406726277,-0.12338291248676361,-0.807794788820759,-0.6109544991749918,-1.3785566556358262,-1.2973531917469125,0.6602555715397331,0.5874868830072395,3
-0.8938247640110483,-1.4630013489213527,-1.1027788047099114,-0.12338291248676361,-0.5369170683027789,-0.6109544991749918,-0.13778233374786747,-0.48359170873086954,-1.4500294548462012,-1.4301608965223547,1
1.4535619935251394,1.2871754694837945,0.2925250099237305,0.5290042372869981,0.9679591567971105,0.9330858482545618,0.4826048271961119,-0.8904724502388911,0.6602555715397331,0.8565065869445188,2
0.6922473694593488,1.0480296591876948,0.6730624139147237,0.09407947077115694,0.606788862773137,0.5470757613971734,0.8961962678254315,-0.8904724502388911,-0.15139251553178001,-0.0850623768359585,2
-0.7669389933334165,-0.8950300494681158,-0.3417039967279249,-0.34084529574468414,-0.5971121173067744,-0.6109544991749918,-0.41350996083408054,-0.07671096722284808,-0.6383813677746879,-1.0266313406164358,1
-0.6400532226557847,-0.6857774654590285,-0.21485819539759385,0.09407947077115694,-1.078672509338739,-0.9969645860323803,-0.8960333082349534,-0.8904724502388911,0.49792595412543056,-0.0850623768359585,4
-0.4497245666393371,0.5697380385954952,0.7999082152450547,-0.5583076790026047,0.0650334217371769,-0.2249444123176034,-1.309624748864273,-0.8904724502388911,1.3095740411969437,0.45297703103859993,1
1.199790452169876,0.9583499803266573,0.5462166125843926,0.09407947077115694,0.6970814362791304,0.5470757613971734,-0.3445780540625273,-0.6870320794848803,0.010937101882522627,0.1839573271013207,3
1.0094617961534282,-0.4466316551629288,-1.8638536126918979,-0.9932324455184458,2.051470038869031,2.091116108826727,1.1029919881400914,-0.48359170873086954,-0.6383813677746879,-1.5646707484909943,1
1.3266762228475077,0.8985635277526324,-0.21485819539759385,0.5290042372869981,1.2689344018170883,1.3190959351119502,0.5515367339676651,0.5336101450391841,0.17326671929682527,0.5874868830072395,3
-1.1475963053663119,-1.732040385504465,-1.7370078113615668,-0.12338291248676361,-1.0485749848367412,-0.9969645860323803,-0.4824418676056338,0.12672940353116266,-0.9630406026032932,-1.5646707484909943,4
0.8825760254757965,1.1078161117617196,0.2925250099237305,0.09407947077115694,0.8776665832911171,0.9330858482545618,0.1379452933383456,-0.48359170873086954,0.17326671929682527,0.3184671790699603,3
-1.1475963053663119,-0.5363113340239662,0.03883340726306831,-0.12338291248676361,-1.1689650828447324,-0.9969645860323803,-0.41350996083408054,-0.6870320794848803,2.2835517456827596,1.9325854026936355,4
1.0094617961534282,1.257282243196782,1.0535998179057169,0.31154185402907747,0.606788862773137,0.5470757613971734,-0.4824418676056338,-0.8904724502388911,-0.31372213294608264,-0.21957222880459812,2
0.8825760254757965,0.9583499803266573,0.03883340726306831,0.7464666205449185,1.479617073331073,1.3190959351119502,1.5165834287694109,-0.8904724502388911,-0.31372213294608264,0.3184671790699603,3
-1.9089109294321023,-1.5825742540694026,-0.9759330033795803,-0.5583076790026047,-1.6204279503746992,-1.3829746728897687,-1.5164204691789327,0.9404908865472057,-0.4760517503603853,-0.7576116366791565,4
-1.02071053468868,-1.3733216700603152,-0.7222414007189182,-0.5583076790026047,-0.6272096418087721,-0.6109544991749918,-0.20671424051942072,-0.07671096722284808,-1.6123590722605037,-1.8336904524282733,1
1.3266762228475077,1.3170686957708069,0.7999082152450547,0.5290042372869981,1.5097145978330706,1.7051060219693386,1.6544472423125174,0.7370505157931949,-0.31372213294608264,0.1839573271013207,3
-0.7669389933334165,-1.283641991199278,-1.2296246060402425,0.09407947077115694,-1.2592576563507256,-0.9969645860323803,-0.7581694946918468,-0.8904724502388911,0.3355963367111279,-0.7576116366791565,4
1.13634756683106,1.0181364329006821,0.03883340726306831,0.31154185402907747,1.449519548829075,1.3190959351119502,1.1719238949116446,1.550811998809238,-0.15139251553178001,0.1839573271013207,3
0.18470428674882175,-0.26727229744085396,-0.3417039967279249,-0.34084529574468414,-0.1757467742788054,-0.2249444123176034,-1.1717609353211664,0.12672940353116266,-0.4760517503603853,-0.48859193274187734,3
-1.02071053468868,-1.4630013489213527,-0.9759330033795803,-0.7757700622605253,-0.6272096418087721,-0.6109544991749918,-0.20671424051942072,0.3301697742851734,-1.6123590722605037,-1.968200304396913,1
-0.8938247640110483,-0.5662045603109787,0.2925250099237305,0.09407947077115694,-0.9281848868287501,-0.9969645860323803,-0.3445780540625273,-0.07671096722284808,0.49792595412543056,0.7219967349758791,4
1.3901191081863236,-0.17759261857981656,-1.2296246060402425,0.31154185402907747,1.1184467793070993,0.9330858482545618,1.1029919881400914,-0.2801513379768588,-0.15139251553178001,0.0494474751326811,2
0.3750329427652694,0.6594177174565325,0.16567920859339938,-0.5583076790026047,0.6970814362791304,0.5470757613971734,-0.0688504269763142,-0.8904724502388911,0.8225851889540358,0.1839573271013207,1
-0.3862816813005212,-0.11780616600579162,0.6730624139147237,-0.34084529574468414,-0.6272096418087721,-0.6109544991749918,-0.551373774377187,0.12672940353116266,-0.15139251553178001,-0.0850623768359585,1
-1.8454680440932865,-1.6423607066434276,-1.1027788047099114,-0.5583076790026047,-1.1087700338407367,-0.9969645860323803,-0.551373774377187,0.3301697742851734,-2.0993479245034115,-1.6991806004596337,4
-1.2110391907051277,-1.164069086051228,-0.8490872020492493,-0.34084529574468414,-1.4097452788607145,-1.3829746728897687,-1.2406928420927197,2.7714542233333024,0.9849148063683384,0.7219967349758791,2
1.643890649541587,1.257282243196782,-0.08801239406726277,0.5290042372869981,1.1485443038090972,0.9330858482545618,1.3097877084547511,2.9748945940873135,1.1472444237826411,1.2600361428504376,3
1.13634756683106,0.48005835973445776,-0.3417039967279249,0.5290042372869981,1.4194220243270772,1.3190959351119502,1.7233791490840706,1.7542523695632488,-0.4760517503603853,-0.21957222880459812,2
-0.3862816813005212,0.33059222829939544,1.180445619236048,-0.5583076790026047,-0.5068195438007811,-0.6109544991749918,-1.1717609353211664,-0.07671096722284808,0.9849148063683384,0.5874868830072395,1
-0.13251013994525765,-0.6558842391720161,0.03883340726306831,-0.12338291248676361,-0.6874046908127678,-0.6109544991749918,-0.275646147290974,-0.48359170873086954,-0.15139251553178001,0.1839573271013207,4
-1.4013678467215753,-1.223855538625253,-0.7222414007189182,-0.7757700622605253,-1.1087700338407367,-0.9969645860323803,-1.2406928420927197,0.3301697742851734,-0.6383813677746879,-1.0266313406164358,2
-0.13251013994525765,0.6594177174565325,0.5462166125843926,-0.5583076790026047,-0.20584429878080318,-0.2249444123176034,-0.3445780540625273,1.347371628055227,0.8225851889540358,0.45297703103859993,2
0.12126140141000587,1.0779228854747072,1.180445619236048,-0.34084529574468414,0.21552104424716584,0.161065674539785,0.2758091068814521,0.12672940353116266,1.4719036586112464,0.7219967349758791,1
1.199790452169876,1.1078161117617196,0.03883340726306831,0.31154185402907747,0.8776665832911171,0.9330858482545618,0.8961962678254315,-0.8904724502388911,0.9849148063683384,1.125526290881798,2
-0.8938247640110483,-0.6259910128850036,0.2925250099237305,-0.34084529574468414,-0.5670145928047766,-0.6109544991749918,-0.275646147290974,-1.0939128209929019,-1.125370220017596,-1.4301608965223547,1
-0.0056243692676258925,-0.41673842887591633,-0.7222414007189182,-0.12338291248676361,-0.44662449479678545,-0.6109544991749918,0.06901338656679232,-0.6870320794848803,-0.15139251553178001,-0.3540820807732377,3
1.4535619935251394,0.1512328705773206,-0.7222414007189182,0.5290042372869981,1.2388368773150906,1.3190959351119502,1.034060081368538,0.3301697742851734,-0.31372213294608264,0.0494474751326811,3
-0.8938247640110483,-0.8950300494681158,-0.3417039967279249,-0.5583076790026047,-0.5670145928047766,-0.6109544991749918,-0.13778233374786747,-0.2801513379768588,-0.6383813677746879,-0.6231017847105169,1
-1.7185822734156546,-1.4630013489213527,-0.8490872020492493,-0.7757700622605253,-0.807794788820759,-0.6109544991749918,-1.3785566556358262,-0.48359170873086954,-1.4500294548462012,-1.6991806004596337,3
1.3266762228475077,0.8387770751786074,0.16567920859339938,0.5290042372869981,1.3893244998250796,1.3190959351119502,1.6544472423125174,-0.2801513379768588,-0.6383813677746879,-0.21957222880459812,2
-0.8303818786722323,-1.2537487649122654,-0.9759330033795803,-0.7757700622605253,-1.0184774603347435,-0.9969645860323803,-1.1717609353211664,1.9576927403172595,-0.31372213294608264,-0.7576116366791565,2
-0.6400532226557847,0.6893109437435451,0.9267540165753858,-0.7757700622605253,-0.08545420077281203,-0.2249444123176034,-1.1717609353211664,-1.0939128209929019,1.7965628934398516,0.8565065869445188,1
-0.3228387959617053,-1.1042826334772031,-0.7222414007189182,0.31154185402907747,-0.3563319212907921,-0.2249444123176034,1.1029919881400914,-1.0939128209929019,-1.125370220017596,-0.6231017847105169,4
-1.02071053468868,-1.3733216700603152,-0.8490872020492493,-0.34084529574468414,-0.5670145928047766,-0.6109544991749918,-0.13778233374786747,-0.48359170873086954,-1.4500294548462012,-1.6991806004596337,1
-0.8938247640110483,-0.4466316551629288,0.9267540165753858,2.921090453124124,-0.5369170683027789,-0.6109544991749918,-0.0688504269763142,-1.0939128209929019,-1.4500294548462012,-1.4301608965223547,1
0.18470428674882175,-0.3569519763018914,0.2925250099237305,0.5290042372869981,-0.23594182328280097,-0.2249444123176034,1.3097877084547511,-0.6870320794848803,-0.6383813677746879,-0.0850623768359585,4
1.643890649541587,1.0480296591876948,0.2925250099237305,0.5290042372869981,1.5398121223350685,1.7051060219693386,1.6544472423125174,1.550811998809238,0.010937101882522627,0.9910164389131584,3
0.8825760254757965,0.9882432066136697,0.41937081125406156,0.31154185402907747,0.606788862773137,0.5470757613971734,-0.3445780540625273,-0.07671096722284808,0.17326671929682527,0.1839573271013207,2
1.0094617961534282,0.6893109437435451,0.16567920859339938,0.09407947077115694,0.48639876476514593,0.5470757613971734,-0.6892375879202935,0.7370505157931949,0.010937101882522627,0.1839573271013207,3
-0.7034961079946006,-1.3733216700603152,-1.1027788047099114,-0.12338291248676361,-0.9582824113307479,-0.9969645860323803,-1.4474885624073794,-1.2973531917469125,-1.2876998374318984,-1.295651044553715,3
0.8825760254757965,1.8551467689370313,1.5609830232270412,0.5290042372869981,1.5398121223350685,1.7051060219693386,1.6544472423125174,-0.07671096722284808,-0.4760517503603853,-0.0850623768359585,2
-0.0056243692676258925,0.03165996542927072,0.41937081125406156,0.09407947077115694,-0.7175022153147655,-0.6109544991749918,-0.20671424051942072,-0.48359170873086954,1.634233276025549,1.5290558467877169,4
1.4535619935251394,1.3170686957708069,0.6730624139147237,0.31154185402907747,0.9378616322951127,0.9330858482545618,1.034060081368538,0.7370505157931949,0.17326671929682527,0.3184671790699603,2
0.8825760254757965,0.8088838488915949,-0.21485819539759385,0.7464666205449185,1.5699096468370661,1.7051060219693386,1.7233791490840706,0.5336101450391841,-0.4760517503603853,0.0494474751326811,2
0.12126140141000587,-0.5960977865979912,-0.5953955993885871,-0.12338291248676361,-0.3864294457927899,-0.2249444123176034,-1.03389712177806,-1.2973531917469125,-0.9630406026032932,-0.7576116366791565,2
0.6288044841205329,0.7192041700305575,0.03883340726306831,0.31154185402907747,0.2757160932511614,0.161065674539785,0.41367292042455867,-0.8904724502388911,1.4719036586112464,1.3945459948190773,2
1.13634756683106,0.24091254943835802,-0.9759330033795803,0.9639290038028391,1.6602022203430595,1.7051060219693386,2.7573577506573694,-0.48359170873086954,-0.6383813677746879,0.3184671790699603,2
-1.02071053468868,-1.3135352174862904,-1.1027788047099114,-0.34084529574468414,-1.1388675583427346,-0.9969645860323803,-0.275646147290974,0.7370505157931949,-0.15139251553178001,-0.6231017847105169,4
-0.0056243692676258925,-0.8950300494681158,-0.7222414007189182,0.5290042372869981,-0.2961368722867965,-0.2249444123176034,0.9651281745969847,0.12672940353116266,-1.125370220017596,-0.6231017847105169,4
-0.7669389933334165,0.12133964429030814,0.5462166125843926,-0.34084529574468414,-0.5369170683027789,-0.6109544991749918,-1.309624748864273,-1.2973531917469125,1.9588925108541542,1.6635656987563565,1
-0.7669389933334165,0.48005835973445776,1.0535998179057169,-0.34084529574468414,-0.20584429878080318,-0.2249444123176034,0.34474101365300536,0.5336101450391841,1.7965628934398516,1.2600361428504376,1
1.7073335348804028,1.0480296591876948,-0.08801239406726277,0.5290042372869981,1.2990319263190861,1.3190959351119502,0.758332454282325,1.9576927403172595,0.17326671929682527,0.45297703103859993,3
0.05781851607118999,-0.4466316551629288,-0.7222414007189182,-0.5583076790026047,-0.26603934778479876,-0.2249444123176034,8.147979523905779e-05,0.7370505157931949,-0.4760517503603853,-0.6231017847105169,3
-1.9723538147709183,-1.6423607066434276,-1.1027788047099114,-0.9932324455184458,-1.0184774603347435,-0.9969645860323803,-1.5164204691789327,1.7542523695632488,-1.2876998374318984,-1.8336904524282733,3
1.4535619935251394,0.42027190716043283,-1.3564704073705736,-0.5583076790026047,2.8942007249249686,3.249146369398892,1.792311055855624,-0.48359170873086954,-1.2876998374318984,-1.6991806004596337,1
-1.02071053468868,-0.8950300494681158,-0.468549798058256,-0.12338291248676361,-0.8679898378247545,-0.9969645860323803,8.147979523905779e-05,-0.6870320794848803,-0.15139251553178001,0.0494474751326811,4
-0.3228387959617053,0.0017667391422582534,-0.21485819539759385,-0.12338291248676361,-0.32623439678879435,-0.2249444123176034,8.147979523905779e-05,1.1439312573012164,0.6602555715397331,0.45297703103859993,3
-0.3862816813005212,-0.8053503706070784,-0.5953955993885871,0.31154185402907747,-0.5369170683027789,-0.6109544991749918,0.06901338656679232,-0.8904724502388911,-0.31372213294608264,0.5874868830072395,4
-0.6400532226557847,-0.3569519763018914,0.2925250099237305,-0.12338291248676361,-0.9582824113307479,-0.9969645860323803,-0.275646147290974,0.5336101450391841,1.1472444237826411,0.9910164389131584,4
-1.02071053468868,-0.8651368231811034,-0.7222414007189182,-0.34084529574468414,-1.1689650828447324,-0.9969645860323803,-1.9300119098082524,-0.2801513379768588,1.9588925108541542,1.5290558467877169,2
0.3115900574264535,0.42027190716043283,0.2925250099237305,-0.12338291248676361,0.0048383727331813235,-0.2249444123176034,-0.9649652150065067,0.12672940353116266,-0.15139251553178001,-0.0850623768359585,3
0.12126140141000587,-0.17759261857981656,0.5462166125843926,0.5290042372869981,-0.2961368722867965,-0.2249444123176034,0.758332454282325,-1.0939128209929019,-0.4760517503603853,0.1839573271013207,4
1.199790452169876,1.5861077323539192,0.6730624139147237,0.7464666205449185,1.600007171339064,1.7051060219693386,1.7233791490840706,-0.6870320794848803,-0.31372213294608264,0.7219967349758791,3
-0.2593959106228894,-0.6857774654590285,-0.468549798058256,-0.34084529574468414,-1.0184774603347435,-0.9969645860323803,-1.6542842827220392,-1.2973531917469125,0.17326671929682527,-0.0850623768359585,3
-1.02071053468868,-1.3733216700603152,-0.8490872020492493,-0.7757700622605253,-1.4699403278647103,-1.3829746728897687,-1.3785566556358262,-1.0939128209929019,-0.4760517503603853,-0.7576116366791565,4
-0.3228387959617053,-0.47652488144994126,-0.3417039967279249,-0.12338291248676361,-0.8980873623267522,-0.9969645860323803,-0.6203056811487403,0.3301697742851734,1.9588925108541542,1.798075550724996,4
0.7556902547981647,1.376855148344832,0.6730624139147237,0.09407947077115694,0.5465938137691415,0.5470757613971734,0.6894005475107717,0.3301697742851734,0.6602555715397331,0.7219967349758791,3
-1.4013678467215753,-0.775457144320066,-0.3417039967279249,-0.34084529574468414,-1.229160131848728,-0.9969645860323803,-1.309624748864273,-1.0939128209929019,2.1212221282684567,1.798075550724996,4
1.13634756683106,0.8387770751786074,-0.08801239406726277,0.09407947077115694,0.7271789607811282,0.5470757613971734,0.06901338656679232,0.9404908865472057,0.8225851889540358,0.9910164389131584,3
-1.02071053468868,-0.8651368231811034,-0.468549798058256,-0.5583076790026047,-0.6272096418087721,-0.6109544991749918,-0.8271014014634002,2.5680138525792917,-1.2876998374318984,-1.4301608965223547,3
0.05781851607118999,0.0017667391422582534,-0.08801239406726277,-0.12338291248676361,-0.1456492497768076,-0.2249444123176034,0.1379452933383456,0.12672940353116266,-0.31372213294608264,-0.3540820807732377,3
-0.6400532226557847,-0.3569519763018914,0.2925250099237305,-0.12338291248676361,-0.9883799358327456,-0.9969645860323803,-0.20671424051942072,-0.48359170873086954,1.9588925108541542,1.798075550724996,4
0.18470428674882175,-0.2373790711538415,0.2925250099237305,0.31154185402907747,-0.1757467742788054,-0.2249444123176034,0.8272643610538782,0.5336101450391841,-0.6383813677746879,-0.0850623768359585,4
