COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXIS RECTANGULARITY,MAX LENGTH RECTANGULARITY,SCALED VARIANCE ALONG MAJOR AXIS,SCALED VARIANCE ALONG MINOR AXIS,SCALED RADIUS OF GYRATION,SKEWNESS ABOUT MAJOR AXIS,SKEWNESS ABOUT MINOR AXIS,KURTOSIS ABOUT MINOR AXIS,KURTOSIS ABOUT MAJOR AXIS,HOLLOWS RATIO,target
1.6102466352333649,1.4415236174638746,0.8369239788359624,1.0312022234701514,0.054689945867317964,0.7561513761971739,1.4365120447729756,-1.242285352239466,1.261445885955905,1.451133022171072,1.0314890915360444,1.40307596797523,1.2737519089740084,-0.2278095737252663,-0.9466934365579367,0.9285674620334123,-0.281282850999122,0.3217842522575884,3
1.6102466352333649,1.9373814276924632,1.465555218544589,0.33240883872032256,-1.5055612839731922,-0.1378864274241906,2.607805774643514,-1.888170907852846,2.7888592779868513,1.5893361671397457,2.7898969130425972,2.8759337151708255,1.7494858210900361,1.427240702857089,-0.9466934365579367,0.8188425591123566,-1.2746272677046575,-1.5885551693728996,1
0.8814204231517593,1.6068095542067373,1.5284183425154516,0.9994388877997047,-0.08715107502727387,0.5326419252918327,1.6467442526984568,-1.371462463362142,1.6432992339636416,2.0039456020457664,1.2594308461757828,1.607010117586928,0.8614491851401176,0.18595299542032256,0.3065582478425811,2.464716102928193,-0.281282850999122,0.7311426997498358,2
0.27406524641708796,-0.2113357499647547,0.145429615156473,-0.08051452499548539,0.6220540294456853,0.30913247438649166,-0.4555778265563554,0.3078399812326462,-0.6478208540827776,0.06910157248433677,-0.7269187299705084,-0.5173039408682579,-0.5657525512079657,-0.7794929992527181,-0.737818155824517,-0.2784064700982013,0.5465041629221576,0.8675955155805849,4
-0.576232001011452,0.11923612352097113,-0.5460647485230163,-1.0651779307793352,-0.37083311681645753,0.08562302348115051,-0.39551148143478937,0.43701709235532227,-0.26596750607504105,0.6219141523590309,-0.6292294065534777,-0.5116391033790441,0.005128143331267558,0.8755572773296373,1.1420593707762596,-1.0464807905455917,-0.7779550593518897,-0.6333854585576556,4
1.2458335291925622,0.9456658072352857,1.4026920945737262,-0.016987853654591857,-1.0800382212894168,0.30913247438649166,1.1361803191651454,-1.1131082411167899,1.261445885955905,0.898320442296378,0.9989259837303676,1.1028395810468972,1.4006142855382824,-0.08988871734340334,0.5154335285760008,0.8188425591123566,-0.281282850999122,0.18533143642683925,3
0.031123175723219383,-0.37662168670761764,-1.174695988231643,0.14182882469764196,1.047577092129461,-0.36139587832953174,-0.6057436893602706,0.3078399812326462,-0.6478208540827776,-0.4837110073903574,-0.6617925143591546,-0.57961715324961,0.005128143331267558,-0.6415721428708552,0.5154335285760008,-1.2659305963877034,1.705405982411949,1.4134067789035816,1
0.27406524641708796,1.6068095542067373,0.9626502267776876,-0.23933120334771923,-1.0800382212894168,0.30913247438649166,1.3464125270906266,-1.242285352239466,1.261445885955905,1.796640884592756,1.194304630564429,1.340762755593878,1.4006142855382824,0.46179470818404844,-0.737818155824517,-0.7173060817824245,-0.6123976565676338,-0.3604798268961573,2
0.15259421107015367,-0.0460498132218918,1.4026920945737262,1.2535455731632787,0.33837198765650167,0.30913247438649166,0.5054836953887016,-0.5963997966260859,0.49773918994043204,0.06910157248433677,0.41279004322818325,0.41739424485202387,-0.5974681453490343,-1.193255568398307,0.09768296710916148,2.135541394165026,1.539848579627693,2.095670858057327,3
0.5170073171109565,0.449807997006697,1.1512395986902757,0.8406222094474708,-0.08715107502727387,0.5326419252918327,1.1061471466043622,-1.242285352239466,0.8795925379481686,0.2073047174530103,1.2268677383701059,1.1538231184498215,0.5125776495883638,-0.2278095737252663,-0.3200675943576778,-0.6075811788613686,0.04983195456938988,0.04887862059609011,2
0.759949387804825,0.9456658072352857,1.654144590457177,1.761758943890427,0.7638950503402772,0.08562302348115051,1.4064788722121926,-1.371462463362142,1.261445885955905,0.898320442296378,1.5850619242325519,1.4597243428673683,0.9248803734222546,-0.08988871734340334,-0.11119231362425815,0.599392753270245,0.04983195456938988,0.45823706808833753,2
0.031123175723219383,-1.3683373071647953,-0.6717909964647416,0.7770955381065773,1.4731001548132363,-0.5849053292348728,-0.36547830887400634,0.049485758987294216,-0.6478208540827776,-1.1056251597493882,-0.17334589727400104,-0.347358816191843,-1.5806515637221583,-0.36573043010712925,-1.364443998024776,0.16049314158602182,1.8709633851962049,1.1405011472420832,1
0.759949387804825,0.28452206026383403,0.334018987069061,0.681805531095237,-0.22899209592186573,0.30913247438649166,0.024952934416173092,-0.3380455743807338,0.11588584193269551,0.4146094349060206,-0.10821968166264724,-0.03579275428508243,-0.2485966097972806,-1.8828598503076217,1.7686852129765187,0.599392753270245,2.0365207879804608,1.9592180422265781,3
-1.3050582130930577,-0.7071935601933435,-0.797517244406467,-0.42991121737039983,0.4802130085510935,-0.36139587832953174,-0.7859427247249688,0.6953713146006743,-0.6478208540827776,-0.5528125798746941,-0.6943556221648316,-0.777886465372094,-0.946339680900788,-0.2278095737252663,-0.5289428750910974,-0.058956664256089746,-0.11572544821486604,-0.08757419523465902,1
-1.5480002837869262,-0.37662168670761764,-0.9232434923481923,-0.6522545670635271,0.33837198765650167,-0.36139587832953174,-0.6057436893602706,0.5661942034779982,-0.6478208540827776,-0.34550786242168385,-0.46641386752509323,-0.6589248780986036,-0.18516542151514356,1.0134781337115002,-1.1555687172913562,-1.1562056934666476,-1.1090698649204016,-1.4521023535421504,1
-0.6977030363583863,-1.533623243907658,-1.8661903519111323,-1.763971315529164,-0.6545151586056412,-1.2554336819508962,-1.5668052113053277,2.1163195369501104,-1.4115275500982507,-1.451133022171072,-1.7038119641408156,-1.372694401739546,-1.2952112164525418,2.116844984766404,0.09768296710916148,0.16049314158602182,-1.4401846704889134,-1.7250079852036486,4
-1.0621161423991892,-0.37662168670761764,-1.0489697402899176,-1.223994609131569,-0.6545151586056412,-0.5849053292348728,-0.5757105167994876,0.5661942034779982,-0.6478208540827776,-0.4146094349060206,-0.531540083136447,-0.6419303656309621,-0.2803122039383491,1.8410032720026779,-0.5289428750910974,-0.3881313730192571,-1.4401846704889134,-1.7250079852036486,1
0.8814204231517593,0.9456658072352857,1.4026920945737262,1.3805989158450658,0.905736071234869,0.30913247438649166,1.1662134917259284,-1.1131082411167899,1.261445885955905,0.898320442296378,1.0640521993417213,1.1708176309174632,1.495761067961488,0.048032139038459605,-0.3200675943576778,1.1480172678755238,-0.4468402537833779,-0.08757419523465902,2
-0.576232001011452,-1.533623243907658,-0.8603803683773297,-0.20756786767727245,0.19653096676190981,-0.5849053292348728,-0.906075414968101,0.9537255368460262,-1.029674202090514,-1.2438283047180618,-0.8246080533875392,-0.8798535401779429,-1.6123671578632268,-0.9174138556345811,-1.1555687172913562,2.7938908116913606,0.7120615657064135,1.1405011472420832,3
-0.576232001011452,-0.7071935601933435,-0.42033850058129096,0.45946218140210965,1.6149411757078282,-0.36139587832953174,-0.39551148143478937,0.17866287010997023,-0.6478208540827776,-0.898320442296378,-0.27103522069103175,-0.41533686606240894,-0.7560461160543769,0.18595299542032256,0.3065582478425811,-0.058956664256089746,0.3809467601379017,-0.08757419523465902,1
-0.6977030363583863,-1.0377654336790694,-0.42033850058129096,-0.42991121737039983,0.054689945867317964,-0.1378864274241906,-0.99617493265045,0.9537255368460262,-1.029674202090514,-0.8292188698120412,-1.0851129158329544,-0.9365019150700812,-1.675798346145364,-1.3311764247801698,-0.737818155824517,-0.7173060817824245,2.0365207879804608,1.822765226395829,4
1.6102466352333649,1.9373814276924632,1.2141027226611383,0.4912255170725564,-0.9381972003948249,-0.36139587832953174,1.9170428057455042,-1.6298166856074938,2.025152581971378,1.5202345946554088,1.7478774632609364,2.1281751665946,1.6543390386668306,0.5997155645659115,0.09768296710916148,-0.16868156717714552,-0.281282850999122,-1.179196721880652,1
-0.9406451070522548,-0.37662168670761764,-0.9232434923481923,-0.5887278957226336,0.33837198765650167,0.08562302348115051,-0.966141760089667,0.9537255368460262,-1.029674202090514,-0.4146094349060206,-0.9222973768045699,-0.9138425651132259,-0.090018639091938,-0.5036512864889922,-0.11119231362425815,-1.375655499308759,0.5465041629221576,0.7311426997498358,4
1.2458335291925622,1.9373814276924632,1.276965846632001,1.507652258526853,1.047577092129461,0.5326419252918327,1.4665452173337588,-1.371462463362142,1.6432992339636416,1.8657424570770926,1.2594308461757828,1.4823836928242238,1.3371830972561454,0.048032139038459605,-0.5289428750910974,-1.0464807905455917,-0.4468402537833779,0.04887862059609011,2
