COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
-0.22087894457537735,0.1601109639093937,-0.2144893017566782,0.1847496613697327,0.27240367543300154,-0.12008807040241125,-0.21871911144731165,0.020439285732451653,-0.23609328162790724,0.05719493843380955,-0.19475133401175293,-0.2622043302336757,0.0814429187763076,-0.7068507816355151,-0.8799196266054489,-0.3105999996076227,0.3213066252628857,0.29874821538304486,1
1.3578047923436947,0.8034926353985155,0.6710010921203068,0.09472702044025344,-0.9968815356271556,-0.9943026106171952,1.5685751201557225,-1.3730957896301035,1.6741688615929695,0.7441615664230825,2.0455854052351623,1.6368245148051808,0.9405162753181404,1.423428867605466,-0.4691862733693708,-0.09010923813576091,-0.504587165025517,-1.5963456364054007,3
1.3578047923436947,0.9643380532707959,-0.15123998790832213,1.1149836176410184,1.1609033231751116,-0.5571953405098032,0.7642927159343571,-0.9930407690766794,0.5280115756604435,0.7441615664230825,0.7834238619974636,0.7629351347872999,0.3882548318269622,0.35828904298497555,-0.05845292013329264,0.7918538077516862,0.8168428994359275,-0.2427071708422253,3
-0.4637533656398499,-1.1266523790688496,-0.4674865571501025,-0.17534090234818434,0.27240367543300154,-0.3386417054561072,-0.5463897205745346,0.2738092994347344,-0.6181457102720826,-1.1793449919468817,-0.6680619127258899,-0.5478989352395214,-1.115123542121245,-0.8399932597130764,-1.290652979841527,-1.4130538069669316,0.982021657493608,1.1109312947209502,3
-0.5851905761720863,0.3209563817816741,0.16500658133345822,-0.6854692009485668,-0.4891674512030928,0.3170191997049807,-0.4868132461877668,0.4004943062858758,-0.6181457102720826,0.19458826403166413,-0.44718364265929267,-0.5254915152390629,0.32689244921683125,0.2251465649074142,1.3791138161929808,-0.6413361418154154,-0.504587165025517,0.16338436882672733,4
0.5077443186180405,0.9643380532707959,0.10175726748510214,1.1149836176410184,1.2878318442811274,-0.3386417054561072,0.4366221068071342,-0.7396707553743966,0.14595914701626814,0.8815548920209371,0.31011328328332655,0.4324256897805373,0.6950667448776168,-0.04113839124770846,0.5576471097208245,-0.20035461887169181,1.1472004155512885,0.4341120619393624,3
0.14343268702133155,-0.0007344539628867234,-0.15123998790832213,0.4848251311346636,0.018546633220970107,-0.3386417054561072,-0.15914263706054385,-0.10624572111868973,-0.23609328162790724,-0.21759171276189962,-0.03698114110704059,-0.20618578023252948,0.0814429187763076,-0.9731357377906378,0.9683804629569027,0.5713630462798245,1.6427366897243303,1.1109312947209502,1
0.021995476489095257,-0.483270707579728,-0.910231754088595,-0.5954465600190876,0.27240367543300154,-0.3386417054561072,-1.2315191760223643,1.4139743610950068,-1.000198138916258,-0.3549850383597542,-1.1098184528590844,-1.1024825802508689,-0.501499716019936,-0.4405658254803924,1.5844804928110199,-0.8618269032872772,0.4864853833205663,0.028020522270409777,4
0.021995476489095257,-0.9658069611965693,0.4180038367268825,0.7248855069466082,0.018546633220970107,0.09846556465128474,0.07916326048652737,-0.3596157348209725,0.14595914701626814,-0.9045583407511726,0.057680974635786815,0.00668470977182612,-1.6673849856124234,-1.2394206939457604,-0.4691862733693708,1.122589949959479,1.9730942058396914,1.7877505275025378,1
-0.9495022077687951,-0.483270707579728,-1.0999796956336632,-1.6157031572198524,-1.1238100567331715,-0.5571953405098032,-0.5166014833811506,0.5271793131370172,-0.6181457102720826,-0.4923783639576088,-0.44718364265929267,-0.6039174852406676,-0.10264422905408513,1.6897138237605889,-0.2638195967513317,-0.972072284023208,-1.660838471429281,-1.7317094829617183,3
0.021995476489095257,0.4818017996539546,0.29150520903017035,-0.23535599630117052,0.27240367543300154,0.3170191997049807,-0.3676602974142312,0.2738092994347344,-0.23609328162790724,0.8815548920209371,-0.3209674883355228,-0.4470655452374582,0.32689244921683125,0.35828904298497555,-0.4691862733693708,0.24062690407203177,-0.8349446811408782,-0.10734332428590776,4
1.600679213408167,1.1251834711430764,1.3034942306038675,0.4848251311346636,-0.6160959723091085,0.5355728347586767,1.3302692226086512,-1.2464107827789621,1.2921164329487942,0.9502515548198643,0.878085977740291,1.306315069798418,0.41893602313202766,-0.8399932597130764,-0.05845292013329264,-0.8618269032872772,-0.00905089085247539,0.29874821538304486,1
-1.7995626814944492,0.3209563817816741,-0.5307358709984585,-0.8655144828075253,-0.10838188788504562,-0.3386417054561072,-0.4868132461877668,0.2738092994347344,-0.6181457102720826,0.05719493843380955,-0.44718364265929267,-0.5254915152390629,0.7257479361826822,0.6245739991400981,-0.05845292013329264,-0.3105999996076227,-1.0001234391985587,-0.919526403623813,3
0.750618739682513,1.1251834711430764,1.3667435444522236,0.5748477720641428,-0.3622389300970771,0.3170191997049807,1.1515397994483478,-1.1197257759278207,1.2921164329487942,1.0189482176187916,0.9727480934831184,1.115851999794521,0.6643855535725512,-0.3074233474028311,-1.085286303223488,1.012344569223548,-0.33940840696783653,0.29874821538304486,2
1.4792420028759308,1.446874306887637,1.1769956029071553,1.5650968222884147,0.6531892387510487,0.7541264698123727,1.5685751201557225,-1.3730957896301035,1.6741688615929695,1.7059148456080646,1.225180402130658,1.558398544803576,0.7564291274877477,-0.3074233474028311,-0.6745529499874099,-0.972072284023208,-0.33940840696783653,0.7048397550519975,2
1.7221164239404034,1.9294105605044785,1.4932421721489357,0.21475720834622578,-1.377667098945203,-0.7757489755634992,2.581375184730775,-1.8798358170346692,2.8203261475254955,1.4998248572112827,3.023760601244379,2.930853019831658,2.6279817970967403,1.9559987799157115,0.9683804629569027,-1.1925630454950698,-1.1653021972562394,-2.0024371760743533,3
-1.0709394183010315,-0.0007344539628867234,-0.5939851848468146,-0.08531826141870508,0.9070462809630802,-0.12008807040241125,-0.7846956181216058,0.6538643199881585,-1.000198138916258,-0.011501724365117743,-0.5102917198211776,-0.7607694252438769,0.020080536166176697,-0.1742808693252698,-0.8799196266054489,-1.4130538069669316,0.15612786720520516,0.4341120619393624,4
-0.5851905761720863,-0.8049615433242889,-0.8469824402402389,-0.6854692009485668,-0.4891674512030928,-0.5571953405098032,-1.1123662272488286,1.1606043473927241,-1.000198138916258,-0.7671650151533179,-1.0782644142781421,-1.024056610249264,-0.7469492464604597,-1.505705650100883,1.9952138460470978,-0.7515815225513462,2.3034517219550525,1.7877505275025378,1
0.8720559502147494,0.642647217526235,1.3034942306038675,1.2650213525234837,0.6531892387510487,0.3170191997049807,0.9430221390946605,-0.9930407690766794,0.9100640043046189,0.5380715780263006,0.814977900578406,0.8861759447898215,-0.04128184644395422,-0.4405658254803924,-0.4691862733693708,-0.20035461887169181,-0.00905089085247539,0.028020522270409777,1
0.021995476489095257,-0.0007344539628867234,0.4180038367268825,1.2950288994999768,1.1609033231751116,-0.7757489755634992,0.496198581193902,-0.7396707553743966,0.5280115756604435,-0.21759171276189962,0.4678834761880389,0.5052498047820274,0.20416768399656943,-0.1742808693252698,-0.4691862733693708,0.020136142600169975,0.982021657493608,0.29874821538304486,3
-1.0709394183010315,-1.7700340505579715,-1.8589714618139361,-1.2856201404784284,-0.4891674512030928,-0.5571953405098032,-1.588978022342971,2.174084402201855,-1.3822505675604333,-1.8663116199361547,-1.6462371087351064,-1.3769734752564853,-1.4832978377820307,-0.3074233474028311,-0.6745529499874099,0.7918538077516862,-0.6697659230831976,-0.919526403623813,2
-0.5851905761720863,-1.28749779694113,-1.9854700895106483,-1.7657408921023179,-0.9968815356271556,-0.7757489755634992,-1.4698250735694356,1.9207143884995723,-1.3822505675604333,-1.4541316431425908,-1.614683070154164,-1.2873437952546514,-0.8696740116807216,1.2902863895279049,0.14691375648474642,-0.972072284023208,-1.3304809553139199,-1.7317094829617183,4
