COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
-0.5823163400941432,-0.002230352217644561,-0.34752819304363014,0.5629065299852652,0.3003832451107975,0.11388275614049585,-0.25080292046170544,0.02578788005753417,-0.24063461909170056,0.18481217219272184,0.03220417339021832,-0.29620400200964575,-0.04497454788130384,-0.8415840607855278,-0.4995205366281796,-1.207729308570011,0.7980155529552008,0.692329849964443,2
-0.3409245579994668,-0.8163089116579324,-0.4111588880328074,0.04777711201334985,0.6966719841425123,-0.35580318726380833,-0.6115045430597255,0.41260608092054124,-0.6258610926376238,-0.9198992767381902,-0.6367524364634964,-0.6238663781060118,-0.9732899094275405,-0.5742982812016967,-0.4995205366281796,0.4862166282612455,0.47455561200167623,0.5575922358684572,3
-0.09953277590479045,-1.4675717592101627,-1.238357922892112,-0.9218782629926086,-0.6242904792965372,-0.12096021556165623,-1.1224985084069206,1.1862424826465554,-1.011087566183547,-0.8508548111800082,-0.9871582797202041,-1.030619672570466,-1.6849983532796553,-0.7079411709936123,-0.6980235261429162,1.6155139194820831,0.6362855824784385,0.692329849964443,4
-1.1857957953308342,-1.6303874710982202,-1.8746648727838848,-1.437007680964524,-0.6242904792965372,-1.0603321023702645,-1.6034340052042806,2.3466970852355766,-1.3963140397294704,-1.7484328634363742,-1.7198250428933202,-1.3921781565388698,-1.4683914355855334,0.49484483713362787,0.69149740046024,1.6155139194820831,-0.9810141222891842,-0.7897839050914014,2
-0.22022866695212864,0.16058535967041299,0.034255976891433546,-0.46735230595856553,-0.7563867256404422,-0.5906461589659604,-0.28086138901154045,0.02578788005753417,-0.24063461909170056,-0.022321224481824158,-0.1270712099082852,-0.34139881250569626,0.26446390596744174,-0.17336961182595,0.69149740046024,-0.8689401212037597,-0.49582421085889733,-0.6550462909954156,2
-0.9444040132361577,-0.6534931997698747,-1.1747272279029348,-0.6491626887721827,-0.09590549392091739,-0.8254891306681125,-0.5814460745098905,0.5415454812082102,-0.6258610926376238,-0.7127658800636442,-0.7641727431022992,-0.6182170267940055,-0.0759183932661784,1.0294163963012901,-0.301017547113443,-0.5301509338375084,-1.1427440927659465,-1.4634719755713306,2
-1.4271875774255105,-0.32786177599375965,-0.6020509730003393,-0.34614538408282075,0.8287682304864173,-0.35580318726380833,-0.5513876059600554,0.41260608092054124,-0.6258610926376238,-0.22945462115637014,-0.254491516547088,-0.5956196215459801,-0.0759183932661784,1.0294163963012901,-0.8965265156576527,0.4862166282612455,-0.9810141222891842,-1.0592591332833732,3
1.2281220256159295,1.6259267666629311,1.4341312666533337,1.4113549831154788,0.8287682304864173,0.5835686995448001,1.0717696957310348,-1.134666722531487,0.9150448015460693,1.4276125522399978,1.0197115498409401,1.0200948536878245,1.2546669582834276,-0.17336961182595,0.49299441094550345,0.5991463573833292,-0.010634299428610562,0.018641779484513732,1
-1.4271875774255105,-1.1419403354340474,-1.8746648727838848,-1.3461024895577154,-0.3600979866087273,-0.8254891306681125,-1.0924400398570855,1.3151818829342243,-1.011087566183547,-1.403210535645464,-1.1782887396784083,-1.0362690238824723,-0.9114022186577914,1.9649166248446992,-1.293532494687126,-1.4335887668141785,-1.9513939451497577,-1.7329472037633025,1
-1.1857957953308342,-1.1419403354340474,-0.538420278011162,-0.9521799934615447,-0.6242904792965372,-0.12096021556165623,-0.9120892285580755,1.0573030823588863,-1.011087566183547,-1.4722550012036462,-0.9234481264008028,-0.9063339437063272,-1.499335280970408,-0.03972672203403443,0.49299441094550345,0.8250058156274968,-0.9810141222891842,-0.6550462909954156,1
0.02116311514254774,-1.304756047322105,-0.6656816679895166,0.7144151823299463,1.3571532158620372,-0.5906461589659604,-0.3409783261112105,0.02578788005753417,-0.6258610926376238,-1.0579882078545542,-0.15892628656798588,-0.3244507585696773,-1.499335280970408,-0.3070125016178656,-1.293532494687126,0.14742744089499418,1.7683953758157742,1.0965426922524006,3
1.7109055898052823,1.4631110547748736,1.3068698766749791,1.290148061239734,0.43247949145470244,0.5835686995448001,1.1619451013805397,-1.134666722531487,1.3002712750919925,0.9443012933327238,1.242697086458845,1.1613286364879822,1.997319247520417,-0.17336961182595,0.49299441094550345,-1.4335887668141785,-0.010634299428610562,0.1533793935804996,2
-1.1857957953308342,-0.1650460641057021,-1.1110965329137574,-1.2551972981509067,-0.8884829719843471,-0.12096021556165623,-0.5814460745098905,0.6704848814958793,-0.6258610926376238,-0.022321224481824158,-0.6367524364634964,-0.6634118372900559,0.016913142888445268,1.2967021758851214,-1.0950295051723893,-0.19136174647125712,-1.6279340041962331,-1.7329472037633025,3
