COMPACTNESS,CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,MAJORVARIANCE,GYRATIONRADIUS,MINORSKEWNESS,MAJORKURTOSIS,HOLLOWS RATIO,target
0.160580346823315,-0.30191960729409983,0.9882432066136697,0.41937081125406156,0.3115418540290775,0.606788862773137,-0.7600679568605144,0.904336267261467,-0.2675698086121164,-0.07671096722284808,0.17326671929682527,0.1839573271013207,1
0.28209284540339014,1.1576460371105184,1.5861077323539192,0.6730624139147237,0.09407947077115696,0.8776665832911171,-1.0162502243919866,0.904336267261467,1.577037482594056,1.1439312573012164,0.49792595412543056,0.7219967349758791,1
1.6187303297842164,1.1576460371105184,1.4665348272058691,0.2925250099237305,0.5290042372869981,0.9980566812991083,-1.0162502243919866,0.9680786944310734,0.531760017577225,2.1611331110712704,1.3095740411969437,1.3945459948190773,1
0.40360534398346526,-1.2749633702305119,0.3604854545864079,0.03883340726306831,-0.12338291248676363,-0.23594182328280097,0.008478845733902337,-0.21115620820664552,-1.7739990964304906,-0.8904724502388911,2.2835517456827596,2.0670952546622754,1
0.28209284540339014,1.4819939580893224,0.18112609686433306,-0.468549798058256,0.3115418540290775,1.3893244998250796,-1.2724324919234589,1.0318211216006798,1.4540636631803112,1.347371628055227,-0.4760517503603853,-0.21957222880459812,1
0.40360534398346526,1.6441679185787244,0.8387770751786074,0.16567920859339938,0.5290042372869981,1.3893244998250796,-1.2724324919234589,0.9680786944310734,1.3618332986200026,-0.2801513379768588,-0.6383813677746879,-0.21957222880459812,1
1.3757053326240662,1.4819939580893224,1.3170686957708069,0.6730624139147237,0.3115418540290775,0.9378616322951127,-1.0162502243919866,0.8087226265070574,1.2081160243528215,0.7370505157931949,0.17326671929682527,0.3184671790699603,1
1.3757053326240662,1.1576460371105184,1.137709338048732,-0.21485819539759385,0.5290042372869981,1.479617073331073,-1.2724324919234589,1.0318211216006798,0.6854772918444061,-1.2973531917469125,0.3355963367111279,0.9910164389131584,1
-0.5684946446571357,-0.6262675282729039,-0.775457144320066,-0.7222414007189182,-0.3408452957446842,-0.6874046908127678,0.648934514562583,-0.5936107712242841,-0.5750043571464785,2.364573481825281,-0.8007109851889905,-1.0266313406164358,1
-0.9330321403973612,-0.6262675282729039,-1.1939623123382406,-0.8490872020492493,-0.3408452957446842,-1.0184774603347435,1.1612990496255273,-1.1035501885811354,-0.2983132634655526,-0.6870320794848803,-1.4500294548462012,-1.1611411925850754,1
-0.08244465033683525,0.34677623466350826,-0.11780616600579162,-0.21485819539759385,-0.3408452957446842,-0.055356676270814247,-0.11961228803183378,0.26691199556540274,0.8084511112581508,1.1439312573012164,-0.31372213294608264,-0.48859193274187734,1
-1.0545446389774362,-0.9506154492517078,-0.5363113340239662,-0.3417039967279249,-0.12338291248676363,-0.5670145928047766,0.5208433807968468,-0.4023834897154648,-1.2821038187755112,-1.2973531917469125,-0.8007109851889905,-0.3540820807732377,1
0.8896553383037658,1.6441679185787244,0.9284567540396448,-0.08801239406726277,0.5290042372869981,1.6902997448450574,-1.400523625689195,1.2549196166943024,0.9006814758184595,0.3301697742851734,-0.31372213294608264,0.7219967349758791,1
-0.6900071432372109,-0.7884414887623059,0.42027190716043283,0.03883340726306831,-0.3408452957446842,0.21552104424716584,-0.37579455556330604,0.3625256363198124,-0.7594650862670957,-1.2973531917469125,0.010937101882522627,0.45297703103859993,1
1.6187303297842164,1.1576460371105184,0.5099515860214703,-0.5953955993885871,0.5290042372869981,1.3592269753230817,-1.2724324919234589,0.904336267261467,0.4395296530169164,-0.07671096722284808,0.010937101882522627,0.3184671790699603,1
0.8896553383037658,1.3198199975999203,1.0181364329006821,0.16567920859339938,0.09407947077115696,0.7873740097851237,-0.8881590906262505,0.6812377721678445,1.0851422049390766,-0.2801513379768588,0.3355963367111279,0.3184671790699603,1
1.1326803354639159,1.4819939580893224,1.4665348272058691,0.2925250099237305,0.7464666205449187,1.600007171339064,-1.400523625689195,1.0318211216006798,0.7469642015512784,-1.2973531917469125,0.010937101882522627,0.5874868830072395,1
1.0111678368838408,1.1576460371105184,1.6757874112149564,1.180445619236048,0.3115418540290775,1.3592269753230817,-1.2724324919234589,1.2549196166943024,0.7469642015512784,-1.2973531917469125,-0.31372213294608264,0.0494474751326811,1
-0.20395714891691036,-0.9506154492517078,0.6594177174565325,0.03883340726306831,-0.12338291248676363,0.21552104424716584,-0.5038856893290421,0.2350407819805995,-0.7287216314136595,-0.6870320794848803,0.49792595412543056,0.5874868830072395,1
1.2541928340439912,1.6441679185787244,1.4067483746318443,0.7999082152450547,0.5290042372869981,1.0883492548051017,-1.1443413581577229,1.0318211216006798,1.269602934059694,0.5336101450391841,0.010937101882522627,0.0494474751326811,1
-0.9330321403973612,-0.1397456468046978,-0.41673842887591633,-0.21485819539759385,-0.3408452957446842,-0.5068195438007811,0.3927522470311107,-0.4661259168850712,-0.42128708287929745,0.5336101450391841,-0.31372213294608264,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,1.1078161117617196,0.16567920859339938,0.09407947077115696,0.5164962892671437,-0.7600679568605144,0.4262680634894188,0.03986473992224568,-0.6870320794848803,1.3095740411969437,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,1.765467090075994,0.9267540165753858,0.7464666205449187,1.3893244998250796,-1.2724324919234589,1.2867908302791056,1.2081160243528215,-0.8904724502388911,-0.15139251553178001,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.4501651334474453,0.2925250099237305,-0.5583076790026048,-0.26603934778479876,0.008478845733902337,-0.051800140282629435,-1.097643089654894,0.5336101450391841,0.9849148063683384,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.9583499803266573,0.03883340726306831,0.7464666205449187,1.479617073331073,-1.2724324919234589,1.0318211216006798,1.3003463889131301,-0.8904724502388911,-0.31372213294608264,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,-0.08791293971877916,-0.21485819539759385,-0.12338291248676363,-0.26603934778479876,0.008478845733902337,0.011942286886976997,-0.6057478119999147,-0.2801513379768588,-0.4760517503603853,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-0.6857774654590285,-0.468549798058256,-0.3408452957446842,-1.229160131848728,1.4174813171569998,-1.2629062565051516,-0.513517447439606,0.5336101450391841,1.4719036586112464,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,-1.044496180903178,0.16567920859339938,-0.3408452957446842,-1.0184774603347435,1.2893901833912635,-1.199163829335545,-0.9746692702411491,0.9404908865472057,-1.6123590722605037,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,-0.058019713431766685,-0.21485819539759385,-0.3408452957446842,-0.32623439678879435,0.13656997949963845,-0.24302742179144873,-0.9439258153877129,0.5336101450391841,0.17326671929682527,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.5996312648825076,0.16567920859339938,0.09407947077115696,0.18542351974516805,-0.37579455556330604,0.26691199556540274,-0.5750043571464785,-1.2973531917469125,0.3355963367111279,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,0.1512328705773206,-0.7222414007189182,0.5290042372869981,1.2388368773150906,-1.1443413581577229,1.063692335185483,1.4540636631803112,0.3301697742851734,-0.31372213294608264,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,1.2273890169097694,0.5462166125843926,0.5290042372869981,1.479617073331073,-1.2724324919234589,1.0318211216006798,1.269602934059694,1.550811998809238,-0.15139251553178001,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,0.7789906226045824,-0.08801239406726277,0.3115418540290775,0.8776665832911171,-1.0162502243919866,0.8087226265070574,0.34729928845660774,0.3301697742851734,0.49792595412543056,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,-0.20748584486682903,0.16567920859339938,-0.5583076790026048,-0.8679898378247545,0.9051167820940552,-0.7848380527331034,-1.4973080027495647,-1.0939128209929019,0.6602555715397331,1.125526290881798,2
1.2541928340439912,1.6441679185787244,0.9583499803266573,0.5462166125843926,0.3115418540290775,1.3592269753230817,-1.2724324919234589,1.1274347623550895,1.423320208326875,-1.0939128209929019,-0.6383813677746879,-0.21957222880459812,2
