COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
-0.1970701779002077,-1.102651152633497,-0.7086040153588499,0.16283162488143146,0.5083998450546665,-0.34650463829974265,-0.43551901203411447,0.2633402637106778,-0.606693286727727,-1.016039582652396,-0.22466691846714057,-0.4667324637494264,-1.3786749300154624,-0.29870291807590876,-0.4851551942197118,1.286154625846011,-0.020381401795535957,-0.11958267424184994,2
-0.1970701779002077,-1.102651152633497,-1.424262716711317,-1.188670861634451,0.01915709561075557,-0.7481790095131313,-1.6686105351052887,2.2431628984920398,-1.4009447504249088,-1.084235673029356,-1.7237551650724225,-1.3985934996202742,-1.1604517146449553,-0.049533649731180435,1.4887605469683312,-0.8628873798322676,0.13625344533681408,-0.2533476602536223,4
0.0492675444750528,0.031225519366612706,0.46247385958155096,1.3607542833841453,1.1199532818595552,-0.7481790095131313,0.5509542064228248,-0.7925651415060485,0.5846839088180457,-0.19768649812887437,0.5248772048355004,0.5635238367785917,0.24241181273687668,-0.17411828390354459,-0.4851551942197118,0.0419724120322708,0.9194276809985642,0.2817122837934673,3
0.7882807116008343,0.8411374279381197,-0.058005195947516075,0.8692988337420063,0.6307105324156442,-0.5473418239064369,0.5509542064228248,-0.9245533171581393,0.5846839088180457,0.6888626767716074,0.5900549546879039,0.5519479232895128,0.7412077335837503,0.19963561861354787,-0.09037204598210324,-1.3153172757645368,1.2326973752632644,0.2817122837934673,3
-1.4287587897765102,0.031225519366612706,-0.9037836611822501,-0.9122271712107477,0.26377847033271107,-0.5473418239064369,-0.6513100285715699,0.6593047906669501,-0.606693286727727,-0.33407867888279463,-0.615733417581562,-0.6693109498083064,0.3047613028427359,0.9471434236477327,-1.274721490694929,-1.3153172757645368,-1.2734601788543363,-1.5909975203713465,3
-0.812914483838359,-0.6167040074905928,-0.383304605653183,-0.11361206554227175,0.6307105324156442,-0.34650463829974265,-0.6204827404947906,0.5273166150148594,-0.606693286727727,-0.538666950013675,-0.5505556677291584,-0.6287952525965304,-0.6928305388510113,-0.049533649731180435,0.10701952813670106,0.0419724120322708,-0.177016248927886,-0.11958267424184994,3
2.0199693234771368,1.0031198096524212,1.4383720886985516,0.6850030401262042,-0.5923963411941331,0.657681289733729,1.3832909844958674,-1.3205178441144116,1.3789353725152276,0.961647038279448,1.2418324532119396,1.379625737758651,0.4918097731603135,-0.5478721864206371,2.278326843443548,-1.2022098017814695,0.2928882924691641,0.4154772698052397,2
-0.07390131671257745,-1.4266159160621,-1.229083070887917,-0.9122271712107477,-0.5923963411941331,-0.14566745269304834,-1.1137193497232603,1.1872574932753133,-1.003819018576318,-0.8114513115215156,-0.9742110417697816,-1.016588354480672,-1.6592476354918289,-0.6724568205930012,-0.6825467683385161,1.625477047795213,0.6061579867338642,0.6830072418287845,4
-1.0592522062136194,0.031225519366612706,-1.0989633070056501,-1.2501027928397184,-0.7147070285551108,-0.14566745269304834,-0.5280008762644526,0.5273166150148594,-0.606693286727727,-0.19768649812887437,-0.5831445426553602,-0.5998554688738332,0.36711079294859505,1.071728057820097,-1.0773299165761248,-0.2973500099169311,-1.5867298731190362,-1.5909975203713465,3
-1.1824210674012496,0.031225519366612706,-0.9037836611822501,-0.6357834807870445,0.26377847033271107,-0.5473418239064369,-0.6821373166483493,0.6593047906669501,-0.606693286727727,-0.4022747692597548,-0.6483222925077637,-0.6866748200419247,0.18006232263101749,0.32422025278591204,-0.28776362010090756,-1.3153172757645368,-0.9601904845896362,-1.1897025623360291,3
-0.07390131671257745,-0.4547216257762915,-1.1640231889467836,-0.3286238247607076,0.753021219776622,0.05516973291364598,-1.0520647735697015,1.0552693176232226,-1.003819018576318,-0.4022747692597548,-0.8112666671387726,-0.9702847005243566,-0.13168512789827852,-0.17411828390354459,0.10701952813670106,0.0419724120322708,0.44952313960151413,0.6830072418287845,4
-1.4287587897765102,-0.2927392440619901,-0.5784842514765831,-0.4514876871712424,0.3860891576936888,-0.34650463829974265,-0.5280008762644526,0.39532843936276857,-0.606693286727727,-0.33407867888279463,-0.3224335432457459,-0.5477638581729783,-0.4434325784275745,0.4488048869582762,-0.28776362010090756,-0.1842425359338638,-0.6469207903249361,-0.9221725903124843,3
-1.5519276509641404,0.031225519366612706,-0.9037836611822501,-0.4514876871712424,0.8753319071375997,2.666053145800672,-0.5280008762644526,0.5273166150148594,-0.606693286727727,-0.06129431737495411,-0.06172254383613166,-0.5824915986402149,0.36711079294859505,1.943820497026646,-1.0773299165761248,-0.2973500099169311,-1.4300950259866863,-1.457232534359574,3
-1.6750965121517707,-0.2927392440619901,-0.9037836611822501,-1.4036826208528868,-1.081639090638044,-0.34650463829974265,-0.558828164341232,0.6593047906669501,-0.606693286727727,-0.06129431737495411,-0.615733417581562,-0.6287952525965304,0.055363342419299084,1.071728057820097,0.10701952813670106,0.1550798860153381,-1.5867298731190362,-1.5909975203713465,3
0.6651118504132041,1.9750140999382295,1.7636714984042186,1.5757660426025812,0.5083998450546665,0.45684410412703463,1.6299092891101021,-1.4525060197665025,1.7760611043638184,1.91639230355689,1.5025434526215538,1.6748115317301617,1.925848045595075,-0.29870291807590876,0.6991942504931139,1.3992620998290783,-0.177016248927886,0.5492422558170121,1
-1.0592522062136194,-0.7786863892048943,-0.6435441334177165,-0.9122271712107477,-0.34777496647217765,-0.7481790095131313,-1.1137193497232603,1.1872574932753133,-1.003819018576318,-0.8796474018984758,-0.9416221668435797,-1.016588354480672,-0.7551800289568705,-0.5478721864206371,-0.6825467683385161,-0.4104574838999984,0.2928882924691641,-0.11958267424184994,2
-0.07390131671257745,0.35519028279521553,0.20223433181701744,-0.23647592795280653,0.3860891576936888,0.657681289733729,-0.40469172395733516,0.2633402637106778,-0.606693286727727,0.6206665863946472,-0.28984466831954414,-0.4725204204939658,0.11771283252515828,0.4488048869582762,-0.8799383424573204,-0.4104574838999984,-0.8035556374572861,0.014182311769922464,4
-1.0592522062136194,-0.13075686234768868,-0.7736638972999833,1.1150265585630759,5.033895277410843,8.691168714001503,-0.5896554524180112,0.5273166150148594,-0.606693286727727,-0.2658825885058345,1.7306655771049664,-0.6403711660856093,0.4294602830544543,6.802621229748848,0.5018026763743096,-0.1842425359338638,-1.4300950259866863,-1.724762506383119,3
0.6651118504132041,1.6510493365096268,1.2431924428751515,1.5450500769999476,0.753021219776622,0.2560069185203403,1.7223911533404404,-1.4525060197665025,1.7760611043638184,2.05278448431081,1.3070102030643431,1.744267012664635,1.2088289093776943,0.19963561861354787,0.8965858246119183,0.8337247299137419,-0.333651096060236,0.014182311769922464,1
-0.6897456226507287,-0.7786863892048943,-0.8387237792411166,-0.6972154119923119,-0.34777496647217765,-0.34650463829974265,-1.175373925876819,1.3192456689274041,-1.003819018576318,-0.9478434922754359,-1.332688665958001,-1.0628920084369875,-0.9422284992744481,-1.0462107231100937,-1.0773299165761248,-1.3153172757645368,0.6061579867338642,0.5492422558170121,1
