COMPACTNESS,CIRCULARITY,RADIUS RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MINORVARIANCE,GYRATIONRADIUS,MAJORSKEWNESS,MINORKURTOSIS,HOLLOWS RATIO,target
0.160580346823315,-0.30191960729409983,0.9882432066136697,0.3115418540290775,0.606788862773137,-0.7600679568605144,0.5470757613971734,-0.34457805406252723,0.904336267261467,0.5328140653662783,-0.2675698086121164,-0.19541137252997437,1.6133512698443242,0.1839573271013207,1
0.28209284540339014,1.1576460371105184,1.5861077323539192,0.09407947077115696,0.8776665832911171,-1.0162502243919866,0.9330858482545618,1.0340600813685379,0.904336267261467,0.844273235223851,1.577037482594056,-0.7299886438650033,0.8291219158249458,0.7219967349758791,1
1.6187303297842164,1.1576460371105184,1.4665348272058691,0.5290042372869981,0.9980566812991083,-1.0162502243919866,0.9330858482545618,1.1029919881400911,0.9680786944310734,0.9631940091694697,0.531760017577225,-0.9972772795325178,-1.1874678516534563,1.3945459948190773,1
0.40360534398346526,-1.2749633702305119,0.3604854545864079,-0.12338291248676363,-0.23594182328280097,0.008478845733902337,-0.2249444123176034,-1.1717609353211662,-0.21115620820664552,-0.28830556425823173,-1.7739990964304906,-1.3982102330337896,1.7253840347042355,2.0670952546622754,1
0.28209284540339014,1.4819939580893224,0.18112609686433306,0.3115418540290775,1.3893244998250796,-1.2724324919234589,1.3190959351119502,1.861242962627177,1.0318211216006798,1.3709223769830194,1.4540636631803112,0.3391658988050546,1.1652202104046794,-0.21957222880459812,1
0.40360534398346526,1.6441679185787244,0.8387770751786074,0.5290042372869981,1.3893244998250796,-1.2724324919234589,1.3190959351119502,1.6544472423125172,0.9680786944310734,1.3426079069959675,1.3618332986200026,0.3391658988050546,1.2772529752645907,-0.21957222880459812,1
1.3757053326240662,1.4819939580893224,1.3170686957708069,0.3115418540290775,0.9378616322951127,-1.0162502243919866,0.9330858482545618,1.0340600813685379,0.8087226265070574,0.8895763872031344,1.2081160243528215,-0.5963443260312461,0.8291219158249458,0.3184671790699603,1
1.3757053326240662,1.1576460371105184,1.137709338048732,0.5290042372869981,1.479617073331073,-1.2724324919234589,1.3190959351119502,1.309787708454751,1.0318211216006798,1.4785173629338175,0.6854772918444061,-0.8636329616987606,0.8291219158249458,0.9910164389131584,1
-0.5684946446571357,-0.6262675282729039,-0.775457144320066,-0.3408452957446842,-0.6874046908127678,0.648934514562583,-0.6109544991749918,-0.7581694946918468,-0.5936107712242841,-0.6960339320717815,-0.5750043571464785,0.47281021663881184,-0.8513695570737225,-1.0266313406164358,1
-0.9330321403973612,-0.6262675282729039,-1.1939623123382406,-0.3408452957446842,-1.0184774603347435,1.1612990496255273,-0.9969645860323803,-0.8271014014634,-1.1035501885811354,-0.9848415259397126,-0.2983132634655526,0.20552158097129736,-0.9634023219336337,-1.1611411925850754,1
-0.08244465033683525,0.34677623466350826,-0.11780616600579162,-0.3408452957446842,-0.055356676270814247,-0.11961228803183378,-0.2249444123176034,-0.0688504269763142,0.26691199556540274,-0.12974453233074015,0.8084511112581508,0.07187726313754013,-0.9634023219336337,-0.48859193274187734,1
-1.0545446389774362,-0.9506154492517078,-0.5363113340239662,-0.12338291248676363,-0.5670145928047766,0.5208433807968468,-0.6109544991749918,-0.9649652150065066,-0.4023834897154648,-0.6167534161080357,-1.2821038187755112,0.07187726313754013,0.3809908563853009,-0.3540820807732377,1
0.8896553383037658,1.6441679185787244,0.9284567540396448,0.5290042372869981,1.6902997448450574,-1.400523625689195,1.7051060219693386,2.068038682941837,1.2549196166943024,1.6427412888587194,0.9006814758184595,0.20552158097129736,2.509613388723614,0.7219967349758791,1
-0.6900071432372109,-0.7884414887623059,0.42027190716043283,-0.3408452957446842,0.21552104424716584,-0.37579455556330604,0.161065674539785,-0.6892375879202935,0.3625256363198124,0.12508569755272847,-0.7594650862670957,-0.8636329616987606,1.8374167995641468,0.45297703103859993,1
1.6187303297842164,1.1576460371105184,0.5099515860214703,0.5290042372869981,1.3592269753230817,-1.2724324919234589,1.3190959351119502,0.9651281745969846,0.904336267261467,1.3369450129985572,0.4395296530169164,-0.8636329616987606,-0.8513695570737225,0.3184671790699603,1
0.8896553383037658,1.3198199975999203,1.0181364329006821,0.09407947077115696,0.7873740097851237,-0.8881590906262505,0.5470757613971734,0.9651281745969846,0.6812377721678445,0.7423411432704636,1.0851422049390766,-0.5963443260312461,-0.8513695570737225,0.3184671790699603,1
1.1326803354639159,1.4819939580893224,1.4665348272058691,0.7464666205449187,1.600007171339064,-1.400523625689195,1.7051060219693386,1.7923110558556237,1.0318211216006798,1.6314155008638986,0.7469642015512784,-0.7299886438650033,0.6050563861051234,0.5874868830072395,1
1.0111678368838408,1.1576460371105184,1.6757874112149564,0.3115418540290775,1.3592269753230817,-1.2724324919234589,1.3190959351119502,1.1029919881400911,1.2549196166943024,1.3709223769830194,0.7469642015512784,-0.19541137252997437,0.3809908563853009,0.0494474751326811,1
-0.20395714891691036,-0.9506154492517078,0.6594177174565325,-0.12338291248676363,0.21552104424716584,-0.5038856893290421,0.161065674539785,-0.7581694946918468,0.2350407819805995,0.14773727354237015,-0.7287216314136595,-0.7299886438650033,1.1652202104046794,0.5874868830072395,1
1.2541928340439912,1.6441679185787244,1.4067483746318443,0.5290042372869981,1.0883492548051017,-1.1443413581577229,0.9330858482545618,1.4476515219978574,1.0318211216006798,1.036811631135805,1.269602934059694,-0.19541137252997437,0.6050563861051234,0.0494474751326811,1
-0.9330321403973612,-0.1397456468046978,-0.41673842887591633,-0.3408452957446842,-0.5068195438007811,0.3927522470311107,-0.6109544991749918,-0.48244186760563373,-0.4661259168850712,-0.53747290014429,-0.42128708287929745,-0.061767054696217114,-1.4115333813732787,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,1.1078161117617196,0.09407947077115696,0.5164962892671437,-0.7600679568605144,0.5470757613971734,0.5515367339676651,0.4262680634894188,0.44787065540512205,0.03986473992224568,-1.3982102330337896,-0.8513695570737225,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,1.765467090075994,0.7464666205449187,1.3893244998250796,-1.2724324919234589,1.3190959351119502,1.3787196152263042,1.2867908302791056,1.3822481649778404,1.2081160243528215,-0.19541137252997437,0.3809908563853009,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.4501651334474453,-0.5583076790026048,-0.26603934778479876,0.008478845733902337,-0.2249444123176034,-1.5853523759504857,-0.051800140282629435,-0.3109571402478734,-1.097643089654894,-0.8636329616987606,2.0614823292839692,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.9583499803266573,0.7464666205449187,1.479617073331073,-1.2724324919234589,1.3190959351119502,1.5165834287694107,1.0318211216006798,1.4388771049519444,1.3003463889131301,-0.19541137252997437,0.941154680684857,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,-0.08791293971877916,-0.12338291248676363,-0.26603934778479876,0.008478845733902337,-0.2249444123176034,-1.0338971217780597,0.011942286886976997,-0.3222829282426942,-0.6057478119999147,-0.061767054696217114,-0.6273040273539001,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-0.6857774654590285,-0.3408452957446842,-1.229160131848728,1.4174813171569998,-0.9969645860323803,-0.9649652150065066,-1.2629062565051516,-1.098099405887921,-0.513517447439606,-1.2645659152000324,-0.6273040273539001,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,-1.044496180903178,-0.3408452957446842,-1.0184774603347435,1.2893901833912635,-0.9969645860323803,-1.378556655635826,-1.199163829335545,-0.9961673139345335,-0.9746692702411491,1.2746761236413553,1.2772529752645907,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,-0.058019713431766685,-0.3408452957446842,-0.32623439678879435,0.13656997949963845,-0.2249444123176034,-1.1717609353211662,-0.24302742179144873,-0.37891186821679834,-0.9439258153877129,-0.5963443260312461,0.941154680684857,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.5996312648825076,0.09407947077115696,0.18542351974516805,-0.37579455556330604,0.161065674539785,-1.102829028549613,0.26691199556540274,0.09677122756567641,-0.5750043571464785,-0.46270000819748885,1.1652202104046794,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,0.1512328705773206,0.5290042372869981,1.2388368773150906,-1.1443413581577229,1.3190959351119502,1.0340600813685379,1.063692335185483,1.1897097690658862,1.4540636631803112,0.07187726313754013,-0.40323849763407765,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,1.2273890169097694,0.5290042372869981,1.479617073331073,-1.2724324919234589,1.3190959351119502,1.4476515219978574,1.0318211216006798,1.4955060449260487,1.269602934059694,-0.19541137252997437,-1.4115333813732787,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,0.7789906226045824,0.3115418540290775,0.8776665832911171,-1.0162502243919866,0.9330858482545618,0.06901338656679232,0.8087226265070574,0.8272845532316199,0.34729928845660774,-0.7299886438650033,-0.8513695570737225,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,-0.20748584486682903,-0.5583076790026048,-0.8679898378247545,0.9051167820940552,-0.9969645860323803,-1.1717609353211662,-0.7848380527331034,-0.8432691760044523,-1.4973080027495647,-0.8636329616987606,2.845711683303348,1.125526290881798,2
1.2541928340439912,1.6441679185787244,0.9583499803266573,0.3115418540290775,1.3592269753230817,-1.2724324919234589,1.3190959351119502,1.7233791490840704,1.1274347623550895,1.3595965889881987,1.423320208326875,0.20552158097129736,-1.2995006165133673,-0.21957222880459812,2
0.7681428397236906,-0.30191960729409983,0.8387770751786074,0.3115418540290775,0.33591114225515695,-0.6319768230947783,0.161065674539785,-0.34457805406252723,0.3625256363198124,0.27798383548280964,-0.6672347217067871,-1.130921597366275,-0.40323849763407765,1.2600361428504376,2
