FWidth,FSize,FConc,FConc1,FM3Long,target
-0.3357219332872511,-0.3805181707272911,0.06323256840056336,-0.14821201202871329,0.22381770488285602,1
-0.5695229127995172,-0.6481083579475285,0.8212872343310784,1.4743552551726313,0.2594330972762465,1
6.22316985135722,2.6178044729437766,-1.8765116453595414,-1.774403103389078,-1.4828645114793706,1
-0.6870463472493442,-1.0291703334193865,1.283235348443248,1.6093427050961377,-0.3356060416016545,1
0.4794831648186224,0.7122828944870029,-0.3472663481683073,-0.2841054179919748,0.3523360683765477,1
-0.054407759812961004,0.1775259222414966,-0.7566706009596614,-0.729835789551473,0.6398879252543846,1
-0.26171173213467464,0.4415171908044998,-0.6970114250849855,-0.5712934825943345,0.5398276905569344,1
-0.45826717627659525,-0.5769767891927822,0.2372841090257646,0.025731547604261853,0.19326721107674266,1
1.3317152212093346,2.814263091409267,-1.6548422304123511,-1.5904940273187969,1.4622934658810884,1
-0.37959035434845034,-0.5208759983594253,-0.2328739834177821,-0.21072297877181356,0.6534126583322808,1
0.4242869863010372,1.0764087821601116,-0.7265673470779442,-0.8014063166921244,0.9227226287155993,1
-0.3107003214238689,-0.817469235935021,0.8097932646671501,0.7133521817783659,-0.3371149020031397,1
0.030826374680385515,0.4645926104302954,-0.8699683019326698,-0.8430802945208579,-0.6141833225498242,1
-0.52897686343802,-0.6967996103689329,0.48905677785467233,0.24134908506597025,-0.6423467520489003,1
0.5989136843394957,0.7827793599492968,0.47975213574577774,0.2884587991332344,-0.8741827598047072,1
0.017061482720599694,-0.4209530803468047,-0.3970735500453306,-0.3674533736494421,0.23742298910197723,1
-0.2436791225803701,0.2569138337981338,-0.5131079104621314,-0.5024408235729486,-0.5813145276060122,1
-0.3340443541559868,-0.10382483631522547,-0.2186433543100613,-0.20438128649352796,0.4468913202029544,1
-0.183543101930333,0.8405737595625282,-0.7506499501833179,-0.5812589990316402,0.46145535946885274,1
-0.35570534332970316,-0.3951255464537121,-0.38065359338257576,-0.3901022746433188,0.5227135200395676,1
2.717783557960254,2.167304537497046,-1.6542948985235926,-1.5542557857285937,1.211858003150203,1
-0.017331621683883164,1.1306042631161088,-0.7845845272863446,-0.43811794475033816,0.9273670896389209,1
-0.23353714581285814,0.44109378860953113,-0.9197755038096929,-0.9653843598877934,1.4538513133482995,1
-0.7158220205563043,-1.0334043553690735,1.399269708860049,1.5839759359829957,0.045774142169581984,1
0.3163426926235421,0.12735276213770141,-0.35438166272216787,-0.3076602750256068,1.101544197573389,1
0.381948604838385,1.4858387046948742,-1.361472338037798,-1.3250489076705592,1.5500156233372275,1
-0.15651058088028896,-0.3961840519411333,-0.050612464461203426,-0.09657251776267375,0.249983073147153,1
-0.17698578936513126,-0.3102334063624811,0.2619140440198969,0.061969789194465,0.15848876468730094,1
-0.6641066821254138,-1.3022647491742179,1.0270840245042723,1.1038192349128042,-0.4810538973864895,1
-0.15941219169039073,-0.5541130706644704,-0.07469506756657728,-0.14640009994920308,-0.5290446955988324,1
0.20896123494122684,1.0474057318047534,-1.0188425756749804,-0.9173686897807742,0.5579124040929647,1
0.25358921137456203,1.26693976989604,-0.5437584962326071,-0.3484282968145853,1.1341163285580549,1
-0.3379077041423183,0.04457763302131475,-0.29308049118121654,-0.34752234077483035,0.02369527082597412,1
-0.16522087773773195,0.0767561998389385,-0.21919068619881973,-0.2279361435271599,-0.6641230654474187,1
0.5211658150247543,0.653641690483834,-1.0303365453389086,-1.040578711187465,0.6377523376809284,1
0.7824965784565922,1.8127051992107341,-1.3187804507146352,-1.2969642704381519,1.4814332029009702,1
-0.07298134765389477,0.4639575071378429,-0.8442437031610205,-0.891095964627877,0.5335368428934504,1
0.11960145795894085,0.4567596698233743,-0.7249253514116688,-0.5776351748726202,0.4674240025674362,1
-0.3400169730174581,-0.28377076917693594,-0.295817150625009,-0.43811794475033816,0.30433937617826157,1
0.7342074358410196,1.3308735013363189,-0.7167153730802913,-0.7361774818297586,0.6285557549473968,1
0.12238285137201402,1.2673631720910088,-0.8010044839490995,-0.6981273281600453,-0.5900572734219096,1
-0.5874079828211046,-1.1130039680231945,1.1091838078180465,1.0376844440106836,-0.1100431995515017,1
-0.1765540996212555,-0.5979351978437344,-0.02379320191203711,0.07102934959201553,0.18906283443718752,1
-0.624658982618588,-1.4665448008220852,2.200563594002485,1.7669790560135215,-0.16016369135135752,1
-0.05327115896832617,1.2821822489149146,-0.9252488226972778,-0.9599486236492628,0.8225916661868292,1
-0.38133350660536636,-0.8274191875167856,0.7813320064517085,1.109254971151335,0.10634270638493049,1
