FLength,FWidth,FConc,FAsym,FM3Long,FDist,target
-0.5765613242458169,-0.3357219332872511,0.06323256840056336,0.540231796599251,0.22381770488285602,-1.4973775838456294,1
-0.5101394536346245,-0.5695229127995172,0.8212872343310784,0.5160285031036561,0.2594330972762465,0.15463133940763557,1
2.576763088756293,6.22316985135722,-1.8765116453595414,2.049177164771682,-1.4828645114793706,0.8445673555634152,1
-0.6943951283387423,-0.6870463472493442,1.283235348443248,0.5319329919326827,-0.3356060416016545,-1.0306869576827098,1
0.5200065168555219,0.4794831648186224,-0.3472663481683073,-0.022875230848568864,0.3523360683765477,2.1791818775482223,1
-0.03638106595272799,-0.054407759812961004,-0.7566706009596614,0.9329837004403505,0.6398879252543846,0.5943120691708149,1
-0.11629839162450785,-0.26171173213467464,-0.6970114250849855,0.21608526529576302,0.5398276905569344,0.3397586582767683,1
-0.6240545353743441,-0.45826717627659525,0.2372841090257646,0.5729982634622482,0.19326721107674266,0.581404305870522,1
1.0192295006985583,1.3317152212093346,-1.6548422304123511,1.940955464545615,1.4622934658810884,0.7299239225996139,1
-0.15143674200056675,-0.37959035434845034,-0.2328739834177821,0.49031356293406103,0.6534126583322808,-1.2246515418819182,1
0.2275316328175822,0.4242869863010372,-0.7265673470779442,-0.503802569773641,0.9227226287155993,1.7323911661331186,1
-0.8117911524586343,-0.3107003214238689,0.8097932646671501,0.49661943431741834,-0.3371149020031397,-0.4132700764173708,1
-0.1781720832726195,0.030826374680385515,-0.8699683019326698,-0.2409946610771448,-0.6141833225498242,-0.20697349014391955,1
-0.47279327236753843,-0.52897686343802,0.48905677785467233,-0.21787087310995587,-0.6423467520489003,-2.0396803877645158,1
0.17266478711623523,0.5989136843394957,0.47975213574577774,0.313139082582748,-0.8741827598047072,2.3948379311939805,1
-0.5605314780981017,0.017061482720599694,-0.3970735500453306,0.37794669705260786,0.23742298910197723,0.27333188054569896,1
-0.401984136513083,-0.2436791225803701,-0.5131079104621314,-0.010112662348686142,-0.5813145276060122,-0.03022818354240382,1
-0.16256818520677457,-0.3340443541559868,-0.2186433543100613,0.9176384530938575,0.4468913202029544,-1.582528652239696,1
-0.16807474735406325,-0.183543101930333,-0.7506499501833179,0.905772365637188,0.46145535946885274,-0.17312408597053852,1
-0.19929674175514872,-0.35570534332970316,-0.38065359338257576,0.30878377770362186,0.5227135200395676,0.3761655134774899,1
0.9106032743087272,2.717783557960254,-1.6542948985235926,-0.8902587702583384,1.211858003150203,1.2278636545615198,1
0.7782351751110973,-0.017331621683883164,-0.7845845272863446,-0.9254181127981164,0.9273670896389209,1.4573513674284422,1
0.8842796828491487,-0.23353714581285814,-0.9197755038096929,-0.9022282326557188,1.4538513133482995,1.0487617438719843,1
-0.7756470913337153,-0.7158220205563043,1.399269708860049,0.4482043739704326,0.045774142169581984,-1.7078129560486657,1
0.8063903433227176,0.3163426926235421,-0.35438166272216787,-0.23780190061322515,1.101544197573389,1.9922871056130746,1
1.2820229025648429,0.381948604838385,-1.361472338037798,-0.7276855766146325,1.5500156233372275,1.3398960773141624,1
-0.613625906503222,-0.15651058088028896,-0.050612464461203426,0.4612635099231741,0.249983073147153,-1.1974434765020485,1
-0.6260233620638774,-0.17698578936513126,0.2619140440198969,0.2260600997387732,0.15848876468730094,-1.7399886357277143,1
-0.7003702333760881,-0.6641066821254138,1.0270840245042723,0.5792973561609689,-0.4810538973864895,-0.1141286449943053,1
-0.43571685821897016,-0.15941219169039073,-0.07469506756657728,0.585365973582039,-0.5290446955988324,-1.1283253497840924,1
-0.06338380796506604,0.20896123494122684,-1.0188425756749804,0.6151176204528319,0.5579124040929647,-0.6977630710660369,1
0.8107279146230959,0.25358921137456203,-0.5437584962326071,0.24836705620723107,1.1341163285580549,2.3844206699412553,1
-0.4316490540371099,-0.3379077041423183,-0.29308049118121654,0.33860151674962324,0.02369527082597412,-0.5222094563044855,1
-0.5797748658857041,-0.16522087773773195,-0.21919068619881973,-0.10416182767042181,-0.6641230654474187,0.07158782489683302,1
0.5216511497271872,0.5211658150247543,-1.0303365453389086,-0.9142146417646911,0.6377523376809284,1.194402554470824,1
0.7441924578567382,0.7824965784565922,-1.3187804507146352,0.9935580263545462,1.4814332029009702,0.8687894964453953,1
-0.17870925113142247,-0.07298134765389477,-0.8442437031610205,0.0622328494372644,0.5335368428934504,-0.3766623742773291,1
-0.36488169220395616,0.11960145795894085,-0.7249253514116688,0.17244748294654239,0.4674240025674362,-0.8316610306126395,1
-0.3544767271151602,-0.3400169730174581,-0.295817150625009,0.24251535669453753,0.30433937617826157,-0.22367056569938146,1
0.48427657192130996,0.7342074358410196,-0.7167153730802913,-0.7432799406215267,0.6285557549473968,2.391477092409361,1
0.24098922582644788,0.12238285137201402,-0.8010044839490995,-0.7534547462613218,-0.5900572734219096,1.3100636119271791,1
-0.8613762419447907,-0.5874079828211046,1.1091838078180465,0.05615067464692061,-0.1100431995515017,-0.32168387208749416,1
-0.6031144543939585,-0.1765540996212555,-0.02379320191203711,0.5950815233376927,0.18906283443718752,0.3953798706724274,1
-0.944178182682125,-0.624658982618588,2.200563594002485,0.32021941868585646,-0.16016369135135752,-1.1496686845358208,1
0.20078445965436617,-0.05327115896832617,-0.9252488226972778,1.0000384488673004,0.8225916661868292,0.5472201567982745,1
-0.8165925338926046,-0.38133350660536636,0.7813320064517085,-0.0020206075635394137,0.10634270638493049,-1.8472783927532161,1
-0.3549263389793565,0.16192344614018023,-0.7293040065217368,0.702488086736188,0.24042695727108,-0.07482959386737739,1
-0.9509862528573502,-0.6142055335042289,1.9860094936091548,0.3038285592341415,-0.33128574990521437,-0.3410053476500687,1
0.23964748936855676,0.23393913138750763,-0.7993624882828241,-0.39280330351765663,0.8650755168661473,1.4619574572368452,1
-0.6664292703857311,-0.40760100785613684,0.28325998768147886,0.16916659958234473,0.16934941611882476,-0.26390690254313515,1
-0.40630987592229817,-0.1473467365704196,-0.27666053451846173,-0.5055040196174708,-0.7075617418495517,-0.23730137798122486,1
-0.21479178642229355,0.04745462646030933,-1.0068012741222934,0.510610639407716,-0.8988274796956321,0.2260659008257482,1
0.28860312224483825,0.011061541723439964,-0.5185812293497164,-1.4423826339234282,-0.8224708918001599,1.0573579928748762,1
-0.222179619264509,-0.09797017295445087,-0.5798824008906678,0.6289546104676431,0.5462148066574921,1.072849986794418,1
-0.4655994825403974,-0.38629520644636905,-0.09823033878319237,0.6354468956785115,0.1682334881135596,-0.33001232517129303,1
0.9397097265698573,0.1933930820260105,-0.7566706009596614,-0.3613959629243322,0.8090119225734622,1.4845594328083116,1
-0.7928601265977366,-0.6780409713264672,1.0823645452688802,-0.3364148153666677,-0.40186819623823233,-1.0092097249714347,1
1.0340217310306172,0.9469649064461256,-1.4222261776899907,-0.9296802107634867,1.088624580385672,1.9720952933134466,1
1.0023808876823594,0.6758145674478984,-1.531145223552931,0.43005105651315684,1.538196216858927,0.8993450108139305,1
-0.7185960785236674,-0.3977158591640953,0.766554045455229,-0.07745042085922128,-0.6089926855957566,-1.1174394456729535,1
0.3211692194820475,0.1526830998503835,-1.1600542029746719,0.5344699146579946,1.1087584363679903,0.4043644237580043,1
-0.192722943024952,-0.20189264825862233,-0.5267912076810939,-0.11130825594873886,-0.9470442140358016,-0.20172469012969202,1
1.099896968270076,-0.4698408329541761,0.02382467240995184,0.896307627213095,1.6039986405919273,-1.8208710371714352,1
-0.7655284580110655,-0.8182527072518923,1.772550056993342,0.04459301734122413,-0.03250977912935006,0.565564177256159,1
1.0226086888147288,0.5051495790842493,-0.8885775861504586,-0.5189614032926227,0.9910692897141248,1.5211939145402626,1
-0.5402042890799627,-0.391480947800016,0.525180682512733,-0.47504230553097615,-0.604780450308277,-1.5959077363575926,1
-0.7622652224282932,-0.8256351483148819,1.909930361071724,-0.31863771490673276,-0.44763696174995043,-0.6320057831327003,1
