FWidth,FSize,FConc1,FM3Long,FDist,target
-0.3357219332872511,-0.3805181707272911,-0.14821201202871329,0.22381770488285602,-1.4973775838456294,1
-0.5695229127995172,-0.6481083579475285,1.4743552551726313,0.2594330972762465,0.15463133940763557,1
6.22316985135722,2.6178044729437766,-1.774403103389078,-1.4828645114793706,0.8445673555634152,1
-0.6870463472493442,-1.0291703334193865,1.6093427050961377,-0.3356060416016545,-1.0306869576827098,1
0.4794831648186224,0.7122828944870029,-0.2841054179919748,0.3523360683765477,2.1791818775482223,1
-0.054407759812961004,0.1775259222414966,-0.729835789551473,0.6398879252543846,0.5943120691708149,1
-0.26171173213467464,0.4415171908044998,-0.5712934825943345,0.5398276905569344,0.3397586582767683,1
-0.45826717627659525,-0.5769767891927822,0.025731547604261853,0.19326721107674266,0.581404305870522,1
1.3317152212093346,2.814263091409267,-1.5904940273187969,1.4622934658810884,0.7299239225996139,1
-0.37959035434845034,-0.5208759983594253,-0.21072297877181356,0.6534126583322808,-1.2246515418819182,1
0.4242869863010372,1.0764087821601116,-0.8014063166921244,0.9227226287155993,1.7323911661331186,1
-0.3107003214238689,-0.817469235935021,0.7133521817783659,-0.3371149020031397,-0.4132700764173708,1
0.030826374680385515,0.4645926104302954,-0.8430802945208579,-0.6141833225498242,-0.20697349014391955,1
-0.52897686343802,-0.6967996103689329,0.24134908506597025,-0.6423467520489003,-2.0396803877645158,1
0.5989136843394957,0.7827793599492968,0.2884587991332344,-0.8741827598047072,2.3948379311939805,1
0.017061482720599694,-0.4209530803468047,-0.3674533736494421,0.23742298910197723,0.27333188054569896,1
-0.2436791225803701,0.2569138337981338,-0.5024408235729486,-0.5813145276060122,-0.03022818354240382,1
-0.3340443541559868,-0.10382483631522547,-0.20438128649352796,0.4468913202029544,-1.582528652239696,1
-0.183543101930333,0.8405737595625282,-0.5812589990316402,0.46145535946885274,-0.17312408597053852,1
-0.35570534332970316,-0.3951255464537121,-0.3901022746433188,0.5227135200395676,0.3761655134774899,1
2.717783557960254,2.167304537497046,-1.5542557857285937,1.211858003150203,1.2278636545615198,1
-0.017331621683883164,1.1306042631161088,-0.43811794475033816,0.9273670896389209,1.4573513674284422,1
-0.23353714581285814,0.44109378860953113,-0.9653843598877934,1.4538513133482995,1.0487617438719843,1
-0.7158220205563043,-1.0334043553690735,1.5839759359829957,0.045774142169581984,-1.7078129560486657,1
0.3163426926235421,0.12735276213770141,-0.3076602750256068,1.101544197573389,1.9922871056130746,1
0.381948604838385,1.4858387046948742,-1.3250489076705592,1.5500156233372275,1.3398960773141624,1
-0.15651058088028896,-0.3961840519411333,-0.09657251776267375,0.249983073147153,-1.1974434765020485,1
-0.17698578936513126,-0.3102334063624811,0.061969789194465,0.15848876468730094,-1.7399886357277143,1
-0.6641066821254138,-1.3022647491742179,1.1038192349128042,-0.4810538973864895,-0.1141286449943053,1
-0.15941219169039073,-0.5541130706644704,-0.14640009994920308,-0.5290446955988324,-1.1283253497840924,1
0.20896123494122684,1.0474057318047534,-0.9173686897807742,0.5579124040929647,-0.6977630710660369,1
0.25358921137456203,1.26693976989604,-0.3484282968145853,1.1341163285580549,2.3844206699412553,1
-0.3379077041423183,0.04457763302131475,-0.34752234077483035,0.02369527082597412,-0.5222094563044855,1
-0.16522087773773195,0.0767561998389385,-0.2279361435271599,-0.6641230654474187,0.07158782489683302,1
0.5211658150247543,0.653641690483834,-1.040578711187465,0.6377523376809284,1.194402554470824,1
0.7824965784565922,1.8127051992107341,-1.2969642704381519,1.4814332029009702,0.8687894964453953,1
-0.07298134765389477,0.4639575071378429,-0.891095964627877,0.5335368428934504,-0.3766623742773291,1
0.11960145795894085,0.4567596698233743,-0.5776351748726202,0.4674240025674362,-0.8316610306126395,1
-0.3400169730174581,-0.28377076917693594,-0.43811794475033816,0.30433937617826157,-0.22367056569938146,1
0.7342074358410196,1.3308735013363189,-0.7361774818297586,0.6285557549473968,2.391477092409361,1
0.12238285137201402,1.2673631720910088,-0.6981273281600453,-0.5900572734219096,1.3100636119271791,1
-0.5874079828211046,-1.1130039680231945,1.0376844440106836,-0.1100431995515017,-0.32168387208749416,1
-0.1765540996212555,-0.5979351978437344,0.07102934959201553,0.18906283443718752,0.3953798706724274,1
-0.624658982618588,-1.4665448008220852,1.7669790560135215,-0.16016369135135752,-1.1496686845358208,1
-0.05327115896832617,1.2821822489149146,-0.9599486236492628,0.8225916661868292,0.5472201567982745,1
-0.38133350660536636,-0.8274191875167856,1.109254971151335,0.10634270638493049,-1.8472783927532161,1
0.16192344614018023,0.5916132689209148,-0.7850991079765327,0.24042695727108,-0.07482959386737739,1
-0.6142055335042289,-1.5296317278724256,2.317800328184608,-0.33128574990521437,-0.3410053476500687,1
