X01,X02,X07,X09,X10,X12,X13,X14,X15,X16,X17,X18,X20,target
-1.8022338742532023,-2.0393454081948024,-1.4028517474721272,-1.3704666916077213,-1.33648278134242,0.1278243328599225,2.898608206717971,0.96223337008495,0.6349042040603761,2.2667442124520396,1.6418352207349807,0.4498122977437239,-0.5402620122522318,3
1.9849568075284985,-0.05256384212799958,1.0829832111470916,-0.5019535681226015,-0.3118824257093105,-0.8713141907168701,-0.4310563247111105,-0.38030355611006433,-1.8450695202771503,-0.30245390795987664,0.28978942586936873,0.934273602085194,2.448811580195998,2
-1.213748104151785,0.5198986430098927,0.33837826962520595,-0.5999061760344574,-1.6740678696146005,-0.10833568180368308,-1.4367741098014644,-0.6131420636051406,0.43054111319069116,-0.4162412373021293,-0.2694337039441566,-0.5608742164858951,-0.09892228719276153,1
-0.046268269918328525,1.277569579221809,1.5984789398930128,1.2089519834044764,0.7778659294149218,-0.05989260187268704,-0.7094753725609825,-0.6973602471671895,-0.3261546557051687,-0.15872254458018897,-1.7205823319412794,1.8196683996747778,1.1448533016112,2
0.029665377836693055,-0.22935372724411338,0.8023244254965346,0.35349920764093734,0.8785492013557475,0.9816336166437268,-0.4594664316345667,-0.45461371807657797,-0.9889538693365789,-0.9073233955160619,-0.6162936199044445,-0.727929838672609,-0.6606273918139054,2
0.4093336166118009,0.5451543408836234,-0.6353358846726447,1.1567105925181533,1.3108950161604698,1.3389013311348223,0.09168964268048597,-0.13755702701945277,0.9276405234142491,-1.3864279401150206,-0.21988228737840126,0.2075816455729888,0.41263057594435165,3
0.6940847956931318,-1.1133031528246824,0.16081862972383318,1.44403824239293,2.8566793677225597,0.9453013066954801,-0.12422716993778203,-1.1134971541796663,-0.22121144688019537,-0.3683307828422335,-0.24111860876372496,-0.5107575298298809,0.6934831282549236,2
-1.1852729862436522,-1.559487148593922,-1.0935543102245746,-0.6325570453384091,0.17376629776996674,0.030938172997930412,0.9326288076147932,1.1108536940179774,0.021814931451321677,-0.12278970373526718,-1.17551674971797,-1.6634413229182066,-0.7308405298915484,3
-1.403582223539339,-1.3153487358145268,-0.2916720655086975,-0.8088717395797492,0.345520114610199,0.43059358242864754,0.9042187006913369,0.5758205278590788,1.4136932800772828,1.1049156917995646,0.36057716382044797,1.8697850863307919,-0.09892228719276153,3
0.7225599136012649,-2.165623897563455,0.487299257929583,0.9869260721376037,2.0689808284208056,-1.1680280552942206,0.33033454083751906,-0.7766244199314707,-1.2430269012286195,-0.3623419760347465,-0.998547404840272,-1.8054386017769133,1.4959189919994147,3
