X01,X02,X03,X04,X05,X06,X09,X10,X11,X12,X14,X15,X16,X17,X19,X20,target
-1.8022338742532023,-2.0393454081948024,-0.8986024619145837,-0.4236207574857654,0.12276365511441092,-0.898903969663155,-1.3704666916077213,-1.33648278134242,0.7844929853938242,0.1278243328599225,0.96223337008495,0.6349042040603761,2.2667442124520396,1.6418352207349807,-0.10848768218073455,-0.5402620122522318,3
1.9849568075284985,-0.05256384212799958,0.7691272744970657,0.5894154559906205,0.6905677484794904,1.4180557590975036,-0.5019535681226015,-0.3118824257093105,-0.9281341293647826,-0.8713141907168701,-0.38030355611006433,-1.8450695202771503,-0.30245390795987664,0.28978942586936873,0.22446684113609777,2.448811580195998,2
-1.213748104151785,0.5198986430098927,1.1295264971961931,0.6609238945889537,0.8559475814984455,1.1302963067032465,-0.5999061760344574,-1.6740678696146005,-1.0339334878054687,-0.10833568180368308,-0.6131420636051406,0.43054111319069116,-0.4162412373021293,-0.2694337039441566,-1.061107568337227,-0.09892228719276153,1
-0.046268269918328525,1.277569579221809,-0.7148695248522833,-0.10779182034312745,0.28263082703273407,-0.1447757495954459,1.2089519834044764,0.7778659294149218,0.6853060868556807,-0.05989260187268704,-0.6973602471671895,-0.3261546557051687,-0.15872254458018897,-1.7205823319412794,-1.421808301930462,1.1448533016112,2
0.029665377836693055,-0.22935372724411338,-1.1176686561042495,0.8039407717856201,-0.5497809991626738,0.013988086208282256,0.35349920764093734,0.8785492013557475,1.1746281196438542,0.9816336166437268,-0.45461371807657797,-0.9889538693365789,-0.9073233955160619,-0.6162936199044445,-1.0703563050960279,-0.6606273918139054,2
0.4093336166118009,0.5451543408836234,-0.4958033306626176,-1.543919628859651,-0.6379835767727832,-0.526801229498167,1.1567105925181533,1.3108950161604698,0.8506175844192527,1.3389013311348223,-0.13755702701945277,0.9276405234142491,-1.3864279401150206,-0.21988228737840126,-1.995229980976118,0.41263057594435165,3
0.6940847956931318,-1.1133031528246824,0.3309948861177341,-0.2806038802890991,0.3873713879447393,0.5002023333572,1.44403824239293,2.8566793677225597,0.18275913426242174,0.9453013066954801,-1.1134971541796663,-0.22121144688019537,-0.3683307828422335,-0.24111860876372496,-0.5524270466031777,0.6934831282549236,2
-1.1852729862436522,-1.559487148593922,-0.453403422109779,-1.9252979680507611,-1.9775602242263206,-0.3729987635633053,-0.6325570453384091,0.17376629776996674,0.5927316482200805,0.030938172997930412,1.1108536940179774,0.021814931451321677,-0.12278970373526718,-1.17551674971797,0.048740842718880704,-0.7308405298915484,3
-1.403582223539339,-1.3153487358145268,-0.7007362220013372,-0.465334013334793,-0.8584900207980568,-1.201547531664012,-0.8088717395797492,0.345520114610199,1.7631370509701705,0.43059358242864754,0.5758205278590788,1.4136932800772828,1.1049156917995646,0.36057716382044797,-0.20097504976874353,-0.09892228719276153,3
0.7225599136012649,-2.165623897563455,0.3097949318413148,-0.5010882326339596,-0.8805406652005842,-0.8939425997942886,0.9869260721376037,2.0689808284208056,2.5963069986905745,-1.1680280552942206,-0.7766244199314707,-1.2430269012286195,-0.3623419760347465,-0.998547404840272,0.09498452651288523,1.4959189919994147,3
-1.4415490474168497,0.6293400004627251,0.9104603030065274,1.066138379979508,0.635441137473172,0.41089767571760294,0.275137121311453,0.03754775337943773,-0.12141402125455085,-1.5858496196990612,0.4767403119037271,0.0439082385723687,-1.296595838002716,-0.318985120509912,-0.7281530450203947,-1.0317539787957328,1
-0.7011959818053896,-1.1469774166563231,2.2460574224209418,1.3998444267717294,1.1040173310268784,1.2791374027692417,-0.7631605225542166,0.18561138858653448,-1.3248817235173553,-0.5201018612171491,-1.3463356616747424,-0.9613372354352702,-0.5000845326069471,0.26855310448404496,-1.5697880900712766,0.5530568520996376,1
2.0324153373753866,0.4441315493887011,1.398059251364171,0.9529166855321475,0.8669729036997093,0.5051637032260665,0.35349920764093734,-0.5191715149992461,-0.5578363748223812,-1.1559172853114716,-0.11278697303061494,-1.5965198151653717,-0.4940957257994601,-0.9843898572500561,-0.20097504976874353,-0.6104751503298746,2
0.23848290916300233,0.2841787961884077,1.652458702681202,0.44043954224409315,0.6630044429763313,1.0112234298504503,-0.5019535681226015,-0.3947980614252848,-0.14786386086472242,-0.3808280064155357,-2.074575248946577,-0.9005806408523908,-0.8534241342486791,0.027874795450375894,-0.5801732568795803,0.49287416231880077,2
0.029665377836693055,-0.860746174087377,-0.17780401651632843,-0.2806038802890991,-0.9852812261125892,-0.34323054435010625,-0.3909406124891652,0.345520114610199,0.49354474968193707,0.35792896253215345,0.21417773962204545,0.43054111319069116,0.1467066026016472,0.4809163183372825,-1.172092409442838,-0.24937901164485363,3
-0.7771296295604111,-0.2714465570336643,-1.8808670100553435,-0.6262280001810425,0.24955486042894326,-1.3652727373366067,-1.0243674769858317,-1.3068700543010008,-0.32640027823338025,-0.37477262142416107,0.8086590353541552,1.4689265478799007,1.1767813734894081,-0.43932427502674665,1.2973203051570021,0.3925696793507394,1
-1.4510407533862273,-2.4686922720482216,-0.25553718219653243,-0.590473780881876,-0.26863528303044987,-0.2737713661859752,-0.6390872191991996,0.4165906595096055,1.0159290819828248,1.7991105904792848,0.23399378281311578,0.369784518607812,0.4042252953235873,2.2081371243436143,-0.2657162070803498,-0.9414799441244773,3
1.8615646299265882,-0.9280947017506584,-0.4463367706843059,-0.715613548428959,-1.7625664413016786,-0.5912990377934316,-0.5541949590089246,1.980142647296547,1.6110504732116846,-0.277886461562169,-0.01866076787303094,-0.07208162381312806,-0.512062146221921,0.6932795321905201,0.8903758877697626,0.7336049214421482,3
-0.7581462176216557,-1.0038617953718503,0.323928234692261,-0.781162950477431,-0.3568378606405593,-0.6309899967443637,-1.0439579985682028,-0.4658686063246913,-0.39252487725880914,0.23682126270466333,1.8044152057054388,2.485218675448063,1.955326258462716,1.960380041514837,0.6036650482469347,-1.8442202908370302,1
