X01,X03,X05,X06,X07,X11,X12,X14,X16,X17,X18,X20,target
-1.8022338742532023,-0.8986024619145837,0.12276365511441092,-0.898903969663155,-1.4028517474721272,0.7844929853938242,0.1278243328599225,0.96223337008495,2.2667442124520396,1.6418352207349807,0.4498122977437239,-0.5402620122522318,3
1.9849568075284985,0.7691272744970657,0.6905677484794904,1.4180557590975036,1.0829832111470916,-0.9281341293647826,-0.8713141907168701,-0.38030355611006433,-0.30245390795987664,0.28978942586936873,0.934273602085194,2.448811580195998,2
-1.213748104151785,1.1295264971961931,0.8559475814984455,1.1302963067032465,0.33837826962520595,-1.0339334878054687,-0.10833568180368308,-0.6131420636051406,-0.4162412373021293,-0.2694337039441566,-0.5608742164858951,-0.09892228719276153,1
-0.046268269918328525,-0.7148695248522833,0.28263082703273407,-0.1447757495954459,1.5984789398930128,0.6853060868556807,-0.05989260187268704,-0.6973602471671895,-0.15872254458018897,-1.7205823319412794,1.8196683996747778,1.1448533016112,2
0.029665377836693055,-1.1176686561042495,-0.5497809991626738,0.013988086208282256,0.8023244254965346,1.1746281196438542,0.9816336166437268,-0.45461371807657797,-0.9073233955160619,-0.6162936199044445,-0.727929838672609,-0.6606273918139054,2
0.4093336166118009,-0.4958033306626176,-0.6379835767727832,-0.526801229498167,-0.6353358846726447,0.8506175844192527,1.3389013311348223,-0.13755702701945277,-1.3864279401150206,-0.21988228737840126,0.2075816455729888,0.41263057594435165,3
0.6940847956931318,0.3309948861177341,0.3873713879447393,0.5002023333572,0.16081862972383318,0.18275913426242174,0.9453013066954801,-1.1134971541796663,-0.3683307828422335,-0.24111860876372496,-0.5107575298298809,0.6934831282549236,2
-1.1852729862436522,-0.453403422109779,-1.9775602242263206,-0.3729987635633053,-1.0935543102245746,0.5927316482200805,0.030938172997930412,1.1108536940179774,-0.12278970373526718,-1.17551674971797,-1.6634413229182066,-0.7308405298915484,3
-1.403582223539339,-0.7007362220013372,-0.8584900207980568,-1.201547531664012,-0.2916720655086975,1.7631370509701705,0.43059358242864754,0.5758205278590788,1.1049156917995646,0.36057716382044797,1.8697850863307919,-0.09892228719276153,3
0.7225599136012649,0.3097949318413148,-0.8805406652005842,-0.8939425997942886,0.487299257929583,2.5963069986905745,-1.1680280552942206,-0.7766244199314707,-0.3623419760347465,-0.998547404840272,-1.8054386017769133,1.4959189919994147,3
-1.4415490474168497,0.9104603030065274,0.635441137473172,0.41089767571760294,1.0772554808276926,-0.12141402125455085,-1.5858496196990612,0.4767403119037271,-1.296595838002716,-0.318985120509912,-1.0119243963900226,-1.0317539787957328,1
-0.7011959818053896,2.2460574224209418,1.1040173310268784,1.2791374027692417,0.6992252797473506,-1.3248817235173553,-0.5201018612171491,-1.3463356616747424,-0.5000845326069471,0.26855310448404496,0.49157620329040236,0.5530568520996376,1
