X01,X02,X05,X08,X11,X12,X13,X15,X16,X18,X20,target
-1.8022338742532023,-2.0393454081948024,0.12276365511441092,-1.726936497297787,0.7844929853938242,0.1278243328599225,2.898608206717971,0.6349042040603761,2.2667442124520396,0.4498122977437239,-0.5402620122522318,3
1.9849568075284985,-0.05256384212799958,0.6905677484794904,0.17913062479883013,-0.9281341293647826,-0.8713141907168701,-0.4310563247111105,-1.8450695202771503,-0.30245390795987664,0.934273602085194,2.448811580195998,2
-1.213748104151785,0.5198986430098927,0.8559475814984455,-0.4642421892842552,-1.0339334878054687,-0.10833568180368308,-1.4367741098014644,0.43054111319069116,-0.4162412373021293,-0.5608742164858951,-0.09892228719276153,1
-0.046268269918328525,1.277569579221809,0.28263082703273407,1.6703124742624293,0.6853060868556807,-0.05989260187268704,-0.7094753725609825,-0.3261546557051687,-0.15872254458018897,1.8196683996747778,1.1448533016112,2
0.029665377836693055,-0.22935372724411338,-0.5497809991626738,1.6041713438426728,1.1746281196438542,0.9816336166437268,-0.4594664316345667,-0.9889538693365789,-0.9073233955160619,-0.727929838672609,-0.6606273918139054,2
0.4093336166118009,0.5451543408836234,-0.6379835767727832,0.1550793046461914,0.8506175844192527,1.3389013311348223,0.09168964268048597,0.9276405234142491,-1.3864279401150206,0.2075816455729888,0.41263057594435165,3
0.6940847956931318,-1.1133031528246824,0.3873713879447393,0.6842083480042427,0.18275913426242174,0.9453013066954801,-0.12422716993778203,-0.22121144688019537,-0.3683307828422335,-0.5107575298298809,0.6934831282549236,2
-1.1852729862436522,-1.559487148593922,-1.9775602242263206,-0.5724731299711293,0.5927316482200805,0.030938172997930412,0.9326288076147932,0.021814931451321677,-0.12278970373526718,-1.6634413229182066,-0.7308405298915484,3
-1.403582223539339,-1.3153487358145268,-0.8584900207980568,-0.6205757702764068,1.7631370509701705,0.43059358242864754,0.9042187006913369,1.4136932800772828,1.1049156917995646,1.8697850863307919,-0.09892228719276153,3
0.7225599136012649,-2.165623897563455,-0.8805406652005842,-0.03131842653675853,2.5963069986905745,-1.1680280552942206,0.33033454083751906,-1.2430269012286195,-0.3623419760347465,-1.8054386017769133,1.4959189919994147,3
-1.4415490474168497,0.6293400004627251,0.635441137473172,-0.764883691192239,-0.12141402125455085,-1.5858496196990612,-1.1640370833362836,0.0439082385723687,-1.296595838002716,-1.0119243963900226,-1.0317539787957328,1
-0.7011959818053896,-1.1469774166563231,1.1040173310268784,-0.301895778253944,-1.3248817235173553,-0.5201018612171491,-0.8628899499476467,-0.9613372354352702,-0.5000845326069471,0.49157620329040236,0.5530568520996376,1
2.0324153373753866,0.4441315493887011,0.8669729036997093,0.329451375752822,-0.5578363748223812,-1.1559172853114716,-1.2094932544138137,-1.5965198151653717,-0.4940957257994601,0.1324066155889675,-0.6104751503298746,2
0.23848290916300233,0.2841787961884077,0.6630044429763313,1.2373887115149331,-0.14786386086472242,-0.3808280064155357,-2.374307638275523,-0.9005806408523908,-0.8534241342486791,-0.6193436842512449,0.49287416231880077,2
0.029665377836693055,-0.860746174087377,-0.9852812261125892,-0.4943063394750535,0.49354474968193707,0.35792896253215345,-0.5901529234824658,0.43054111319069116,0.1467066026016472,1.6275544341600567,-0.24937901164485363,3
-0.7771296295604111,-0.2714465570336643,0.24955486042894326,-1.131666323519979,-0.32640027823338025,-0.37477262142416107,1.0519512566933098,1.4689265478799007,1.1767813734894081,0.07393714782361768,0.3925696793507394,1
-1.4510407533862273,-2.4686922720482216,-0.26863528303044987,-0.9873584026041469,1.0159290819828248,1.7991105904792848,0.051915492987647215,0.369784518607812,0.4042252953235873,-1.2290967052327506,-0.9414799441244773,3
1.8615646299265882,-0.9280947017506584,-1.7625664413016786,0.4978106168212928,1.6110504732116846,-0.277886461562169,0.08032559991110344,-0.07208162381312806,-0.512062146221921,0.8173346665544944,0.7336049214421482,3
-0.7581462176216557,-1.0038617953718503,-0.3568378606405593,-1.5886414064201144,-0.39252487725880914,0.23682126270466333,1.5974253096236712,2.485218675448063,1.955326258462716,0.8006291043358231,-1.8442202908370302,1
-0.530345274356591,-0.47349214002350865,-0.15286939991718124,-0.2718316280631455,1.5250884944786272,-0.6351541760532647,-0.357190046710124,-0.3482479628262156,0.2784603523663608,-1.5715607307155142,-1.543306841932846,2
-1.5364661071106267,0.006366119577371737,-0.07569214450833539,-2.2380270505413593,-0.4718743960893238,0.9392459217041057,1.1655916843871352,2.308472218479687,0.9971171692647988,1.3936765630986574,0.10168667874336129,3
0.36187508676491237,-1.1048845868667723,-0.6600342211753105,-1.263948584359492,-0.3528501178435518,0.27315357265291035,-0.06740695609086958,1.7892795011350824,1.8175837018905157,-0.15994072323778177,-0.279470356535272,1
-0.6442457459891234,-1.6773470720046646,-1.1120724314271213,0.37154118601993963,0.48693228977939434,1.9686613702377704,1.5690152027002149,1.7395695601127266,0.44015813616850924,0.7505124176798089,-0.2895008048320782,3
0.8459520912031748,1.142872523895246,1.495416269171739,1.399735122545244,-0.6371858936528959,-0.5140464762257746,-1.1413089977975184,-0.6686009160813973,-1.6499354396444479,-2.256488781681041,-0.2393485633480475,2
0.5612009121218441,-0.40614361236022717,-1.4207814530625045,-0.02530559649859898,0.8109428250039957,0.5517012822561373,0.8019423157668939,0.1819914080789125,0.4221917157460484,0.41640117330638104,0.934213887378271,3
