COMPACTNESS,CIRCULARITY,DISTANCE CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,SCATTER RATIO,PR AXISRECTANGULAR,LENGTHRECTANGULAR,MAJORVARIANCE,MAJORSKEWNESS,MINORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
0.160580346823315,-0.30191960729409983,0.8825760254757965,0.9882432066136697,0.41937081125406156,0.3115418540290775,0.606788862773137,0.5470757613971734,-0.34457805406252723,0.904336267261467,-0.19541137252997437,-0.07671096722284808,1.6133512698443242,0.17326671929682527,0.1839573271013207,1
0.28209284540339014,1.1576460371105184,1.3901191081863236,1.5861077323539192,0.6730624139147237,0.09407947077115696,0.8776665832911171,0.9330858482545618,1.0340600813685379,0.904336267261467,-0.7299886438650033,1.1439312573012164,0.8291219158249458,0.49792595412543056,0.7219967349758791,1
1.6187303297842164,1.1576460371105184,1.199790452169876,1.4665348272058691,0.2925250099237305,0.5290042372869981,0.9980566812991083,0.9330858482545618,1.1029919881400911,0.9680786944310734,-0.9972772795325178,2.1611331110712704,-1.1874678516534563,1.3095740411969437,1.3945459948190773,1
0.40360534398346526,-1.2749633702305119,-0.2593959106228894,0.3604854545864079,0.03883340726306831,-0.12338291248676363,-0.23594182328280097,-0.2249444123176034,-1.1717609353211662,-0.21115620820664552,-1.3982102330337896,-0.8904724502388911,1.7253840347042355,2.2835517456827596,2.0670952546622754,1
0.28209284540339014,1.4819939580893224,1.3901191081863236,0.18112609686433306,-0.468549798058256,0.3115418540290775,1.3893244998250796,1.3190959351119502,1.861242962627177,1.0318211216006798,0.3391658988050546,1.347371628055227,1.1652202104046794,-0.4760517503603853,-0.21957222880459812,1
0.40360534398346526,1.6441679185787244,1.3266762228475077,0.8387770751786074,0.16567920859339938,0.5290042372869981,1.3893244998250796,1.3190959351119502,1.6544472423125172,0.9680786944310734,0.3391658988050546,-0.2801513379768588,1.2772529752645907,-0.6383813677746879,-0.21957222880459812,1
1.3757053326240662,1.4819939580893224,1.4535619935251394,1.3170686957708069,0.6730624139147237,0.3115418540290775,0.9378616322951127,0.9330858482545618,1.0340600813685379,0.8087226265070574,-0.5963443260312461,0.7370505157931949,0.8291219158249458,0.17326671929682527,0.3184671790699603,1
1.3757053326240662,1.1576460371105184,1.5804477642027712,1.137709338048732,-0.21485819539759385,0.5290042372869981,1.479617073331073,1.3190959351119502,1.309787708454751,1.0318211216006798,-0.8636329616987606,-1.2973531917469125,0.8291219158249458,0.3355963367111279,0.9910164389131584,1
-0.5684946446571357,-0.6262675282729039,-0.4497245666393371,-0.775457144320066,-0.7222414007189182,-0.3408452957446842,-0.6874046908127678,-0.6109544991749918,-0.7581694946918468,-0.5936107712242841,0.47281021663881184,2.364573481825281,-0.8513695570737225,-0.8007109851889905,-1.0266313406164358,1
-0.9330321403973612,-0.6262675282729039,-1.02071053468868,-1.1939623123382406,-0.8490872020492493,-0.3408452957446842,-1.0184774603347435,-0.9969645860323803,-0.8271014014634,-1.1035501885811354,0.20552158097129736,-0.6870320794848803,-0.9634023219336337,-1.4500294548462012,-1.1611411925850754,1
-0.08244465033683525,0.34677623466350826,0.05781851607118999,-0.11780616600579162,-0.21485819539759385,-0.3408452957446842,-0.055356676270814247,-0.2249444123176034,-0.0688504269763142,0.26691199556540274,0.07187726313754013,1.1439312573012164,-0.9634023219336337,-0.31372213294608264,-0.48859193274187734,1
-1.0545446389774362,-0.9506154492517078,-0.3228387959617053,-0.5363113340239662,-0.3417039967279249,-0.12338291248676363,-0.5670145928047766,-0.6109544991749918,-0.9649652150065066,-0.4023834897154648,0.07187726313754013,-1.2973531917469125,0.3809908563853009,-0.8007109851889905,-0.3540820807732377,1
0.8896553383037658,1.6441679185787244,1.5804477642027712,0.9284567540396448,-0.08801239406726277,0.5290042372869981,1.6902997448450574,1.7051060219693386,2.068038682941837,1.2549196166943024,0.20552158097129736,0.3301697742851734,2.509613388723614,-0.31372213294608264,0.7219967349758791,1
-0.6900071432372109,-0.7884414887623059,-0.19595302528407355,0.42027190716043283,0.03883340726306831,-0.3408452957446842,0.21552104424716584,0.161065674539785,-0.6892375879202935,0.3625256363198124,-0.8636329616987606,-1.2973531917469125,1.8374167995641468,0.010937101882522627,0.45297703103859993,1
1.6187303297842164,1.1576460371105184,1.3266762228475077,0.5099515860214703,-0.5953955993885871,0.5290042372869981,1.3592269753230817,1.3190959351119502,0.9651281745969846,0.904336267261467,-0.8636329616987606,-0.07671096722284808,-0.8513695570737225,0.010937101882522627,0.3184671790699603,1
0.8896553383037658,1.3198199975999203,1.3266762228475077,1.0181364329006821,0.16567920859339938,0.09407947077115696,0.7873740097851237,0.5470757613971734,0.9651281745969846,0.6812377721678445,-0.5963443260312461,-0.2801513379768588,-0.8513695570737225,0.3355963367111279,0.3184671790699603,1
1.1326803354639159,1.4819939580893224,1.5804477642027712,1.4665348272058691,0.2925250099237305,0.7464666205449187,1.600007171339064,1.7051060219693386,1.7923110558556237,1.0318211216006798,-0.7299886438650033,-1.2973531917469125,0.6050563861051234,0.010937101882522627,0.5874868830072395,1
1.0111678368838408,1.1576460371105184,1.0094617961534282,1.6757874112149564,1.180445619236048,0.3115418540290775,1.3592269753230817,1.3190959351119502,1.1029919881400911,1.2549196166943024,-0.19541137252997437,-1.2973531917469125,0.3809908563853009,-0.31372213294608264,0.0494474751326811,1
-0.20395714891691036,-0.9506154492517078,0.5653615987817171,0.6594177174565325,0.03883340726306831,-0.12338291248676363,0.21552104424716584,0.161065674539785,-0.7581694946918468,0.2350407819805995,-0.7299886438650033,-0.6870320794848803,1.1652202104046794,0.49792595412543056,0.5874868830072395,1
1.2541928340439912,1.6441679185787244,1.4535619935251394,1.4067483746318443,0.7999082152450547,0.5290042372869981,1.0883492548051017,0.9330858482545618,1.4476515219978574,1.0318211216006798,-0.19541137252997437,0.5336101450391841,0.6050563861051234,0.010937101882522627,0.0494474751326811,1
-0.9330321403973612,-0.1397456468046978,-0.3228387959617053,-0.41673842887591633,-0.21485819539759385,-0.3408452957446842,-0.5068195438007811,-0.6109544991749918,-0.48244186760563373,-0.4661259168850712,-0.061767054696217114,0.5336101450391841,-1.4115333813732787,-0.31372213294608264,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,0.8825760254757965,1.1078161117617196,0.16567920859339938,0.09407947077115696,0.5164962892671437,0.5470757613971734,0.5515367339676651,0.4262680634894188,-1.3982102330337896,-0.6870320794848803,-0.8513695570737225,1.3095740411969437,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,1.643890649541587,1.765467090075994,0.9267540165753858,0.7464666205449187,1.3893244998250796,1.3190959351119502,1.3787196152263042,1.2867908302791056,-0.19541137252997437,-0.8904724502388911,0.3809908563853009,-0.15139251553178001,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.18470428674882175,0.4501651334474453,0.2925250099237305,-0.5583076790026048,-0.26603934778479876,-0.2249444123176034,-1.5853523759504857,-0.051800140282629435,-0.8636329616987606,0.5336101450391841,2.0614823292839692,0.9849148063683384,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.8825760254757965,0.9583499803266573,0.03883340726306831,0.7464666205449187,1.479617073331073,1.3190959351119502,1.5165834287694107,1.0318211216006798,-0.19541137252997437,-0.8904724502388911,0.941154680684857,-0.31372213294608264,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,0.05781851607118999,-0.08791293971877916,-0.21485819539759385,-0.12338291248676363,-0.26603934778479876,-0.2249444123176034,-1.0338971217780597,0.011942286886976997,-0.061767054696217114,-0.2801513379768588,-0.6273040273539001,-0.4760517503603853,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-1.2110391907051277,-0.6857774654590285,-0.468549798058256,-0.3408452957446842,-1.229160131848728,-0.9969645860323803,-0.9649652150065066,-1.2629062565051516,-1.2645659152000324,0.5336101450391841,-0.6273040273539001,1.4719036586112464,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,-1.4648107320603911,-1.044496180903178,0.16567920859339938,-0.3408452957446842,-1.0184774603347435,-0.9969645860323803,-1.378556655635826,-1.199163829335545,1.2746761236413553,0.9404908865472057,1.2772529752645907,-1.6123590722605037,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,0.24814717208763765,-0.058019713431766685,-0.21485819539759385,-0.3408452957446842,-0.32623439678879435,-0.2249444123176034,-1.1717609353211662,-0.24302742179144873,-0.5963443260312461,0.5336101450391841,0.941154680684857,0.17326671929682527,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.3750329427652694,0.5996312648825076,0.16567920859339938,0.09407947077115696,0.18542351974516805,0.161065674539785,-1.102829028549613,0.26691199556540274,-0.46270000819748885,-1.2973531917469125,1.1652202104046794,0.3355963367111279,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,1.4535619935251394,0.1512328705773206,-0.7222414007189182,0.5290042372869981,1.2388368773150906,1.3190959351119502,1.0340600813685379,1.063692335185483,0.07187726313754013,0.3301697742851734,-0.40323849763407765,-0.31372213294608264,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,1.0094617961534282,1.2273890169097694,0.5462166125843926,0.5290042372869981,1.479617073331073,1.3190959351119502,1.4476515219978574,1.0318211216006798,-0.19541137252997437,1.550811998809238,-1.4115333813732787,-0.15139251553178001,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,1.13634756683106,0.7789906226045824,-0.08801239406726277,0.3115418540290775,0.8776665832911171,0.9330858482545618,0.06901338656679232,0.8087226265070574,-0.7299886438650033,0.3301697742851734,-0.8513695570737225,0.49792595412543056,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,-0.8303818786722323,-0.20748584486682903,0.16567920859339938,-0.5583076790026048,-0.8679898378247545,-0.9969645860323803,-1.1717609353211662,-0.7848380527331034,-0.8636329616987606,-1.0939128209929019,2.845711683303348,0.6602555715397331,1.125526290881798,2
1.2541928340439912,1.6441679185787244,1.13634756683106,0.9583499803266573,0.5462166125843926,0.3115418540290775,1.3592269753230817,1.3190959351119502,1.7233791490840704,1.1274347623550895,0.20552158097129736,-1.0939128209929019,-1.2995006165133673,-0.6383813677746879,-0.21957222880459812,2
0.7681428397236906,-0.30191960729409983,0.6288044841205329,0.8387770751786074,0.03883340726306831,0.3115418540290775,0.33591114225515695,0.161065674539785,-0.34457805406252723,0.3625256363198124,-1.130921597366275,-0.07671096722284808,-0.40323849763407765,0.9849148063683384,1.2600361428504376,2
1.8617553269443667,1.4819939580893224,1.3266762228475077,1.0779228854747072,0.16567920859339938,0.5290042372869981,1.600007171339064,1.7051060219693386,1.861242962627177,1.2867908302791056,-0.19541137252997437,-0.07671096722284808,0.15692532666547843,-0.31372213294608264,0.5874868830072395,2
1.6187303297842164,1.6441679185787244,1.3266762228475077,1.3170686957708069,0.7999082152450547,0.5290042372869981,1.5097145978330706,1.7051060219693386,1.6544472423125172,1.0318211216006798,-0.3290556903637316,0.7370505157931949,-0.6273040273539001,-0.31372213294608264,0.1839573271013207,2
-0.4469821460770606,0.6711241556423123,0.05781851607118999,0.5398448123084827,0.16567920859339938,-0.3408452957446842,0.21552104424716584,0.161065674539785,0.4136729204245586,0.5218817042438284,-0.3290556903637316,-1.0939128209929019,-1.1874678516534563,0.010937101882522627,-0.0850623768359585,2
