COMPACTNESS,CIRCULARITY,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,PR AXISRECTANGULAR,LENGTHRECTANGULAR,GYRATIONRADIUS,MAJORSKEWNESS,MAJORKURTOSIS,HOLLOWS RATIO,target
0.160580346823315,-0.30191960729409983,0.41937081125406156,0.3115418540290775,0.5470757613971734,-0.34457805406252723,-0.2675698086121164,-0.19541137252997437,0.17326671929682527,0.1839573271013207,1
0.28209284540339014,1.1576460371105184,0.6730624139147237,0.09407947077115696,0.9330858482545618,1.0340600813685379,1.577037482594056,-0.7299886438650033,0.49792595412543056,0.7219967349758791,1
1.6187303297842164,1.1576460371105184,0.2925250099237305,0.5290042372869981,0.9330858482545618,1.1029919881400911,0.531760017577225,-0.9972772795325178,1.3095740411969437,1.3945459948190773,1
0.40360534398346526,-1.2749633702305119,0.03883340726306831,-0.12338291248676363,-0.2249444123176034,-1.1717609353211662,-1.7739990964304906,-1.3982102330337896,2.2835517456827596,2.0670952546622754,1
0.28209284540339014,1.4819939580893224,-0.468549798058256,0.3115418540290775,1.3190959351119502,1.861242962627177,1.4540636631803112,0.3391658988050546,-0.4760517503603853,-0.21957222880459812,1
0.40360534398346526,1.6441679185787244,0.16567920859339938,0.5290042372869981,1.3190959351119502,1.6544472423125172,1.3618332986200026,0.3391658988050546,-0.6383813677746879,-0.21957222880459812,1
1.3757053326240662,1.4819939580893224,0.6730624139147237,0.3115418540290775,0.9330858482545618,1.0340600813685379,1.2081160243528215,-0.5963443260312461,0.17326671929682527,0.3184671790699603,1
1.3757053326240662,1.1576460371105184,-0.21485819539759385,0.5290042372869981,1.3190959351119502,1.309787708454751,0.6854772918444061,-0.8636329616987606,0.3355963367111279,0.9910164389131584,1
-0.5684946446571357,-0.6262675282729039,-0.7222414007189182,-0.3408452957446842,-0.6109544991749918,-0.7581694946918468,-0.5750043571464785,0.47281021663881184,-0.8007109851889905,-1.0266313406164358,1
-0.9330321403973612,-0.6262675282729039,-0.8490872020492493,-0.3408452957446842,-0.9969645860323803,-0.8271014014634,-0.2983132634655526,0.20552158097129736,-1.4500294548462012,-1.1611411925850754,1
-0.08244465033683525,0.34677623466350826,-0.21485819539759385,-0.3408452957446842,-0.2249444123176034,-0.0688504269763142,0.8084511112581508,0.07187726313754013,-0.31372213294608264,-0.48859193274187734,1
-1.0545446389774362,-0.9506154492517078,-0.3417039967279249,-0.12338291248676363,-0.6109544991749918,-0.9649652150065066,-1.2821038187755112,0.07187726313754013,-0.8007109851889905,-0.3540820807732377,1
0.8896553383037658,1.6441679185787244,-0.08801239406726277,0.5290042372869981,1.7051060219693386,2.068038682941837,0.9006814758184595,0.20552158097129736,-0.31372213294608264,0.7219967349758791,1
-0.6900071432372109,-0.7884414887623059,0.03883340726306831,-0.3408452957446842,0.161065674539785,-0.6892375879202935,-0.7594650862670957,-0.8636329616987606,0.010937101882522627,0.45297703103859993,1
1.6187303297842164,1.1576460371105184,-0.5953955993885871,0.5290042372869981,1.3190959351119502,0.9651281745969846,0.4395296530169164,-0.8636329616987606,0.010937101882522627,0.3184671790699603,1
0.8896553383037658,1.3198199975999203,0.16567920859339938,0.09407947077115696,0.5470757613971734,0.9651281745969846,1.0851422049390766,-0.5963443260312461,0.3355963367111279,0.3184671790699603,1
1.1326803354639159,1.4819939580893224,0.2925250099237305,0.7464666205449187,1.7051060219693386,1.7923110558556237,0.7469642015512784,-0.7299886438650033,0.010937101882522627,0.5874868830072395,1
1.0111678368838408,1.1576460371105184,1.180445619236048,0.3115418540290775,1.3190959351119502,1.1029919881400911,0.7469642015512784,-0.19541137252997437,-0.31372213294608264,0.0494474751326811,1
-0.20395714891691036,-0.9506154492517078,0.03883340726306831,-0.12338291248676363,0.161065674539785,-0.7581694946918468,-0.7287216314136595,-0.7299886438650033,0.49792595412543056,0.5874868830072395,1
1.2541928340439912,1.6441679185787244,0.7999082152450547,0.5290042372869981,0.9330858482545618,1.4476515219978574,1.269602934059694,-0.19541137252997437,0.010937101882522627,0.0494474751326811,1
-0.9330321403973612,-0.1397456468046978,-0.21485819539759385,-0.3408452957446842,-0.6109544991749918,-0.48244186760563373,-0.42128708287929745,-0.061767054696217114,-0.31372213294608264,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,0.16567920859339938,0.09407947077115696,0.5470757613971734,0.5515367339676651,0.03986473992224568,-1.3982102330337896,1.3095740411969437,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,0.9267540165753858,0.7464666205449187,1.3190959351119502,1.3787196152263042,1.2081160243528215,-0.19541137252997437,-0.15139251553178001,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.2925250099237305,-0.5583076790026048,-0.2249444123176034,-1.5853523759504857,-1.097643089654894,-0.8636329616987606,0.9849148063683384,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.03883340726306831,0.7464666205449187,1.3190959351119502,1.5165834287694107,1.3003463889131301,-0.19541137252997437,-0.31372213294608264,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,-0.21485819539759385,-0.12338291248676363,-0.2249444123176034,-1.0338971217780597,-0.6057478119999147,-0.061767054696217114,-0.4760517503603853,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-0.468549798058256,-0.3408452957446842,-0.9969645860323803,-0.9649652150065066,-0.513517447439606,-1.2645659152000324,1.4719036586112464,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,0.16567920859339938,-0.3408452957446842,-0.9969645860323803,-1.378556655635826,-0.9746692702411491,1.2746761236413553,-1.6123590722605037,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,-0.21485819539759385,-0.3408452957446842,-0.2249444123176034,-1.1717609353211662,-0.9439258153877129,-0.5963443260312461,0.17326671929682527,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.16567920859339938,0.09407947077115696,0.161065674539785,-1.102829028549613,-0.5750043571464785,-0.46270000819748885,0.3355963367111279,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,-0.7222414007189182,0.5290042372869981,1.3190959351119502,1.0340600813685379,1.4540636631803112,0.07187726313754013,-0.31372213294608264,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,0.5462166125843926,0.5290042372869981,1.3190959351119502,1.4476515219978574,1.269602934059694,-0.19541137252997437,-0.15139251553178001,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,-0.08801239406726277,0.3115418540290775,0.9330858482545618,0.06901338656679232,0.34729928845660774,-0.7299886438650033,0.49792595412543056,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,0.16567920859339938,-0.5583076790026048,-0.9969645860323803,-1.1717609353211662,-1.4973080027495647,-0.8636329616987606,0.6602555715397331,1.125526290881798,2
1.2541928340439912,1.6441679185787244,0.5462166125843926,0.3115418540290775,1.3190959351119502,1.7233791490840704,1.423320208326875,0.20552158097129736,-0.6383813677746879,-0.21957222880459812,2
0.7681428397236906,-0.30191960729409983,0.03883340726306831,0.3115418540290775,0.161065674539785,-0.34457805406252723,-0.6672347217067871,-1.130921597366275,0.9849148063683384,1.2600361428504376,2
1.8617553269443667,1.4819939580893224,0.16567920859339938,0.5290042372869981,1.7051060219693386,1.861242962627177,1.1773725694993853,-0.19541137252997437,-0.31372213294608264,0.5874868830072395,2
1.6187303297842164,1.6441679185787244,0.7999082152450547,0.5290042372869981,1.7051060219693386,1.6544472423125172,1.269602934059694,-0.3290556903637316,-0.31372213294608264,0.1839573271013207,2
-0.4469821460770606,0.6711241556423123,0.16567920859339938,-0.3408452957446842,0.161065674539785,0.4136729204245586,1.4540636631803112,-0.3290556903637316,0.010937101882522627,-0.0850623768359585,2
0.03906784824323988,-0.7884414887623059,0.03883340726306831,0.09407947077115696,-0.2249444123176034,-0.6203056811487403,-1.2821038187755112,-1.5318545508675467,1.7965628934398516,1.9325854026936355,2
-0.5684946446571357,-0.4640935677835018,0.03883340726306831,-0.5583076790026048,-0.6109544991749918,-0.6203056811487403,-0.14459598919837158,0.20552158097129736,-0.6383813677746879,-0.8921214886477962,2
-0.3254696474969855,0.022428313684704215,-0.3417039967279249,0.09407947077115696,-0.2249444123176034,8.147979523905778e-05,0.1320951044825543,-1.3982102330337896,1.634233276025549,1.6635656987563565,2
0.8896553383037658,0.18460227417410624,-0.08801239406726277,0.3115418540290775,0.9330858482545618,0.13794529333834557,0.6239903821375337,-0.8636329616987606,0.49792595412543056,1.2600361428504376,2
-1.6621071318778118,-0.30191960729409983,-0.21485819539759385,-0.3408452957446842,-0.6109544991749918,-0.13778233374786744,0.03986473992224568,1.141031805807598,-1.4500294548462012,-1.5646707484909943,3
-1.2975696361375866,-0.1397456468046978,0.9267540165753858,-0.7757700622605254,-0.9969645860323803,-0.34457805406252723,-0.14459598919837158,-0.46270000819748885,-0.15139251553178001,-0.3540820807732377,3
1.0111678368838408,0.9954720766211163,-0.21485819539759385,-0.5583076790026048,1.7051060219693386,0.9651281745969846,1.0543987500856404,1.007387487973841,-0.15139251553178001,-1.295651044553715,3
-1.0545446389774362,-0.30191960729409983,-0.8490872020492493,-0.3408452957446842,-0.6109544991749918,-0.13778233374786744,-0.05236562463806295,1.4083204414751125,-1.4500294548462012,-1.6991806004596337,3
-1.5405946332977367,-0.1397456468046978,-0.21485819539759385,-0.5583076790026048,-0.6109544991749918,-0.13778233374786744,0.10135164962911809,1.141031805807598,-1.125370220017596,-1.295651044553715,3
0.5251178425635403,0.18460227417410624,0.16567920859339938,-0.5583076790026048,0.5470757613971734,-0.0688504269763142,-0.02162216978462674,0.07187726313754013,0.8225851889540358,0.1839573271013207,3
2.347805321264667,1.9685158395575284,-0.7222414007189182,-0.5583076790026048,2.863136282541504,1.861242962627177,2.6530584024643233,1.675609077142627,-1.125370220017596,-1.6991806004596337,3
-1.1760571375575113,0.34677623466350826,0.2925250099237305,-0.5583076790026048,-0.6109544991749918,-0.20671424051942072,0.28581237874973536,0.3391658988050546,-0.6383813677746879,-0.48859193274187734,3
