COMPACTNESS,CIRCULARITY,RADIUS RATIO,PR AXIS ASPECT RATIO,MAX LENGTH ASPECT RATIO,ELONGATEDNESS,PR AXISRECTANGULAR,MINORVARIANCE,MAJORSKEWNESS,MINORKURTOSIS,MAJORKURTOSIS,HOLLOWS RATIO,target
0.160580346823315,-0.30191960729409983,0.9882432066136697,0.41937081125406156,0.3115418540290775,-0.7600679568605144,0.5470757613971734,0.5328140653662783,-0.19541137252997437,1.6133512698443242,0.17326671929682527,0.1839573271013207,1
0.28209284540339014,1.1576460371105184,1.5861077323539192,0.6730624139147237,0.09407947077115696,-1.0162502243919866,0.9330858482545618,0.844273235223851,-0.7299886438650033,0.8291219158249458,0.49792595412543056,0.7219967349758791,1
1.6187303297842164,1.1576460371105184,1.4665348272058691,0.2925250099237305,0.5290042372869981,-1.0162502243919866,0.9330858482545618,0.9631940091694697,-0.9972772795325178,-1.1874678516534563,1.3095740411969437,1.3945459948190773,1
0.40360534398346526,-1.2749633702305119,0.3604854545864079,0.03883340726306831,-0.12338291248676363,0.008478845733902337,-0.2249444123176034,-0.28830556425823173,-1.3982102330337896,1.7253840347042355,2.2835517456827596,2.0670952546622754,1
0.28209284540339014,1.4819939580893224,0.18112609686433306,-0.468549798058256,0.3115418540290775,-1.2724324919234589,1.3190959351119502,1.3709223769830194,0.3391658988050546,1.1652202104046794,-0.4760517503603853,-0.21957222880459812,1
0.40360534398346526,1.6441679185787244,0.8387770751786074,0.16567920859339938,0.5290042372869981,-1.2724324919234589,1.3190959351119502,1.3426079069959675,0.3391658988050546,1.2772529752645907,-0.6383813677746879,-0.21957222880459812,1
1.3757053326240662,1.4819939580893224,1.3170686957708069,0.6730624139147237,0.3115418540290775,-1.0162502243919866,0.9330858482545618,0.8895763872031344,-0.5963443260312461,0.8291219158249458,0.17326671929682527,0.3184671790699603,1
1.3757053326240662,1.1576460371105184,1.137709338048732,-0.21485819539759385,0.5290042372869981,-1.2724324919234589,1.3190959351119502,1.4785173629338175,-0.8636329616987606,0.8291219158249458,0.3355963367111279,0.9910164389131584,1
-0.5684946446571357,-0.6262675282729039,-0.775457144320066,-0.7222414007189182,-0.3408452957446842,0.648934514562583,-0.6109544991749918,-0.6960339320717815,0.47281021663881184,-0.8513695570737225,-0.8007109851889905,-1.0266313406164358,1
-0.9330321403973612,-0.6262675282729039,-1.1939623123382406,-0.8490872020492493,-0.3408452957446842,1.1612990496255273,-0.9969645860323803,-0.9848415259397126,0.20552158097129736,-0.9634023219336337,-1.4500294548462012,-1.1611411925850754,1
-0.08244465033683525,0.34677623466350826,-0.11780616600579162,-0.21485819539759385,-0.3408452957446842,-0.11961228803183378,-0.2249444123176034,-0.12974453233074015,0.07187726313754013,-0.9634023219336337,-0.31372213294608264,-0.48859193274187734,1
-1.0545446389774362,-0.9506154492517078,-0.5363113340239662,-0.3417039967279249,-0.12338291248676363,0.5208433807968468,-0.6109544991749918,-0.6167534161080357,0.07187726313754013,0.3809908563853009,-0.8007109851889905,-0.3540820807732377,1
0.8896553383037658,1.6441679185787244,0.9284567540396448,-0.08801239406726277,0.5290042372869981,-1.400523625689195,1.7051060219693386,1.6427412888587194,0.20552158097129736,2.509613388723614,-0.31372213294608264,0.7219967349758791,1
-0.6900071432372109,-0.7884414887623059,0.42027190716043283,0.03883340726306831,-0.3408452957446842,-0.37579455556330604,0.161065674539785,0.12508569755272847,-0.8636329616987606,1.8374167995641468,0.010937101882522627,0.45297703103859993,1
1.6187303297842164,1.1576460371105184,0.5099515860214703,-0.5953955993885871,0.5290042372869981,-1.2724324919234589,1.3190959351119502,1.3369450129985572,-0.8636329616987606,-0.8513695570737225,0.010937101882522627,0.3184671790699603,1
0.8896553383037658,1.3198199975999203,1.0181364329006821,0.16567920859339938,0.09407947077115696,-0.8881590906262505,0.5470757613971734,0.7423411432704636,-0.5963443260312461,-0.8513695570737225,0.3355963367111279,0.3184671790699603,1
1.1326803354639159,1.4819939580893224,1.4665348272058691,0.2925250099237305,0.7464666205449187,-1.400523625689195,1.7051060219693386,1.6314155008638986,-0.7299886438650033,0.6050563861051234,0.010937101882522627,0.5874868830072395,1
1.0111678368838408,1.1576460371105184,1.6757874112149564,1.180445619236048,0.3115418540290775,-1.2724324919234589,1.3190959351119502,1.3709223769830194,-0.19541137252997437,0.3809908563853009,-0.31372213294608264,0.0494474751326811,1
-0.20395714891691036,-0.9506154492517078,0.6594177174565325,0.03883340726306831,-0.12338291248676363,-0.5038856893290421,0.161065674539785,0.14773727354237015,-0.7299886438650033,1.1652202104046794,0.49792595412543056,0.5874868830072395,1
1.2541928340439912,1.6441679185787244,1.4067483746318443,0.7999082152450547,0.5290042372869981,-1.1443413581577229,0.9330858482545618,1.036811631135805,-0.19541137252997437,0.6050563861051234,0.010937101882522627,0.0494474751326811,1
-0.9330321403973612,-0.1397456468046978,-0.41673842887591633,-0.21485819539759385,-0.3408452957446842,0.3927522470311107,-0.6109544991749918,-0.53747290014429,-0.061767054696217114,-1.4115333813732787,-0.31372213294608264,-0.48859193274187734,1
0.7681428397236906,0.6711241556423123,1.1078161117617196,0.16567920859339938,0.09407947077115696,-0.7600679568605144,0.5470757613971734,0.44787065540512205,-1.3982102330337896,-0.8513695570737225,1.3095740411969437,1.2600361428504376,1
0.8896553383037658,1.6441679185787244,1.765467090075994,0.9267540165753858,0.7464666205449187,-1.2724324919234589,1.3190959351119502,1.3822481649778404,-0.19541137252997437,0.3809908563853009,-0.15139251553178001,0.45297703103859993,2
-0.4469821460770606,-1.437137330719914,0.4501651334474453,0.2925250099237305,-0.5583076790026048,0.008478845733902337,-0.2249444123176034,-0.3109571402478734,-0.8636329616987606,2.0614823292839692,0.9849148063683384,0.9910164389131584,2
1.6187303297842164,1.4819939580893224,0.9583499803266573,0.03883340726306831,0.7464666205449187,-1.2724324919234589,1.3190959351119502,1.4388771049519444,-0.19541137252997437,0.941154680684857,-0.31372213294608264,0.3184671790699603,2
-0.3254696474969855,-0.7884414887623059,-0.08791293971877916,-0.21485819539759385,-0.12338291248676363,0.008478845733902337,-0.2249444123176034,-0.3222829282426942,-0.061767054696217114,-0.6273040273539001,-0.4760517503603853,-0.6231017847105169,2
-0.08244465033683525,-0.9506154492517078,-0.6857774654590285,-0.468549798058256,-0.3408452957446842,1.4174813171569998,-0.9969645860323803,-1.098099405887921,-1.2645659152000324,-0.6273040273539001,1.4719036586112464,1.125526290881798,2
-1.4190821347176616,-1.2749633702305119,-1.044496180903178,0.16567920859339938,-0.3408452957446842,1.2893901833912635,-0.9969645860323803,-0.9961673139345335,1.2746761236413553,1.2772529752645907,-1.6123590722605037,-1.4301608965223547,2
-0.20395714891691036,-1.2749633702305119,-0.058019713431766685,-0.21485819539759385,-0.3408452957446842,0.13656997949963845,-0.2249444123176034,-0.37891186821679834,-0.5963443260312461,0.941154680684857,0.17326671929682527,0.0494474751326811,2
-0.3254696474969855,-0.9506154492517078,0.5996312648825076,0.16567920859339938,0.09407947077115696,-0.37579455556330604,0.161065674539785,0.09677122756567641,-0.46270000819748885,1.1652202104046794,0.3355963367111279,0.3184671790699603,2
1.1326803354639159,0.9954720766211163,0.1512328705773206,-0.7222414007189182,0.5290042372869981,-1.1443413581577229,1.3190959351119502,1.1897097690658862,0.07187726313754013,-0.40323849763407765,-0.31372213294608264,0.0494474751326811,2
1.6187303297842164,1.4819939580893224,1.2273890169097694,0.5462166125843926,0.5290042372869981,-1.2724324919234589,1.3190959351119502,1.4955060449260487,-0.19541137252997437,-1.4115333813732787,-0.15139251553178001,0.1839573271013207,2
1.3757053326240662,0.022428313684704215,0.7789906226045824,-0.08801239406726277,0.3115418540290775,-1.0162502243919866,0.9330858482545618,0.8272845532316199,-0.7299886438650033,-0.8513695570737225,0.49792595412543056,0.5874868830072395,2
-0.5684946446571357,-1.437137330719914,-0.20748584486682903,0.16567920859339938,-0.5583076790026048,0.9051167820940552,-0.9969645860323803,-0.8432691760044523,-0.8636329616987606,2.845711683303348,0.6602555715397331,1.125526290881798,2
1.2541928340439912,1.6441679185787244,0.9583499803266573,0.5462166125843926,0.3115418540290775,-1.2724324919234589,1.3190959351119502,1.3595965889881987,0.20552158097129736,-1.2995006165133673,-0.6383813677746879,-0.21957222880459812,2
0.7681428397236906,-0.30191960729409983,0.8387770751786074,0.03883340726306831,0.3115418540290775,-0.6319768230947783,0.161065674539785,0.27798383548280964,-1.130921597366275,-0.40323849763407765,0.9849148063683384,1.2600361428504376,2
1.8617553269443667,1.4819939580893224,1.0779228854747072,0.16567920859339938,0.5290042372869981,-1.400523625689195,1.7051060219693386,1.5861123488846154,-0.19541137252997437,0.15692532666547843,-0.31372213294608264,0.5874868830072395,2
1.6187303297842164,1.6441679185787244,1.3170686957708069,0.7999082152450547,0.5290042372869981,-1.400523625689195,1.7051060219693386,1.5238205149131008,-0.3290556903637316,-0.6273040273539001,-0.31372213294608264,0.1839573271013207,2
-0.4469821460770606,0.6711241556423123,0.5398448123084827,0.16567920859339938,-0.3408452957446842,-0.5038856893290421,0.161065674539785,0.15340016753978056,-0.3290556903637316,-1.1874678516534563,0.010937101882522627,-0.0850623768359585,2
0.03906784824323988,-0.7884414887623059,0.5099515860214703,0.03883340726306831,0.09407947077115696,-0.2477034217975699,-0.2249444123176034,-0.056126910364404765,-1.5318545508675467,-0.40323849763407765,1.7965628934398516,1.9325854026936355,2
-0.5684946446571357,-0.4640935677835018,-0.5363113340239662,0.03883340726306831,-0.5583076790026048,0.648934514562583,-0.6109544991749918,-0.7469999780484753,0.20552158097129736,0.04489256180556722,-0.6383813677746879,-0.8921214886477962,2
-0.3254696474969855,0.022428313684704215,0.21101932315134553,-0.3417039967279249,0.09407947077115696,-0.11961228803183378,-0.2249444123176034,-0.20336215429707552,-1.3982102330337896,-0.29120573277416645,1.634233276025549,1.6635656987563565,2
0.8896553383037658,0.18460227417410624,0.7789906226045824,-0.08801239406726277,0.3115418540290775,-0.8881590906262505,0.9330858482545618,0.7819814012523365,-0.8636329616987606,2.845711683303348,0.49792595412543056,1.2600361428504376,2
-1.6621071318778118,-0.30191960729409983,-1.0743894071901907,-0.21485819539759385,-0.3408452957446842,0.5208433807968468,-0.6109544991749918,-0.6224163101054462,1.141031805807598,0.26895809152538963,-1.4500294548462012,-1.5646707484909943,3
-1.2975696361375866,-0.1397456468046978,-0.08791293971877916,0.9267540165753858,-0.7757700622605254,0.648934514562583,-0.9969645860323803,-0.758325766043296,-0.46270000819748885,-0.7393367922138113,-0.15139251553178001,-0.3540820807732377,3
1.0111678368838408,0.9954720766211163,0.74909739631757,-0.21485819539759385,-0.5583076790026048,-1.400523625689195,1.7051060219693386,1.6484041828561298,1.007387487973841,-0.6273040273539001,-0.15139251553178001,-1.295651044553715,3
-1.0545446389774362,-0.30191960729409983,-1.3733216700603152,-0.8490872020492493,-0.3408452957446842,0.5208433807968468,-0.6109544991749918,-0.6450678860950878,1.4083204414751125,0.26895809152538963,-1.4500294548462012,-1.6991806004596337,3
-1.5405946332977367,-0.1397456468046978,-0.8950300494681158,-0.21485819539759385,-0.5583076790026048,0.3927522470311107,-0.6109544991749918,-0.5261471121494691,1.141031805807598,0.26895809152538963,-1.125370220017596,-1.295651044553715,3
0.5251178425635403,0.18460227417410624,0.6594177174565325,0.16567920859339938,-0.5583076790026048,-0.8881590906262505,0.5470757613971734,0.6970379912911803,0.07187726313754013,1.501318504984413,0.8225851889540358,0.1839573271013207,3
2.347805321264667,1.9685158395575284,0.74909739631757,-0.7222414007189182,-0.5583076790026048,-1.9128881607521395,2.863136282541504,3.069790576206144,1.675609077142627,0.941154680684857,-1.125370220017596,-1.6991806004596337,3
-1.1760571375575113,0.34677623466350826,-0.47652488144994126,0.2925250099237305,-0.5583076790026048,0.26466111326537456,-0.6109544991749918,-0.4865068541675962,0.3391658988050546,-1.075435086793545,-0.6383813677746879,-0.48859193274187734,3
-1.0545446389774362,0.022428313684704215,-1.4630013489213527,-0.9759330033795803,-0.3408452957446842,0.5208433807968468,-0.6109544991749918,-0.6450678860950878,1.141031805807598,-0.9634023219336337,-1.2876998374318984,-1.5646707484909943,3
0.6466303411436155,0.34677623466350826,1.705680637501969,1.5609830232270412,-0.7757700622605254,-1.1443413581577229,0.9330858482545618,1.0707889951202676,0.8737431701400836,-0.17917296791425522,0.49792595412543056,-0.6231017847105169,3
1.3757053326240662,0.9954720766211163,1.137709338048732,1.180445619236048,-0.5583076790026048,-1.0162502243919866,0.5470757613971734,0.7876442952497469,0.3391658988050546,0.8291219158249458,0.8225851889540358,-0.21957222880459812,3
-0.811519641817286,-0.4640935677835018,-1.5825742540694026,-1.3564704073705736,-0.5583076790026048,0.648934514562583,-0.6109544991749918,-0.6563936740899087,1.675609077142627,0.15692532666547843,-1.7746886896748064,-1.8336904524282733,3
-1.6621071318778118,-0.1397456468046978,-1.0146029546161657,-0.3417039967279249,-0.12338291248676363,0.5208433807968468,-0.6109544991749918,-0.6280792041028566,1.007387487973841,-0.067140203054344,-1.4500294548462012,-1.4301608965223547,3
-0.9330321403973612,-0.4640935677835018,-1.4032148963473279,-0.9759330033795803,-0.5583076790026048,0.648934514562583,-0.6109544991749918,-0.6847081440769607,1.9428977128101415,-1.075435086793545,-1.6123590722605037,-1.8336904524282733,3
-0.9330321403973612,-0.4640935677835018,-1.67225393293044,-1.4833162087009046,-0.12338291248676363,0.5208433807968468,-0.6109544991749918,-0.6110905221106253,1.675609077142627,0.3809908563853009,-1.6123590722605037,-1.6991806004596337,3
-0.3254696474969855,-0.7884414887623059,0.06155319171628319,0.6730624139147237,-0.3408452957446842,0.3927522470311107,-0.6109544991749918,-0.6110905221106253,-0.5963443260312461,0.4930236212452121,0.49792595412543056,0.5874868830072395,3
-1.6621071318778118,-0.30191960729409983,-1.3733216700603152,-1.1027788047099114,-0.3408452957446842,0.648934514562583,-0.6109544991749918,-0.6394049920976774,1.141031805807598,0.15692532666547843,-1.6123590722605037,-1.5646707484909943,3
-1.5405946332977367,-0.1397456468046978,-1.4630013489213527,-1.1027788047099114,-0.5583076790026048,0.5208433807968468,-0.6109544991749918,-0.6054276281132149,1.8092533949763843,-0.8513695570737225,-1.6123590722605037,-1.6991806004596337,3
0.7681428397236906,0.8332981161317143,1.0480296591876948,0.16567920859339938,-0.5583076790026048,-1.400523625689195,1.3190959351119502,1.5804494548872048,0.6064545344725691,-0.6273040273539001,0.010937101882522627,-0.8921214886477962,3
-1.2975696361375866,-0.1397456468046978,-0.7455639180330534,-0.08801239406726277,-0.12338291248676363,0.5208433807968468,-0.6109544991749918,-0.6507307800924982,0.20552158097129736,-1.2995006165133673,-0.6383813677746879,-0.6231017847105169,3
-1.0545446389774362,-0.30191960729409983,-1.4630013489213527,-0.9759330033795803,-0.7757700622605254,0.648934514562583,-0.6109544991749918,-0.6790452500795503,1.9428977128101415,-1.1874678516534563,-1.6123590722605037,-1.968200304396913,3
1.4972178312041413,1.4819939580893224,-0.2373790711538415,-1.8638536126918979,-0.993232445518446,-1.7847970269864033,2.4771261956841153,2.5601301164392063,1.675609077142627,-0.17917296791425522,-1.2876998374318984,-1.6991806004596337,3
-0.6900071432372109,-1.599311291209316,-0.775457144320066,-0.3417039967279249,-0.3408452957446842,1.4174813171569998,-0.9969645860323803,-1.098099405887921,-1.3982102330337896,-0.7393367922138113,2.1212221282684567,1.798075550724996,4
-0.6900071432372109,-0.9506154492517078,-0.41673842887591633,0.03883340726306831,-0.12338291248676363,0.9051167820940552,-0.9969645860323803,-0.8998981159785564,-1.2645659152000324,-0.7393367922138113,1.9588925108541542,1.798075550724996,4
-0.08244465033683525,0.18460227417410624,-0.715670691746041,-0.468549798058256,0.5290042372869981,0.26466111326537456,-0.2249444123176034,-0.3902376562116192,0.6064545344725691,-0.9634023219336337,-0.9630406026032932,-0.21957222880459812,4
-0.6900071432372109,-0.30191960729409983,-0.9847097283291533,-0.8490872020492493,0.5290042372869981,0.3927522470311107,-0.6109544991749918,-0.5091584301572378,0.07187726313754013,-1.1874678516534563,-0.6383813677746879,0.0494474751326811,4
-0.9330321403973612,-1.7614852516987178,-0.8651368231811034,-0.08801239406726277,-0.3408452957446842,1.673663584688472,-1.3829746728897687,-1.2283459678283604,-1.130921597366275,0.15692532666547843,1.7965628934398516,1.6635656987563565,4
-0.3254696474969855,-0.9506154492517078,-0.47652488144994126,-0.3417039967279249,-0.12338291248676363,0.9051167820940552,-0.9969645860323803,-0.8545949639992731,-1.3982102330337896,0.4930236212452121,1.9588925108541542,1.798075550724996,4
-0.3254696474969855,-0.6262675282729039,-1.1341758597642155,-0.7222414007189182,0.09407947077115696,1.5455724509227358,-0.9969645860323803,-1.1490654518646146,-0.061767054696217114,-0.29120573277416645,0.3355963367111279,-0.21957222880459812,4
-0.5684946446571357,0.34677623466350826,-0.6558842391720161,-0.468549798058256,0.3115418540290775,0.3927522470311107,-0.6109544991749918,-0.5148213241546483,0.20552158097129736,-0.6273040273539001,-0.4760517503603853,0.1839573271013207,4
-0.9330321403973612,-1.11278940974111,-1.492894575208365,-0.7222414007189182,-0.993232445518446,2.0579369859856804,-1.3829746728897687,-1.3132893777895167,0.7400988523063263,-1.1874678516534563,-0.8007109851889905,-1.295651044553715,4
0.7681428397236906,0.18460227417410624,-0.1476993922928041,0.2925250099237305,0.5290042372869981,0.13656997949963845,-0.2249444123176034,-0.29963135225305254,-0.19541137252997437,-1.4115333813732787,0.010937101882522627,0.0494474751326811,4
-1.2975696361375866,-0.7884414887623059,-1.5825742540694026,-1.1027788047099114,-0.3408452957446842,1.4174813171569998,-0.9969645860323803,-1.0754478298982793,1.54196475930887,-0.7393367922138113,-1.937018307089109,-1.6991806004596337,4
-0.4469821460770606,0.34677623466350826,-0.5960977865979912,-0.21485819539759385,0.3115418540290775,0.26466111326537456,-0.6109544991749918,-0.4808439601701858,0.3391658988050546,-0.8513695570737225,-0.6383813677746879,0.0494474751326811,4
0.28209284540339014,-0.1397456468046978,-0.08791293971877916,0.5462166125843926,0.3115418540290775,0.26466111326537456,-0.6109544991749918,-0.4808439601701858,-0.7299886438650033,-0.29120573277416645,0.49792595412543056,0.8565065869445188,4
0.5251178425635403,-0.1397456468046978,-0.26727229744085396,0.16567920859339938,-0.12338291248676363,0.7770256483283191,-0.9969645860323803,-0.7923031300277585,-1.2645659152000324,-1.1874678516534563,1.9588925108541542,1.5290558467877169,4
0.28209284540339014,-0.9506154492517078,-0.26727229744085396,0.03883340726306831,-0.12338291248676363,0.7770256483283191,-0.9969645860323803,-0.826280494012221,-1.3982102330337896,-1.075435086793545,1.9588925108541542,1.6635656987563565,4
-0.20395714891691036,-0.6262675282729039,-1.3135352174862904,-1.2296246060402425,-0.3408452957446842,1.1612990496255273,-0.9969645860323803,-0.9338754799630189,1.141031805807598,0.7170891509650346,-1.125370220017596,-1.5646707484909943,4
-1.0545446389774362,-0.9506154492517078,-1.283641991199278,-0.7222414007189182,-0.5583076790026048,2.186028119751416,-1.3829746728897687,-1.386906999755852,-1.130921597366275,-0.6273040273539001,1.3095740411969437,0.8565065869445188,4
0.160580346823315,-1.11278940974111,-1.283641991199278,-1.2296246060402425,-0.12338291248676363,1.4174813171569998,-0.9969645860323803,-1.0584591479060481,0.7400988523063263,-0.5152712624939889,-0.8007109851889905,-1.6991806004596337,4
-0.6900071432372109,-1.2749633702305119,-1.9113997432265397,-1.2296246060402425,-0.7757700622605254,2.0579369859856804,-1.3829746728897687,-1.318952271786927,1.8092533949763843,0.3809908563853009,-1.6123590722605037,-1.6991806004596337,4
-0.20395714891691036,-0.7884414887623059,-1.732040385504465,-1.7370078113615668,-0.3408452957446842,1.1612990496255273,-0.6109544991749918,-0.9225496919681981,1.675609077142627,0.7170891509650346,-1.125370220017596,-1.6991806004596337,4
