buying_price,maintenance_costs,doors,seats,luggage_boot,safety,target
0.40739458503138243,0.38924947208076155,-0.48118421759178814,1.2365677499683252,-1.0000000000000002,0.14037248126871935,1
1.2829889170391298,-1.4791479939068937,-1.3810611959452619,-1.1535766258093771,-1.0000000000000002,-1.122979850149754,1
1.2829889170391298,0.38924947208076155,-0.48118421759178814,1.2365677499683252,-1.0000000000000002,0.14037248126871935,1
-1.3437940789841125,0.38924947208076155,-1.3810611959452619,-1.1535766258093771,-1.0000000000000002,-1.122979850149754,1
0.40739458503138243,-1.4791479939068937,1.3185697391151594,-1.1535766258093771,0.19999999999999998,1.4037248126871928,1
-0.468199746976365,-0.5449492609130661,1.3185697391151594,-1.1535766258093771,0.19999999999999998,-1.122979850149754,1
1.2829889170391298,-0.5449492609130661,1.3185697391151594,-1.1535766258093771,0.19999999999999998,0.14037248126871935,1
-1.3437940789841125,1.3234482050745893,-1.3810611959452619,0.04149556207947398,1.4,1.4037248126871928,2
-0.468199746976365,0.38924947208076155,-0.48118421759178814,0.04149556207947398,0.19999999999999998,1.4037248126871928,2
0.40739458503138243,-0.5449492609130661,0.41869276076168566,-1.1535766258093771,0.19999999999999998,1.4037248126871928,1
1.2829889170391298,0.38924947208076155,-0.48118421759178814,0.04149556207947398,1.4,-1.122979850149754,1
-1.3437940789841125,-1.4791479939068937,-0.48118421759178814,-1.1535766258093771,-1.0000000000000002,-1.122979850149754,1
1.2829889170391298,-1.4791479939068937,-0.48118421759178814,-1.1535766258093771,1.4,1.4037248126871928,1
0.40739458503138243,0.38924947208076155,-1.3810611959452619,1.2365677499683252,-1.0000000000000002,-1.122979850149754,1
-0.468199746976365,0.38924947208076155,-0.48118421759178814,0.04149556207947398,-1.0000000000000002,1.4037248126871928,2
0.40739458503138243,-1.4791479939068937,1.3185697391151594,-1.1535766258093771,-1.0000000000000002,1.4037248126871928,1
0.40739458503138243,-0.5449492609130661,0.41869276076168566,-1.1535766258093771,0.19999999999999998,0.14037248126871935,1
0.40739458503138243,-0.5449492609130661,1.3185697391151594,1.2365677499683252,1.4,0.14037248126871935,2
0.40739458503138243,0.38924947208076155,1.3185697391151594,-1.1535766258093771,-1.0000000000000002,-1.122979850149754,1
-1.3437940789841125,1.3234482050745893,1.3185697391151594,-1.1535766258093771,0.19999999999999998,-1.122979850149754,1
-0.468199746976365,1.3234482050745893,1.3185697391151594,0.04149556207947398,1.4,1.4037248126871928,2
-0.468199746976365,1.3234482050745893,0.41869276076168566,0.04149556207947398,-1.0000000000000002,-1.122979850149754,1
-1.3437940789841125,-1.4791479939068937,-0.48118421759178814,-1.1535766258093771,1.4,0.14037248126871935,1
0.40739458503138243,-1.4791479939068937,0.41869276076168566,0.04149556207947398,0.19999999999999998,1.4037248126871928,2
-1.3437940789841125,0.38924947208076155,-0.48118421759178814,0.04149556207947398,-1.0000000000000002,-1.122979850149754,1
-1.3437940789841125,1.3234482050745893,-1.3810611959452619,0.04149556207947398,-1.0000000000000002,1.4037248126871928,2
