Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,Compactness,ShapeFactor1,ShapeFactor3,ShapeFactor4,target
-1.1396627344211194,-1.3019761535258991,-0.6321108474188325,-1.5653626598841668,-2.182833063901597,-0.8394887772573649,-1.060491463461867,0.2879811664954942,0.3664763405699049,1.838628173761134,0.6819175161916982,1.9248109616774005,0.8386785571319395,6
-1.010528619363842,-1.3911693661111542,-0.435758381320313,-1.9724598042284907,-3.685503750885848,-0.8241753786728847,-1.041409711693179,0.6975980699797945,-0.46588588669212394,2.4976224677796806,0.36955141339463926,2.691446443953951,0.7711412895099393,6
-1.0753029286009257,-1.2478073515840138,-0.5867746203154228,-1.5143048176443414,-2.0422287164313984,-0.8068179597084192,-1.005356514266152,0.5779579459947402,0.5176141993998845,1.7640533422046465,0.6043728682043112,1.840149804454787,0.9174176641196544,6
-0.9738939690576228,-1.2742405668555132,-0.44059531478700925,-1.7429602668275983,-2.740195617790069,-0.7721701388411272,-0.9706859183374021,0.6713020641741454,-2.248692176614546,2.082210997344313,0.40325377598659595,2.2043062399129627,-0.20237240206618926,6
-1.0938205194498358,-1.3757498723432617,-0.26828080781707214,-2.1215342014692693,-4.535823177599937,-0.7824572578026926,-0.9634447508333935,0.4754758809957747,0.8046048369438649,2.768597856586443,0.12021501408647195,3.0163331663437396,0.9404061667505637,6
-1.0249244627526706,-1.2509023940685133,-0.4629334902607058,-1.671890869642797,-2.503030271512914,-0.7763251966627366,-0.9558367034805204,0.5284097574386233,0.507082776189171,2.0073210603616087,0.40620704842176153,2.117891194392567,0.9564467221881302,6
-0.8614238228276595,-1.2685048866859407,-0.4067987450474577,-1.7709729442674293,-2.8396800253600407,-0.7639270402595469,-0.9450294294474001,0.25690034040525145,-0.6603492507009008,2.1642896724324223,0.32195910940347633,2.2995097032191905,0.9134143121623157,6
-1.0491426399192536,-1.2458188540760693,-0.435696574395765,-1.694221641588221,-2.5753305745832686,-0.7680485895503371,-0.9427414956878235,0.42610232345283566,0.4763446551337679,2.0358661919758467,0.36998785323592714,2.1507785969474007,0.7514084292874135,6
-1.0214128270635159,-1.2395560108697654,-0.42637486975129096,-1.6931550250629306,-2.571832626204052,-0.7614474089789091,-0.933714077914969,0.4440775272535629,0.2761022344674943,2.038764016473285,0.3520681468112782,2.154120716147505,0.8913844882053896,6
-1.0388638866487443,-1.1965093283294579,-0.47653423230950975,-1.550509731276954,-2.1411362328378702,-0.7589007606366323,-0.9256319279781016,0.6917676296455624,0.786651523873559,1.8185779700969928,0.428346853676877,1.902007088899506,0.9162684920590184,6
-0.9977349015414186,-1.2392536523843505,-0.39790149575032346,-1.7256440682710894,-2.6804664361780617,-0.7535393957055232,-0.9211382585418255,0.42862527773597897,0.2673648307059296,2.0937548513611817,0.30658190850454586,2.2176648332254025,0.9906361439268482,6
-1.0080136548119278,-1.2750766858113283,-0.3116200435101877,-1.8896491925794958,-3.306244101529032,-0.7475748772196644,-0.9117373291596245,0.7468279135143492,0.2541408729108252,2.357592183809979,0.1848364393494734,2.525760604323158,0.819312189620644,6
-0.9985313069828579,-1.2265685495516514,-0.38615050638489895,-1.7151616156885043,-2.6449372782050133,-0.7487476757983446,-0.9108741987039015,0.22920460960878547,0.6003898524722516,2.063245236643371,0.3002079392200153,2.1823811562017155,0.5718198687882512,6
-0.9890675885208396,-1.2051681144733648,-0.41556096872279413,-1.6402481206886013,-2.4038124923914266,-0.7464355871718038,-0.9081244478947494,0.9998428722798982,0.48220650938034365,1.9475447133294952,0.3423832545928391,2.049223882622155,0.6426318741702146,6
-0.9961514053420649,-1.2566546814505537,-0.3367895949965492,-1.8276094690745204,-3.052557513351945,-0.7470387407265535,-0.9081244478947494,0.6433521110005541,0.6038942335467553,2.259394109800181,0.21686120863668126,2.4104670713001903,0.982470925587806,6
-1.015791415555811,-1.2460616095672905,-0.35079342056861723,-1.7921211991875174,-2.9172557199630353,-0.7454973483088597,-0.9070467303293371,0.2918220679418463,0.4296491805510329,2.1990585063620465,0.23880448317219022,2.3399937979214784,0.9228290106737903,6
-0.9805539677784334,-1.21500589499525,-0.3971953176750724,-1.680467058099018,-2.5305677286544195,-0.7437213961754299,-0.9057539231714937,0.6000195686327966,0.23603357783072618,2.016750989268408,0.3097591551381821,2.1287486975790104,0.8316303018268006,6
-1.0023130684942552,-1.2216832495630854,-0.3882454401501647,-1.7035001365927753,-2.605952173100318,-0.7442240241377213,-0.9057000664642014,0.26880643195109566,0.3438676524078755,2.057056808173391,0.2933072321959985,2.175233083176366,0.9486825062318031,6
-1.0075106619015448,-1.2521871221979575,-0.3291762955446318,-1.827722747612721,-3.0530002030175685,-0.7430512255590412,-0.9019860748800997,0.4187537825767321,0.5779912766336244,2.2597001201712392,0.20574748497029277,2.41082519822004,0.9860408360712013,6
-1.024533246044595,-1.2016106036593996,-0.4040375844003048,-1.6470391323543774,-2.4247972323458105,-0.7428501743741246,-0.8985986161413531,0.4995720795861916,0.9663407871731501,1.9688653123457545,0.3162632596289391,2.0736842583962654,0.9717934031642762,6
-1.0180595409942972,-1.165770471213381,-0.4518639575325677,-1.521317941692254,-2.061093318760861,-0.7426826317200275,-0.8965033238106449,0.39575757954801344,1.1979880107807237,1.7683818725702622,0.39542441704876397,1.8450521361359054,0.725039819366275,6
-1.0066211096248494,-1.2366248774933624,-0.3173995214774572,-1.8118012941160748,-2.9914664374770754,-0.7364165364567937,-0.8881351482193833,0.3907010860455198,0.9974864444136344,2.2267647126916956,0.1940282342218739,2.3723206293118944,0.7850852673722535,6
-0.8424684418530459,-1.1955861619411046,-0.3755179106998607,-1.6689284360615118,-2.493583474583241,-0.7228120729441047,-0.8858321770735939,0.14580460987681085,-1.4048946345397006,1.9898921524695499,0.28458817337886816,2.0978417027295544,0.565853146587625,6
-0.9234689297917397,-1.0509317648163454,-0.5961130641503154,-1.1099964212781321,-1.1444658213971604,-0.7279053696286581,-0.8824074030896256,0.24508622337266392,0.02494295252859926,1.1931575922246107,0.6195845229565466,1.206150599092945,0.9231368369434607,6
-0.9201156437225204,-0.9689634879663546,-0.6915601188167836,-0.8084427422510202,-0.6492537263280562,-0.7291116767381577,-0.8803755803994684,-0.18173753606232584,0.5190467052199113,0.7791415700822368,0.8084461181307041,0.76198635529146,-0.02949390209160008,6
-0.9699957740021555,-1.280211208197922,-0.2245707416754537,-1.991959962437999,-3.782867356736524,-0.7285420317142274,-0.8800014314126847,0.47723870199327384,0.45308648977963867,2.535640172557551,0.060725519371030316,2.736688733603418,0.891984496360381,6
-0.9253598105474385,-1.214210939783406,-0.3350251187325189,-1.7502702597529967,-2.765808921355066,-0.7262969601493254,-0.8788792289489694,0.5574675733562263,0.14965805763310125,2.1322119335353955,0.21497734660369802,2.262241158249396,0.9567290113009306,6
-0.992793461931083,-1.1668062449910344,-0.4051105041309595,-1.5796369178421898,-2.2235448688173283,-0.728743082899144,-0.876475761254819,0.5263967600434748,0.9362334332052867,1.8622926124213546,0.3198627817276751,1.9517650681803043,0.8970645500682071,6
-0.9502812463202048,-1.153019617804329,-0.4233799331356809,-1.5314625975108183,-2.088628859826791,-0.723616277683771,-0.8754081000889776,0.5689908089855177,0.05588989555537972,1.7872677302016469,0.34897057479369886,1.8664583113859132,0.837734142455511,6
-0.9915546090221772,-1.1177635196484617,-0.47609795675411026,-1.398748210526348,-1.7500527532709593,-0.7276708099129222,-0.8731137672622695,0.49139942581968604,1.1460573629241642,1.5971355207611326,0.42483585892931447,1.6521997406267313,1.0207548048165742,6
-0.9562100423842544,-1.2372076927558475,-0.2751637626951186,-1.8593021209355014,-3.1792536125551125,-0.7237838203378681,-0.8725804223002533,0.46027963163417884,0.44322712492168287,2.3005546849176044,0.13774431489244313,2.45870345972993,0.6368485133574131,6
-0.8963585433904552,-1.130722902540611,-0.4543981968220601,-1.4508089022007375,-1.8775024689491393,-0.7202319160710083,-0.8724737644366629,0.5112314276866702,-0.24216034929990451,1.6728461603776608,0.3915513454348997,1.737185765565027,1.0127602943191694,6
-0.9248987337129206,-1.106949936615337,-0.48670175774638724,-1.3644141991956482,-1.6694536329372374,-0.7214382231805079,-0.8717272470730798,0.7237033425913194,0.08803213468598105,1.5427734324055198,0.4455459474629693,1.5914484539661868,0.8660295423681703,6
-0.9979537966042705,-1.2070849329214604,-0.3174256125057267,-1.7568138732117489,-2.788942703369907,-0.7232476838447572,-0.8675710824794767,0.5686133068397883,0.9655891571114346,2.139817921532644,0.19192659490500197,2.271070812988155,0.8669546316285746,6
-1.0014188588757966,-1.237769013041016,-0.26016385429417754,-1.8765940530924128,-3.2509009257785775,-0.7211701549339524,-0.8645370967430172,0.4585664658393495,0.9356985822858348,2.3403282885286867,0.10832756137082264,2.5054377100403364,0.9604526048547166,6
-0.9997235864741362,-1.2470937216002718,-0.24146669579997843,-1.9137372376063324,-3.411339671102763,-0.7207680525641192,-0.8634731805911676,0.4982447122384421,0.9897131486825698,2.4028879827628966,0.08248819811014407,2.579190932945531,0.9531533492055786,6
-0.9336033054676023,-1.25543773988344,-0.22070579113173203,-1.9509444461061518,-3.5818927697326064,-0.7163114179651349,-0.8633668076926219,0.8155685735349949,0.12722571758280846,2.455422371787239,0.06230927368353336,2.6413566024890542,0.6221078222126343,6
-0.9376039620418508,-1.2465969550067404,-0.23429952318672298,-1.9204623209997684,-3.4414034630045234,-0.7168475544582458,-0.8622500886982901,0.2462635625319359,0.3717044169075104,2.4053427202529427,0.0794348897681515,2.5820910017416963,0.6851970232440369,6
-0.9349911933129179,-1.0362496744025205,-0.564562269569175,-1.1238372970792638,-1.1701557897587864,-0.717718776259551,-0.8616652881545669,0.6052527774409235,0.6157611711160261,1.2022754745072848,0.5763309444464232,1.2160801593325186,0.6212503719083534,6
-0.9776151851261035,-1.1119639524065879,-0.45337332373994094,-1.416001359667534,-1.7915713784193186,-0.7190926260231477,-0.8610274368993578,0.4226868015760221,0.9658315282357628,1.6166794926789358,0.39442140215996174,1.6740960253745405,0.8480292977189143,6
-0.9423777373487258,-1.2091036089393603,-0.2973316272836705,-1.7830199047645332,-2.883601420167583,-0.7161773838418571,-0.8607085559556212,0.5770568981915598,0.43292861025369606,2.182603501532027,0.16298611853269668,2.320822406015182,0.8745476796143241,6
-0.9916011824398052,-1.211770803013943,-0.28994324030898405,-1.7961505143446688,-2.9322877030082597,-0.7193271857388838,-0.8600177501013981,0.6125257524983139,1.138548804419395,2.2018065959889594,0.15424404260426086,2.343197568563682,0.8068049644147061,6
-0.8647771088968789,-0.972645943289001,-0.6467134703027906,-0.8816431338284665,-0.7591890741842843,-0.7132956501913861,-0.8595395821285099,0.6344663840026228,0.015350260425011765,0.8826185995866094,0.7190388050859965,0.8717679836423323,0.3996037244418114,6
-0.8914683345395108,-1.1120801306379229,-0.4439697788605452,-1.427911533679256,-1.820642991550052,-0.710413916540915,-0.8572559279031566,0.36364535563902195,-0.26134766903517614,1.633541757483328,0.3804305395804172,1.693011338641496,0.8324948841298587,6
-0.9614029784497814,-1.1332306673754997,-0.41146054631597573,-1.5081560520665267,-2.0258026142158947,-0.7162444009034961,-0.8569904854931563,0.22153486291755192,0.9107960783189186,1.7541462401713914,0.32943790003065937,1.8289348129738725,0.8956294078631726,6
-0.931935977116518,-1.1879702586272058,-0.31433107093686546,-1.7247520344432248,-2.6774247968425695,-0.7119553089586088,-0.8541780693530763,0.21994540601036136,0.4221178258269391,2.0850168137256135,0.19005778252171807,2.2075522105146135,0.7682751462604341,6
